frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
270,4.504,,,0,1,0,914,369
276,4.605,,,0,1,0,,
282,4.705,,,0,1,0,,
288,4.805,9,776,1,1,0,492,276
294,4.905,24,782,1,1,1,528,278
300,5.005,,,0,1,0,1095,452
306,5.105,,,0,1,0,,
312,5.205,271,868,1,1,0,505,365
318,5.305,330,890,1,1,0,488,365
324,5.405,198,848,1,1,1,468,273
330,5.505,11,785,1,1,0,458,305
336,5.606,268,872,1,1,1,460,279
342,5.706,39,795,1,1,0,461,311
348,5.806,267,872,1,1,1,456,277
354,5.906,,,0,1,0,1004,440
360,6.006,,,0,1,0,,
366,6.106,108,819,1,1,0,450,316
372,6.206,179,842,1,1,0,453,328
378,6.306,401,919,1,1,1,444,290
384,6.406,,,0,1,0,997,199
390,6.506,,,0,1,0,998,206
396,6.607,,,0,1,0,1010,198
402,6.707,,,0,1,0,1024,184
408,6.807,,,0,1,0,1037,205
414,6.907,,,0,1,0,1052,202
420,7.007,,,0,1,0,,
426,7.107,,,0,1,0,,
432,7.207,,,0,1,0,,
438,7.307,476,934,1,1,0,526,399
444,7.407,495,940,1,1,0,528,402
450,7.507,434,318,1,1,0,534,407
456,7.608,439,319,1,1,0,539,408
462,7.708,439,319,1,1,0,,
468,7.808,423,318,1,1,0,521,407
474,7.908,422,319,1,1,1,520,408
480,8.008,607,151,1,1,0,720,196
486,8.108,609,151,1,1,0,723,196
492,8.208,611,154,1,1,0,725,200
498,8.308,612,155,1,1,0,727,201
504,8.408,615,156,1,1,0,730,203
510,8.508,616,158,1,1,0,732,205
516,8.609,621,158,1,1,0,738,205
522,8.709,619,158,1,1,0,735,205
528,8.809,630,159,1,1,0,748,206
534,8.909,630,159,1,1,0,749,207
540,9.009,636,158,1,1,0,756,205
546,9.109,644,144,1,1,0,763,187
552,9.209,652,224,1,1,1,783,291
558,9.309,1036,189,1,1,0,1253,250
564,9.409,1035,191,1,1,0,1252,253
570,9.509,1036,183,1,1,0,1252,242
576,9.61,1036,183,1,1,0,,
582,9.71,1036,183,1,1,0,,
588,9.81,730,138,1,1,0,867,181
594,9.91,731,145,1,1,0,869,189
600,10.01,731,145,1,1,0,869,190
606,10.11,724,156,1,1,0,862,204
612,10.21,729,155,1,1,0,867,202
618,10.31,729,154,1,1,0,868,201
624,10.41,731,155,1,1,0,870,202
630,10.51,730,155,1,1,0,869,202
636,10.611,730,160,1,1,0,869,209
642,10.711,637,165,1,1,1,758,214
648,10.811,254,86,1,1,0,301,112
654,10.911,259,85,1,1,0,307,110
660,11.011,266,84,1,1,0,314,109
666,11.111,274,83,1,1,0,324,108
672,11.211,282,81,1,1,0,333,106
678,11.311,289,80,1,1,0,341,105
684,11.411,297,78,1,1,0,349,102
690,11.511,305,76,1,1,0,358,100
696,11.612,310,75,1,1,0,364,98
702,11.712,314,74,1,1,0,368,97
708,11.812,318,73,1,1,0,373,96
714,11.912,321,73,1,1,0,376,96
720,12.012,321,73,1,1,0,,
726,12.112,28,229,1,1,0,60,287
732,12.212,28,229,1,1,0,,
738,12.312,11,239,1,1,0,43,299
744,12.412,12,238,1,1,0,43,298
750,12.512,11,239,1,1,0,43,299
756,12.613,11,240,1,1,0,43,301
762,12.713,11,240,1,1,0,,
768,12.813,11,240,1,1,0,,
774,12.913,11,240,1,1,0,,
780,13.013,11,240,1,1,0,,
786,13.113,11,240,1,1,0,,
792,13.213,11,240,1,1,0,,
798,13.313,11,240,1,1,0,,
804,13.413,11,240,1,1,0,,
810,13.513,11,240,1,1,0,,
816,13.614,11,240,1,1,0,,
822,13.714,11,240,1,1,0,,
828,13.814,11,240,1,1,0,,
834,13.914,11,240,1,1,0,,
840,14.014,11,240,1,1,0,,
846,14.114,11,240,1,1,0,,
852,14.214,11,240,1,1,0,,
858,14.314,11,240,1,1,0,,
864,14.414,11,240,1,1,0,,
870,14.514,11,240,1,1,0,,
876,14.615,11,240,1,1,0,,
882,14.715,11,240,1,1,0,,
888,14.815,11,240,1,1,0,,
894,14.915,11,240,1,1,0,,
900,15.015,11,240,1,1,0,,
906,15.115,11,240,1,1,0,,
912,15.215,11,240,1,1,0,,
918,15.315,11,240,1,1,0,,
924,15.415,11,240,1,1,0,,
930,15.515,11,240,1,1,0,,
936,15.616,290,50,1,1,0,339,67
942,15.716,289,51,1,1,0,337,68
948,15.816,288,51,1,1,0,336,68
954,15.916,288,50,1,1,0,336,67
960,16.016,288,49,1,1,0,336,66
966,16.116,291,47,1,1,0,339,63
972,16.216,298,46,1,1,0,347,62
978,16.316,306,46,1,1,0,357,62
984,16.416,318,47,1,1,0,370,63
990,16.516,329,46,1,1,0,383,62
996,16.617,340,45,1,1,0,395,61
1002,16.717,349,43,1,1,0,405,58
1008,16.817,356,42,1,1,0,414,57
1014,16.917,362,42,1,1,0,421,57
1020,17.017,366,42,1,1,0,425,57
1026,17.117,367,44,1,1,0,426,60
1032,17.217,366,47,1,1,0,426,63
1038,17.317,365,48,1,1,0,425,64
1044,17.417,366,47,1,1,0,425,63
1050,17.517,366,46,1,1,0,425,62
1056,17.618,366,47,1,1,0,425,63
1062,17.718,365,48,1,1,0,425,64
1068,17.818,365,48,1,1,0,425,64
1074,17.918,365,48,1,1,0,425,65
1080,18.018,365,48,1,1,0,424,65
1086,18.118,365,48,1,1,0,424,65
1092,18.218,364,49,1,1,0,424,66
1098,18.318,365,50,1,1,0,425,67
1104,18.418,366,52,1,1,0,426,69
1110,18.518,367,52,1,1,0,427,70
1116,18.619,366,52,1,1,0,426,70
1122,18.719,367,52,1,1,0,427,70
1128,18.819,367,53,1,1,0,427,71
1134,18.919,367,54,1,1,0,428,72
1140,19.019,369,54,1,1,0,430,72
1146,19.119,372,56,1,1,0,433,74
1152,19.219,373,57,1,1,0,435,76
1158,19.319,376,60,1,1,0,438,79
1164,19.419,377,60,1,1,0,440,80
1170,19.519,381,63,1,1,0,444,83
1176,19.62,384,66,1,1,0,448,87
1182,19.72,386,69,1,1,0,451,91
1188,19.82,387,73,1,1,0,453,96
1194,19.92,391,75,1,1,0,457,99
1200,20.02,393,79,1,1,0,460,103
1206,20.12,395,81,1,1,0,463,106
1212,20.22,398,83,1,1,0,466,109
1218,20.32,401,85,1,1,0,470,111
1224,20.42,404,87,1,1,0,474,114
1230,20.52,408,87,1,1,0,479,114
1236,20.621,412,85,1,1,0,483,111
1242,20.721,417,83,1,1,0,489,108
1248,20.821,423,82,1,1,0,495,107
1254,20.921,426,82,1,1,0,499,108
1260,21.021,429,83,1,1,0,503,109
1266,21.121,432,82,1,1,0,506,108
1272,21.221,435,82,1,1,0,509,108
1278,21.321,438,82,1,1,0,513,108
1284,21.421,443,82,1,1,0,519,108
1290,21.521,448,83,1,1,0,525,109
1296,21.622,453,83,1,1,0,531,109
1302,21.722,458,84,1,1,0,536,110
1308,21.822,462,85,1,1,0,541,111
1314,21.922,465,86,1,1,0,545,113
