window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022501160,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000601,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000602,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000604,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000605,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000607,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000608,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000610,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000611,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000613,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000614,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000616,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000617,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000619,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000620,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000622,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000623,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000625,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000626,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000628,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000629,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000631,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000632,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000633,OBSERVED_VALID,detected,000000,,,motion_disagreement,55.64395744373328,,,0
0022501160,000634,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000635,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000637,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000638,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000640,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000641,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000643,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000644,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000646,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000647,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000649,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000650,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000652,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000653,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000655,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000656,ABSENT,none,000002,,,no_ball,,,,0
0022501160,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501160,000658,ABSENT,none,000001,,,no_ball,,,,0
0022501160,000659,ABSENT,none,000002,,,no_ball,,,,0
