window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500174,000600,ABSENT,none,,,,no_ball,,,,0
0022500174,000601,ABSENT,none,,,,no_ball,,,,0
0022500174,000602,ABSENT,none,,,,no_ball,,,,0
0022500174,000603,ABSENT,none,,,,no_ball,,,,0
0022500174,000604,ABSENT,none,,,,no_ball,,,,0
0022500174,000605,ABSENT,none,,,,no_ball,,,,0
0022500174,000606,ABSENT,none,,,,no_ball,,,,0
0022500174,000607,ABSENT,none,,,,no_ball,,,,0
0022500174,000608,ABSENT,none,,,,no_ball,,,,0
0022500174,000609,ABSENT,none,,,,no_ball,,,,0
0022500174,000610,ABSENT,none,,,,no_ball,,,,0
0022500174,000611,ABSENT,none,,,,no_ball,,,,0
0022500174,000612,ABSENT,none,,,,no_ball,,,,0
0022500174,000613,ABSENT,none,,,,no_ball,,,,0
0022500174,000614,ABSENT,none,,,,no_ball,,,,0
0022500174,000615,ABSENT,none,,,,no_ball,,,,0
0022500174,000616,ABSENT,none,,,,no_ball,,,,0
0022500174,000617,ABSENT,none,,,,no_ball,,,,0
0022500174,000618,ABSENT,none,,,,no_ball,,,,0
0022500174,000619,ABSENT,none,,,,no_ball,,,,0
0022500174,000620,ABSENT,none,,,,no_ball,,,,0
0022500174,000621,ABSENT,none,,,,no_ball,,,,0
0022500174,000622,ABSENT,none,,,,no_ball,,,,0
0022500174,000623,ABSENT,none,,,,no_ball,,,,0
0022500174,000624,ABSENT,none,,,,no_ball,,,,0
0022500174,000625,ABSENT,none,,,,no_ball,,,,0
0022500174,000626,ABSENT,none,,,,no_ball,,,,0
0022500174,000627,ABSENT,none,,,,no_ball,,,,0
0022500174,000628,ABSENT,none,,,,no_ball,,,,0
0022500174,000629,ABSENT,none,,,,no_ball,,,,0
0022500174,000630,ABSENT,none,,,,no_ball,,,,0
0022500174,000631,ABSENT,none,,,,no_ball,,,,0
0022500174,000632,ABSENT,none,,,,no_ball,,,,0
0022500174,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000634,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000635,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000640,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000641,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000646,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000647,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000652,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000653,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500174,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500174,000658,ABSENT,none,000001,,,no_ball,,,,0
0022500174,000659,ABSENT,none,000002,,,no_ball,,,,0
