window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022501083,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501083,000601,ABSENT,none,000001,,,no_ball,,,,0
0022501083,000602,ABSENT,none,000002,,,no_ball,,,,0
0022501083,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501083,000604,ABSENT,none,000001,,,no_ball,,,,0
0022501083,000605,ABSENT,none,000002,,,no_ball,,,,0
0022501083,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501083,000607,ABSENT,none,000001,,,no_ball,,,,0
0022501083,000608,ABSENT,none,000002,,,no_ball,,,,0
0022501083,000609,ABSENT,none,000003,,,no_ball,,,,0
0022501083,000610,ABSENT,none,000004,,,no_ball,,,,0
0022501083,000611,ABSENT,none,000005,,,no_ball,,,,0
0022501083,000612,ABSENT,none,000006,,,no_ball,,,,0
0022501083,000613,ABSENT,none,000007,,,no_ball,,,,0
0022501083,000614,ABSENT,none,000008,,,no_ball,,,,0
0022501083,000615,ABSENT,none,000009,,,no_ball,,,,0
0022501083,000616,ABSENT,none,000010,,,no_ball,,,,0
0022501083,000617,ABSENT,none,000011,,,no_ball,,,,0
0022501083,000618,ABSENT,none,000012,,,no_ball,,,,0
0022501083,000619,ABSENT,none,000013,,,no_ball,,,,0
0022501083,000620,ABSENT,none,000014,,,no_ball,,,,0
0022501083,000621,ABSENT,none,000015,,,no_ball,,,,0
0022501083,000622,ABSENT,none,000016,,,no_ball,,,,0
0022501083,000623,ABSENT,none,000017,,,no_ball,,,,0
0022501083,000624,ABSENT,none,000018,,,no_ball,,,,0
0022501083,000625,ABSENT,none,000019,,,no_ball,,,,0
0022501083,000626,ABSENT,none,000020,,,no_ball,,,,0
0022501083,000627,ABSENT,none,000021,,,no_ball,,,,0
0022501083,000628,ABSENT,none,000022,,,no_ball,,,,0
0022501083,000629,ABSENT,none,000023,,,no_ball,,,,0
0022501083,000630,ABSENT,none,000024,,,no_ball,,,,0
0022501083,000631,ABSENT,none,000025,,,no_ball,,,,0
0022501083,000632,ABSENT,none,000026,,,no_ball,,,,0
0022501083,000633,ABSENT,none,000027,,,no_ball,,,,0
0022501083,000634,ABSENT,none,000028,,,no_ball,,,,0
0022501083,000635,ABSENT,none,000029,,,no_ball,,,,0
0022501083,000636,ABSENT,none,000030,,,no_ball,,,,0
0022501083,000637,ABSENT,none,000031,,,no_ball,,,,0
0022501083,000638,ABSENT,none,000032,,,no_ball,,,,0
0022501083,000639,ABSENT,none,000033,,,no_ball,,,,0
0022501083,000640,ABSENT,none,000034,,,no_ball,,,,0
0022501083,000641,ABSENT,none,000035,,,no_ball,,,,0
0022501083,000642,ABSENT,none,000036,,,no_ball,,,,0
0022501083,000643,ABSENT,none,000037,,,no_ball,,,,0
0022501083,000644,ABSENT,none,000038,,,no_ball,,,,0
0022501083,000645,ABSENT,none,000039,,,no_ball,,,,0
0022501083,000646,ABSENT,none,000040,,,no_ball,,,,0
0022501083,000647,ABSENT,none,000041,,,no_ball,,,,0
0022501083,000648,ABSENT,none,000042,,,no_ball,,,,0
0022501083,000649,ABSENT,none,000043,,,no_ball,,,,0
0022501083,000650,ABSENT,none,000044,,,no_ball,,,,0
0022501083,000651,ABSENT,none,000045,,,no_ball,,,,0
0022501083,000652,ABSENT,none,000046,,,no_ball,,,,0
0022501083,000653,ABSENT,none,000047,,,no_ball,,,,0
0022501083,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501083,000655,ABSENT,none,000001,,,no_ball,,,,0
0022501083,000656,ABSENT,none,000002,,,no_ball,,,,0
0022501083,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501083,000658,ABSENT,none,000001,,,no_ball,,,,0
0022501083,000659,ABSENT,none,000002,,,no_ball,,,,0
