window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022501142,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000601,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000602,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000604,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000605,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000607,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000608,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000610,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000611,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000613,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000614,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000616,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000617,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000619,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000620,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000622,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000623,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000625,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000626,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000628,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000629,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000631,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000632,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000634,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000635,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000637,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000638,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000640,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000641,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000643,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000644,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000646,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000647,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000649,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000650,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000652,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000653,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000655,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000656,ABSENT,none,000002,,,no_ball,,,,0
0022501142,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501142,000658,ABSENT,none,000001,,,no_ball,,,,0
0022501142,000659,ABSENT,none,000002,,,no_ball,,,,0
