window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500361,000600,ABSENT,none,,,,no_ball,,,,0
0022500361,000601,ABSENT,none,,,,no_ball,,,,0
0022500361,000602,ABSENT,none,,,,no_ball,,,,0
0022500361,000603,ABSENT,none,,,,no_ball,,,,0
0022500361,000604,ABSENT,none,,,,no_ball,,,,0
0022500361,000605,ABSENT,none,,,,no_ball,,,,0
0022500361,000606,ABSENT,none,,,,no_ball,,,,0
0022500361,000607,ABSENT,none,,,,no_ball,,,,0
0022500361,000608,ABSENT,none,,,,no_ball,,,,0
0022500361,000609,ABSENT,none,,,,no_ball,,,,0
0022500361,000610,ABSENT,none,,,,no_ball,,,,0
0022500361,000611,ABSENT,none,,,,no_ball,,,,0
0022500361,000612,ABSENT,none,,,,no_ball,,,,0
0022500361,000613,ABSENT,none,,,,no_ball,,,,0
0022500361,000614,ABSENT,none,,,,no_ball,,,,0
0022500361,000615,ABSENT,none,,,,no_ball,,,,0
0022500361,000616,ABSENT,none,,,,no_ball,,,,0
0022500361,000617,ABSENT,none,,,,no_ball,,,,0
0022500361,000618,ABSENT,none,,,,no_ball,,,,0
0022500361,000619,ABSENT,none,,,,no_ball,,,,0
0022500361,000620,ABSENT,none,,,,no_ball,,,,0
0022500361,000621,ABSENT,none,,,,no_ball,,,,0
0022500361,000622,ABSENT,none,,,,no_ball,,,,0
0022500361,000623,ABSENT,none,,,,no_ball,,,,0
0022500361,000624,ABSENT,none,,,,no_ball,,,,0
0022500361,000625,ABSENT,none,,,,no_ball,,,,0
0022500361,000626,ABSENT,none,,,,no_ball,,,,0
0022500361,000627,ABSENT,none,,,,no_ball,,,,0
0022500361,000628,ABSENT,none,,,,no_ball,,,,0
0022500361,000629,ABSENT,none,,,,no_ball,,,,0
0022500361,000630,ABSENT,none,,,,no_ball,,,,0
0022500361,000631,ABSENT,none,,,,no_ball,,,,0
0022500361,000632,ABSENT,none,,,,no_ball,,,,0
0022500361,000633,ABSENT,none,,,,no_ball,,,,0
0022500361,000634,ABSENT,none,,,,no_ball,,,,0
0022500361,000635,ABSENT,none,,,,no_ball,,,,0
0022500361,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500361,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500361,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500361,000639,ABSENT,none,000003,,,no_ball,,,,0
0022500361,000640,ABSENT,none,000004,,,no_ball,,,,0
0022500361,000641,ABSENT,none,000005,,,no_ball,,,,0
0022500361,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500361,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500361,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500361,000645,ABSENT,none,000003,,,no_ball,,,,0
0022500361,000646,ABSENT,none,000004,,,no_ball,,,,0
0022500361,000647,ABSENT,none,000005,,,no_ball,,,,0
0022500361,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500361,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500361,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500361,000651,ABSENT,none,000003,,,no_ball,,,,0
0022500361,000652,ABSENT,none,000004,,,no_ball,,,,0
0022500361,000653,ABSENT,none,000005,,,no_ball,,,,0
0022500361,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500361,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500361,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500361,000657,ABSENT,none,000003,,,no_ball,,,,0
0022500361,000658,ABSENT,none,000004,,,no_ball,,,,0
0022500361,000659,ABSENT,none,000005,,,no_ball,,,,0
