window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500385,000600,ABSENT,none,,,,no_ball,,,,0
0022500385,000601,ABSENT,none,,,,no_ball,,,,0
0022500385,000602,ABSENT,none,,,,no_ball,,,,0
0022500385,000603,ABSENT,none,,,,no_ball,,,,0
0022500385,000604,ABSENT,none,,,,no_ball,,,,0
0022500385,000605,ABSENT,none,,,,no_ball,,,,0
0022500385,000606,ABSENT,none,,,,no_ball,,,,0
0022500385,000607,ABSENT,none,,,,no_ball,,,,0
0022500385,000608,ABSENT,none,,,,no_ball,,,,0
0022500385,000609,ABSENT,none,,,,no_ball,,,,0
0022500385,000610,ABSENT,none,,,,no_ball,,,,0
0022500385,000611,ABSENT,none,,,,no_ball,,,,0
0022500385,000612,ABSENT,none,,,,no_ball,,,,0
0022500385,000613,ABSENT,none,,,,no_ball,,,,0
0022500385,000614,ABSENT,none,,,,no_ball,,,,0
0022500385,000615,ABSENT,none,,,,no_ball,,,,0
0022500385,000616,ABSENT,none,,,,no_ball,,,,0
0022500385,000617,ABSENT,none,,,,no_ball,,,,0
0022500385,000618,ABSENT,none,,,,no_ball,,,,0
0022500385,000619,ABSENT,none,,,,no_ball,,,,0
0022500385,000620,ABSENT,none,,,,no_ball,,,,0
0022500385,000621,ABSENT,none,,,,no_ball,,,,0
0022500385,000622,ABSENT,none,,,,no_ball,,,,0
0022500385,000623,ABSENT,none,,,,no_ball,,,,0
0022500385,000624,ABSENT,none,,,,no_ball,,,,0
0022500385,000625,ABSENT,none,,,,no_ball,,,,0
0022500385,000626,ABSENT,none,,,,no_ball,,,,0
0022500385,000627,ABSENT,none,,,,no_ball,,,,0
0022500385,000628,ABSENT,none,,,,no_ball,,,,0
0022500385,000629,ABSENT,none,,,,no_ball,,,,0
0022500385,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500385,000631,ABSENT,none,000001,,,no_ball,,,,0
0022500385,000632,ABSENT,none,000002,,,no_ball,,,,0
0022500385,000633,ABSENT,none,000003,,,no_ball,,,,0
0022500385,000634,ABSENT,none,000004,,,no_ball,,,,0
0022500385,000635,ABSENT,none,000005,,,no_ball,,,,0
0022500385,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500385,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500385,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500385,000639,ABSENT,none,000003,,,no_ball,,,,0
0022500385,000640,ABSENT,none,000004,,,no_ball,,,,0
0022500385,000641,ABSENT,none,000005,,,no_ball,,,,0
0022500385,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500385,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500385,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500385,000645,ABSENT,none,000003,,,no_ball,,,,0
0022500385,000646,ABSENT,none,000004,,,no_ball,,,,0
0022500385,000647,ABSENT,none,000005,,,no_ball,,,,0
0022500385,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500385,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500385,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500385,000651,ABSENT,none,000003,,,no_ball,,,,0
0022500385,000652,ABSENT,none,000004,,,no_ball,,,,0
0022500385,000653,ABSENT,none,000005,,,no_ball,,,,0
0022500385,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500385,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500385,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500385,000657,ABSENT,none,000003,,,no_ball,,,,0
0022500385,000658,ABSENT,none,000004,,,no_ball,,,,0
0022500385,000659,ABSENT,none,000005,,,no_ball,,,,0
