window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022501180,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000601,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000602,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000604,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000605,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000607,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000608,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000610,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000611,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000613,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000614,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000616,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000617,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000619,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000620,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000622,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000623,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000625,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000626,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000628,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000629,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000631,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000632,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000634,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000635,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000637,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000638,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000640,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000641,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000643,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000644,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000646,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000647,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000649,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000650,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000652,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000653,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000655,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000656,ABSENT,none,000002,,,no_ball,,,,0
0022501180,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022501180,000658,ABSENT,none,000001,,,no_ball,,,,0
0022501180,000659,ABSENT,none,000002,,,no_ball,,,,0
