window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500732,000600,ABSENT,none,,,,no_ball,,,,0
0022500732,000601,ABSENT,none,,,,no_ball,,,,0
0022500732,000602,ABSENT,none,,,,no_ball,,,,0
0022500732,000603,ABSENT,none,,,,no_ball,,,,0
0022500732,000604,ABSENT,none,,,,no_ball,,,,0
0022500732,000605,ABSENT,none,,,,no_ball,,,,0
0022500732,000606,ABSENT,none,,,,no_ball,,,,0
0022500732,000607,ABSENT,none,,,,no_ball,,,,0
0022500732,000608,ABSENT,none,,,,no_ball,,,,0
0022500732,000609,ABSENT,none,,,,no_ball,,,,0
0022500732,000610,ABSENT,none,,,,no_ball,,,,0
0022500732,000611,ABSENT,none,,,,no_ball,,,,0
0022500732,000612,ABSENT,none,,,,no_ball,,,,0
0022500732,000613,ABSENT,none,,,,no_ball,,,,0
0022500732,000614,ABSENT,none,,,,no_ball,,,,0
0022500732,000615,ABSENT,none,,,,no_ball,,,,0
0022500732,000616,ABSENT,none,,,,no_ball,,,,0
0022500732,000617,ABSENT,none,,,,no_ball,,,,0
0022500732,000618,ABSENT,none,,,,no_ball,,,,0
0022500732,000619,ABSENT,none,,,,no_ball,,,,0
0022500732,000620,ABSENT,none,,,,no_ball,,,,0
0022500732,000621,ABSENT,none,,,,no_ball,,,,0
0022500732,000622,ABSENT,none,,,,no_ball,,,,0
0022500732,000623,ABSENT,none,,,,no_ball,,,,0
0022500732,000624,ABSENT,none,,,,no_ball,,,,0
0022500732,000625,ABSENT,none,,,,no_ball,,,,0
0022500732,000626,ABSENT,none,,,,no_ball,,,,0
0022500732,000627,ABSENT,none,,,,no_ball,,,,0
0022500732,000628,ABSENT,none,,,,no_ball,,,,0
0022500732,000629,ABSENT,none,,,,no_ball,,,,0
0022500732,000630,ABSENT,none,,,,no_ball,,,,0
0022500732,000631,ABSENT,none,,,,no_ball,,,,0
0022500732,000632,ABSENT,none,,,,no_ball,,,,0
0022500732,000633,ABSENT,none,,,,no_ball,,,,0
0022500732,000634,ABSENT,none,,,,no_ball,,,,0
0022500732,000635,ABSENT,none,,,,no_ball,,,,0
0022500732,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500732,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500732,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500732,000639,ABSENT,none,000003,,,no_ball,,,,0
0022500732,000640,ABSENT,none,000004,,,no_ball,,,,0
0022500732,000641,ABSENT,none,000005,,,no_ball,,,,0
0022500732,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500732,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500732,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500732,000645,ABSENT,none,000003,,,no_ball,,,,0
0022500732,000646,ABSENT,none,000004,,,no_ball,,,,0
0022500732,000647,ABSENT,none,000005,,,no_ball,,,,0
0022500732,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500732,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500732,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500732,000651,ABSENT,none,000003,,,no_ball,,,,0
0022500732,000652,ABSENT,none,000004,,,no_ball,,,,0
0022500732,000653,ABSENT,none,000005,,,no_ball,,,,0
0022500732,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500732,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500732,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500732,000657,ABSENT,none,000003,,,no_ball,,,,0
0022500732,000658,ABSENT,none,000004,,,no_ball,,,,0
0022500732,000659,ABSENT,none,000005,,,no_ball,,,,0
