window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500917,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000601,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000602,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000603,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000604,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000605,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000607,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000608,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000609,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000610,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000611,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000613,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000614,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000615,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000616,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000617,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000619,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000620,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000621,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000622,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000623,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000625,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000626,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000627,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000628,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000629,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000631,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000632,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000633,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000634,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000635,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000639,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000640,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000641,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000645,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000646,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000647,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000651,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000652,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000653,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500917,000657,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500917,000658,ABSENT,none,000001,,,no_ball,,,,0
0022500917,000659,ABSENT,none,000002,,,no_ball,,,,0
