window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500090,000600,ABSENT,none,,,,no_ball,,,,0
0022500090,000601,ABSENT,none,,,,no_ball,,,,0
0022500090,000602,ABSENT,none,,,,no_ball,,,,0
0022500090,000603,ABSENT,none,,,,no_ball,,,,0
0022500090,000604,ABSENT,none,,,,no_ball,,,,0
0022500090,000605,ABSENT,none,,,,no_ball,,,,0
0022500090,000606,ABSENT,none,,,,no_ball,,,,0
0022500090,000607,ABSENT,none,,,,no_ball,,,,0
0022500090,000608,ABSENT,none,,,,no_ball,,,,0
0022500090,000609,ABSENT,none,,,,no_ball,,,,0
0022500090,000610,ABSENT,none,,,,no_ball,,,,0
0022500090,000611,ABSENT,none,,,,no_ball,,,,0
0022500090,000612,ABSENT,none,,,,no_ball,,,,0
0022500090,000613,ABSENT,none,,,,no_ball,,,,0
0022500090,000614,ABSENT,none,,,,no_ball,,,,0
0022500090,000615,ABSENT,none,,,,no_ball,,,,0
0022500090,000616,ABSENT,none,,,,no_ball,,,,0
0022500090,000617,ABSENT,none,,,,no_ball,,,,0
0022500090,000618,ABSENT,none,,,,no_ball,,,,0
0022500090,000619,ABSENT,none,,,,no_ball,,,,0
0022500090,000620,ABSENT,none,,,,no_ball,,,,0
0022500090,000621,ABSENT,none,,,,no_ball,,,,0
0022500090,000622,ABSENT,none,,,,no_ball,,,,0
0022500090,000623,ABSENT,none,,,,no_ball,,,,0
0022500090,000624,ABSENT,none,,,,no_ball,,,,0
0022500090,000625,ABSENT,none,,,,no_ball,,,,0
0022500090,000626,ABSENT,none,,,,no_ball,,,,0
0022500090,000627,ABSENT,none,,,,no_ball,,,,0
0022500090,000628,ABSENT,none,,,,no_ball,,,,0
0022500090,000629,ABSENT,none,,,,no_ball,,,,0
0022500090,000630,ABSENT,none,,,,no_ball,,,,0
0022500090,000631,ABSENT,none,,,,no_ball,,,,0
0022500090,000632,ABSENT,none,,,,no_ball,,,,0
0022500090,000633,ABSENT,none,,,,no_ball,,,,0
0022500090,000634,ABSENT,none,,,,no_ball,,,,0
0022500090,000635,ABSENT,none,,,,no_ball,,,,0
0022500090,000636,ABSENT,none,,,,no_ball,,,,0
0022500090,000637,ABSENT,none,,,,no_ball,,,,0
0022500090,000638,ABSENT,none,,,,no_ball,,,,0
0022500090,000639,ABSENT,none,,,,no_ball,,,,0
0022500090,000640,ABSENT,none,,,,no_ball,,,,0
0022500090,000641,ABSENT,none,,,,no_ball,,,,0
0022500090,000642,ABSENT,none,,,,no_ball,,,,0
0022500090,000643,ABSENT,none,,,,no_ball,,,,0
0022500090,000644,ABSENT,none,,,,no_ball,,,,0
0022500090,000645,ABSENT,none,,,,no_ball,,,,0
0022500090,000646,ABSENT,none,,,,no_ball,,,,0
0022500090,000647,ABSENT,none,,,,no_ball,,,,0
0022500090,000648,ABSENT,none,,,,no_ball,,,,0
0022500090,000649,ABSENT,none,,,,no_ball,,,,0
0022500090,000650,ABSENT,none,,,,no_ball,,,,0
0022500090,000651,ABSENT,none,,,,no_ball,,,,0
0022500090,000652,ABSENT,none,,,,no_ball,,,,0
0022500090,000653,ABSENT,none,,,,no_ball,,,,0
0022500090,000654,ABSENT,none,,,,no_ball,,,,0
0022500090,000655,ABSENT,none,,,,no_ball,,,,0
0022500090,000656,ABSENT,none,,,,no_ball,,,,0
0022500090,000657,ABSENT,none,,,,no_ball,,,,0
0022500090,000658,ABSENT,none,,,,no_ball,,,,0
0022500090,000659,ABSENT,none,,,,no_ball,,,,0
