window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500223,000600,ABSENT,none,,,,no_ball,,,,0
0022500223,000601,ABSENT,none,,,,no_ball,,,,0
0022500223,000602,ABSENT,none,,,,no_ball,,,,0
0022500223,000603,ABSENT,none,,,,no_ball,,,,0
0022500223,000604,ABSENT,none,,,,no_ball,,,,0
0022500223,000605,ABSENT,none,,,,no_ball,,,,0
0022500223,000606,ABSENT,none,,,,no_ball,,,,0
0022500223,000607,ABSENT,none,,,,no_ball,,,,0
0022500223,000608,ABSENT,none,,,,no_ball,,,,0
0022500223,000609,ABSENT,none,,,,no_ball,,,,0
0022500223,000610,ABSENT,none,,,,no_ball,,,,0
0022500223,000611,ABSENT,none,,,,no_ball,,,,0
0022500223,000612,ABSENT,none,,,,no_ball,,,,0
0022500223,000613,ABSENT,none,,,,no_ball,,,,0
0022500223,000614,ABSENT,none,,,,no_ball,,,,0
0022500223,000615,ABSENT,none,,,,no_ball,,,,0
0022500223,000616,ABSENT,none,,,,no_ball,,,,0
0022500223,000617,ABSENT,none,,,,no_ball,,,,0
0022500223,000618,ABSENT,none,,,,no_ball,,,,0
0022500223,000619,ABSENT,none,,,,no_ball,,,,0
0022500223,000620,ABSENT,none,,,,no_ball,,,,0
0022500223,000621,ABSENT,none,,,,no_ball,,,,0
0022500223,000622,ABSENT,none,,,,no_ball,,,,0
0022500223,000623,ABSENT,none,,,,no_ball,,,,0
0022500223,000624,ABSENT,none,,,,no_ball,,,,0
0022500223,000625,ABSENT,none,,,,no_ball,,,,0
0022500223,000626,ABSENT,none,,,,no_ball,,,,0
0022500223,000627,ABSENT,none,,,,no_ball,,,,0
0022500223,000628,ABSENT,none,,,,no_ball,,,,0
0022500223,000629,ABSENT,none,,,,no_ball,,,,0
0022500223,000630,ABSENT,none,,,,no_ball,,,,0
0022500223,000631,ABSENT,none,,,,no_ball,,,,0
0022500223,000632,ABSENT,none,,,,no_ball,,,,0
0022500223,000633,ABSENT,none,,,,no_ball,,,,0
0022500223,000634,ABSENT,none,,,,no_ball,,,,0
0022500223,000635,ABSENT,none,,,,no_ball,,,,0
0022500223,000636,ABSENT,none,,,,no_ball,,,,0
0022500223,000637,ABSENT,none,,,,no_ball,,,,0
0022500223,000638,ABSENT,none,,,,no_ball,,,,0
0022500223,000639,ABSENT,none,,,,no_ball,,,,0
0022500223,000640,ABSENT,none,,,,no_ball,,,,0
0022500223,000641,ABSENT,none,,,,no_ball,,,,0
0022500223,000642,ABSENT,none,,,,no_ball,,,,0
0022500223,000643,ABSENT,none,,,,no_ball,,,,0
0022500223,000644,ABSENT,none,,,,no_ball,,,,0
0022500223,000645,ABSENT,none,,,,no_ball,,,,0
0022500223,000646,ABSENT,none,,,,no_ball,,,,0
0022500223,000647,ABSENT,none,,,,no_ball,,,,0
0022500223,000648,ABSENT,none,,,,no_ball,,,,0
0022500223,000649,ABSENT,none,,,,no_ball,,,,0
0022500223,000650,ABSENT,none,,,,no_ball,,,,0
0022500223,000651,ABSENT,none,,,,no_ball,,,,0
0022500223,000652,ABSENT,none,,,,no_ball,,,,0
0022500223,000653,ABSENT,none,,,,no_ball,,,,0
0022500223,000654,ABSENT,none,,,,no_ball,,,,0
0022500223,000655,ABSENT,none,,,,no_ball,,,,0
0022500223,000656,ABSENT,none,,,,no_ball,,,,0
0022500223,000657,ABSENT,none,,,,no_ball,,,,0
0022500223,000658,ABSENT,none,,,,no_ball,,,,0
0022500223,000659,ABSENT,none,,,,no_ball,,,,0
