window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500345,000600,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000601,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000602,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000603,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000604,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000605,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000606,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000607,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000608,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000609,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000610,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000611,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000612,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000613,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000614,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000615,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000616,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000617,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000618,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000619,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000620,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000621,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000622,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000623,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000624,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000625,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000626,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000627,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000628,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000629,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000630,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000631,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000632,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000633,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000634,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000635,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000636,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000637,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000638,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000639,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000640,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000641,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000642,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000643,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000644,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000645,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000646,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000647,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000648,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000649,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000650,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000651,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000652,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000653,ABSENT,none,000005,,,no_ball,,,,0
0022500345,000654,OBSERVED_VALID,detected,000000,,,no_player_in_radius,,,,0
0022500345,000655,ABSENT,none,000001,,,no_ball,,,,0
0022500345,000656,ABSENT,none,000002,,,no_ball,,,,0
0022500345,000657,ABSENT,none,000003,,,no_ball,,,,0
0022500345,000658,ABSENT,none,000004,,,no_ball,,,,0
0022500345,000659,ABSENT,none,000005,,,no_ball,,,,0
