window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available
0022500794,000600,ABSENT,none,,,,no_ball,,,,0
0022500794,000601,ABSENT,none,,,,no_ball,,,,0
0022500794,000602,ABSENT,none,,,,no_ball,,,,0
0022500794,000603,ABSENT,none,,,,no_ball,,,,0
0022500794,000604,ABSENT,none,,,,no_ball,,,,0
0022500794,000605,ABSENT,none,,,,no_ball,,,,0
0022500794,000606,ABSENT,none,,,,no_ball,,,,0
0022500794,000607,ABSENT,none,,,,no_ball,,,,0
0022500794,000608,ABSENT,none,,,,no_ball,,,,0
0022500794,000609,ABSENT,none,,,,no_ball,,,,0
0022500794,000610,ABSENT,none,,,,no_ball,,,,0
0022500794,000611,ABSENT,none,,,,no_ball,,,,0
0022500794,000612,ABSENT,none,,,,no_ball,,,,0
0022500794,000613,ABSENT,none,,,,no_ball,,,,0
0022500794,000614,ABSENT,none,,,,no_ball,,,,0
0022500794,000615,ABSENT,none,,,,no_ball,,,,0
0022500794,000616,ABSENT,none,,,,no_ball,,,,0
0022500794,000617,ABSENT,none,,,,no_ball,,,,0
0022500794,000618,ABSENT,none,,,,no_ball,,,,0
0022500794,000619,ABSENT,none,,,,no_ball,,,,0
0022500794,000620,ABSENT,none,,,,no_ball,,,,0
0022500794,000621,ABSENT,none,,,,no_ball,,,,0
0022500794,000622,ABSENT,none,,,,no_ball,,,,0
0022500794,000623,ABSENT,none,,,,no_ball,,,,0
0022500794,000624,ABSENT,none,,,,no_ball,,,,0
0022500794,000625,ABSENT,none,,,,no_ball,,,,0
0022500794,000626,ABSENT,none,,,,no_ball,,,,0
0022500794,000627,ABSENT,none,,,,no_ball,,,,0
0022500794,000628,ABSENT,none,,,,no_ball,,,,0
0022500794,000629,ABSENT,none,,,,no_ball,,,,0
0022500794,000630,ABSENT,none,,,,no_ball,,,,0
0022500794,000631,ABSENT,none,,,,no_ball,,,,0
0022500794,000632,ABSENT,none,,,,no_ball,,,,0
0022500794,000633,ABSENT,none,,,,no_ball,,,,0
0022500794,000634,ABSENT,none,,,,no_ball,,,,0
0022500794,000635,ABSENT,none,,,,no_ball,,,,0
0022500794,000636,ABSENT,none,,,,no_ball,,,,0
0022500794,000637,ABSENT,none,,,,no_ball,,,,0
0022500794,000638,ABSENT,none,,,,no_ball,,,,0
0022500794,000639,ABSENT,none,,,,no_ball,,,,0
0022500794,000640,ABSENT,none,,,,no_ball,,,,0
0022500794,000641,ABSENT,none,,,,no_ball,,,,0
0022500794,000642,ABSENT,none,,,,no_ball,,,,0
0022500794,000643,ABSENT,none,,,,no_ball,,,,0
0022500794,000644,ABSENT,none,,,,no_ball,,,,0
0022500794,000645,ABSENT,none,,,,no_ball,,,,0
0022500794,000646,ABSENT,none,,,,no_ball,,,,0
0022500794,000647,ABSENT,none,,,,no_ball,,,,0
0022500794,000648,ABSENT,none,,,,no_ball,,,,0
0022500794,000649,ABSENT,none,,,,no_ball,,,,0
0022500794,000650,ABSENT,none,,,,no_ball,,,,0
0022500794,000651,ABSENT,none,,,,no_ball,,,,0
0022500794,000652,ABSENT,none,,,,no_ball,,,,0
0022500794,000653,ABSENT,none,,,,no_ball,,,,0
0022500794,000654,ABSENT,none,,,,no_ball,,,,0
0022500794,000655,ABSENT,none,,,,no_ball,,,,0
0022500794,000656,ABSENT,none,,,,no_ball,,,,0
0022500794,000657,ABSENT,none,,,,no_ball,,,,0
0022500794,000658,ABSENT,none,,,,no_ball,,,,0
0022500794,000659,ABSENT,none,,,,no_ball,,,,0
