frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
5148,85.8,2011,259,1,1,0
5154,85.9,2012,259,1,1,0
5160,86.0,2012,260,1,1,0
5166,86.1,2012,261,1,1,0
5172,86.2,1986,209,1,1,0
5178,86.3,2036,307,1,1,1
5184,86.4,2035,305,1,1,0
5190,86.5,2041,318,1,1,0
5196,86.6,2053,342,1,1,0
5202,86.7,2016,267,1,1,0
5208,86.8,2016,267,1,1,0
5214,86.9,1964,165,1,1,0
5220,87.0,1964,165,1,1,0
5226,87.1,2019,275,1,1,0
5232,87.2,2019,275,1,1,0
5238,87.3,1956,148,1,1,0
5244,87.4,1956,148,1,1,0
5250,87.5,1997,231,1,1,0
5256,87.6,2011,258,1,1,1
5262,87.7,1990,216,1,1,0
5268,87.8,1990,216,1,1,0
5274,87.9,2016,269,1,1,0
5280,88.0,2016,269,1,1,0
5286,88.1,1990,216,1,1,0
5292,88.2,1990,216,1,1,0
5298,88.3,1990,216,1,1,0
5304,88.4,1972,181,1,1,0
5310,88.5,1972,181,1,1,0
5316,88.6,1991,219,1,1,0
5322,88.7,1991,219,1,1,0
5328,88.8,1991,219,1,1,0
5334,88.9,2023,282,1,1,0
5340,89.0,1963,163,1,1,1
5346,89.1,1985,206,1,1,0
5352,89.2,1988,212,1,1,1
5358,89.3,1987,210,1,1,0
5364,89.4,1940,117,1,1,1
5370,89.5,,,0,1,0
5376,89.6,1999,233,1,1,0
5382,89.7,1998,233,1,1,0
5388,89.8,1998,233,1,1,0
5394,89.9,1950,138,1,1,0
5400,90.0,1938,114,1,1,0
5406,90.1,1960,156,1,1,1
5412,90.2,1934,105,1,1,0
5418,90.3,2201,636,1,1,0
5424,90.4,1996,228,1,1,0
5430,90.5,1979,194,1,1,0
5436,90.6,1955,147,1,1,0
5442,90.7,1952,141,1,1,0
5448,90.8,2017,270,1,1,0
5454,90.9,2016,268,1,1,0
5460,91.0,2015,266,1,1,0
5466,91.1,2013,262,1,1,0
5472,91.2,1945,127,1,1,0
5478,91.3,1928,93,1,1,0
5484,91.4,2013,263,1,1,1
5490,91.5,2008,253,1,1,0
5496,91.6,2010,257,1,1,1
5502,91.7,1990,216,1,1,0
5508,91.8,1990,216,1,1,0
5514,91.9,1988,212,1,1,0
5520,92.0,1988,212,1,1,0
5526,92.1,1994,224,1,1,0
5532,92.2,1993,221,1,1,0
5538,92.3,2011,259,1,1,0
5544,92.4,2021,278,1,1,0
5550,92.5,2013,262,1,1,0
5556,92.6,2016,268,1,1,0
5562,92.7,2001,239,1,1,0
5568,92.8,2003,243,1,1,0
5574,92.9,2005,246,1,1,0
5580,93.0,2007,250,1,1,0
5586,93.1,2016,268,1,1,0
5592,93.2,2016,268,1,1,0
5598,93.3,2015,265,1,1,0
5604,93.4,2016,268,1,1,0
5610,93.5,2019,273,1,1,0
5616,93.6,2005,245,1,1,0
5622,93.7,2001,238,1,1,1
5628,93.8,2010,256,1,1,0
5634,93.9,2010,256,1,1,0
5640,94.0,2012,260,1,1,0
5646,94.1,2012,260,1,1,0
5652,94.2,2018,271,1,1,0
5658,94.3,2018,271,1,1,0
5664,94.4,2023,282,1,1,0
5670,94.5,1926,89,1,1,1
5676,94.6,1970,176,1,1,0
5682,94.7,1972,181,1,1,1
5688,94.8,2033,302,1,1,0
5694,94.9,2033,302,1,1,0
5700,95.0,2065,366,1,1,0
5706,95.1,2021,277,1,1,1
5712,95.2,1975,187,1,1,0
5718,95.3,1975,187,1,1,0
5724,95.4,1966,170,1,1,0
5730,95.5,1969,176,1,1,0
5736,95.6,1969,176,1,1,0
5742,95.7,1975,186,1,1,0
5748,95.8,1975,186,1,1,0
5754,95.9,1942,121,1,1,0
5760,96.0,1942,121,1,1,0
5766,96.1,1943,122,1,1,0
5772,96.2,1943,123,1,1,0
5778,96.3,1982,200,1,1,0
5784,96.4,1982,200,1,1,0
5790,96.5,1912,61,1,1,0
5796,96.6,1913,63,1,1,0
5802,96.7,1914,65,1,1,0
5808,96.8,1978,192,1,1,0
5814,96.9,1978,192,1,1,0
5820,97.0,2010,256,1,1,0
5826,97.1,2010,256,1,1,0
5832,97.2,1998,233,1,1,0
5838,97.3,1998,233,1,1,1
5844,97.4,2017,270,1,1,0
5850,97.5,2017,270,1,1,0
5856,97.6,2059,353,1,1,0
5862,97.7,2059,353,1,1,0
5868,97.8,1950,137,1,1,0
5874,97.9,1951,138,1,1,0
5880,98.0,1978,192,1,1,0
5886,98.1,1978,192,1,1,0
5892,98.2,1979,194,1,1,0
5898,98.3,1979,194,1,1,0
