game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation,shots_pbp_coverage,team_abbrev,pbp_game_clock
22400537,1,5184,86.4,4,Paul,LAL,2011,259,0.4061,0.3481,mid_range,13.4,0.0027,0.0,5,3,1.0,,0.7854306504986067,,5.7,0,,1,,0,catch_and_shoot,0.7576,SAS,87.0
22400537,3,5676,94.6,9,,SAS,1954,144,0.3946,0.1935,mid_range,35.8,0.0072,0.0,7,35,,,0.0,,370.2,0,83.06671902081759,1,,0,catch_and_shoot,0.7576,LAL,
22400537,5,6354,105.9,5,,LAL,1991,218,0.4021,0.293,mid_range,11.2,0.0023,0.0,8,98,,,0.1182442497558578,,349.6,0,82.57056719000488,1,,1,catch_and_shoot,0.7576,SAS,
22400537,7,6882,114.7,4,,LAL,1912,428,0.3861,0.5753,mid_range,48.0,0.0097,0.0,8,186,,,0.5164877919784513,,2665.2,0,85.8990237039014,1,,1,catch_and_shoot,0.7576,SAS,
22400537,10,7614,126.9,3,Paul,LAL,1871,457,0.3778,0.6142,mid_range,16.4,0.0033,0.0,10,41,0.0,,0.0,,698.3,0,-88.59854922073046,1,,0,catch_and_shoot,0.7576,SAS,127.0
22400537,12,8280,138.0,2,,LAL,1875,454,0.3786,0.6102,mid_range,34.4,0.0069,0.0,11,33,,,0.0,,1837.6,0,77.7047929569818,1,,1,catch_and_shoot,0.7576,SAS,
22400537,14,8826,147.1,9,,SAS,2380,89,0.4806,0.1196,backcourt,,0.0807,0.0,12,80,,,0.0,,2983.1,0,89.02085964214619,1,,1,catch_and_shoot,0.7576,LAL,
22400537,17,9528,158.8,9,,SAS,2380,89,0.4806,0.1196,backcourt,,0.1459,0.0,13,96,,,0.0,,2983.1,0,87.81237933520868,1,,1,catch_and_shoot,0.7576,LAL,
22400537,19,10032,167.2,6,,SAS,1719,568,0.3471,0.7634,mid_range,,0.0967,0.0,16,25,,,0.3598790264535641,,2471.1,0,82.29505130366064,1,,0,catch_and_shoot,0.7576,LAL,
22400537,21,10542,175.7,9,Goodwin,SAS,2172,428,0.4386,0.5753,backcourt,2.0,0.0004,0.0,16,110,1.0,,0.1564587945397096,,3933.5,1,83.71022167679185,0,,1,pull_up,0.7576,LAL,179.0
22400537,23,11124,185.4,4,,LAL,2171,409,0.4384,0.5497,backcourt,31.1,0.0063,0.0,16,207,,,0.2607375234951841,,4304.8,0,-83.87508925325388,1,,1,catch_and_shoot,0.7576,SAS,
22400537,25,11844,197.4,6,Dončić,SAS,1719,568,0.3471,0.7634,mid_range,,0.0189,0.0,17,4,1.0,,0.0,,2471.1,0,88.7818120720391,1,,0,catch_and_shoot,0.7576,LAL,200.0
22400537,26,12726,212.1,9,Castle,SAS,2161,269,0.4364,0.3616,backcourt,,0.0273,0.0,17,46,0.0,,0.0,,4716.1,0,-88.04271484030491,1,,1,catch_and_shoot,0.7576,SAS,213.0
22400537,28,13266,221.1,2,,LAL,1795,513,0.3625,0.6895,mid_range,,0.0785,0.0,17,136,,,0.0,,2643.3,0,-87.72621747177675,1,,1,catch_and_shoot,0.7576,SAS,
22400537,30,13770,229.5,1,Reaves,LAL,2171,414,0.4384,0.5565,backcourt,,0.0105,0.0,19,5,1.0,,0.0,,2955.7,0,-80.90003609564374,1,,0,catch_and_shoot,0.7576,LAL,229.0
22400537,31,14628,243.8,4,Barnes,LAL,2171,405,0.4384,0.5444,backcourt,4.0,0.0008,0.0,19,58,0.0,,0.0,,4866.6,0,-85.66508487332011,1,,1,catch_and_shoot,0.7576,SAS,243.0
22400537,33,15402,256.7,9,,SAS,2194,287,0.4431,0.3858,backcourt,,0.0943,0.0,20,48,,,0.0,,6611.3,0,78.48509120602677,1,,0,catch_and_shoot,0.7576,LAL,
22400537,35,15990,266.5,9,,SAS,2241,331,0.4525,0.4449,backcourt,,,0.0,20,146,,,0.0,,6732.6,0,87.1819786365153,1,,1,catch_and_shoot,0.7576,LAL,
22400537,37,16548,275.8,9,Vassell,SAS,2241,331,0.4525,0.4449,backcourt,,,0.0,89,0,1.0,,0.0,,6732.6,0,-87.060458754553,1,,0,catch_and_shoot,0.7576,SAS,278.0
22400537,39,17454,290.9,9,Dončić,SAS,2241,331,0.4525,0.4449,backcourt,,,0.0,240,0,0.0,,0.0,,6732.6,0,-85.24190291634886,1,,0,catch_and_shoot,0.7576,LAL,292.0
22400537,41,18996,316.6,9,,SAS,2241,331,0.4525,0.4449,backcourt,,,0.0,347,0,,,0.0,,6732.6,0,-86.27513399065145,1,,0,catch_and_shoot,0.7576,LAL,
22400537,43,19572,326.2,9,Vassell,SAS,2241,331,0.4525,0.4449,backcourt,5.7,0.0012,0.0,396,48,1.0,,0.0,,6732.6,0,-85.93112199487184,1,,1,catch_and_shoot,0.7576,SAS,328.0
22400537,46,20238,337.3,6,Finney-Smith,SAS,1719,568,0.3471,0.7634,mid_range,,0.1162,0.0,398,6,0.0,,0.0,,2471.1,0,84.78317850248426,1,,0,catch_and_shoot,0.7576,LAL,339.0
22400537,48,20832,347.2,5,,LAL,1788,518,0.3611,0.6962,mid_range,,0.0951,0.0,398,105,,,0.4574712547526567,,1264.9,0,80.471139939792,1,,1,catch_and_shoot,0.7576,SAS,
22400537,50,21504,358.4,3,Vassell,LAL,2245,335,0.4534,0.4503,backcourt,5.7,0.0012,0.0,401,31,0.0,,0.0379616954755306,,2294.8,0,-87.70914533914316,1,,0,catch_and_shoot,0.7576,SAS,358.0
22400537,52,22188,369.8,2,,LAL,1795,513,0.3625,0.6895,mid_range,,,0.0,401,115,,,0.0,,2643.3,0,-88.23842494337038,1,,1,catch_and_shoot,0.7576,SAS,
22400537,55,22992,383.2,3,Sochan,LAL,2245,335,0.4534,0.4503,backcourt,,0.0107,0.0,403,20,0.0,,0.4135832457474859,,2294.8,0,87.57907058266447,1,,0,catch_and_shoot,0.7576,SAS,386.0
22400537,57,23580,393.0,2,Paul,LAL,1795,513,0.3625,0.6895,mid_range,,0.0189,0.0,404,58,1.0,,0.0,,2643.3,0,37.58185358158683,1,,1,catch_and_shoot,0.7576,SAS,391.0
22400537,60,24270,404.5,9,Dončić,SAS,2241,331,0.4525,0.4449,backcourt,,0.0973,0.0,404,173,0.0,,0.2219456092667487,,6732.6,0,75.19371736000626,1,,1,catch_and_shoot,0.7576,LAL,404.0
22400537,62,24960,416.0,6,Paul,SAS,1719,568,0.3471,0.7634,mid_range,,0.1162,0.0,404,288,0.0,,0.0,,2471.1,0,-87.55023508409444,1,,1,catch_and_shoot,0.7576,SAS,415.0
22400537,64,25476,424.6,10,,SAS,2202,294,0.4447,0.3952,backcourt,,0.0933,0.0,404,374,,,0.0967587019945841,,7152.8,0,-80.77843576424453,1,,1,catch_and_shoot,0.7576,LAL,
22400537,65,26160,436.0,8,,SAS,2280,281,0.4604,0.3777,backcourt,,0.0186,0.0,404,488,,,0.0659203966981015,,11196.8,0,-85.41536534805384,1,,1,catch_and_shoot,0.7576,LAL,
22400537,67,30990,516.5,7,,SAS,2165,297,0.4372,0.3992,backcourt,39.4,0.008,0.0,996,18,,6.0,0.0,,10825.1,0,78.33058234799714,1,,0,catch_and_shoot,0.7576,LAL,
22400537,69,31620,527.0,6,,SAS,2148,269,0.4338,0.3616,backcourt,,0.0142,0.0,997,80,,24.0,0.0,,3855.3,0,86.31207748593506,1,,1,catch_and_shoot,0.7576,LAL,
22400537,72,32334,538.9,4,,LAL,2082,163,0.4204,0.2191,backcourt,,0.0201,0.0,998,2,,24.0,0.0,,7324.1,0,87.35852770629265,1,,0,catch_and_shoot,0.7576,SAS,
22400537,74,33012,550.2,1,,LAL,2185,329,0.4412,0.4422,backcourt,37.7,0.0076,0.0,998,100,,24.0,0.1730223758637948,,5269.0,0,86.56795099252848,1,,1,catch_and_shoot,0.7576,SAS,
22400537,76,33552,559.2,10,,SAS,1549,381,0.3128,0.5121,mid_range,,0.0732,0.0,998,190,,24.0,0.0,,11085.1,0,88.90574324149497,1,,1,catch_and_shoot,0.7576,LAL,
22400537,78,34194,569.9,3,,LAL,1364,536,0.2754,0.7204,3pt_arc,,0.0824,0.0,999,69,,24.0,0.0,,5207.7,0,-71.99700739930665,1,,1,catch_and_shoot,0.7576,SAS,
22400537,81,34902,581.7,5,Johnson,LAL,88,264,0.0178,0.3548,paint,,0.2494,0.0,1000,96,0.0,24.0,0.1898386501374275,,5201.1,0,84.65351469959191,1,,1,catch_and_shoot,0.7576,SAS,584.0
22400537,84,35742,595.7,9,,SAS,1267,215,0.2559,0.289,3pt_arc,,0.1456,0.0,1001,59,,24.0,1.0,,10150.4,0,67.79882266832308,1,,0,catch_and_shoot,0.7576,LAL,
22400537,86,36228,603.8,8,,SAS,1669,222,0.337,0.2984,mid_range,,0.2233,0.0,1001,140,,24.0,0.13024282330697,,14618.8,0,88.98601272793681,1,,1,catch_and_shoot,0.7576,LAL,
22400537,88,36756,612.6,10,Vanderbilt,SAS,1982,245,0.4002,0.3293,mid_range,,0.0459,0.0,1003,27,0.0,24.0,0.0,,12011.8,0,88.93466381358141,1,,0,catch_and_shoot,0.7576,LAL,613.0
22400537,90,37500,625.0,3,,LAL,1061,472,0.2143,0.6344,3pt_arc,,0.1449,0.0,1004,37,,24.0,0.0,,7171.7,0,89.04476710777953,1,,0,catch_and_shoot,0.7576,SAS,
22400537,92,38040,634.0,3,Knecht,LAL,1036,487,0.2092,0.6546,3pt_arc,,0.1386,0.0,1005,69,1.0,24.0,0.0457574406168856,,7241.0,0,-86.41017317564007,1,,1,catch_and_shoot,0.7576,LAL,633.0
22400537,93,38688,644.8,7,Johnson,SAS,1837,374,0.371,0.5027,mid_range,,0.287,0.0,1007,24,0.0,24.0,0.0813569483017578,,12606.6,0,-89.1705849546012,1,,0,catch_and_shoot,0.7576,SAS,647.0
22400537,95,39366,656.1,2,,LAL,2031,312,0.4101,0.4194,mid_range,,0.0168,0.0,1007,137,,24.0,0.1977337074631849,,4923.3,0,-84.58272431406314,1,,1,catch_and_shoot,0.7576,SAS,
