frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,position_source,source_branch,matched_event_id,coordinate_space,observation,calibration
412,6.867,1,green,343,304,0.1008,0.1777,0.0,0.0,0.0,mid_range,0,6.5,6.5,3.8,none,102.9,102.9,448.2,341.0,0,0,left,6.5,548.0,264.0,666.0,443.0,303.0,71.0,0.0,16.1,0.0,0,9.47,8.88,16.66,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_264_548_443_666,image_px,observed,none
412,6.867,2,green,406,426,0.1193,0.249,0.0,0.0,0.0,mid_range,0,10.2,10.2,3.8,none,102.9,102.9,448.2,341.0,0,0,left,6.5,667.0,365.0,765.0,572.0,303.0,71.0,0.0,13.8,0.0,0,11.21,12.45,13.89,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_365_667_572_765,image_px,observed,none
412,6.867,3,green,816,430,0.2397,0.2513,0.0,0.0,0.0,mid_range,0,17.3,17.3,10.3,none,102.9,102.9,448.2,341.0,0,0,left,6.5,1045.0,427.0,1155.0,615.0,303.0,71.0,0.0,21.8,0.0,0,22.53,12.57,21.29,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_427_1045_615_1155,image_px,observed,none
412,6.867,4,green,636,104,0.1868,0.0608,0.0,0.0,0.0,3pt_arc,0,9.2,9.2,9.8,none,102.9,102.9,448.2,341.0,0,0,left,6.5,823.0,199.0,910.0,348.0,303.0,71.0,0.0,24.7,0.0,0,17.56,3.04,25.18,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_199_823_348_910,image_px,observed,none
412,6.867,5,green,40,441,0.0118,0.2577,0.0,0.0,0.0,mid_range,0,12.5,2.8,9.2,none,102.9,102.9,448.2,341.0,0,0,left,6.5,50.0,328.0,152.0,528.0,303.0,71.0,0.0,11.9,0.0,0,1.1,12.89,12.8,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,green#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_328_50_528_152,image_px,observed,none
412,6.867,6,white,303,71,0.089,0.0415,0.0,0.0,0.0,corner_3,1,0.0,6.5,10.8,none,,,162.0,206.0,0,0,left,6.5,476.0,88.0,542.0,227.0,303.0,71.0,0.0,22.1,0.0,0,8.37,2.07,23.14,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,white#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_88_476_227_542,image_px,observed,none
412,6.867,7,white,21,341,0.0062,0.1993,0.0,0.0,0.0,mid_range,0,10.8,2.8,10.8,none,,,162.0,206.0,0,0,left,6.5,16.0,225.0,93.0,392.0,303.0,71.0,0.0,14.7,0.0,0,0.58,9.96,15.74,0,0,1,1.0,unclassified,0,0.0,24.0,,,2,,0.0,0.0,double_team,,,0.0,0,unknown,-13.294026175820573,32.08109096985301,0.3726779962499649,white#?,,,0,2,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,412_225_16_392_93,image_px,observed,none
418,6.967,2,green,408,426,0.1199,0.249,0.33,0.33,0.0,mid_range,0,10.2,10.2,10.1,none,95.7,95.7,475.2,355.8,0,0,left,9.0,667.0,365.0,771.0,572.0,310.0,68.0,7.62,13.8,-0.17,0,11.27,12.45,13.92,0,0,2,1.0,unclassified,0,0.0,23.9,,,2,,0.0,0.1,double_team,,,0.0,0,unknown,-24.370034690703772,28.781324346877657,0.6666666666666666,green#?,,,0,3,1,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,image_px,observed,none
418,6.967,3,green,823,428,0.2418,0.2501,1.21,1.21,344.1,mid_range,0,17.3,8.2,9.9,none,95.7,95.7,475.2,355.8,0,0,left,9.0,1050.0,429.0,1158.0,614.0,310.0,68.0,7.62,21.9,-1.16,0,22.73,12.51,21.48,0,0,2,1.0,unclassified,0,0.0,23.9,,,2,,0.0,0.1,double_team,,,0.0,0,unknown,-24.370034690703772,28.781324346877657,0.6666666666666666,green#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,418_429_1050_614_1158,image_px,observed,none
418,6.967,5,green,41,441,0.012,0.2577,0.17,0.17,0.0,mid_range,0,12.7,2.8,10.1,none,95.7,95.7,475.2,355.8,0,0,left,9.0,56.0,329.0,152.0,529.0,310.0,68.0,7.62,11.9,0.04,0,1.13,12.89,12.79,0,0,2,1.0,unclassified,0,0.0,23.9,,,2,,0.0,0.1,double_team,,,0.0,0,unknown,-24.370034690703772,28.781324346877657,0.6666666666666666,green#?,,,0,3,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,418_329_56_529_152,image_px,observed,none
