frame,timestamp,ball_x2d,ball_y2d,detected
711,23.724,814,777,1
714,23.824,920,891,1
717,23.924,920,891,1
720,24.024,,,0
723,24.124,,,0
726,24.224,2777,418,1
729,24.324,2777,418,1
732,24.424,663,796,1
735,24.524,663,796,1
738,24.625,2661,396,1
741,24.725,2661,396,1
744,24.825,3146,339,1
747,24.925,3146,339,1
750,25.025,646,708,1
753,25.125,646,708,1
756,25.225,,,0
759,25.325,,,0
762,25.425,2748,402,1
765,25.526,2748,402,1
768,25.626,646,708,1
771,25.726,646,708,1
774,25.826,,,0
777,25.926,,,0
780,26.026,,,0
783,26.126,,,0
786,26.226,2672,402,1
789,26.326,2672,402,1
792,26.426,2672,402,1
795,26.527,945,982,1
798,26.627,945,982,1
801,26.727,,,0
804,26.827,,,0
807,26.927,624,401,1
810,27.027,624,401,1
813,27.127,,,0
816,27.227,,,0
819,27.327,389,901,1
822,27.427,476,909,1
825,27.527,476,909,1
828,27.628,541,658,1
831,27.728,541,658,1
834,27.828,544,787,1
837,27.928,544,787,1
840,28.028,1522,427,1
843,28.128,1522,427,1
846,28.228,568,980,1
849,28.328,568,980,1
852,28.428,3430,273,1
855,28.529,3430,273,1
858,28.629,1458,549,1
861,28.729,1697,458,1
864,28.829,2056,373,1
867,28.929,2762,261,1
870,29.029,2847,225,1
873,29.129,2847,225,1
876,29.229,1193,475,1
879,29.329,1193,475,1
882,29.429,,,0
885,29.53,,,0
888,29.63,,,0
891,29.73,,,0
894,29.83,,,0
897,29.93,,,0
900,30.03,,,0
903,30.13,,,0
906,30.23,998,633,1
909,30.33,998,633,1
912,30.43,1025,636,1
915,30.53,1015,633,1
918,30.631,1016,625,1
921,30.731,1029,617,1
924,30.831,1042,621,1
927,30.931,1042,621,1
930,31.031,1493,739,1
933,31.131,1493,739,1
936,31.231,,,0
939,31.331,,,0
942,31.431,,,0
945,31.532,,,0
948,31.632,,,0
951,31.732,,,0
954,31.832,,,0
957,31.932,,,0
960,32.032,,,0
963,32.132,11917,1142,1
966,32.232,11917,1142,1
969,32.332,11917,1142,1
972,32.432,11917,1142,1
975,32.532,11580,1137,1
978,32.633,11572,1131,1
981,32.733,11572,1131,1
984,32.833,11580,1137,1
987,32.933,,,0
1080,36.036,,,0
1083,36.136,,,0
1086,36.236,2287,558,1
1089,36.336,2287,558,1
1092,36.436,,,0
1095,36.537,,,0
1098,36.637,,,0
1101,36.737,,,0
1104,36.837,,,0
1107,36.937,,,0
1110,37.037,,,0
1113,37.137,1352,728,1
1116,37.237,1196,772,1
1119,37.337,1196,772,1
1122,37.437,1204,500,1
1125,37.538,1204,500,1
1128,37.638,830,708,1
1131,37.738,830,708,1
1134,37.838,,,0
1137,37.938,,,0
1140,38.038,820,725,1
1143,38.138,820,725,1
1146,38.238,,,0
1149,38.338,,,0
1152,38.438,,,0
1155,38.538,,,0
1158,38.639,,,0
1161,38.739,,,0
1164,38.839,,,0
1167,38.939,,,0
1170,39.039,2142,1118,1
1173,39.139,2189,1110,1
1176,39.239,2189,1110,1
1179,39.339,28,1463,1
1182,39.439,59,1459,1
1185,39.54,2450,1069,1
1188,39.64,2450,1069,1
1191,39.74,3084,966,1
1194,39.84,3084,966,1
1197,39.94,,,0
1200,40.04,,,0
1203,40.14,2610,1039,1
1206,40.24,2610,1039,1
1209,40.34,5675,644,1
1212,40.44,5675,644,1
1215,40.541,,,0
1218,40.641,,,0
1221,40.741,2727,1037,1
1224,40.841,2651,1049,1
1227,40.941,2573,1061,1
1230,41.041,2510,1071,1
1233,41.141,2450,1081,1
1236,41.241,2407,1088,1
1239,41.341,2413,1086,1
1242,41.441,2409,1087,1
1245,41.541,2406,1088,1
1248,41.642,2399,1089,1
1251,41.742,2406,1088,1
1254,41.842,2407,1088,1
1257,41.942,2446,1124,1
1260,42.042,2444,1125,1
1263,42.142,2445,1125,1
1266,42.242,2462,1123,1
1269,42.342,2504,1116,1
1272,42.442,2589,1102,1
1275,42.543,2684,1085,1
1278,42.643,2769,1071,1
1281,42.743,2769,1071,1
1284,42.843,2860,1059,1
1287,42.943,2891,1054,1
1290,43.043,2891,1054,1
1293,43.143,,,0
1296,43.243,,,0
1299,43.343,3358,1333,1
1302,43.443,3358,1333,1
1305,43.544,,,0
1308,43.644,,,0
1311,43.744,2523,1063,1
1314,43.844,2523,1063,1
1317,43.944,1201,930,1
1320,44.044,2391,1076,1
1323,44.144,2240,1094,1
1326,44.244,1878,1174,1
1329,44.344,1637,1241,1
1332,44.444,1563,1263,1
1335,44.544,1563,1263,1
1338,44.645,,,0
1341,44.745,,,0
1344,44.845,,,0
1347,44.945,,,0
1440,48.048,,,0
1443,48.148,,,0
1446,48.248,5407,599,1
1449,48.348,5407,599,1
1452,48.448,,,0
1455,48.549,,,0
1458,48.649,,,0
1461,48.749,,,0
1464,48.849,,,0
1467,48.949,,,0
1470,49.049,,,0
1473,49.149,,,0
1476,49.249,,,0
1479,49.349,,,0
1482,49.449,106,1554,1
1485,49.55,104,1554,1
1488,49.65,111,1553,1
1491,49.75,111,1553,1
1494,49.85,116,1552,1
1497,49.95,,,0
1500,50.05,,,0
1503,50.15,,,0
1506,50.25,126,1551,1
1509,50.35,124,1552,1
1512,50.45,,,0
1515,50.55,129,1552,1
1518,50.651,134,1551,1
1521,50.751,,,0
1524,50.851,137,1551,1
1527,50.951,,,0
2430,81.081,,,0
2433,81.181,1722,1226,1
2436,81.281,1721,1225,1
2439,81.381,1735,1224,1
2442,81.481,1747,1222,1
2445,81.582,1757,1221,1
2448,81.682,1772,1219,1
2451,81.782,1784,1218,1
2454,81.882,1790,1217,1
2457,81.982,1804,1216,1
2460,82.082,1819,1214,1
2463,82.182,1835,1211,1
2466,82.282,1851,1209,1
2469,82.382,1851,1209,1
2472,82.482,,,0
2475,82.582,,,0
2478,82.683,,,0
2481,82.783,,,0
2484,82.883,,,0
2487,82.983,,,0
2490,83.083,,,0
2493,83.183,,,0
2496,83.283,,,0
2499,83.383,,,0
2502,83.483,1873,1090,1
2505,83.584,1873,1090,1
2508,83.684,2012,1071,1
2511,83.784,2012,1071,1
2514,83.884,879,1304,1
2517,83.984,879,1304,1
2520,84.084,5443,889,1
2523,84.184,5443,889,1
2526,84.284,13372,522,1
2529,84.384,13372,522,1
2532,84.484,2313,948,1
2535,84.585,2313,948,1
2538,84.685,534,1177,1
2541,84.785,534,1177,1
2544,84.885,2486,961,1
2547,84.985,2486,961,1
2550,85.085,,,0
2553,85.185,,,0
2556,85.285,1731,890,1
2559,85.385,1731,890,1
2562,85.485,,,0
2565,85.585,,,0
2568,85.686,,,0
2571,85.786,,,0
2574,85.886,2371,966,1
2577,85.986,2371,966,1
2580,86.086,,,0
2583,86.186,,,0
2586,86.286,,,0
2589,86.386,,,0
2592,86.486,,,0
2595,86.587,2371,966,1
2598,86.687,2371,966,1
2601,86.787,2371,966,1
2604,86.887,2371,966,1
2607,86.987,,,0
2610,87.087,,,0
2613,87.187,2405,971,1
2616,87.287,2405,971,1
2619,87.387,,,0
2622,87.487,,,0
2625,87.588,1502,876,1
2628,87.688,1502,876,1
2631,87.788,,,0
2634,87.888,,,0
2637,87.988,,,0
2640,88.088,,,0
2643,88.188,,,0
2646,88.288,,,0
2649,88.388,,,0
2652,88.488,,,0
2655,88.588,,,0
2658,88.689,,,0
2661,88.789,,,0
2664,88.889,,,0
2667,88.989,828,1199,1
2670,89.089,828,1199,1
2673,89.189,798,1201,1
2676,89.289,798,1201,1
2679,89.389,,,0
2682,89.489,,,0
2685,89.59,,,0
2688,89.69,,,0
2691,89.79,,,0
2694,89.89,,,0
2697,89.99,,,0
2880,96.096,7291,750,1
2883,96.196,,,0
2886,96.296,,,0
2889,96.396,,,0
2892,96.496,,,0
2895,96.597,,,0
2898,96.697,,,0
2901,96.797,,,0
2904,96.897,,,0
2907,96.997,,,0
2910,97.097,,,0
2913,97.197,,,0
2916,97.297,,,0
2919,97.397,,,0
2922,97.497,,,0
2925,97.597,,,0
2928,97.698,,,0
2931,97.798,,,0
2934,97.898,,,0
2937,97.998,,,0
2940,98.098,,,0
2943,98.198,,,0
2946,98.298,,,0
2949,98.398,,,0
2952,98.498,,,0
2955,98.599,,,0
2958,98.699,,,0
2961,98.799,,,0
2964,98.899,,,0
2967,98.999,,,0
2970,99.099,4988,1625,1
2973,99.199,,,0
2976,99.299,,,0
2979,99.399,4993,1639,1
2982,99.499,4982,1640,1
2985,99.6,4970,1641,1
2988,99.7,4973,1648,1
2991,99.8,4974,1652,1
2994,99.9,4965,1660,1
2997,100.0,4952,1658,1
3000,100.1,4952,1658,1
3003,100.2,4954,1665,1
3006,100.3,4942,1666,1
3009,100.4,4957,1673,1
3012,100.5,4945,1674,1
3015,100.6,4934,1679,1
3018,100.701,4935,1683,1
3021,100.801,,,0
3024,100.901,,,0
3027,101.001,,,0
3030,101.101,,,0
3033,101.201,,,0
3036,101.301,,,0
3039,101.401,,,0
3042,101.501,,,0
3045,101.602,,,0
3048,101.702,,,0
3051,101.802,,,0
3054,101.902,,,0
3057,102.002,3795,1039,1
3060,102.102,3789,1042,1
3063,102.202,3789,1042,1
3066,102.302,,,0
3069,102.402,,,0
3072,102.502,,,0
3075,102.603,,,0
3078,102.703,,,0
3081,102.803,,,0
3084,102.903,,,0
3087,103.003,,,0
3090,103.103,,,0
3093,103.203,,,0
3096,103.303,,,0
3099,103.403,,,0
3102,103.503,,,0
3105,103.603,,,0
3108,103.704,,,0
3111,103.804,,,0
3114,103.904,,,0
3117,104.004,,,0
3120,104.104,,,0
3123,104.204,,,0
3126,104.304,,,0
3129,104.404,,,0
3132,104.504,,,0
3135,104.605,,,0
3138,104.705,,,0
3141,104.805,3836,937,1
3144,104.905,3836,937,1
3147,105.005,1800,1512,1
3240,108.108,1800,1512,1
3243,108.208,,,0
3246,108.308,,,0
3249,108.408,1011,1720,1
3252,108.508,979,1727,1
3255,108.609,934,1735,1
3258,108.709,883,1744,1
3261,108.809,826,1755,1
3264,108.909,768,1768,1
3267,109.009,723,1779,1
3270,109.109,679,1792,1
3273,109.209,640,1803,1
3276,109.309,601,1815,1
3279,109.409,577,1824,1
3282,109.509,553,1832,1
3285,109.609,543,1837,1
3288,109.71,535,1841,1
3291,109.81,526,1844,1
3294,109.91,526,1844,1
3297,110.01,526,1844,1
3300,110.11,,,0
3303,110.21,,,0
3306,110.31,,,0
3309,110.41,,,0
3312,110.51,1037,1241,1
3315,110.611,1037,1241,1
3318,110.711,232,1462,1
3321,110.811,232,1462,1
3324,110.911,953,1274,1
3327,111.011,953,1274,1
3690,123.123,993,1567,1
3693,123.223,993,1567,1
3696,123.323,541,1644,1
3699,123.423,541,1644,1
3702,123.523,,,0
3705,123.624,,,0
3708,123.724,1056,1548,1
3711,123.824,1056,1548,1
3714,123.924,1238,1182,1
3717,124.024,1238,1182,1
3720,124.124,651,1630,1
3723,124.224,651,1630,1
3726,124.324,1955,970,1
3729,124.424,1955,970,1
3732,124.524,,,0
3735,124.624,,,0
3738,124.725,1498,1419,1
3741,124.825,1486,1423,1
3744,124.925,1469,1429,1
3747,125.025,1452,1434,1
3750,125.125,1432,1441,1
3753,125.225,1410,1448,1
3756,125.325,1390,1454,1
3759,125.425,1370,1460,1
3762,125.525,1347,1468,1
3765,125.626,1315,1477,1
3768,125.726,1277,1488,1
3771,125.826,1238,1500,1
3774,125.926,1189,1515,1
3777,126.026,,,0
3780,126.126,,,0
3783,126.226,,,0
3786,126.326,,,0
3789,126.426,,,0
3792,126.526,,,0
3795,126.627,,,0
3798,126.727,,,0
3801,126.827,,,0
3804,126.927,,,0
3807,127.027,,,0
3810,127.127,126,1527,1
3813,127.227,126,1527,1
3816,127.327,,,0
3819,127.427,,,0
3822,127.527,,,0
3825,127.627,,,0
3828,127.728,,,0
3831,127.828,,,0
3834,127.928,,,0
3837,128.028,,,0
3840,128.128,,,0
3843,128.228,,,0
3846,128.328,,,0
3849,128.428,,,0
3852,128.528,,,0
3855,128.629,,,0
3858,128.729,,,0
3861,128.829,,,0
3864,128.929,,,0
3867,129.029,,,0
4230,141.141,102,1530,1
4233,141.241,102,1530,1
4236,141.341,,,0
4239,141.441,,,0
4242,141.541,,,0
4245,141.642,,,0
4248,141.742,102,1530,1
4251,141.842,102,1530,1
4254,141.942,,,0
4257,142.042,,,0
4260,142.142,102,1530,1
4263,142.242,102,1530,1
4266,142.342,,,0
4269,142.442,,,0
4272,142.542,102,1530,1
4275,142.643,102,1530,1
4278,142.743,,,0
4281,142.843,,,0
4284,142.943,,,0
4287,143.043,,,0
4290,143.143,,,0
4293,143.243,,,0
4296,143.343,,,0
4299,143.443,,,0
4302,143.543,2709,1236,1
4305,143.643,2707,1236,1
4308,143.744,,,0
4311,143.844,,,0
4314,143.944,,,0
4317,144.044,,,0
4320,144.144,1679,1915,1
4323,144.244,1667,1915,1
4326,144.344,1647,1916,1
4329,144.444,1627,1917,1
4332,144.544,1608,1919,1
4335,144.644,1593,1919,1
4338,144.745,1569,1919,1
4341,144.845,1537,1918,1
4344,144.945,1510,1920,1
4347,145.045,1480,1917,1
4350,145.145,1454,1915,1
4353,145.245,1433,1913,1
4356,145.345,1407,1911,1
4359,145.445,1407,1911,1
4362,145.545,,,0
4365,145.645,,,0
4368,145.746,,,0
4371,145.846,,,0
4374,145.946,,,0
4377,146.046,,,0
4380,146.146,,,0
4383,146.246,,,0
4386,146.346,,,0
4389,146.446,,,0
4392,146.546,,,0
4395,146.647,2168,1894,1
4398,146.747,2024,1885,1
4401,146.847,1916,1878,1
4404,146.947,1839,1874,1
4407,147.047,,,0
4500,150.15,,,0
4503,150.25,,,0
4506,150.35,,,0
4509,150.45,,,0
4512,150.55,,,0
4515,150.65,,,0
4518,150.751,,,0
4521,150.851,,,0
4524,150.951,3176,2384,1
4527,151.051,3299,2430,1
4530,151.151,3532,2516,1
4533,151.251,3797,2610,1
4536,151.351,4337,2801,1
4539,151.451,4784,2950,1
4542,151.551,4784,2950,1
4545,151.651,95,3045,1
4548,151.752,95,3045,1
4551,151.852,,,0
4554,151.952,,,0
4557,152.052,1920,1971,1
4560,152.152,1920,1971,1
4563,152.252,1242,1739,1
4566,152.352,1271,1748,1
4569,152.452,1304,1760,1
4572,152.552,1345,1775,1
4575,152.653,,,0
4578,152.753,,,0
4581,152.853,,,0
4584,152.953,,,0
4587,153.053,,,0
4770,159.159,1183,436,1
4773,159.259,1183,436,1
4776,159.359,,,0
4779,159.459,,,0
4782,159.559,,,0
4785,159.66,,,0
4788,159.76,,,0
4791,159.86,,,0
4794,159.96,,,0
4797,160.06,,,0
4800,160.16,,,0
4803,160.26,,,0
4806,160.36,,,0
4809,160.46,,,0
4812,160.56,,,0
4815,160.661,,,0
4818,160.761,,,0
4821,160.861,,,0
4824,160.961,,,0
4827,161.061,,,0
4830,161.161,,,0
4833,161.261,,,0
4836,161.361,,,0
4839,161.461,970,191,1
4842,161.561,969,190,1
4845,161.661,966,190,1
4848,161.762,960,194,1
4851,161.862,951,202,1
4854,161.962,945,215,1
4857,162.062,945,215,1
4860,162.162,,,0
4863,162.262,,,0
4866,162.362,,,0
4869,162.462,,,0
4872,162.562,,,0
4875,162.662,,,0
4878,162.763,,,0
4881,162.863,,,0
4884,162.963,,,0
4887,163.063,,,0
4890,163.163,,,0
4893,163.263,,,0
4896,163.363,,,0
4899,163.463,,,0
4902,163.563,,,0
4905,163.663,,,0
4908,163.764,,,0
4911,163.864,,,0
4914,163.964,,,0
4917,164.064,,,0
4920,164.164,,,0
4923,164.264,,,0
4926,164.364,,,0
4929,164.464,,,0
4932,164.564,,,0
4935,164.665,,,0
4938,164.765,,,0
4941,164.865,,,0
4944,164.965,,,0
4947,165.065,,,0
5220,174.174,,,0
5223,174.274,,,0
5226,174.374,,,0
5229,174.474,,,0
5232,174.574,1157,322,1
5235,174.674,1160,320,1
5238,174.775,1163,320,1
5241,174.875,1164,315,1
5244,174.975,1166,307,1
5247,175.075,1167,300,1
5250,175.175,1166,297,1
5253,175.275,1166,293,1
5256,175.375,1167,284,1
5259,175.475,1165,272,1
5262,175.575,1161,261,1
5265,175.675,1157,256,1
5268,175.776,1154,253,1
5271,175.876,1149,248,1
5274,175.976,1146,241,1
5277,176.076,1141,232,1
5280,176.176,1137,226,1
5283,176.276,1137,226,1
5286,176.376,,,0
5289,176.476,,,0
5292,176.576,,,0
5295,176.677,,,0
5298,176.777,,,0
5301,176.877,,,0
5304,176.977,,,0
5307,177.077,,,0
5400,180.18,,,0
5403,180.28,,,0
5406,180.38,,,0
5409,180.48,,,0
5412,180.58,,,0
5415,180.68,,,0
5418,180.781,,,0
5421,180.881,,,0
5424,180.981,,,0
5427,181.081,,,0
5430,181.181,,,0
5433,181.281,,,0
5436,181.381,,,0
5439,181.481,,,0
5442,181.581,,,0
5445,181.681,,,0
5448,181.782,,,0
5451,181.882,,,0
5454,181.982,,,0
5457,182.082,,,0
5460,182.182,,,0
5463,182.282,,,0
5466,182.382,,,0
5469,182.482,,,0
5472,182.582,,,0
5475,182.683,,,0
5478,182.783,,,0
5481,182.883,,,0
5484,182.983,,,0
5487,183.083,,,0
5580,186.186,,,0
5583,186.286,,,0
5586,186.386,,,0
5589,186.486,,,0
5592,186.586,,,0
5595,186.686,,,0
5598,186.787,,,0
5601,186.887,,,0
5604,186.987,,,0
5607,187.087,,,0
5610,187.187,,,0
5613,187.287,611,164,1
5616,187.387,611,164,1
5619,187.487,613,164,1
5622,187.587,613,164,1
5625,187.688,613,163,1
5628,187.788,614,164,1
5631,187.888,613,164,1
5634,187.988,612,163,1
5637,188.088,612,163,1
5640,188.188,612,163,1
5643,188.288,612,163,1
5646,188.388,612,163,1
5649,188.488,612,162,1
5652,188.588,612,163,1
5655,188.689,611,163,1
5658,188.789,239,321,1
5661,188.889,239,322,1
5664,188.989,241,322,1
5667,189.089,237,322,1
5670,189.189,237,322,1
5673,189.289,237,322,1
5676,189.389,231,321,1
5679,189.489,231,322,1
5682,189.589,227,322,1
5685,189.69,227,322,1
5688,189.79,225,323,1
5691,189.89,219,323,1
5694,189.99,210,324,1
5697,190.09,206,325,1
5700,190.19,204,327,1
5703,190.29,204,328,1
5706,190.39,200,329,1
5709,190.49,198,330,1
5712,190.59,192,330,1
5715,190.691,185,330,1
5718,190.791,185,332,1
5721,190.891,184,328,1
5724,190.991,176,328,1
5727,191.091,176,328,1
5730,191.191,,,0
5733,191.291,,,0
5736,191.391,646,411,1
5739,191.491,646,411,1
5742,191.591,595,415,1
5745,191.691,595,415,1
5748,191.792,894,202,1
5751,191.892,894,202,1
5754,191.992,,,0
5757,192.092,,,0
5760,192.192,,,0
5763,192.292,,,0
5766,192.392,,,0
5769,192.492,,,0
5772,192.592,,,0
5775,192.692,,,0
5778,192.793,,,0
5781,192.893,,,0
5784,192.993,,,0
5787,193.093,,,0
5790,193.193,,,0
5793,193.293,,,0
5796,193.393,,,0
5799,193.493,,,0
5802,193.593,,,0
5805,193.694,,,0
5808,193.794,,,0
5811,193.894,,,0
5814,193.994,,,0
5817,194.094,548,147,1
5820,194.194,549,174,1
5823,194.294,549,174,1
5826,194.394,,,0
5829,194.494,,,0
5832,194.594,,,0
5835,194.695,,,0
5838,194.795,,,0
5841,194.895,,,0
5844,194.995,,,0
5847,195.095,,,0
5850,195.195,,,0
5853,195.295,,,0
5856,195.395,,,0
5859,195.495,,,0
5862,195.595,,,0
5865,195.696,,,0
5868,195.796,,,0
5871,195.896,,,0
5874,195.996,,,0
5877,196.096,,,0
5880,196.196,,,0
5883,196.296,,,0
5886,196.396,,,0
5889,196.496,,,0
5892,196.596,,,0
5895,196.697,,,0
5898,196.797,,,0
5901,196.897,1365,332,1
5904,196.997,1356,337,1
5907,197.097,1356,337,1
5910,197.197,,,0
5913,197.297,,,0
5916,197.397,,,0
5919,197.497,,,0
5922,197.597,,,0
5925,197.697,,,0
5928,197.798,,,0
5931,197.898,,,0
5934,197.998,,,0
5937,198.098,,,0
5940,198.198,,,0
5943,198.298,,,0
5946,198.398,,,0
5949,198.498,,,0
5952,198.598,506,447,1
5955,198.698,506,447,1
5958,198.799,,,0
5961,198.899,,,0
5964,198.999,,,0
5967,199.099,,,0
5970,199.199,,,0
5973,199.299,,,0
5976,199.399,,,0
5979,199.499,,,0
5982,199.599,,,0
5985,199.7,,,0
5988,199.8,,,0
5991,199.9,,,0
5994,200.0,,,0
5997,200.1,,,0
6000,200.2,,,0
6003,200.3,,,0
6006,200.4,,,0
6009,200.5,,,0
6012,200.6,,,0
6015,200.701,,,0
6018,200.801,,,0
6021,200.901,,,0
6024,201.001,,,0
6027,201.101,,,0
6030,201.201,179,452,1
6033,201.301,179,452,1
6036,201.401,254,451,1
6039,201.501,254,451,1
6042,201.601,505,448,1
6045,201.702,505,448,1
6048,201.802,185,183,1
6051,201.902,185,183,1
6054,202.002,395,173,1
6057,202.102,395,173,1
6060,202.202,,,0
6063,202.302,,,0
6066,202.402,,,0
6069,202.502,,,0
6072,202.602,,,0
6075,202.703,,,0
6078,202.803,,,0
6081,202.903,179,454,1
6084,203.003,179,454,1
6087,203.103,505,448,1
6090,203.203,505,448,1
6093,203.303,,,0
6096,203.403,,,0
6099,203.503,,,0
6102,203.603,,,0
6105,203.703,153,440,1
6108,203.804,153,440,1
6111,203.904,,,0
6114,204.004,,,0
6117,204.104,1573,251,1
6210,207.207,1518,246,1
6213,207.307,1548,239,1
6216,207.407,,,0
6219,207.507,1619,238,1
6222,207.607,1651,237,1
6225,207.708,,,0
6228,207.808,,,0
6231,207.908,,,0
6234,208.008,,,0
6237,208.108,,,0
6240,208.208,,,0
6243,208.308,,,0
6246,208.408,,,0
6249,208.508,,,0
6252,208.608,,,0
6255,208.709,,,0
6258,208.809,1261,481,1
6261,208.909,1261,481,1
6264,209.009,,,0
6267,209.109,,,0
6270,209.209,1261,481,1
6273,209.309,1261,481,1
6276,209.409,1261,481,1
6279,209.509,1261,481,1
6282,209.609,1261,481,1
6285,209.709,1261,481,1
6288,209.81,472,449,1
6291,209.91,472,449,1
6294,210.01,1261,481,1
6297,210.11,1261,481,1
6390,213.213,900,402,1
6393,213.313,900,402,1
6396,213.413,1117,413,1
6399,213.513,1117,413,1
6402,213.613,267,455,1
6405,213.714,267,455,1
6408,213.814,496,447,1
6411,213.914,496,447,1
6414,214.014,483,447,1
6417,214.114,483,447,1
6420,214.214,609,445,1
6423,214.314,609,445,1
6426,214.414,1264,293,1
6429,214.514,1309,281,1
6432,214.614,1353,280,1
6435,214.715,1428,281,1
6438,214.815,1412,255,1
6441,214.915,1518,248,1
6444,215.015,1654,232,1
6447,215.115,1654,232,1
6450,215.215,,,0
6453,215.315,,,0
6456,215.415,,,0
6459,215.515,,,0
6462,215.615,,,0
6465,215.715,584,530,1
6468,215.816,584,530,1
6471,215.916,1261,481,1
6474,216.016,1261,481,1
6477,216.116,584,530,1
6570,219.219,584,530,1
6573,219.319,226,533,1
6576,219.419,226,533,1
6579,219.519,224,533,1
6582,219.619,224,534,1
6585,219.72,,,0
6588,219.82,,,0
6591,219.92,,,0
6594,220.02,,,0
6597,220.12,,,0
6600,220.22,,,0
6603,220.32,,,0
6606,220.42,,,0
6609,220.52,,,0
6612,220.62,,,0
6615,220.721,,,0
6618,220.821,,,0
6621,220.921,,,0
6624,221.021,,,0
6627,221.121,,,0
6630,221.221,,,0
6633,221.321,,,0
6636,221.421,,,0
6639,221.521,,,0
6642,221.621,,,0
6645,221.721,,,0
6648,221.822,,,0
6651,221.922,,,0
6654,222.022,,,0
6657,222.122,,,0
6660,222.222,,,0
6663,222.322,,,0
6666,222.422,,,0
6669,222.522,1261,481,1
6672,222.622,1261,481,1
6675,222.722,,,0
6678,222.823,,,0
6681,222.923,,,0
6684,223.023,,,0
6687,223.123,,,0
6690,223.223,,,0
6693,223.323,,,0
6696,223.423,,,0
6699,223.523,247,451,1
6702,223.623,247,451,1
6705,223.724,,,0
6708,223.824,,,0
6711,223.924,,,0
6714,224.024,,,0
6717,224.124,,,0
6720,224.224,,,0
6723,224.324,,,0
6726,224.424,,,0
6729,224.524,,,0
6732,224.624,,,0
6735,224.725,,,0
6738,224.825,,,0
6741,224.925,,,0
6744,225.025,,,0
6747,225.125,,,0
6750,225.225,,,0
6753,225.325,,,0
6756,225.425,,,0
6759,225.525,,,0
6762,225.625,,,0
6765,225.726,,,0
6768,225.826,,,0
6771,225.926,,,0
6774,226.026,,,0
6777,226.126,,,0
6780,226.226,,,0
6783,226.326,1975,37,1
6786,226.426,2025,26,1
6789,226.526,2053,21,1
6792,226.626,2066,11,1
6795,226.727,2066,11,1
6798,226.827,,,0
6801,226.927,,,0
6804,227.027,,,0
6807,227.127,,,0
6810,227.227,1261,481,1
6813,227.327,1261,481,1
6816,227.427,1261,481,1
6819,227.527,1261,481,1
6822,227.627,1261,481,1
6825,227.727,1261,481,1
6828,227.828,1261,481,1
6831,227.928,1261,481,1
6834,228.028,,,0
6837,228.128,,,0
7200,240.24,149,456,1
7203,240.34,149,456,1
7206,240.44,,,0
7209,240.54,,,0
7212,240.64,,,0
7215,240.74,,,0
7218,240.841,,,0
7221,240.941,,,0
7224,241.041,,,0
7227,241.141,,,0
7230,241.241,,,0
7233,241.341,,,0
7236,241.441,,,0
7239,241.541,,,0
7242,241.641,,,0
7245,241.742,,,0
7248,241.842,,,0
7251,241.942,,,0
7254,242.042,,,0
7257,242.142,,,0
7260,242.242,,,0
7263,242.342,,,0
7266,242.442,,,0
7269,242.542,21,336,1
7272,242.642,21,336,1
7275,242.743,,,0
7278,242.843,,,0
7281,242.943,,,0
7284,243.043,,,0
7287,243.143,,,0
7290,243.243,,,0
