context_id,object_name,planned_pts,delivered_pts,native_width,native_height,tile,offset_x,offset_y,tile_width,tile_height,tile_path,tile_sha256,frame_sha256,context_view
G399_002,nba__3MBv6PIsCBg_s1293.mp4,86.669911,86.669911,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_002_tile5.png,781730d4d74e8f559edf73c5d66fe0eed7ad3635582cc1dd09ad7dc83a34b6bc,ecba39eeb8562715319c0712d0785034512ffa6cfcf87a92bb26208fe2b9f8a5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_002_context.jpg
G399_002,nba__3MBv6PIsCBg_s1293.mp4,86.669911,86.669911,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_002_tile6.png,1bc67debb6d530c601a4baf5a0be3955e745d66077381063947856a626cf7db2,ecba39eeb8562715319c0712d0785034512ffa6cfcf87a92bb26208fe2b9f8a5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_002_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile1.png,2296b2b28c3657790b963a24e750826962c5030f27b1c5ee556bde8a57be8b99,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile2.png,dde7ed9c3852181bc1ea43338f67a8fbeaa8a90309d08304e3702e237b179a76,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile3.png,0611f8f39be4206ff8df99c504ec3d57e61b1f15ba791e2841ec6a0c04aa059e,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile4.png,db0afd762d6d5ae15347a4c226dd2d4f9f6ee40dc51086e2fc4c41f4e6beabc0,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile5.png,a8e2ec3745c3e8b2fedc12613ee2d42cdec0084a1bb1214d5d813ad4179d82ef,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_003,nba__3MBv6PIsCBg_s3699.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_tile6.png,99c6e13b20bcc4ffc777d7046fc72434f96679d672fcec39e6fb8a58032d4d84,864f7a94cd7f1157953d03c43aac56188d8824e5a273ce2f64b1c7a506f67f29,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_003_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile1.png,093531b1bb4a1a47da09e846dd01fa9d49a78984b06ad42b80cbd3992fdde8ef,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile2.png,4e0c37ece08bd6b846de2ba94ded04372c4b95933f78d97ae40ed71c91de7ff3,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile3.png,914d54979c34128800582438f7521d72028869b6eea3a162c40a5178b0cac34d,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile4.png,f299d9eb2cfd805173a3f6c7fed99b7bc6dcde8f6e8450799b0414fb85b146d8,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile5.png,976417e1631b8305135898abff0e88b21ae7a8e25b2623812bb729f91b508adb,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_004,nba__3MBv6PIsCBg_s3699.mp4,86.669911,86.669911,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_tile6.png,7a849ee41854b7748c94c12627046592e29ead3911ba3ebdb680df7e3e52263a,e3f006643225b8b283e2e9d37bb941d4599df40eac3b70182025fb8c06e6ce01,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_004_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile1.png,ab3926e0fcadfead8f4e35577638c39dae5f126eb61fde2c80beb7adeeb33ea4,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile2.png,fd26dd8454d43b1eaf4afc6468d0a33b0e2ba0b503b788346cc7f58aee99d468,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile3.png,6a0090138829002267dc969b98f2f18d6f2e830da3f78d37dbd95a9b6e04c9a8,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile4.png,cb19c96a42f0aa7a88e8b111fdf2268f43702d3a2bcc7383dec50ea46c463fe5,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile5.png,97e9a6ab3307ad72d6ef9a5e4e54811acdceec1d1cdc49ca70902498ebcd4ad2,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_005,nba__IeaneIKx1Ig_s90.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_tile6.png,0cb136fa54d241e41edfc84e8f9d1213324b3934a4a24a66c0936f30dc2646f3,82e2ee271b350a132c4ca7825339b8781563aae37e9456ebd11fcc97e6b4d307,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_005_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile1.png,5ba99006557153c5cdaf0aa579f68c5b674010bc96fb1919c642e582bd96d0dd,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile2.png,6f6270388793c26bd5a580ecefb996cae58be9d4e01db41e1e99629d4acb34f5,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile3.png,3872d7771d753cf16f0d40fb62190c0a615b55053c9e18fd6c034616a34d3654,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile4.png,fda7037c73fc779263ffd7cde5335b103089ee056325c5488debd5fab507ae3c,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile5.png,2ffa05a720a6b404223c21453253bf68aa7b954bfa98b3d71dc0cd1a95b0b17a,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_006,nba__IeaneIKx1Ig_s90.mp4,86.669911,86.669911,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_tile6.png,000ba6af9a6d116d56933898addd46629fc1bb698a05ac5efac3e1ad823d235f,23df71fd8569a453573890782e7e38217110f0ae87317718b372352d36054473,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_006_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile1.png,c37fdb6db1706ca33756a4433fdbf18616f9a91c34953874109d65fef6e17fc2,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile2.png,e51612c39e469368be0d9157a0b045a4654d99cdc7968e78fd8f6818e3000655,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile3.png,eda2dbc5fd72ac62acfb6b185d29906eded982a4e01d2bc0066f83f978af608d,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile4.png,8df573a625349f64159b09247d1bf2928daac60c8a6d94bbe1f4fcd32208051a,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile5.png,a4b5602463b3f298b171598c4edfb18861fce0b5928aefa808b2fa1858f3dcf4,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_007,nba__IeaneIKx1Ig_s4464.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_tile6.png,aa71b04081ba4927f5d1ef8d0361e8cc5d2a21fbc8556165ffb88e12be397aed,25444cf4af260d1c2c011425e268bd1379459d66fb41554ef8bdb7237053fa66,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_007_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile1.png,2eaef158484b20cee4d8b9a345a73ba743ed8a1f3148237d6abcd5b1eaa1497b,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile2.png,82a80341f5620903520674a7beca45719aa6a2110799627ccf9a801140bbc784,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile3.png,7dae56e63cd044138b43eb3969249e2090d6cd41699e3f0ceb808ddecf1f8040,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile4.png,bcffd660bc58587bfd236645a2156dae6f268827dce27e2ee824305b77d3f0ae,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile5.png,28e1d32b05d4ac57dc89cef5ab453e0ce6674e41f39918855c1fa176cbbd7c25,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_008,nba__IeaneIKx1Ig_s4464.mp4,86.669911,86.669911,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_tile6.png,dd2b58ada6d58808aa3e3108da6522385258d512a5976eb880b54ce17dadae76,de9bcd4a287c4981a652541665e8c9126cd84bfed9cfa2ed6599d0dd6e3a02c5,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_008_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile1.png,bf79e616d060332f8a6a110dd262ef2db8fece4e386987cea9afa12066f06f88,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile2.png,d563681d3ecbc13f5dd8ed9056ec0726349809e057f365a6252d3b06200561e8,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile3.png,213ca31dd4b74f7fdb97e716b38fe4f995c70d2ded4315a234d6b789225e6f4c,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile4.png,41a927f5ce5d26914de8aaf86221bee287210e613b1a27762992b93dd8db19c8,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile5.png,07f04c7182ef37134e8ba2218efd6949584a68ad5988440816901432fd608359,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_009,nba__IeaneIKx1Ig_s6651.mp4,43.343300,43.3433,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_tile6.png,a1ee4f60e65a230692658d8dc9a1f13fb8948dd1aa28f1fb2804d30577de270b,2bfa9342a79f17f8f9accb0cadb3ca20b669def23978116c8f0e49f2913e3d34,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_009_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile1.png,b6ce016842b717d40fd8512e3fede26e7ad2347adeca6de9a1a18a8b61dcb445,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile2.png,00b40d075b0d1d85cce86ffca9d67c78a6a1d0db6440d7385957e27980ef90da,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,3,1280,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile3.png,800226aada6f5bed3b7c4527399a013ec7addb0d7c9cdff6cf7a1390b168fdc3,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,4,0,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile4.png,2e20a811a592f1540e08a65b706932bced7e32de8cc5da9f4948f5933c2dfd26,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,5,640,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile5.png,59c170bfe1984ef62b408a9ec9b3d7fbe3b492aeea23698eb1d2e3d9758fef22,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_010,nba__IeaneIKx1Ig_s6651.mp4,86.686600,86.6866,1920,1080,6,1280,540,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_tile6.png,37c6588d5626123d598594966a5d49a44189ca4fddd86e3881f0a2ce58ea11d0,7e8f6663cf7faf388ec0249b0812f8b883b7387e1764c6cf0cbff3acbdd74466,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_010_context.jpg
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,1,0,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile1.png,0e9dee41693045305490a744d287113feaeb9cea6e2285afcc074a0e25755b43,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
G399_011,nba__IeaneIKx1Ig_s11025.mp4,43.326622,43.326622,1920,1080,2,640,0,640,540,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_tile2.png,ab3d7f39892e01c24306d773057616c04e83ac5fc8e6d3655fba3c0ae862b123,f3aca3a08ea0619f21873d848323ec81f388ee385f1639e06dec11bfed26b240,C:/Users/neelj/AppData/Local/Temp/g399_work/tiles/G399_011_context.jpg
