frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,2077,717,1,1,0,936,579
3,0.1,2086,714,1,1,0,943,580
6,0.2,2077,709,1,1,0,951,580
9,0.3,2052,701,1,1,0,959,580
12,0.4,2068,696,1,1,0,965,579
15,0.501,2021,688,1,1,0,970,580
18,0.601,2077,689,1,1,0,974,581
21,0.701,2078,691,1,1,0,976,581
24,0.801,3373,806,1,1,0,976,582
27,0.901,3393,809,1,1,0,976,579
30,1.001,3400,810,1,1,0,975,578
33,1.101,3393,809,1,1,0,975,579
36,1.201,3406,811,1,1,0,975,577
39,1.301,3420,811,1,1,0,977,575
42,1.401,3414,808,1,1,0,980,576
45,1.502,3414,808,1,1,0,980,576
48,1.602,3421,808,1,1,0,980,575
51,1.702,3427,811,1,1,0,978,574
54,1.802,3427,810,1,1,0,979,574
57,1.902,2086,710,1,1,0,978,571
60,2.002,2105,714,1,1,0,977,567
63,2.102,2140,728,1,1,0,974,565
66,2.202,2177,735,1,1,0,961,571
69,2.302,3467,833,1,1,0,959,568
72,2.402,3459,836,1,1,0,954,569
75,2.502,3466,839,1,1,0,952,568
78,2.603,3459,841,1,1,0,949,569
81,2.703,3437,842,1,1,0,945,572
84,2.803,3451,843,1,1,0,946,570
87,2.903,3435,852,1,1,0,935,572
90,3.003,3364,838,1,1,0,940,582
93,3.103,3370,846,1,1,0,933,581
96,3.203,3298,860,1,1,0,910,590
99,3.303,1742,647,1,1,0,932,601
102,3.403,3221,806,1,1,0,956,604
105,3.504,3370,818,1,1,0,962,582
108,3.604,2130,682,1,1,0,964,579
111,3.704,2099,681,1,1,0,964,576
114,3.804,2069,679,1,1,0,959,596
117,3.904,2037,678,1,1,0,955,597
120,4.004,2007,677,1,1,0,954,600
123,4.104,1980,676,1,1,0,931,593
126,4.204,1950,675,1,1,0,949,597
129,4.304,3263,821,1,1,0,945,597
132,4.404,3248,822,1,1,0,942,599
135,4.505,3246,826,1,1,0,938,599
138,4.605,3278,853,1,1,0,914,593
141,4.705,3286,833,1,1,0,935,593
144,4.805,3457,852,1,1,0,938,569
147,4.905,3435,851,1,1,0,936,572
150,5.005,3284,838,1,1,0,930,593
153,5.105,3290,842,1,1,0,927,592
156,5.205,3289,845,1,1,0,924,592
159,5.305,3257,851,1,1,0,914,596
162,5.405,3290,861,1,1,0,908,591
165,5.506,3288,867,1,1,0,902,591
168,5.606,3261,877,1,1,0,890,594
171,5.706,3283,880,1,1,0,890,591
174,5.806,3282,883,1,1,0,887,591
177,5.906,3253,878,1,1,0,888,595
180,6.006,3269,876,1,1,0,892,593
183,6.106,3261,876,1,1,0,891,594
186,6.206,3267,901,1,1,0,870,592
189,6.306,3274,906,1,1,0,867,591
192,6.406,3280,910,1,1,0,864,590
195,6.506,3288,911,1,1,0,864,589
198,6.607,3296,912,1,1,0,864,588
201,6.707,3296,912,1,1,0,864,588
204,6.807,3303,915,1,1,0,863,587
207,6.907,1913,784,1,1,0,856,590
210,7.007,1913,784,1,1,0,859,578
213,7.107,1913,784,1,1,0,846,577
216,7.207,3498,939,1,1,0,865,563
219,7.307,3315,904,1,1,0,873,586
222,7.407,3316,901,1,1,0,876,586
225,7.508,3299,902,1,1,0,873,588
228,7.608,3300,901,1,1,0,874,588
231,7.708,3308,899,1,1,0,876,587
234,7.808,3302,895,1,1,0,879,588
237,7.908,2091,710,1,1,0,886,587
240,8.008,1999,681,1,1,0,885,596
243,8.108,3329,884,1,1,0,892,585
246,8.208,3410,870,1,1,0,914,575
249,8.308,3410,870,1,1,0,914,575
252,8.408,3278,873,1,1,0,896,592
