frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,2253,1599,1,1,0,554,715
3,0.1,2255,1600,1,1,0,560,738
6,0.2,2257,1600,1,1,0,568,748
9,0.3,2260,1601,1,1,0,581,762
12,0.4,2261,1602,1,1,0,586,767
15,0.5,2275,1606,1,1,1,666,763
18,0.6,2289,1610,1,1,0,1111,470
21,0.7,2289,1610,1,1,0,,
24,0.8,2281,1607,1,1,0,1176,279
27,0.9,2281,1607,1,1,0,,
30,1.0,2279,1607,1,1,0,1136,274
33,1.1,2277,1606,1,1,0,1113,265
36,1.2,2277,1606,1,1,0,,
39,1.3,2273,1605,1,1,0,1041,257
42,1.4,2272,1605,1,1,0,1022,257
45,1.5,2271,1605,1,1,0,1006,256
48,1.6,2271,1604,1,1,0,994,255
51,1.7,2270,1604,1,1,0,980,257
54,1.8,2269,1604,1,1,0,967,257
57,1.9,2268,1604,1,1,0,943,262
60,2.0,2267,1604,1,1,0,927,267
63,2.1,2267,1603,1,1,0,920,271
66,2.2,2267,1603,1,1,0,912,275
69,2.3,2267,1603,1,1,0,905,283
72,2.4,2267,1603,1,1,0,899,290
75,2.5,2266,1603,1,1,0,886,298
78,2.6,2266,1603,1,1,0,875,305
81,2.7,2266,1603,1,1,0,875,309
84,2.8,2267,1603,1,1,0,894,306
87,2.9,2266,1603,1,1,0,873,313
90,3.0,516,174,1,1,0,854,323
93,3.1,503,181,1,1,0,834,336
96,3.2,503,184,1,1,0,835,340
99,3.3,514,184,1,1,0,851,341
102,3.4,529,182,1,1,0,875,336
105,3.5,541,173,1,1,0,893,321
108,3.6,556,176,1,1,0,917,326
111,3.7,558,181,1,1,0,921,334
114,3.8,544,187,1,1,0,899,345
117,3.9,540,178,1,1,0,892,329
120,4.0,550,174,1,1,0,908,322
123,4.1,565,169,1,1,0,931,313
126,4.2,558,165,1,1,0,919,306
129,4.3,566,154,1,1,0,930,286
132,4.4,569,147,1,1,0,934,274
135,4.5,578,136,1,1,0,948,255
138,4.6,569,127,1,1,0,932,240
141,4.7,566,116,1,1,0,926,220
144,4.8,581,118,1,1,0,950,224
147,4.9,596,117,1,1,0,973,221
150,5.0,593,116,1,1,0,968,220
153,5.1,608,112,1,1,0,991,213
156,5.2,602,111,1,1,0,982,211
159,5.3,613,115,1,1,0,1000,218
162,5.4,602,114,1,1,0,983,216
165,5.5,592,113,1,1,0,967,214
168,5.6,585,109,1,1,0,956,208
171,5.7,571,107,1,1,0,934,205
174,5.8,575,97,1,1,0,939,187
177,5.9,582,84,1,1,0,948,164
180,6.0,591,87,1,1,0,963,170
183,6.1,585,83,1,1,0,953,162
186,6.2,587,80,1,1,0,956,158
189,6.3,589,79,1,1,0,959,156
192,6.4,593,78,1,1,0,964,154
195,6.5,598,77,1,1,0,973,152
198,6.6,604,77,1,1,0,981,152
201,6.7,610,76,1,1,0,990,151
204,6.8,615,76,1,1,0,999,150
207,6.9,624,74,1,1,0,1012,147
210,7.0,640,73,1,1,0,1036,146
213,7.1,654,74,1,1,0,1058,147
216,7.2,649,67,1,1,0,1050,135
219,7.3,654,69,1,1,0,1057,138
222,7.4,668,75,1,1,0,1079,148
225,7.5,683,69,1,1,0,1102,139
228,7.6,670,65,1,1,0,1082,131
231,7.7,679,72,1,1,0,1096,143
234,7.8,689,60,1,1,0,1110,123
237,7.9,689,62,1,1,0,1110,127
240,8.0,692,48,1,1,0,1113,103
243,8.1,689,51,1,1,0,1108,107
246,8.2,674,57,1,1,0,1086,118
249,8.3,662,67,1,1,0,1069,135
252,8.4,671,78,1,1,0,1085,154
255,8.5,683,68,1,1,0,1102,136
258,8.6,689,66,1,1,0,1110,134
261,8.7,683,67,1,1,0,1101,135
264,8.8,671,65,1,1,0,1083,132
267,8.9,687,68,1,1,0,1107,136
270,9.0,671,66,1,1,0,1083,134
273,9.1,672,66,1,1,0,1085,134
276,9.2,667,80,1,1,0,1079,158
279,9.3,670,66,1,1,0,1081,134
282,9.4,671,52,1,1,0,1081,110
285,9.5,678,46,1,1,0,1091,100
288,9.6,686,35,1,1,0,1102,80
291,9.7,677,32,1,1,0,1088,75
294,9.8,662,31,1,1,0,1065,73
297,9.9,669,33,1,1,0,1076,77
300,10.0,655,29,1,1,0,1055,70
303,10.1,644,19,1,1,0,1037,53
306,10.2,638,18,1,1,0,1028,51
309,10.3,623,18,1,1,0,1004,51
312,10.4,622,20,1,1,0,1003,54
315,10.5,610,19,1,1,0,985,52
318,10.6,602,26,1,1,0,973,65
321,10.7,596,31,1,1,0,965,74
324,10.8,603,23,1,1,0,975,59
327,10.9,608,36,1,1,0,984,82
330,11.0,609,39,1,1,0,986,87
333,11.1,599,47,1,1,0,971,101
336,11.2,591,37,1,1,0,957,83
339,11.3,596,50,1,1,0,967,105
342,11.4,586,57,1,1,0,951,118
345,11.5,580,69,1,1,0,944,139
348,11.6,575,57,1,1,0,935,118
351,11.7,578,69,1,1,0,941,139
354,11.8,579,69,1,1,0,942,139
357,11.9,575,57,1,1,0,934,118
360,12.0,578,69,1,1,0,940,139
363,12.1,573,73,1,1,0,934,146
366,12.2,571,87,1,1,0,932,170
369,12.3,566,99,1,1,0,925,191
372,12.4,564,111,1,1,0,923,212
375,12.5,563,119,1,1,0,923,225
378,12.6,562,132,1,1,0,922,249
381,12.7,565,143,1,1,0,928,268
384,12.8,567,156,1,1,0,932,291
