frame,timestamp,ball_x2d,ball_y2d,detected
270,4.505,3608,668,1
273,4.555,3608,668,1
276,4.605,3570,654,1
279,4.655,3571,654,1
282,4.705,3570,654,1
285,4.755,3570,654,1
288,4.805,3571,654,1
291,4.855,3570,654,1
294,4.905,3570,654,1
297,4.955,3571,654,1
300,5.005,3570,654,1
303,5.055,3570,654,1
306,5.105,3571,654,1
309,5.155,3570,654,1
312,5.205,3571,654,1
315,5.255,3570,654,1
318,5.305,3570,654,1
321,5.355,3571,654,1
324,5.405,3570,654,1
327,5.455,3570,654,1
330,5.506,3571,654,1
333,5.556,3570,654,1
336,5.606,3570,654,1
339,5.656,3608,668,1
342,5.706,3608,668,1
345,5.756,3570,654,1
348,5.806,3571,654,1
351,5.856,3570,654,1
354,5.906,3570,654,1
357,5.956,3571,654,1
360,6.006,,,0
363,6.056,,,0
366,6.106,,,0
369,6.156,,,0
372,6.206,,,0
375,6.256,,,0
378,6.306,,,0
381,6.356,,,0
384,6.406,,,0
387,6.456,,,0
390,6.506,,,0
393,6.557,,,0
396,6.607,,,0
399,6.657,,,0
402,6.707,,,0
405,6.757,,,0
408,6.807,345,13,1
411,6.857,345,13,1
414,6.907,,,0
417,6.957,,,0
420,7.007,,,0
423,7.057,,,0
426,7.107,,,0
429,7.157,,,0
432,7.207,,,0
435,7.257,,,0
438,7.307,,,0
441,7.357,,,0
444,7.407,,,0
447,7.457,,,0
450,7.508,,,0
453,7.558,,,0
456,7.608,,,0
459,7.658,,,0
462,7.708,,,0
465,7.758,,,0
468,7.808,,,0
471,7.858,,,0
474,7.908,,,0
477,7.958,345,13,1
480,8.008,345,13,1
483,8.058,,,0
486,8.108,,,0
489,8.158,,,0
492,8.208,,,0
495,8.258,,,0
498,8.308,,,0
501,8.358,,,0
504,8.408,,,0
507,8.458,,,0
510,8.508,,,0
513,8.559,,,0
516,8.609,,,0
519,8.659,,,0
522,8.709,,,0
525,8.759,,,0
528,8.809,,,0
531,8.859,,,0
534,8.909,,,0
537,8.959,,,0
540,9.009,,,0
543,9.059,,,0
546,9.109,345,13,1
549,9.159,345,13,1
552,9.209,,,0
555,9.259,,,0
558,9.309,,,0
561,9.359,,,0
564,9.409,,,0
567,9.459,178,394,1
570,9.51,177,394,1
573,9.56,345,13,1
576,9.61,345,13,1
579,9.66,905,183,1
582,9.71,905,183,1
585,9.76,498,183,1
588,9.81,498,183,1
591,9.86,905,182,1
594,9.91,905,182,1
597,9.96,31,86,1
600,10.01,31,86,1
603,10.06,910,178,1
606,10.11,910,178,1
609,10.16,905,175,1
612,10.21,905,175,1
615,10.26,913,183,1
618,10.31,913,183,1
621,10.36,908,183,1
624,10.41,908,183,1
627,10.46,1183,312,1
990,16.517,1183,312,1
993,16.567,780,247,1
996,16.617,780,247,1
999,16.667,780,247,1
1002,16.717,780,247,1
1005,16.767,780,247,1
1008,16.817,780,247,1
1011,16.867,780,247,1
1014,16.917,780,247,1
1017,16.967,780,247,1
1020,17.017,780,247,1
1023,17.067,778,249,1
1026,17.117,778,249,1
1029,17.167,778,249,1
1032,17.217,778,249,1
1035,17.267,778,249,1
1038,17.317,778,249,1
1041,17.367,778,249,1
1044,17.417,778,249,1
1047,17.467,778,249,1
1050,17.518,778,249,1
1053,17.568,778,249,1
1056,17.618,778,249,1
1059,17.668,778,249,1
1062,17.718,778,249,1
1065,17.768,778,249,1
1068,17.818,778,249,1
1071,17.868,778,249,1
1074,17.918,778,249,1
1077,17.968,778,249,1
1080,18.018,778,249,1
1083,18.068,778,249,1
1086,18.118,778,249,1
1089,18.168,778,249,1
1092,18.218,778,249,1
1095,18.268,778,249,1
1098,18.318,778,249,1
1101,18.368,778,249,1
1104,18.418,778,249,1
1107,18.468,778,249,1
1110,18.518,778,249,1
1113,18.569,778,249,1
1116,18.619,778,249,1
1119,18.669,778,249,1
1122,18.719,778,249,1
1125,18.769,778,249,1
1128,18.819,778,249,1
1131,18.869,778,249,1
1134,18.919,778,249,1
1137,18.969,778,249,1
1140,19.019,778,249,1
