frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
136,2.269,1,green,2771,678,0.0,0.0,0.0,3pt_arc,0,,,480.8,none,266010.0,2461.2,665.2,1,0,,0.0,883.0,16.0,1291.0,666.0,,,0.0,511.6,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,511.6,0.0,0.0,511.6,0.0,0.0,511.6,0.0,0.0,0.0,0,0.0,0
136,2.269,2,green,3256,587,0.0,0.0,0.0,paint,0,,,493.5,none,266010.0,2461.2,665.2,1,0,,0.0,-15.0,41.0,445.0,666.0,,,0.0,268.5,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
136,2.269,3,green,2340,465,0.0,0.0,0.0,mid_range,0,,,480.8,none,266010.0,2461.2,665.2,1,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,991.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,991.0,0.0,0.0,991.0,0.0,0.0,991.0,0.0,0.0,0.0,0,0.0,0
136,2.269,4,green,1478,931,0.0,0.0,0.0,backcourt,0,,,979.9,none,266010.0,2461.2,665.2,1,0,,0.0,446.0,63.0,1196.0,662.0,,,0.0,1327.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1327.0,0.0,0.0,1327.0,0.0,0.0,1327.0,0.0,0.0,0.0,0,0.0,0
137,2.286,1,green,2783,677,12.04,12.04,355.2,3pt_arc,0,,,460.6,none,256488.0,2471.8,666.0,1,0,,0.0,900.0,15.0,1292.0,664.0,,,0.0,500.7,10.86,0,0,2,0,1.0,6.02,12.04,12.0,0.0,6.02,12.04,12.0,0.0,6.02,12.04,12.0,0.0,0,0,0,2,11.57,,,506.2,5.43,0.0,506.2,5.43,0.0,506.2,5.43,0.0,0.0,0,0.0,0
137,2.286,2,green,3254,587,2.0,2.0,180.0,paint,0,,,479.5,none,256488.0,2471.8,666.0,1,0,,0.0,-15.0,36.0,447.0,664.0,,,0.0,268.5,0.02,0,0,2,0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0,0,0,2,11.57,,,268.5,0.01,0.0,268.5,0.01,0.0,268.5,0.01,0.0,0.0,0,0.0,0
137,2.286,3,green,2372,469,32.25,32.25,7.1,mid_range,0,,,460.6,none,256488.0,2471.8,666.0,1,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,960.1,30.9,0,0,2,0,0.933,16.12,32.25,32.2,0.0,16.12,32.25,32.2,0.0,16.12,32.25,32.2,0.0,0,0,0,2,11.57,,,975.6,15.45,0.0,975.6,15.45,0.0,975.6,15.45,0.0,0.0,0,0.0,0
137,2.286,4,green,1478,931,0.0,0.0,0.0,backcourt,0,,,1006.3,none,256488.0,2471.8,666.0,1,0,,0.0,436.0,45.0,1175.0,662.0,,,0.0,1327.0,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,11.57,,,1327.0,0.0,0.0,1327.0,0.0,0.0,1327.0,0.0,0.0,0.0,0,0.0,0
138,2.302,1,green,2783,677,0.0,-12.04,0.0,3pt_arc,0,,,479.5,none,582910.0,2128.5,517.0,1,0,,0.0,899.0,15.0,1293.0,663.0,,,0.0,500.7,0.0,0,0,3,0,1.0,4.01,12.04,12.0,0.0,4.01,12.04,12.0,0.0,4.01,12.04,12.0,0.0,0,0,0,3,374.27,,,504.3,3.62,0.0,504.3,3.62,0.0,504.3,3.62,0.0,0.0,0,0.0,0
138,2.302,2,green,3254,587,0.0,-2.0,0.0,paint,0,,,479.5,none,582910.0,2128.5,517.0,1,0,,0.0,-15.0,37.0,447.0,664.0,,,0.0,268.5,0.0,0,0,3,0,1.0,0.67,2.0,2.0,0.0,0.67,2.0,2.0,0.0,0.67,2.0,2.0,0.0,0,0,0,3,374.27,,,268.5,0.01,0.0,268.5,0.01,0.0,268.5,0.01,0.0,0.0,0,0.0,0
138,2.302,3,green,1858,230,566.85,534.6,204.9,backcourt,0,,,1027.3,none,582910.0,2128.5,517.0,1,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,1526.8,-566.8,0,0,3,0,0.867,199.7,566.85,599.1,0.0,199.7,566.85,599.1,0.0,199.7,566.85,599.1,0.0,0,0,0,3,374.27,,,1159.3,-178.63,0.0,1159.3,-178.63,0.0,1159.3,-178.63,0.0,0.0,0,0.0,0
138,2.302,4,green,619,574,930.23,930.23,202.6,3pt_arc,0,,,1285.9,none,582910.0,2128.5,517.0,1,0,,0.0,429.0333862304688,42.01519775390625,1168.9899291992188,657.449951171875,,,0.0,544.3,550.54,0,0,3,0,0.933,310.08,930.23,930.2,0.0,310.08,930.23,930.2,0.0,310.08,930.23,930.2,0.0,0,0,0,3,374.27,,,1066.1,183.51,0.0,1066.1,183.51,0.0,1066.1,183.51,0.0,0.0,0,0.0,0
139,2.319,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,868.0,9.0,1292.0,663.0,,,0.0,500.7,0.0,0,0,4,0,1.0,3.01,12.04,12.0,0.0,3.01,12.04,12.0,0.0,3.01,12.04,12.0,0.0,0,0,0,4,79.04,,,503.4,2.72,0.0,503.4,2.72,0.0,503.4,2.72,0.0,0.0,0,0.0,0
139,2.319,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,-15.0,24.0,442.0,659.0,,,0.0,268.5,0.0,0,0,4,0,1.0,0.5,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0,0,0,4,79.04,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
139,2.319,3,green,1858,230,0.0,-566.85,0.0,backcourt,0,,,1027.3,none,670201.5,2050.0,526.2,2,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,1526.8,0.0,0,0,4,0,0.8,149.78,566.85,599.1,0.0,149.78,566.85,599.1,0.0,149.78,566.85,599.1,0.0,0,0,0,4,79.04,,,1251.2,-133.98,0.0,1251.2,-133.98,0.0,1251.2,-133.98,0.0,0.0,0,0.0,0
139,2.319,4,green,305,611,316.17,-614.06,173.3,paint,0,,,1599.1,none,670201.5,2050.0,526.2,2,0,,0.0,421.8240966796875,37.82916259765625,1161.7806396484375,653.263916015625,,,0.0,287.8,197.07,0,0,4,0,0.867,311.6,930.23,1246.4,0.0,311.6,930.23,1246.4,0.0,311.6,930.23,1246.4,0.0,0,0,0,4,79.04,,,871.5,186.9,0.0,871.5,186.9,0.0,871.5,186.9,0.0,0.0,0,0.0,0
140,2.336,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,146893.5,2631.7,498.0,1,0,,0.0,878.0,10.0,1292.0,663.0,,,0.0,500.7,0.0,0,0,5,0,1.0,2.41,12.04,12.0,0.0,2.41,12.04,12.0,0.0,2.41,12.04,12.0,0.0,0,0,0,5,0.0,,,502.9,2.17,0.0,502.9,2.17,0.0,502.9,2.17,0.0,0.0,0,0.0,0
140,2.336,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,146893.5,2631.7,498.0,1,0,,0.0,-15.0,23.0,443.0,659.0,,,0.0,268.5,0.0,0,0,5,0,1.0,0.4,2.0,2.0,0.0,0.4,2.0,2.0,0.0,0.4,2.0,2.0,0.0,0,0,0,5,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
140,2.336,3,green,1858,230,0.0,0.0,0.0,backcourt,0,,,1027.3,none,146893.5,2631.7,498.0,1,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,1526.8,0.0,0,0,5,0,0.733,119.82,566.85,599.1,0.0,119.82,566.85,599.1,0.0,119.82,566.85,599.1,0.0,0,0,0,5,0.0,,,1306.3,-107.18,0.0,1306.3,-107.18,0.0,1306.3,-107.18,0.0,0.0,0,0.0,0
141,2.352,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,146893.5,2631.7,498.0,1,0,,0.0,792.0,-6.0,1291.0,657.0,,,0.0,500.7,0.0,0,0,6,0,1.0,2.01,12.04,12.0,0.0,2.01,12.04,12.0,0.0,2.01,12.04,12.0,0.0,0,0,0,6,0.0,,,502.5,1.81,0.0,502.5,1.81,0.0,502.5,1.81,0.0,0.0,0,0.0,0
141,2.352,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,146893.5,2631.7,498.0,1,0,,0.0,-14.0,19.0,401.0,665.0,,,0.0,268.5,0.0,0,0,6,0,1.0,0.33,2.0,2.0,0.0,0.33,2.0,2.0,0.0,0.33,2.0,2.0,0.0,0,0,0,6,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
141,2.352,3,green,1858,230,0.0,0.0,0.0,backcourt,0,,,1027.3,none,146893.5,2631.7,498.0,1,0,,0.0,339.0,32.0,431.0,139.0,,,0.0,1526.8,0.0,0,0,6,0,0.667,99.85,566.85,599.1,0.0,99.85,566.85,599.1,0.0,99.85,566.85,599.1,0.0,0,0,0,6,0.0,,,1343.0,-89.32,0.0,1343.0,-89.32,0.0,1343.0,-89.32,0.0,0.0,0,0.0,0
142,2.369,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,0.0,3018.5,632.0,1,0,,0.0,820.0,-6.0,1292.0,656.0,,,0.0,500.7,0.0,0,0,7,0,1.0,1.72,12.04,12.0,0.0,1.72,12.04,12.0,0.0,1.72,12.04,12.0,0.0,0,0,0,7,0.0,,,502.3,1.55,0.0,502.3,1.55,0.0,502.3,1.55,0.0,0.0,0,0.0,0
142,2.369,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,0.0,3018.5,632.0,1,0,,0.0,-14.0,19.0,401.0,664.0,,,0.0,268.5,0.0,0,0,7,0,1.0,0.29,2.0,2.0,0.0,0.29,2.0,2.0,0.0,0.29,2.0,2.0,0.0,0,0,0,7,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
143,2.386,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,898.0,-8.0,1294.0,656.0,,,0.0,500.7,0.0,0,0,8,0,1.0,1.5,12.04,12.0,0.0,1.5,12.04,12.0,0.0,1.5,12.04,12.0,0.0,0,0,0,8,0.0,,,502.1,1.36,0.0,502.1,1.36,0.0,502.1,1.36,0.0,0.0,0,0.0,0
143,2.386,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,-14.0,19.0,409.0,666.0,,,0.0,268.5,0.0,0,0,8,0,1.0,0.25,2.0,2.0,0.0,0.25,2.0,2.0,0.0,0.25,2.0,2.0,0.0,0,0,0,8,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
143,2.386,3,green,1858,230,0.0,0.0,0.0,backcourt,0,,,1027.3,none,670201.5,2050.0,526.2,2,0,,0.0,683.0,-7.0,1293.0,654.0,,,0.0,1526.8,0.0,0,0,8,0,1.0,85.59,566.85,599.1,0.0,85.59,566.85,599.1,0.0,85.59,566.85,599.1,0.0,0,0,0,8,0.0,,,1369.3,-76.56,0.0,1369.3,-76.56,0.0,1369.3,-76.56,0.0,0.0,0,0.0,0
143,2.386,4,green,305,611,0.0,-316.17,0.0,paint,0,,,1599.1,none,670201.5,2050.0,526.2,2,0,,0.0,280.0,1.0,914.0,668.0,,,0.0,287.8,0.0,0,0,8,0,1.0,249.28,930.23,1246.4,0.0,249.28,930.23,1246.4,0.0,249.28,930.23,1246.4,0.0,0,0,0,8,0.0,,,754.8,149.52,0.0,754.8,149.52,0.0,754.8,149.52,0.0,0.0,0,0.0,0
144,2.402,1,green,2783,677,0.0,0.0,0.0,3pt_arc,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,898.0,-8.0,1293.0,656.0,,,0.0,500.7,0.0,0,0,9,0,1.0,1.34,12.04,12.0,0.0,1.34,12.04,12.0,0.0,1.34,12.04,12.0,0.0,0,0,0,9,0.0,,,501.9,1.21,0.0,501.9,1.21,0.0,501.9,1.21,0.0,0.0,0,0.0,0
144,2.402,2,green,3254,587,0.0,0.0,0.0,paint,0,,,479.5,none,670201.5,2050.0,526.2,2,0,,0.0,-14.0,18.0,409.0,666.0,,,0.0,268.5,0.0,0,0,9,0,1.0,0.22,2.0,2.0,0.0,0.22,2.0,2.0,0.0,0.22,2.0,2.0,0.0,0,0,0,9,0.0,,,268.5,0.0,0.0,268.5,0.0,0.0,268.5,0.0,0.0,0.0,0,0.0,0
144,2.402,3,green,1858,230,0.0,0.0,0.0,backcourt,0,,,1027.3,none,670201.5,2050.0,526.2,2,0,,0.0,722.0,-6.0,1292.0,654.0,,,0.0,1526.8,0.0,0,0,9,0,1.0,74.89,566.85,599.1,0.0,74.89,566.85,599.1,0.0,74.89,566.85,599.1,0.0,0,0,0,9,0.0,,,1389.0,-66.99,0.0,1389.0,-66.99,0.0,1389.0,-66.99,0.0,0.0,0,0.0,0
144,2.402,4,green,305,611,0.0,0.0,0.0,paint,0,,,1599.1,none,670201.5,2050.0,526.2,2,0,,0.0,280.0,1.0,915.0,667.0,,,0.0,287.8,0.0,0,0,9,0,1.0,207.73,930.23,1246.4,0.0,207.73,930.23,1246.4,0.0,207.73,930.23,1246.4,0.0,0,0,0,9,0.0,,,676.9,124.6,0.0,676.9,124.6,0.0,676.9,124.6,0.0,0.0,0,0.0,0
