frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
11970,399.399,5,green,1941,57,0.5702,0.0333,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,1941.0,57.0,0,0,,,31,224,96,315,,,0.0,1534.0,0.0,0,53.6,1.67,42.19,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,,,,0,1,1
11973,399.499,2,green,1908,60,0.5605,0.0351,0.0,0.0,0.0,backcourt,0,13.2,,28.8,none,0.0,0.0,0.0,0.0,0,0,,,127.0,1.0,299.0,237.0,1921,58,0.0,1560.8,0.0,0,52.69,1.75,42.9,0,2,0,0.933,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.9714193862924148,0,unknown,,,0.0,,,,0,2,0
11976,399.6,1,green,1826,66,0.5364,0.0386,0.0,0.0,0.0,backcourt,0,95.3,,52.0,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1921,58,0.0,1628.9,0.0,0,50.42,1.93,44.73,0,3,0,0.867,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,318.75,300.0,0.39999999209876563,0,unknown,,,0.7453559924999299,,,,0,3,0
11979,399.7,1,green,1838,65,0.54,0.038,4.01,4.01,355.2,backcourt,0,81.2,,34.1,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1919,59,2.24,1618.9,3.33,0,50.76,1.9,44.47,0,4,0,0.8,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,318.75,300.0,0.39999999209876563,0,unknown,,,3.4318767136623336,,,,0,3,0
11982,399.8,1,green,1852,63,0.5441,0.0368,4.71,0.7,351.9,backcourt,0,54.1,,29.1,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1906,60,13.04,1607.7,3.73,0,51.14,1.84,44.17,0,5,0,0.733,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,318.75,300.0,0.39999999209876563,0,unknown,,,10.354816378006044,,,,0,3,0
11985,399.9,1,green,1853,63,0.5444,0.0368,0.33,-4.38,0.0,backcourt,0,56.1,,6.1,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1909,59,3.16,1606.8,0.29,0,51.17,1.84,44.14,0,6,0,0.667,unclassified,0,0.0,24.0,,,,,0.0,0.5,half_court,318.75,300.0,0.39999999209876563,0,unknown,,,5.174724898753341,,1,,0,3,0
11988,400.0,1,green,1868,62,0.5488,0.0362,5.01,4.68,356.2,backcourt,0,2.2,,35.1,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1867,64,42.3,1594.3,4.17,0,51.58,1.81,43.81,0,7,0,0.6,unclassified,0,0.0,24.0,,,,,0.0,0.6,half_court,318.75,300.0,0.39999999209876563,0,unknown,,,22.335820757001272,,1,,0,3,0
11991,400.1,2,green,1940,57,0.5699,0.0333,10.71,10.71,354.6,backcourt,1,0.0,,166.4,shot,0.0,0.0,0.0,0.0,0,0,,,127.0,1.0,299.0,237.0,1940,57,73.33,1534.9,8.59,1,53.57,1.67,42.21,0,8,1,0.533,fast_break,0,0.0,24.0,,,,,0.0,0.0,fast_break,,,0.9714193862924148,0,unknown,,,25.77250904010361,,,,0,4,0
11991,400.1,3,green,1774,68,0.5212,0.0397,0.0,0.0,0.0,backcourt,0,166.4,,166.4,none,0.0,0.0,0.0,0.0,0,0,,,559.0,152.0,647.0,289.0,1940,57,73.33,1673.7,0.0,0,48.99,1.99,45.94,0,8,1,0.533,fast_break,0,0.0,24.0,,,,,0.0,0.0,fast_break,613.75,264.75,0.7462686388950773,0,unknown,,,25.77250904010361,,,,0,4,0
11994,400.2,2,green,1877,61,0.5514,0.0357,21.04,10.33,176.4,backcourt,1,64.1,,151.8,none,0.0,0.0,0.0,0.0,0,0,,,44,-14,607,311,1941,57,1.0,1587.0,-17.51,0,51.83,1.78,43.61,0,8,2,1.0,fast_break,0,0.0,23.8998998998999,,,,,0.0,0.1,fast_break,,,0.9714193862924148,0,unknown,87.0317659701283,238.33424908424922,66.79737187112146,,,,0,5,0
11994,400.2,1,green,2028,45,0.5958,0.0263,53.63,48.62,353.9,mid_range,0,87.8,,151.8,none,0.0,0.0,0.0,0.0,0,0,,,273.0,180.0,355.0,312.0,1941,57,1.0,1467.0,41.32,0,56.0,1.32,40.42,0,8,2,0.467,fast_break,0,0.0,23.8998998998999,,,,,0.0,0.1,fast_break,318.75,300.0,0.39999999209876563,0,unknown,87.0317659701283,238.33424908424922,66.79737187112146,,1,,0,5,0
11994,400.2,4,green,1507,92,0.4427,0.0538,0.0,0.0,0.0,backcourt,0,435.4,,371.3,none,0.0,0.0,0.0,0.0,0,0,,,182.0,149.0,258.0,314.0,1941,57,1.0,1554.3,0.0,0,41.62,2.69,42.66,0,8,2,0.467,fast_break,0,0.0,23.8998998998999,,,,,0.0,0.1,fast_break,,,0.47611202008419085,0,unknown,87.0317659701283,238.33424908424922,66.79737187112146,,,,0,5,0
11997,400.3,2,green,1883,60,0.5532,0.0351,2.03,-19.01,350.5,backcourt,1,53.3,,,none,0.0,0.0,0.0,0.0,0,0,,,0,-14,595,310,1830,66,111.36,1582.3,1.56,0,52.0,1.75,43.49,0,8,3,1.0,fast_break,0,0.0,23.7997997997998,,,,,0.0,0.2,half_court,,,0.9714193862924148,0,unknown,86.62749874530385,234.0442806855413,80.28421735033328,,,,0,2,0
12000,400.4,2,green,1879,61,0.552,0.0357,1.37,-0.66,166.0,backcourt,1,56.3,,,dribble,0.0,0.0,0.0,0.0,0,0,,,25,-14,604,310,1823,67,7.07,1585.3,-0.99,0,51.89,1.78,43.56,0,8,4,1.0,fast_break,0,0.0,23.6996996996997,,,,,0.0,0.3,half_court,,,0.9714193862924148,0,unknown,86.40481967018498,231.78849399164073,5.666666666666667,,,,0,2,0
12003,400.501,2,green,1882,60,0.5529,0.0351,1.05,-0.32,341.6,backcourt,1,53.3,,,dribble,0.0,0.0,0.0,0.0,0,0,,,5,-15,604,311,1829,66,6.08,1583.2,0.7,0,51.97,1.75,43.51,0,8,5,1.0,fast_break,0,0.0,23.5995995995996,,,,,0.0,0.4,half_court,,,0.9714193862924148,0,unknown,86.26713172796637,230.66827272727258,3.34995854037363,,,,0,2,0
12006,400.601,2,green,1881,60,0.5526,0.0351,0.33,-0.72,180.0,backcourt,1,53.3,,,dribble,0.0,0.0,0.0,0.0,0,0,,,8,-14,598,310,1828,66,1.0,1584.1,-0.29,0,51.94,1.75,43.53,0,8,6,1.0,fast_break,0,0.0,23.4994994994995,,,,,0.0,0.5,half_court,,,0.9714193862924148,0,unknown,86.07523230112491,229.47293744675756,0.47140452079103173,,,,1,2,0
