frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,,,0,1,0,134,866
3,0.1,,,0,1,0,,
6,0.2,,,0,1,0,134,866
9,0.3,,,0,1,0,,
12,0.4,,,0,1,0,134,866
15,0.5,,,0,1,0,,
18,0.6,,,0,1,0,134,866
21,0.7,,,0,1,0,,
24,0.8,,,0,1,0,134,866
27,0.9,,,0,1,0,,
30,1.0,,,0,1,0,134,866
33,1.1,,,0,1,0,,
36,1.2,,,0,1,0,134,866
39,1.3,,,0,1,0,,
42,1.4,,,0,1,0,134,866
45,1.5,,,0,1,0,,
48,1.6,,,0,1,0,134,866
51,1.7,,,0,1,0,,
54,1.8,,,0,1,0,134,866
57,1.9,,,0,1,0,,
60,2.0,,,0,1,0,134,866
63,2.1,,,0,1,0,,
66,2.2,1162,401,1,1,0,788,572
69,2.3,2534,430,1,1,0,777,590
72,2.4,802,689,1,1,0,755,601
75,2.5,1652,110,1,1,1,748,428
78,2.6,1748,594,1,1,0,498,574
81,2.7,1802,805,1,1,0,478,584
84,2.8,,,0,1,0,470,601
87,2.9,1652,1168,1,1,0,494,596
90,3.0,378,486,1,1,0,494,597
93,3.1,390,461,1,1,0,501,580
96,3.2,683,309,1,1,1,960,530
99,3.3,,,0,1,0,502,96
102,3.4,,,0,1,0,,
105,3.5,419,356,1,1,0,504,494
108,3.6,401,374,1,1,0,487,506
111,3.7,382,394,1,1,0,470,519
114,3.8,528,413,1,1,1,683,584
117,3.9,,,0,1,0,134,866
120,4.0,,,0,1,0,,
123,4.1,,,0,1,0,134,866
126,4.2,,,0,1,0,,
129,4.3,,,0,1,0,134,866
132,4.4,,,0,1,0,,
135,4.5,,,0,1,0,134,866
138,4.6,,,0,1,0,,
141,4.7,,,0,1,0,134,866
144,4.8,,,0,1,0,,
147,4.9,,,0,1,0,134,866
150,5.0,,,0,1,0,,
153,5.1,,,0,1,0,134,866
156,5.2,,,0,1,0,,
159,5.3,,,0,1,0,134,866
162,5.4,,,0,1,0,,
165,5.5,,,0,1,0,134,866
168,5.6,,,0,1,0,,
171,5.7,,,0,1,0,134,866
174,5.8,,,0,1,0,,
177,5.9,,,0,1,0,134,866
180,6.0,,,0,1,0,,
183,6.1,,,0,1,0,134,866
186,6.2,,,0,1,0,,
189,6.3,504,197,1,1,0,474,64
192,6.4,520,137,1,1,1,575,286
195,6.5,,,0,1,0,134,866
198,6.6,,,0,1,0,,
201,6.7,,,0,1,0,134,866
204,6.8,,,0,1,0,,
207,6.9,,,0,1,0,434,98
210,7.0,,,0,1,0,,
213,7.1,,,0,1,0,134,866
216,7.2,,,0,1,0,,
219,7.3,,,0,1,0,134,866
222,7.4,,,0,1,0,,
225,7.5,,,0,1,0,134,866
228,7.6,,,0,1,0,,
231,7.7,,,0,1,0,134,866
234,7.8,,,0,1,0,,
237,7.9,,,0,1,0,134,866
240,8.0,,,0,1,0,,
243,8.1,,,0,1,0,134,866
246,8.2,,,0,1,0,,
249,8.3,,,0,1,0,134,866
252,8.4,,,0,1,0,,
255,8.5,,,0,1,0,134,866
258,8.6,,,0,1,0,,
261,8.7,38,956,1,1,0,134,866
264,8.8,749,183,1,1,1,1101,378
267,8.9,,,0,1,0,134,866
270,9.0,,,0,1,0,,
273,9.1,,,0,1,0,134,866
276,9.2,,,0,1,0,,
279,9.3,,,0,1,0,134,866
282,9.4,,,0,1,0,,
285,9.5,,,0,1,0,134,866
288,9.6,,,0,1,0,,
291,9.7,,,0,1,0,134,866
294,9.8,,,0,1,0,,
297,9.9,,,0,1,0,134,866
300,10.0,,,0,1,0,,
303,10.1,,,0,1,0,134,866
306,10.2,,,0,1,0,,
309,10.3,,,0,1,0,134,866
312,10.4,,,0,1,0,,
315,10.5,,,0,1,0,134,866
318,10.6,,,0,1,0,,
321,10.7,,,0,1,0,134,866
324,10.8,,,0,1,0,,
327,10.9,,,0,1,0,134,866
330,11.0,,,0,1,0,,
333,11.1,,,0,1,0,134,866
336,11.2,,,0,1,0,,
339,11.3,,,0,1,0,1302,46
342,11.4,,,0,1,0,,
345,11.5,,,0,1,0,134,866
348,11.6,,,0,1,0,,
351,11.7,,,0,1,0,134,866
354,11.8,,,0,1,0,,
357,11.9,,,0,1,0,134,866
360,12.0,,,0,1,0,,
363,12.1,,,0,1,0,134,866
366,12.2,,,0,1,0,,
369,12.3,,,0,1,0,134,866
372,12.4,,,0,1,0,,
375,12.5,,,0,1,0,134,866
378,12.6,,,0,1,0,,
381,12.7,,,0,1,0,134,866
384,12.8,,,0,1,0,,
387,12.9,,,0,1,0,134,866
390,13.0,,,0,1,0,,
393,13.1,,,0,1,0,134,866
396,13.2,,,0,1,0,,
399,13.3,,,0,1,0,134,866
402,13.4,,,0,1,0,,
405,13.5,,,0,1,0,134,866
408,13.6,,,0,1,0,,
411,13.7,,,0,1,0,134,866
414,13.8,,,0,1,0,,
417,13.9,,,0,1,0,134,866
420,14.0,,,0,1,0,,
423,14.1,,,0,1,0,134,866
426,14.2,,,0,1,0,,
429,14.3,1,1084,1,1,0,134,866
432,14.4,22,883,1,1,1,275,748
435,14.5,104,912,1,1,0,134,866
438,14.6,104,912,1,1,1,207,701
441,14.7,,,0,1,0,134,866
444,14.8,,,0,1,0,,
447,14.9,,,0,1,0,134,866
450,15.0,,,0,1,0,,
453,15.1,,,0,1,0,520,102
456,15.2,,,0,1,0,,
459,15.3,578,186,1,1,0,694,350
462,15.4,594,266,1,1,1,754,448
465,15.5,,,0,1,0,134,866
468,15.6,,,0,1,0,,
471,15.7,,,0,1,0,134,866
474,15.8,,,0,1,0,,
477,15.9,,,0,1,0,134,866
480,16.0,,,0,1,0,,
483,16.1,,,0,1,0,134,866
486,16.2,,,0,1,0,,
489,16.3,810,1,1,1,0,1256,66
492,16.4,810,1,1,1,0,,
495,16.5,,,0,1,0,134,866
498,16.6,,,0,1,0,,
501,16.7,,,0,1,0,134,866
504,16.8,,,0,1,0,,
507,16.9,,,0,1,0,134,866
510,17.0,,,0,1,0,,
513,17.1,349,17,1,1,0,298,158
516,17.2,218,235,1,1,1,244,353
519,17.3,843,44,1,1,0,1402,142
522,17.4,854,230,1,1,1,1488,490
525,17.5,902,86,1,1,0,1698,224
528,17.6,883,242,1,1,1,1622,526
531,17.7,469,136,1,1,0,452,84
534,17.8,935,45,1,1,1,1892,125
537,17.9,697,17,1,1,0,898,120
540,18.0,697,17,1,1,0,,
543,18.1,336,18,1,1,0,572,98
546,18.2,337,150,1,1,1,594,362
549,18.3,565,8,1,1,0,798,58
552,18.4,579,1,1,1,0,811,42
555,18.5,580,9,1,1,0,813,58
558,18.6,455,48,1,1,1,693,150
561,18.7,318,346,1,1,0,606,738
564,18.8,323,342,1,1,0,610,730
567,18.9,310,351,1,1,0,599,748
570,19.0,302,355,1,1,0,592,754
573,19.1,296,365,1,1,0,588,774
576,19.2,284,368,1,1,0,578,779
579,19.3,267,373,1,1,0,563,789
582,19.4,246,373,1,1,0,544,789
585,19.5,268,372,1,1,0,564,786
588,19.6,272,385,1,1,0,569,810
591,19.7,275,388,1,1,0,573,816
594,19.8,251,392,1,1,0,551,823
597,19.9,230,395,1,1,0,533,830
600,20.0,226,407,1,1,0,531,852
603,20.1,202,413,1,1,0,510,863
606,20.2,177,418,1,1,0,488,872
609,20.3,150,423,1,1,0,465,881
612,20.4,129,415,1,1,0,445,867
615,20.5,103,419,1,1,0,423,875
618,20.6,112,410,1,1,0,429,858
621,20.7,110,410,1,1,0,427,858
624,20.8,107,411,1,1,0,425,860
627,20.9,106,411,1,1,0,424,861
630,21.0,109,410,1,1,0,426,858
633,21.1,108,410,1,1,0,425,858
636,21.2,109,409,1,1,0,426,857
639,21.3,108,410,1,1,0,425,858
642,21.4,108,410,1,1,0,425,858
645,21.5,109,410,1,1,0,426,858
648,21.6,108,410,1,1,0,425,858
651,21.7,108,409,1,1,0,425,857
654,21.8,108,410,1,1,0,425,858
657,21.9,107,410,1,1,0,425,859
660,22.0,108,410,1,1,0,425,858
663,22.1,108,410,1,1,0,425,858
666,22.2,108,410,1,1,0,425,858
669,22.3,108,410,1,1,0,425,858
672,22.4,108,410,1,1,0,425,858
675,22.5,107,410,1,1,0,425,859
678,22.6,107,410,1,1,0,425,859
681,22.7,108,410,1,1,0,425,858
684,22.8,108,410,1,1,0,425,858
687,22.9,108,410,1,1,0,425,858
690,23.0,108,410,1,1,0,425,858
693,23.1,108,410,1,1,0,425,858
696,23.2,108,410,1,1,0,425,858
699,23.3,108,410,1,1,0,425,858
702,23.4,108,410,1,1,0,425,858
705,23.5,107,410,1,1,0,425,859
708,23.6,107,409,1,1,0,424,856
711,23.7,106,409,1,1,0,424,857
714,23.8,106,410,1,1,0,424,858
717,23.9,106,409,1,1,0,424,857
720,24.0,106,410,1,1,0,424,858
723,24.1,106,409,1,1,0,424,857
726,24.2,106,409,1,1,0,424,857
