frame_index,arm,box_index,x1,y1,x2,y2,score,class
809,batch2,11,299.25,786.0,411.0,906.0,0.2421875,0
1012,batch2,0,1554.0,504.0,1722.0,757.5,0.814453125,0
1012,batch2,1,320.25,438.75,433.5,742.5,0.76416015625,0
1012,batch2,2,1173.75,456.0,1326.75,724.5,0.74853515625,0
1012,batch2,3,1278.0,246.75,1383.0,480.75,0.73193359375,0
1012,batch2,4,1467.0,162.375,1548.0,402.0,0.70068359375,0
1012,batch2,5,720.75,187.875,825.75,446.625,0.65576171875,0
1012,batch2,6,681.0,631.5,807.0,862.5,0.640625,0
1012,batch2,7,141.1875,561.0,281.0625,838.5,0.5556640625,0
1012,batch2,8,137.25,304.5,244.3125,574.5,0.5146484375,0
1012,batch2,9,1447.5,563.25,1582.5,849.75,0.46484375,0
1012,batch2,10,954.0,132.375,1038.0,328.5,0.34423828125,0
1012,batch2,11,241.875,816.0,360.375,915.0,0.301513671875,0
1012,batch2,12,367.125,796.5,483.375,913.5,0.29833984375,0
1012,batch2,13,480.0,798.0,570.0,913.5,0.294921875,0
1012,batch2,14,1449.0,563.25,1659.0,848.25,0.282958984375,0
1012,batch2,15,1545.0,169.96875,1623.0,326.625,0.24072265625,0
1214,batch2,0,1318.5,486.75,1452.0,716.25,0.755859375,0
1214,batch2,1,1755.0,228.75,1869.0,495.75,0.75341796875,0
1214,batch2,2,721.5,380.25,868.5,710.25,0.6875,0
1214,batch2,3,1218.75,339.5625,1358.25,636.75,0.67578125,0
1214,batch2,4,882.75,481.5,1038.75,831.0,0.609375,0
1214,batch2,5,1446.0,745.5,1644.0,921.0,0.583984375,0
1214,batch2,6,928.5,362.25,1057.5,633.0,0.55712890625,0
1214,batch2,7,1026.0,373.5,1098.0,609.0,0.359375,0
1214,batch2,8,1615.5,169.21875,1690.5,265.875,0.2822265625,0
1214,batch2,9,1311.0,213.75,1386.0,393.75,0.22265625,0
1416,batch2,0,763.125,304.5,994.5,708.0,0.80859375,0
1416,batch2,1,1020.75,474.75,1247.25,920.25,0.7568359375,0
1416,batch2,2,931.5,359.25,1132.5,768.0,0.74169921875,0
1416,batch2,3,1839.0,419.25,1920.0,917.25,0.6826171875,0
1416,batch2,4,1174.5,113.15625,1444.5,451.5,0.5341796875,0
1416,batch2,5,1389.0,94.125,1512.0,375.75,0.4853515625,0
1416,batch2,6,1767.0,150.75,1875.0,396.75,0.383056640625,0
1416,batch2,7,237.375,349.6875,434.625,559.5,0.341552734375,0
1416,batch2,8,1116.75,134.4375,1218.75,356.0625,0.2744140625,0
1416,batch2,9,1254.0,128.625,1443.0,450.0,0.257568359375,0
1416,batch2,10,1680.0,152.625,1788.0,396.375,0.253173828125,0
1416,batch2,11,1479.0,126.0,1608.0,386.625,0.244384765625,0
1416,batch2,12,1047.0,105.65625,1137.0,349.5,0.242919921875,0
1416,batch2,13,1173.0,108.65625,1330.5,440.25,0.2393798828125,0
1416,batch2,14,1587.0,69.75,1695.0,397.875,0.2315673828125,0
1618,batch2,0,523.5,483.0,745.5,838.5,0.90478515625,0
1618,batch2,1,1432.5,426.75,1603.5,774.0,0.7548828125,0
1618,batch2,2,1379.25,712.5,1503.75,922.5,0.708984375,0
1618,batch2,3,92.4375,629.25,265.125,917.25,0.6875,0
1618,batch2,4,1581.0,159.375,1677.0,442.875,0.66650390625,0
1618,batch2,5,901.5,376.5,1036.5,675.0,0.5390625,0
1618,batch2,6,818.25,249.75,968.25,564.75,0.259033203125,0
1618,batch2,7,1507.5,155.25,1579.5,264.375,0.2401123046875,0
1618,batch2,8,1267.5,853.5,1384.5,922.5,0.2379150390625,0
1821,batch2,0,537.0,225.0,900.0,916.5,0.650390625,0
1821,batch2,1,217.125,588.75,502.5,908.25,0.414794921875,0
1821,batch2,2,27.0,585.0,302.0625,904.5,0.39990234375,0
1821,batch2,3,837.0,516.75,1233.0,898.5,0.393310546875,0
1821,batch2,4,178.21875,492.75,336.375,714.75,0.296630859375,0
1821,batch2,5,451.5,607.5,602.25,907.5,0.26806640625,0
1821,batch2,6,1590.0,530.25,1746.0,737.25,0.2247314453125,0
2023,batch2,0,1597.5,386.25,1717.5,680.25,0.69287109375,0
2023,batch2,1,679.5,363.375,771.0,616.125,0.68359375,0
2023,batch2,2,887.25,261.75,978.75,479.25,0.6162109375,0
2023,batch2,3,393.75,387.0,527.25,639.75,0.5458984375,0
2023,batch2,4,72.375,403.875,172.875,590.625,0.442626953125,0
2023,batch2,5,804.0,144.9375,870.0,341.4375,0.422607421875,0
2023,batch2,6,339.75,408.75,450.75,642.0,0.29248046875,0
2023,batch2,7,902.25,820.5,993.75,919.5,0.260498046875,0
2225,batch2,0,1329.75,627.75,1479.75,900.75,0.79052734375,0
2225,batch2,1,867.0,470.25,954.0,745.5,0.63623046875,0
2225,batch2,2,1084.5,516.75,1237.5,767.25,0.6298828125,0
2225,batch2,3,603.375,486.0,702.375,750.0,0.57470703125,0
2225,batch2,4,1036.5,376.875,1110.0,577.875,0.57373046875,0
2225,batch2,5,84.9375,410.25,236.25,669.75,0.4912109375,0
2225,batch2,6,512.25,303.375,584.25,506.625,0.42626953125,0
2225,batch2,7,416.25,345.75,489.75,513.0,0.296630859375,0
2225,batch2,8,1093.5,519.75,1183.5,675.75,0.291748046875,0
2428,batch2,0,324.0,354.375,501.75,713.625,0.896484375,0
2428,batch2,1,1149.75,588.75,1277.25,888.75,0.751953125,0
2428,batch2,2,1866.0,585.75,1920.0,924.75,0.64892578125,0
2428,batch2,3,1764.0,243.0,1896.0,550.5,0.611328125,0
2428,batch2,4,1074.0,357.0,1218.0,614.25,0.416748046875,0
2428,batch2,5,1629.0,177.75,1731.0,396.75,0.415771484375,0
2428,batch2,6,30.09375,168.75,134.8125,375.375,0.408203125,0
2428,batch2,7,1671.0,201.75,1785.0,460.875,0.359375,0
2428,batch2,8,1420.5,153.1875,1509.0,243.5625,0.3310546875,0
2428,batch2,9,114.75,191.25,223.875,382.875,0.32177734375,0
2428,batch2,10,129.75,816.0,245.8125,918.0,0.28857421875,0
2630,batch2,0,695.625,525.75,900.0,857.25,0.83642578125,0
2630,batch2,1,1134.75,656.25,1287.75,923.25,0.830078125,0
2630,batch2,2,1284.0,256.5,1389.0,529.5,0.71923828125,0
2630,batch2,3,758.25,355.3125,828.75,609.0,0.60498046875,0
2630,batch2,4,505.5,339.0,631.5,580.5,0.57568359375,0
2630,batch2,5,1518.75,387.0,1704.0,732.75,0.435791015625,0
2630,batch2,6,1579.5,390.0,1702.5,652.5,0.422607421875,0
2630,batch2,7,757.5,352.6875,904.5,612.0,0.408203125,0
2630,batch2,8,1510.5,388.5,1627.5,733.5,0.32861328125,0
2832,batch2,0,1687.5,388.5,1918.5,919.5,0.6767578125,0
2832,batch2,1,0.75,21.0,740.625,912.0,0.642578125,0
2832,batch2,2,1378.5,297.0,1711.5,666.75,0.517578125,0
2832,batch2,3,692.25,226.5,1275.75,869.25,0.3857421875,0
2832,batch2,4,1072.5,121.5,1537.5,766.5,0.332763671875,0
2832,batch2,5,0.0,16.5,1456.5,907.5,0.259033203125,0
3035,batch2,0,20.4375,417.75,255.0,717.75,0.8037109375,0
3035,batch2,1,873.75,45.375,1073.25,321.0,0.78515625,0
3035,batch2,2,1806.0,298.125,1920.0,556.125,0.67138671875,0
3035,batch2,3,1470.0,354.75,1671.0,591.75,0.5361328125,0
3035,batch2,4,132.84375,245.25,253.5,442.5,0.5185546875,0
3035,batch2,5,1470.0,237.375,1671.0,589.875,0.517578125,0
3035,batch2,6,698.25,150.28125,837.75,395.625,0.442626953125,0
3035,batch2,7,1449.0,77.625,1537.5,152.8125,0.3896484375,0
3035,batch2,8,601.5,394.5,909.0,870.75,0.338134765625,0
3035,batch2,9,300.375,104.25,402.375,272.625,0.33642578125,0
3035,batch2,10,732.75,489.0,896.25,867.75,0.318359375,0
3035,batch2,11,236.625,95.90625,317.625,259.5,0.275146484375,0
3035,batch2,12,630.75,396.0,835.5,712.5,0.25244140625,0
3035,batch2,13,1560.0,193.125,1662.0,411.375,0.242919921875,0
3237,batch2,0,511.125,565.5,616.125,900.0,0.802734375,0
3237,batch2,1,45.375,609.375,174.9375,909.0,0.77734375,0
3237,batch2,2,392.625,234.75,471.375,475.875,0.615234375,0
3237,batch2,3,883.5,568.5,1105.5,894.0,0.615234375,0
3237,batch2,4,612.75,562.5,709.5,910.5,0.5478515625,0
3237,batch2,5,639.375,375.0,732.375,643.5,0.482421875,0
3237,batch2,6,1232.25,208.5,1298.25,401.25,0.48046875,0
3237,batch2,7,1011.75,384.375,1115.25,596.625,0.3876953125,0
3237,batch2,8,784.5,417.0,913.5,619.5,0.329345703125,0
3237,batch2,9,764.25,251.25,864.75,458.25,0.325927734375,0
3237,batch2,10,892.5,225.0,982.5,409.875,0.2958984375,0
3237,batch2,11,1488.0,372.0,1599.0,472.5,0.290283203125,0
3237,batch2,12,1015.5,236.25,1078.5,397.5,0.24658203125,0
3237,batch2,13,1642.5,291.0,1738.5,429.375,0.2247314453125,0
3439,batch2,0,173.25,315.0,444.75,758.25,0.64404296875,0
3439,batch2,1,810.0,192.75,1377.0,924.75,0.57763671875,0
3439,batch2,2,1432.5,190.5,1654.5,678.0,0.57666015625,0
3439,batch2,3,1260.0,342.5625,1515.0,741.75,0.5390625,0
3439,batch2,4,507.75,180.0,815.25,714.75,0.525390625,0
3439,batch2,5,0.1875,229.5,144.5625,596.25,0.4873046875,0
3439,batch2,6,683.625,196.5,885.0,722.25,0.4580078125,0
3439,batch2,7,1224.0,150.75,1449.0,494.625,0.441650390625,0
3439,batch2,8,1566.0,345.0,1890.0,735.75,0.414794921875,0
3439,batch2,9,266.0625,167.25,557.25,706.5,0.359375,0
3439,batch2,10,689.25,196.875,881.25,568.875,0.26220703125,0
3439,batch2,11,1639.5,183.75,1861.5,519.0,0.254638671875,0
3439,batch2,12,1822.5,166.5,1918.5,561.375,0.253173828125,0
3439,batch2,13,655.5,136.78125,763.5,331.875,0.24658203125,0
3439,batch2,14,321.0,49.125,549.0,299.25,0.230224609375,0
3439,batch2,15,256.875,172.5,538.125,579.75,0.2254638671875,0
3642,batch2,0,460.5,497.25,589.5,759.75,0.791015625,0
3642,batch2,1,1258.5,516.75,1372.5,807.75,0.77783203125,0
3642,batch2,2,1681.5,351.9375,1762.5,552.75,0.56298828125,0
3642,batch2,3,152.4375,321.0,216.5625,538.5,0.5263671875,0
3642,batch2,4,569.25,374.25,702.0,604.5,0.50390625,0
3642,batch2,5,1029.0,520.875,1152.0,735.375,0.49609375,0
3642,batch2,6,1437.0,356.25,1521.0,564.0,0.443603515625,0
3642,batch2,7,1099.5,468.0,1255.5,705.0,0.417724609375,0
3642,batch2,8,1374.75,279.0,1446.75,477.0,0.329345703125,0
3844,batch2,0,1719.0,531.0,1875.0,826.5,0.83447265625,0
3844,batch2,1,201.0,483.0,306.75,761.25,0.5458984375,0
3844,batch2,2,314.625,289.875,391.875,527.625,0.5146484375,0
3844,batch2,3,1389.75,375.0,1466.25,637.5,0.5,0
3844,batch2,4,1788.0,253.875,1860.0,418.5,0.422607421875,0
3844,batch2,5,1523.25,289.6875,1584.0,481.5,0.2998046875,0
3844,batch2,6,0.09375,369.75,51.375,691.5,0.25537109375,0
4046,batch2,0,1149.0,22.5,1909.5,922.5,0.85302734375,0
4046,batch2,1,0.0,305.25,528.0,914.25,0.83837890625,0
4046,batch2,2,954.0,3.1875,1158.0,307.6875,0.53515625,0
4046,batch2,3,321.0,134.625,703.5,496.5,0.449462890625,0
4248,batch2,0,1465.5,560.25,1581.0,835.5,0.73388671875,0
4248,batch2,1,738.0,598.5,853.5,895.5,0.71142578125,0
4248,batch2,2,1326.0,458.25,1414.5,721.5,0.67236328125,0
4248,batch2,3,378.375,387.75,484.125,676.5,0.6396484375,0
4248,batch2,4,168.9375,723.375,278.8125,915.0,0.60205078125,0
4248,batch2,5,463.5,398.25,561.0,636.75,0.57373046875,0
4248,batch2,6,532.5,222.0,603.0,411.75,0.402587890625,0
4248,batch2,7,1803.0,442.5,1917.0,727.5,0.39697265625,0
4248,batch2,8,783.0,344.25,891.0,567.75,0.357666015625,0
4451,batch2,0,657.75,219.0,848.25,551.25,0.8359375,0
4451,batch2,1,435.0,393.75,749.25,792.0,0.76708984375,0
4451,batch2,2,1318.5,314.25,1590.0,775.5,0.7138671875,0
4451,batch2,3,90.46875,395.25,341.625,758.25,0.6142578125,0
4451,batch2,4,308.625,110.15625,447.75,381.0,0.56787109375,0
4451,batch2,5,597.75,711.0,770.25,922.5,0.55712890625,0
4451,batch2,6,978.0,90.84375,1087.5,325.5,0.548828125,0
4451,batch2,7,1447.5,189.0,1587.0,407.25,0.4794921875,0
4451,batch2,8,489.75,118.125,603.75,373.125,0.4658203125,0
4451,batch2,9,0.09375,124.40625,103.875,465.0,0.4560546875,0
4451,batch2,10,1362.0,153.46875,1491.0,384.375,0.4130859375,0
4451,batch2,11,124.59375,163.125,272.25,408.375,0.36572265625,0
4451,batch2,12,229.875,136.21875,370.875,383.625,0.3115234375,0
4451,batch2,13,1224.0,308.625,1365.0,466.875,0.294189453125,0
4451,batch2,14,1086.0,247.5,1251.0,420.75,0.289306640625,0
4451,batch2,15,1482.0,84.5625,1581.0,219.9375,0.277587890625,0
4451,batch2,16,1496.25,376.5,1605.0,577.5,0.25537109375,0
4653,batch2,0,1215.0,152.34375,1338.0,491.25,0.67919921875,0
4653,batch2,1,1038.0,703.875,1185.0,922.5,0.67333984375,0
4653,batch2,2,760.5,407.25,942.0,830.25,0.56396484375,0
4653,batch2,3,955.5,802.5,1084.5,925.5,0.455078125,0
4653,batch2,4,581.25,267.9375,713.25,870.75,0.449462890625,0
4653,batch2,5,593.25,270.375,699.75,615.375,0.448486328125,0
4653,batch2,6,717.75,345.0,809.25,593.25,0.394287109375,0
4653,batch2,7,0.140625,121.125,79.59375,428.625,0.392333984375,0
4653,batch2,8,1425.0,270.375,1599.0,427.875,0.299072265625,0
4653,batch2,9,690.0,114.75,787.5,343.875,0.2861328125,0
4653,batch2,10,1629.0,195.75,1758.0,382.5,0.2371826171875,0
4653,batch2,11,957.0,210.5625,1128.0,666.75,0.2330322265625,0
4855,batch2,0,509.25,207.9375,1106.25,920.25,0.91943359375,0
4855,batch2,1,1078.5,732.0,1255.5,924.0,0.5234375,0
4855,batch2,2,1401.0,783.0,1536.0,921.0,0.394287109375,0
4855,batch2,3,1237.5,813.0,1342.5,919.5,0.352294921875,0
4855,batch2,4,658.5,225.75,857.25,411.75,0.34521484375,0
4855,batch2,5,1357.5,650.25,1618.5,890.25,0.31494140625,0
4855,batch2,6,264.0,133.125,576.75,631.875,0.281005859375,0
4855,batch2,7,1398.0,784.5,1591.5,922.5,0.264404296875,0
4855,batch2,8,264.375,129.75,565.875,400.875,0.263671875,0
4855,batch2,9,1611.0,822.0,1731.0,918.0,0.2509765625,0
4855,batch2,10,1824.0,775.5,1920.0,919.5,0.2509765625,0
4855,batch2,11,0.0,531.75,173.53125,867.75,0.2509765625,0
4855,batch2,12,555.0,171.375,740.25,362.25,0.234375,0
5058,batch2,0,686.25,601.875,858.75,922.5,0.75439453125,0
5058,batch2,1,61.5,163.96875,202.6875,402.375,0.70068359375,0
5058,batch2,2,520.875,333.9375,677.625,618.75,0.60693359375,0
5058,batch2,3,526.5,178.5,657.0,445.5,0.5517578125,0
5058,batch2,4,162.0,793.5,272.25,915.0,0.5244140625,0
5058,batch2,5,1165.5,425.25,1291.5,732.75,0.4775390625,0
5058,batch2,6,1860.0,157.96875,1920.0,331.125,0.42529296875,0
5058,batch2,7,1117.5,277.5,1195.5,525.0,0.405517578125,0
5058,batch2,8,261.75,825.75,379.5,915.75,0.337158203125,0
5058,batch2,9,1557.0,283.875,1668.0,460.125,0.301513671875,0
5058,batch2,10,1587.0,86.625,1650.0,193.6875,0.2330322265625,0
5058,batch2,11,1698.0,147.84375,1758.0,208.5,0.2330322265625,0
5260,batch2,0,1125.0,458.25,1272.0,795.0,0.71044921875,0
5260,batch2,1,630.75,445.5,856.5,804.0,0.62158203125,0
5260,batch2,2,301.125,121.5,454.875,384.375,0.5146484375,0
5260,batch2,3,362.8125,795.75,495.0,920.25,0.4638671875,0
5260,batch2,4,543.0,301.3125,787.5,648.0,0.393310546875,0
5260,batch2,5,1752.0,156.375,1866.0,411.375,0.392333984375,0
5260,batch2,6,790.5,114.375,931.5,326.25,0.359375,0
5260,batch2,7,1812.0,354.9375,1920.0,638.25,0.313232421875,0
5260,batch2,8,360.375,795.75,529.125,999.75,0.28466796875,0
5260,batch2,9,557.25,294.9375,826.5,803.25,0.242919921875,0
5260,batch2,10,1620.0,138.65625,1776.0,371.25,0.22265625,0
5462,batch2,0,579.75,690.75,728.25,920.25,0.783203125,0
5462,batch2,1,299.625,591.75,489.375,894.75,0.75146484375,0
5462,batch2,2,777.75,457.5,924.75,760.5,0.69287109375,0
5462,batch2,3,1318.5,133.59375,1435.5,422.25,0.68603515625,0
5462,batch2,4,925.5,78.0,1006.5,303.0,0.5263671875,0
5462,batch2,5,547.5,281.8125,645.0,522.0,0.4873046875,0
5462,batch2,6,1089.0,176.25,1200.0,446.25,0.435791015625,0
5462,batch2,7,653.25,496.5,808.5,759.0,0.43505859375,0
5462,batch2,8,925.5,399.75,1033.5,639.75,0.315673828125,0
5462,batch2,9,1005.75,244.5,1122.75,485.625,0.26123046875,0
5462,batch2,10,1272.0,824.25,1362.0,923.25,0.244384765625,0
5462,batch2,11,1375.5,838.5,1462.5,922.5,0.244384765625,0
5665,batch2,0,219.375,544.5,369.375,834.75,0.81103515625,0
5665,batch2,1,975.0,559.5,1179.0,921.0,0.7900390625,0
5665,batch2,2,578.25,634.875,689.25,919.5,0.77783203125,0
5665,batch2,3,541.5,387.75,654.0,645.75,0.72314453125,0
5665,batch2,4,346.875,618.0,517.875,913.5,0.68505859375,0
5665,batch2,5,120.75,372.0,228.1875,601.5,0.55810546875,0
5665,batch2,6,1124.25,444.75,1263.75,701.25,0.5322265625,0
5665,batch2,7,1257.0,280.5,1333.5,520.5,0.5205078125,0
5665,batch2,8,351.0,271.125,440.25,491.625,0.383056640625,0
5665,batch2,9,1035.0,400.5,1159.5,616.5,0.286865234375,0
5665,batch2,10,1554.0,327.0,1650.0,501.0,0.26806640625,0
5665,batch2,11,891.0,210.75,966.0,432.75,0.22265625,0
5867,batch2,0,451.5,455.25,563.25,690.75,0.74755859375,0
5867,batch2,1,895.5,281.25,976.5,465.0,0.73779296875,0
5867,batch2,2,183.1875,211.875,251.4375,429.375,0.6982421875,0
5867,batch2,3,1098.0,413.25,1266.0,682.5,0.57568359375,0
5867,batch2,4,1671.0,220.5,1740.0,445.5,0.544921875,0
5867,batch2,5,573.0,220.875,669.0,446.625,0.544921875,0
5867,batch2,6,170.25,445.5,290.625,699.0,0.5107421875,0
5867,batch2,7,1359.0,623.625,1461.0,903.0,0.482421875,0
5867,batch2,8,1423.5,538.5,1525.5,834.0,0.376708984375,0
5867,batch2,9,1590.0,553.5,1770.0,794.25,0.318359375,0
5867,batch2,10,233.25,174.0,294.75,374.625,0.290283203125,0
5867,batch2,11,1257.0,165.65625,1321.5,354.0,0.272705078125,0
5867,batch2,12,1236.0,214.5,1293.0,439.875,0.2509765625,0
5867,batch2,13,79.03125,260.25,139.40625,414.375,0.22607421875,0
6069,batch2,0,386.25,503.25,531.0,829.5,0.86962890625,0
6069,batch2,1,1344.75,454.5,1481.25,738.0,0.7744140625,0
6069,batch2,2,1405.5,765.0,1546.5,925.5,0.7041015625,0
6069,batch2,3,1570.5,428.25,1729.5,756.0,0.64697265625,0
6069,batch2,4,645.0,238.875,819.0,644.625,0.638671875,0
6069,batch2,5,1608.0,232.5,1722.0,512.25,0.5419921875,0
6069,batch2,6,757.5,331.3125,868.5,606.0,0.494140625,0
6069,batch2,7,1156.5,333.375,1266.0,585.375,0.484375,0
6069,batch2,8,1058.25,188.25,1184.25,455.25,0.4736328125,0
6069,batch2,9,825.0,467.25,966.0,683.25,0.304931640625,0
6069,batch2,10,28.78125,254.25,151.125,574.5,0.286865234375,0
6069,batch2,11,1261.5,217.125,1354.5,385.5,0.28369140625,0
6069,batch2,12,647.625,278.625,764.625,643.875,0.2288818359375,0
6272,batch2,0,826.5,17.25,1341.0,918.75,0.91259765625,0
6474,batch2,0,24.0,478.5,149.90625,790.5,0.822265625,0
6474,batch2,1,1146.75,520.5,1323.75,842.25,0.798828125,0
6474,batch2,2,1278.75,407.25,1439.25,702.75,0.76416015625,0
6474,batch2,3,408.375,313.5,500.625,579.75,0.6494140625,0
6474,batch2,4,633.75,212.625,725.25,366.75,0.444580078125,0
6474,batch2,5,597.75,327.0,717.75,527.25,0.42822265625,0
6474,batch2,6,936.0,292.875,1075.5,526.125,0.3603515625,0
6474,batch2,7,577.5,327.75,711.0,602.25,0.3310546875,0
6474,batch2,8,933.75,153.375,1005.75,374.25,0.302490234375,0
6474,batch2,9,1053.0,176.25,1125.0,377.625,0.276611328125,0
6474,batch2,10,1228.5,187.5,1297.5,419.25,0.2705078125,0
6676,batch2,0,1469.25,652.5,1632.0,925.5,0.64501953125,0
6676,batch2,1,1059.0,329.4375,1129.5,563.25,0.5390625,0
6676,batch2,2,943.5,511.5,1033.5,769.5,0.53125,0
6676,batch2,3,699.75,296.25,795.75,520.5,0.5087890625,0
6676,batch2,4,269.625,358.5,356.625,570.75,0.484375,0
6676,batch2,5,477.375,348.9375,607.125,731.25,0.455078125,0
6676,batch2,6,295.875,498.0,412.875,792.0,0.404541015625,0
6676,batch2,7,432.75,352.5,509.25,579.75,0.39892578125,0
6676,batch2,8,794.25,521.25,906.75,841.5,0.367431640625,0
6676,batch2,9,1090.5,541.5,1177.5,727.5,0.361083984375,0
6676,batch2,10,1740.0,588.75,1920.0,798.0,0.326904296875,0
6676,batch2,11,1086.75,540.0,1181.25,787.5,0.267333984375,0
6676,batch2,12,1416.0,399.0,1591.5,631.5,0.257568359375,0
6676,batch2,13,1413.0,403.5,1542.0,633.0,0.23095703125,0
6878,batch2,0,736.125,306.0,910.5,735.75,0.74072265625,0
6878,batch2,1,365.25,344.25,463.5,672.75,0.72314453125,0
6878,batch2,2,925.5,213.0,1048.5,510.75,0.69287109375,0
6878,batch2,3,1369.5,231.75,1473.0,540.75,0.673828125,0
6878,batch2,4,1138.5,204.0,1225.5,502.875,0.58984375,0
6878,batch2,5,520.5,354.75,744.0,685.5,0.5888671875,0
6878,batch2,6,1029.0,216.75,1150.5,525.0,0.4951171875,0
6878,batch2,7,1507.5,439.5,1660.5,909.75,0.486328125,0
6878,batch2,8,1240.5,211.875,1333.5,511.125,0.3701171875,0
6878,batch2,9,1509.75,593.25,1653.0,914.25,0.279052734375,0
6878,batch2,10,838.5,253.875,958.5,503.625,0.275146484375,0
6878,batch2,11,1530.0,438.0,1656.0,837.0,0.271240234375,0
6878,batch2,12,92.8125,184.125,192.1875,330.75,0.25830078125,0
7081,batch2,0,1495.5,619.5,1639.5,921.0,0.8134765625,0
7081,batch2,1,1174.5,567.0,1345.5,828.0,0.80810546875,0
7081,batch2,2,520.5,693.375,640.5,918.0,0.798828125,0
7081,batch2,3,287.25,483.75,407.25,776.25,0.7841796875,0
7081,batch2,4,626.25,267.375,737.25,526.875,0.744140625,0
7081,batch2,5,1416.0,466.5,1530.0,777.0,0.60302734375,0
7081,batch2,6,1408.5,244.125,1495.5,431.25,0.59716796875,0
7081,batch2,7,431.25,262.125,498.75,492.375,0.509765625,0
7081,batch2,8,1315.5,333.0,1420.5,715.5,0.4609375,0
7081,batch2,9,0.28125,546.0,157.3125,838.5,0.2958984375,0
7283,batch2,0,643.5,742.5,775.5,925.5,0.74560546875,0
7283,batch2,1,1531.5,702.75,1690.5,921.75,0.6826171875,0
7283,batch2,2,695.25,435.75,852.75,764.25,0.67822265625,0
7283,batch2,3,798.0,354.9375,912.0,690.75,0.39794921875,0
7283,batch2,4,1242.0,248.625,1323.0,419.25,0.37744140625,0
7283,batch2,5,888.0,375.75,954.0,663.0,0.3583984375,0
7283,batch2,6,576.0,247.875,646.5,464.25,0.3173828125,0
7283,batch2,7,693.75,399.0,758.25,621.75,0.3115234375,0
7485,batch2,0,885.0,540.75,1018.5,792.75,0.521484375,0
7485,batch2,1,1362.0,216.75,1425.0,406.125,0.5185546875,0
7485,batch2,2,1695.0,486.0,1785.0,744.0,0.5166015625,0
7485,batch2,3,541.5,357.5625,625.5,554.25,0.42724609375,0
7485,batch2,4,718.5,438.0,794.25,622.5,0.401611328125,0
