frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1574,52.467,2442,892,1,1,0,1518,608
1577,52.567,2434,889,1,1,0,1541,609
1580,52.667,2439,890,1,1,0,1565,612
1583,52.767,2424,885,1,1,0,1589,612
1586,52.867,2423,884,1,1,0,1613,614
1589,52.967,2416,881,1,1,0,1635,615
1592,53.067,2415,880,1,1,0,1659,617
1595,53.167,2417,881,1,1,0,1676,619
1598,53.267,2410,878,1,1,0,1699,620
1601,53.367,2416,880,1,1,0,1710,622
1604,53.467,3047,1097,1,1,1,1745,818
1607,53.567,,,0,1,0,980,278
1610,53.667,,,0,1,0,,
1613,53.767,,,0,1,0,1041,258
1616,53.867,,,0,1,0,,
1619,53.967,2372,863,1,1,0,1804,623
1622,54.067,2361,859,1,1,0,1813,622
1625,54.167,2369,862,1,1,0,1820,624
1628,54.267,2364,860,1,1,0,1830,624
1631,54.367,2355,857,1,1,0,1836,623
1634,54.467,2356,857,1,1,0,1846,624
1637,54.567,2340,851,1,1,0,1854,622
1640,54.667,2327,847,1,1,0,1866,621
1643,54.767,2330,848,1,1,0,1872,622
1646,54.867,2327,846,1,1,0,1879,622
1649,54.967,2325,846,1,1,0,1882,622
1652,55.067,2325,846,1,1,0,,
1655,55.167,,,0,1,0,865,335
1658,55.267,3093,1115,1,1,0,876,317
1661,55.367,839,394,1,1,0,873,314
1664,55.467,399,203,1,1,1,818,409
1667,55.567,938,100,1,1,0,1889,195
1670,55.667,940,101,1,1,0,1893,197
1673,55.767,940,101,1,1,0,1893,198
1676,55.867,940,101,1,1,0,,
1679,55.967,47,216,1,1,0,98,445
1682,56.067,49,217,1,1,0,102,446
1685,56.167,49,216,1,1,0,103,445
1688,56.267,50,216,1,1,0,104,445
1691,56.367,51,217,1,1,0,107,446
1694,56.467,54,216,1,1,0,113,445
1697,56.567,54,216,1,1,0,113,445
1700,56.667,54,217,1,1,0,113,446
1703,56.767,55,217,1,1,0,114,446
1706,56.867,55,218,1,1,0,115,449
1709,56.967,56,219,1,1,0,117,451
1712,57.067,60,221,1,1,0,124,454
1715,57.167,63,221,1,1,0,131,455
1718,57.267,66,221,1,1,0,138,455
1721,57.367,70,222,1,1,0,145,456
1724,57.467,75,222,1,1,0,155,456
1727,57.567,78,224,1,1,0,162,459
1730,57.667,81,224,1,1,0,167,459
1733,57.767,83,223,1,1,0,172,458
1736,57.867,87,222,1,1,0,181,456
1739,57.967,92,224,1,1,0,191,459
1742,58.067,98,223,1,1,0,203,458
1745,58.167,104,224,1,1,0,215,459
1748,58.267,114,225,1,1,0,235,460
1751,58.367,119,224,1,1,0,247,458
1754,58.467,129,225,1,1,0,267,460
1757,58.567,135,225,1,1,0,279,460
1760,58.667,142,225,1,1,0,294,461
1763,58.767,146,225,1,1,0,301,461
1766,58.867,150,227,1,1,0,309,464
1769,58.967,152,228,1,1,0,313,466
1772,59.067,154,231,1,1,0,317,472
1775,59.167,154,233,1,1,0,318,476
1778,59.267,153,238,1,1,0,315,485
1781,59.367,149,239,1,1,0,308,488
1784,59.467,145,242,1,1,0,300,494
1787,59.567,143,244,1,1,0,295,497
1790,59.667,138,245,1,1,0,285,501
1793,59.767,134,246,1,1,0,278,503
1796,59.867,132,247,1,1,0,273,504
1799,59.967,129,246,1,1,0,266,503
1802,60.067,125,246,1,1,0,259,503
1805,60.167,123,246,1,1,0,255,502
1808,60.267,122,245,1,1,0,253,500
1811,60.367,124,244,1,1,0,256,498
1814,60.467,127,243,1,1,0,263,496
1817,60.567,129,243,1,1,0,267,496
1820,60.667,132,243,1,1,0,272,496
1823,60.767,133,243,1,1,0,275,496
1826,60.867,134,243,1,1,0,277,497
1829,60.967,134,243,1,1,0,278,497
1832,61.067,135,243,1,1,0,280,496
1835,61.167,136,243,1,1,0,281,497
1838,61.267,136,244,1,1,0,282,498
1841,61.367,137,244,1,1,0,283,499
1844,61.467,137,244,1,1,0,283,499
1847,61.567,137,244,1,1,0,283,499
1850,61.667,137,245,1,1,0,283,500
1853,61.767,137,244,1,1,0,283,499
1856,61.867,136,244,1,1,0,282,499
1859,61.967,136,244,1,1,0,282,499
1862,62.067,136,244,1,1,0,282,499
1865,62.167,136,244,1,1,0,282,499
1868,62.267,136,244,1,1,0,282,499
1871,62.367,136,244,1,1,0,282,499
