round,position,frame_key,canonical_game,video_id,width,height,state_status
1,1,3d5a0bd19341d7474eb9199438050413ec8a5d2b9f545a322cfe2422e6ab002a,acb|fc barcelona vs real madrid full game liga endesa acb,jHcR5UxPGuE,1280,720,PLANNED
1,2,138e033d63aa5131e292bda284aa6d10092ec7e09b5e4fc48f3ec82f5219ac49,acb|partido completo bar a atl tic real madrid grupo a li,OHJgVogFtNE,1920,1080,PLANNED
1,3,0abe8cfee64d8785dd7f946e961f3ffd2e1ba5a996a6d167a8aab91c9da5d2d4,euroleague|a one point finish in athens panathinaikos fenerbahce,FFTTnwrFzwQ,1920,1080,PLANNED
1,4,0b011222e482f5ce54b665c69767d1aa42740eff3e217b85ac66c113c9723a17,euroleague|clutch battle worth rewatching baskonia barcelona euro,1JN2w7nPn9k,1920,1080,PLANNED
1,5,07809652362f91987384405e9c51fea6940afeed400231c7f093ef7ea14d9138,fiba|group phase latvia v serbia full basketball game fiba,UWqS6-hl0W8,1920,1080,PLANNED
1,6,182e5023504d632abb890b078010582cd0c60d0ea87cec0c2430e687bcf32714,fiba|group phase slovenia v belgium full basketball game fi,KjjghT10zjY,1920,1080,PLANNED
1,7,1042d52e1cbc9688492147745ce84a07ceb06cb6d39696f0c09935b6046483b1,fiba|quarter finals angola v cape verde full basketball game,HZw0bbHwHjY,1920,1080,PLANNED
1,8,03b1809325899f65d68023d84bf9d600f7f860c164c3f7c988da874a64c5174e,fiba|quarter finals canada v usa full basketball game fiba,0wlE9W_0Qv0,1920,1080,PLANNED
1,9,23b1ef6e2b1ea2c84d887cf25e8ab2da2a9bf2c8c5139896e4c96b0241799f1f,fiba|round of 16 lithuania v latvia full basketball game fi,52PuVDx8T0o,1920,1080,PLANNED
1,10,12a12dda6f5a4f62765428be8935f836151f729cba9f61c501fa76bfd1143a77,nba|2024 nba playoffs 6 phoenix suns vs 3 minnesota timberwol,spBCthmSgks,1280,720,PLANNED
1,11,1a65f88cf1520a93f057127cc27bfa43042273dae462952cfd136b533c556ec9,nba|lebron james forces game 7 with masterful 45 pt performance,yZ5u2sOpiNU,1920,1080,PLANNED
1,12,2b17699de39421ce6a2b24e934f659f8042f2a084ecf3d8d8f6f8a42d6086f5f,nba|milwaukee bucks vs san antonio spurs nba full game 01 08 202,L7o4UCIIqS4,1280,720,PLANNED
1,13,05f397d61bd02ea0eea485196a89649b1eda5cd20110eff32184f1c93fc4df75,nba|nba full game brooklyn nets vs new york knicks november,GG2f11NYjKw,1920,1080,PLANNED
1,14,0189696726ffe1d468ce24b965d2b023380ef81c1c88cd093544a7866bcc3a46,nba|nba full game chicago bulls vs philadelphia 76ers novemb,1rZZ_7buX_Y,1920,1080,PLANNED
1,15,0746f934c5033313912857a75def3cbcbdb788df30511f21c60d34c00423ac8b,nba|nba full game cleveland cavaliers vs philadelphia 76ers,3gBeJyl7Szg,1280,720,PLANNED
1,16,0e57a267d711ef73b1298a36a868f8b5d3c6cfffcd3ebcd947835d2a538fa206,nba|nba full game detroit pistons vs boston celtics november,pGrVjtS7Xqg,1920,1080,PLANNED
1,17,29d0046be8b967e949be19019bf9cb46df968745a7dd1ae6b9b391a48d6c52e3,nba|nba full game milwaukee bucks vs sacramento kings novemb,vcWKSPlGCO0,1920,1080,PLANNED
1,18,06c833af5a9f2193620e7940ec49b1ee714775ec9802b44615f7e4852c9c348e,nba|nba full game orlando magic vs golden state warriors nov,FnbFGnX4Qgo,1920,1080,PLANNED
1,19,1c5bf1ecfc05baefc75b2badb39851755973658158679cae6140d6acf509b519,nba|nba full game toronto raptors vs charlotte hornets novem,H1-Ns9IU-JM,1920,1080,PLANNED
1,20,17c2b594ca858921bde630c4f79b07396ac95f3dfc0c410e3217f03ab59b0799,nba|oklahoma city thunder vs minnesota timberwolves nba full gam,Kh7Fj4ogPN4,1280,720,PLANNED
1,21,0e1c3340aa20f8875f6db9f3375803b9503d90de4e8a2e8e688d603f38acbbf5,nba|timberwolves at lakers full game october 24 2025,Ktu6yFS9iMo,1280,720,PLANNED
1,22,3c7538e1555b95c92a5c1e632e336974262ab6b15fe5794f062371c63ac00575,ncaa_basketball|2 houston vs 6 iowa state full game replay 2 16 26 20,Ge4uewCFUFQ,1280,720,PLANNED
1,23,25bbe8b42d586538ad7a462e1c9cbb23a0e040051c9266d61ed9de56c6b3dc3d,ncaa_basketball|20 auburn vs 2 arizona full game replay 12 6 25 2025,dAy3tnlu3EQ,1280,720,PLANNED
1,24,082ca7619ae6cade00728666b1e288da7dbd0fb12f054903a19e54f9467e46df,ncaa_basketball|8 houston vs 14 arkansas full game replay 12 20 25 20,7blRl4zVfrY,1280,720,PLANNED
1,25,12261437a3cf37d68762ce14890fb0b0f89d682c0cef38470fdc6b18e751bf63,ncaa_basketball|8 houston vs 16 byu full game replay 2 7 26 2025 26 b,s-0Y7aLxXgM,1280,720,PLANNED
1,26,033833a1647685ecd6b012db9b6ca88b76c0048783008491f45ea30ae2241a93,ncaa_basketball|auburn vs duke full game replay 2024 25 acc men s basketb,qTXrSRHHR2M,1280,720,PLANNED
1,27,057f9368228506e76a63dc008a03a35ae7d32f64db094895aca4677a9b994b96,ncaa_basketball|north carolina vs duke full game replay 2025 26 acc men s,IpR4pT8iN0Y,1280,720,PLANNED
1,28,0e65af112bdfe9412638ae3f999de34495aef752ac5d84c1e28163428a6d777a,ncaa_basketball|texas tech vs houston full game replay 1 6 26 2025 26 b,FyMWTVsJvv8,1280,720,PLANNED
1,29,07c32f0c1352ce05c4cb92a4491cd21ab57aac9ab36d4d4b9343407bcd22cfdb,ncaa_basketball|texas vs duke full game replay 2025 26 acc men s basketb,KZK9rv9TnGE,1280,720,PLANNED
1,30,0b80a9c5446c2dc44a2af9e5c777885937a1a9c1d9d58c15544948b2974409d9,wnba|chicago sky vs washington mystics full game aug 5 2025,5zMtHtfCzpI,1920,1080,PLANNED
2,1,41a51cd4fdf664e3bbbfd0da84ff730956e6b35a18296c00b298be5bbfd4f6a9,acb|fc barcelona vs real madrid full game liga endesa acb,jHcR5UxPGuE,1280,720,PLANNED
2,2,51eea5c7d1aeddf072ee10e051bb5489a2c01631f50bba80c126f16e05d9ef51,acb|partido completo bar a atl tic real madrid grupo a li,OHJgVogFtNE,1920,1080,PLANNED
2,3,2b2846330888352b3177d549d8813b2354b3e2ad4e8fd5feaff6193a860a531c,euroleague|a one point finish in athens panathinaikos fenerbahce,FFTTnwrFzwQ,1920,1080,PLANNED
2,4,19515e710e7e8261947e845c3ecd196656295030f4ddfd9fd45f6a95eb09bca1,euroleague|clutch battle worth rewatching baskonia barcelona euro,1JN2w7nPn9k,1920,1080,PLANNED
2,5,2716dc44218a91ff03c2ae818c583c0ea800adec43ca0a258dce3b13e18a627c,fiba|group phase latvia v serbia full basketball game fiba,UWqS6-hl0W8,1920,1080,PLANNED
2,6,2b4f6c368a81a27c6ac51c2ab8af4b21da20cec4def5672ad5e8f05f00545501,fiba|group phase slovenia v belgium full basketball game fi,KjjghT10zjY,1920,1080,PLANNED
2,7,1304b23cb1fa4b6cd187047742bd3a520b8e944758b86abb464911faba48c0a5,fiba|quarter finals angola v cape verde full basketball game,HZw0bbHwHjY,1920,1080,PLANNED
2,8,2a4d9f8c8208e3bf91bef9ce8851a08d5b6566e243120e977d2510011852aa5d,fiba|quarter finals canada v usa full basketball game fiba,0wlE9W_0Qv0,1920,1080,PLANNED
2,9,39c240e19a625ac1d819fe85d1cad942511cb3c08c0af0dfdb1c8eaae9b87f13,fiba|round of 16 lithuania v latvia full basketball game fi,52PuVDx8T0o,1920,1080,PLANNED
2,10,2a9a56d523ae3dd2c8ec40c0b44b6afd40c1c91c2f2c72702b7c9eda0be9aa27,nba|2024 nba playoffs 6 phoenix suns vs 3 minnesota timberwol,spBCthmSgks,1280,720,PLANNED
2,11,2537bfcdafca775c6aa63fc446b32a15036587b0bdb6e50feda3fc530cc37f0d,nba|lebron james forces game 7 with masterful 45 pt performance,yZ5u2sOpiNU,1920,1080,PLANNED
2,12,3bc321be3c6168ec65d9077261229e229891fbea0a61c47d360ae4a1545cc854,nba|milwaukee bucks vs san antonio spurs nba full game 01 08 202,L7o4UCIIqS4,1280,720,PLANNED
2,13,1d2bf98d9be1dd4f8b59b8ce554e8d9545e9db775614f62fe70de5e0ee670e47,nba|nba full game brooklyn nets vs new york knicks november,GG2f11NYjKw,1920,1080,PLANNED
2,14,194783bc010e4781d0e0bb88dba61c304708c47b3a27ecfff7ac23b7028817fe,nba|nba full game chicago bulls vs philadelphia 76ers novemb,1rZZ_7buX_Y,1920,1080,PLANNED
2,15,0ef480c1dc0b450f69540f7d403dd41809a4e363f3afe1aa6f8399f886f012a4,nba|nba full game cleveland cavaliers vs philadelphia 76ers,3gBeJyl7Szg,1280,720,PLANNED
2,16,12bed787d4c9f3b1897d6af52758c4fee75ffe366b7c224442bb52c7757c4e59,nba|nba full game detroit pistons vs boston celtics november,pGrVjtS7Xqg,1920,1080,PLANNED
2,17,4707c6921618ca6e5e29d9ddc85bb4ee9bba1e3028178798b31e7164d7040de0,nba|nba full game milwaukee bucks vs sacramento kings novemb,vcWKSPlGCO0,1920,1080,PLANNED
2,18,191c03d25116d7ad48ae6d9c4289f7435a39e3081a495d51edc5f76d31654038,nba|nba full game orlando magic vs golden state warriors nov,FnbFGnX4Qgo,1920,1080,PLANNED
2,19,21e7d20982ca27d24be926b992c39d706262ad7ce8443959e954f2a8b918b34c,nba|nba full game toronto raptors vs charlotte hornets novem,H1-Ns9IU-JM,1920,1080,PLANNED
2,20,3caa6b932fb3020efab07332b92f5a4e4fed507c41928fde1b240e5a7ed5c9bc,nba|oklahoma city thunder vs minnesota timberwolves nba full gam,Kh7Fj4ogPN4,1280,720,PLANNED
2,21,5cd4d5db412b7c8f1d2aa44007893284cb7a264ebba138e38be6248572279c17,nba|timberwolves at lakers full game october 24 2025,Ktu6yFS9iMo,1280,720,PLANNED
2,22,40cd78f1e635413922331a25f673520a40979096dfe940167a66547a5ae860a4,ncaa_basketball|2 houston vs 6 iowa state full game replay 2 16 26 20,Ge4uewCFUFQ,1280,720,PLANNED
2,23,472bac9e64a4646a9eefc52f1b9a810c8a41e0afcb06757a64d8653d9682a672,ncaa_basketball|20 auburn vs 2 arizona full game replay 12 6 25 2025,dAy3tnlu3EQ,1280,720,PLANNED
2,24,0ccf703fa4e22eaa003182451999539dacc875bc8c4c29fbfc1eeef30a93dfb2,ncaa_basketball|8 houston vs 14 arkansas full game replay 12 20 25 20,7blRl4zVfrY,1280,720,PLANNED
2,25,2dec3133bd281d19d5fd67fc2356176887cdee1483db572a31b1120623ce9689,ncaa_basketball|8 houston vs 16 byu full game replay 2 7 26 2025 26 b,s-0Y7aLxXgM,1280,720,PLANNED
2,26,1ce8531c56b5acceacfe9fcb730f18b92b79b5f4fe2c7b7a65e51cc3a84caa54,ncaa_basketball|auburn vs duke full game replay 2024 25 acc men s basketb,qTXrSRHHR2M,1280,720,PLANNED
2,27,3b83fd3eaec9c02eb91ddf50fa35750aaa489c1487f4d8b5f25069b98bd3aa7c,ncaa_basketball|north carolina vs duke full game replay 2025 26 acc men s,IpR4pT8iN0Y,1280,720,PLANNED
2,28,1b70bb1d3efc9bd6175193869b6efe7b9116524ec3a5d285365a2e894608fe7e,ncaa_basketball|texas tech vs houston full game replay 1 6 26 2025 26 b,FyMWTVsJvv8,1280,720,PLANNED
2,29,14e9395b630c30d73d0fb8cef241204ce2d0b195cfe45d957e5d2f9794d57625,ncaa_basketball|texas vs duke full game replay 2025 26 acc men s basketb,KZK9rv9TnGE,1280,720,PLANNED
2,30,23948de4dd821a4e9adb6818455fb08ca614837b062b7748b4972937576782fd,wnba|chicago sky vs washington mystics full game aug 5 2025,5zMtHtfCzpI,1920,1080,PLANNED
3,1,86603ad2b512037c2b277101a5b8d9fde6ff25f901b3383ff68b0e92890121b5,acb|fc barcelona vs real madrid full game liga endesa acb,jHcR5UxPGuE,1280,720,PLANNED
3,2,62808c4cc85237e039c5c1440b316bbfb9c789e043a21b418b560070df246173,acb|partido completo bar a atl tic real madrid grupo a li,OHJgVogFtNE,1920,1080,PLANNED
3,3,385c1c14da5d2af2c92630191957844c4ad8c86c7011592929fb68743e172f2f,euroleague|a one point finish in athens panathinaikos fenerbahce,FFTTnwrFzwQ,1920,1080,PLANNED
3,4,343ff64c26087ad6e82ab817e1c74d457f1c688ef9618977532a74d7515c2475,euroleague|clutch battle worth rewatching baskonia barcelona euro,1JN2w7nPn9k,1920,1080,PLANNED
3,5,3081d8b7e6494e24d94a66b6b1638948c1c64fced15101fbb9dc0dfc3eb88b59,fiba|group phase latvia v serbia full basketball game fiba,UWqS6-hl0W8,1920,1080,PLANNED
3,6,607e46e91f196d991077b94ca7848304598ad4fe091a679df8f70485bffa1350,fiba|group phase slovenia v belgium full basketball game fi,KjjghT10zjY,1920,1080,PLANNED
3,7,260a999e7ee82f0f7ddc22e3c5caa37a317461f1540cf81716ce96b777ae5afb,fiba|quarter finals angola v cape verde full basketball game,HZw0bbHwHjY,1920,1080,PLANNED
3,8,70706d001da9472b2c78b8886aaa5ceb7071b334ae6ebd2c9ba20c2decd21dc3,fiba|quarter finals canada v usa full basketball game fiba,0wlE9W_0Qv0,1920,1080,PLANNED
3,9,77ea01c32fe24bf55d40bae2ee73300e2a25c6223024c6f6192a553c06a68177,fiba|round of 16 lithuania v latvia full basketball game fi,52PuVDx8T0o,1920,1080,PLANNED
3,10,58d62331f3974095f7c795241e4187447c0c0313092a6fcbedb472bce515bbd3,nba|2024 nba playoffs 6 phoenix suns vs 3 minnesota timberwol,spBCthmSgks,1280,720,PLANNED
3,11,3015eb3f52fb5ef2ec6c3a42a37790884484d422d1db20b412503b562b83cc2a,nba|lebron james forces game 7 with masterful 45 pt performance,yZ5u2sOpiNU,1920,1080,PLANNED
3,12,42775e938c8216198d44e8346422c78c44c8cf8d24d341e33f71fccca8241d9a,nba|milwaukee bucks vs san antonio spurs nba full game 01 08 202,L7o4UCIIqS4,1280,720,PLANNED
3,13,2ce95936d913a6126a5dd9ce4d04116c7001d64cc6e04387f3eab927c57a84a9,nba|nba full game brooklyn nets vs new york knicks november,GG2f11NYjKw,1920,1080,PLANNED
3,14,4213905ecff380bb03d5126c375cf95b4841ccd82cd67dfb4e735b1a27f68343,nba|nba full game chicago bulls vs philadelphia 76ers novemb,1rZZ_7buX_Y,1920,1080,PLANNED
3,15,11a327e470e7fd336f43309d7c9f974a1042949071864d9a6e6bedc680835028,nba|nba full game cleveland cavaliers vs philadelphia 76ers,3gBeJyl7Szg,1280,720,PLANNED
3,16,1d4b5ea6115933a74d7575367c15944151f63c5f57dd08bc076e96e851e415b8,nba|nba full game detroit pistons vs boston celtics november,pGrVjtS7Xqg,1920,1080,PLANNED
3,17,4b5522c10efbc5ed44437a5f083d8b77b868c00f67ae9f3415bc443c5b216f5e,nba|nba full game milwaukee bucks vs sacramento kings novemb,vcWKSPlGCO0,1920,1080,PLANNED
3,18,2cabffbec7b9d4ec05957f88d483df8804024197768cf5693e51be759671785b,nba|nba full game orlando magic vs golden state warriors nov,FnbFGnX4Qgo,1920,1080,PLANNED
3,19,245a32355389da717b94e9d3e01c3298b655056d46717d933e54762a84563c27,nba|nba full game toronto raptors vs charlotte hornets novem,H1-Ns9IU-JM,1920,1080,PLANNED
3,20,5398d378368ea8a73c7a7a8371f8eb1bb167c399d7a940c180ee25b837518d58,nba|oklahoma city thunder vs minnesota timberwolves nba full gam,Kh7Fj4ogPN4,1280,720,PLANNED
3,21,60a890f483f3e81ae4881a61ae49d75453f18d4110d195574f13128a87148484,nba|timberwolves at lakers full game october 24 2025,Ktu6yFS9iMo,1280,720,PLANNED
3,22,477084f791536a1781c93dc45d3bc2c4e0998cd646dc09304122c52dd0c93f20,ncaa_basketball|2 houston vs 6 iowa state full game replay 2 16 26 20,Ge4uewCFUFQ,1280,720,PLANNED
3,23,51255806ea975ae87838f777d2e92c97ec6be44363e37133fb083be55e53ec1e,ncaa_basketball|20 auburn vs 2 arizona full game replay 12 6 25 2025,dAy3tnlu3EQ,1280,720,PLANNED
3,24,30505822b4f9a678aa87f3debddc33873a7d85fc1e9c2057bc61bf0f3d4f8f7e,ncaa_basketball|8 houston vs 14 arkansas full game replay 12 20 25 20,7blRl4zVfrY,1280,720,PLANNED
3,25,342db439be5087e0f97bb937297479d15d1b4bc8d3ebfa052bb7204b9d319d60,ncaa_basketball|8 houston vs 16 byu full game replay 2 7 26 2025 26 b,s-0Y7aLxXgM,1280,720,PLANNED
3,26,364673586ff647b95288b7b50e0b3677551dc4ad2743631d762152b7ea2ac610,ncaa_basketball|auburn vs duke full game replay 2024 25 acc men s basketb,qTXrSRHHR2M,1280,720,PLANNED
3,27,696374ca92ec0580b25d58de20d255ad1863fec71f6278563bad5b772e81156d,ncaa_basketball|north carolina vs duke full game replay 2025 26 acc men s,IpR4pT8iN0Y,1280,720,PLANNED
3,28,251228393c783d5ba6bd79674edcee42ebce3bd46c56031aa2414be2fbdf9aca,ncaa_basketball|texas tech vs houston full game replay 1 6 26 2025 26 b,FyMWTVsJvv8,1280,720,PLANNED
3,29,20e1896d8372257eff2b0707c8dfed42c6d566c8279638ab276d261d469d3840,ncaa_basketball|texas vs duke full game replay 2025 26 acc men s basketb,KZK9rv9TnGE,1280,720,PLANNED
3,30,27a074d54a0a7ed8d11d11ef1de81465e6f0d8864a1bd80a1b09199188c60823,wnba|chicago sky vs washington mystics full game aug 5 2025,5zMtHtfCzpI,1920,1080,PLANNED
4,1,8ac59600ce06f9890d83f39913c3a01f723e956d4d3b396624b2e388edf9c237,acb|fc barcelona vs real madrid full game liga endesa acb,jHcR5UxPGuE,1280,720,PLANNED
4,2,7a2124f313bd153d67baab648d57cd825edda95862d1d998a89370d5b2def1d4,acb|partido completo bar a atl tic real madrid grupo a li,OHJgVogFtNE,1920,1080,PLANNED
4,3,50c31e5043ac6be84ef65c50a38663841f288548c01ad720e52fd1f012611da2,euroleague|a one point finish in athens panathinaikos fenerbahce,FFTTnwrFzwQ,1920,1080,PLANNED
4,4,43ff8f9425693f07f5e2c2f5eaa82d7cc4ef8c93b71c4e09ded347e65b79523e,euroleague|clutch battle worth rewatching baskonia barcelona euro,1JN2w7nPn9k,1920,1080,PLANNED
4,5,30828d37a3c5040ead5a313a3ab20921d23efd13c8edddf0716947763622faf5,fiba|group phase latvia v serbia full basketball game fiba,UWqS6-hl0W8,1920,1080,PLANNED
4,6,683c859b88265acfc46931370397027c6b8b45bad9515a66cece7f96f284679a,fiba|group phase slovenia v belgium full basketball game fi,KjjghT10zjY,1920,1080,PLANNED
4,7,2e2085e5f4df9cc1179da59fb7b9fc6247ea70f1e7057a9c4acb6f56e17c12a4,fiba|quarter finals angola v cape verde full basketball game,HZw0bbHwHjY,1920,1080,PLANNED
4,8,7124a92f8172fee55ad8d3d50be7eba58e3fa7348719c30392b332aa33576208,fiba|quarter finals canada v usa full basketball game fiba,0wlE9W_0Qv0,1920,1080,PLANNED
4,9,90c223eb0b81addf97f7a836e1525c608a2ace7c4bc20d6024c0257a9c70fbfb,fiba|round of 16 lithuania v latvia full basketball game fi,52PuVDx8T0o,1920,1080,PLANNED
4,10,735620bdefa481de47922d0d5498c4c9e138bdda60b72609853c992c056ba19c,nba|2024 nba playoffs 6 phoenix suns vs 3 minnesota timberwol,spBCthmSgks,1280,720,PLANNED
4,11,34947548a21599bc515dd0e584588365412e98601094133a4cea85cde71cf54a,nba|lebron james forces game 7 with masterful 45 pt performance,yZ5u2sOpiNU,1920,1080,PLANNED
4,12,69ee42e73ab36d09c8e21ebd27dfbee20119710f63d946626da82183911ddbc3,nba|milwaukee bucks vs san antonio spurs nba full game 01 08 202,L7o4UCIIqS4,1280,720,PLANNED
