frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
270,9.009,3167,455,1,1,0
273,9.109,2812,622,1,1,1
276,9.209,2812,622,1,1,0
279,9.309,2812,622,1,1,1
282,9.409,2274,474,1,1,0
285,9.51,2454,399,1,1,1
288,9.61,211,1240,1,1,0
291,9.71,323,1200,1,1,1
294,9.81,106,1272,1,1,0
297,9.91,842,1032,1,1,1
300,10.01,1814,654,1,1,0
303,10.11,2343,469,1,1,1
306,10.21,2853,276,1,1,0
309,10.31,2454,450,1,1,1
312,10.41,,,0,1,0
315,10.511,,,0,1,0
318,10.611,2910,258,1,1,0
321,10.711,1488,716,1,1,1
324,10.811,2987,237,1,1,0
327,10.911,3026,218,1,1,1
330,11.011,2389,464,1,1,0
333,11.111,2668,370,1,1,1
336,11.211,,,0,1,0
339,11.311,,,0,1,0
342,11.411,2650,390,1,1,0
345,11.512,1556,757,1,1,1
348,11.612,2518,436,1,1,0
351,11.712,,,0,1,0
354,11.812,2713,367,1,1,0
357,11.912,1076,922,1,1,1
1530,51.051,2410,475,1,1,0
1533,51.151,2410,475,1,1,0
1536,51.251,2035,598,1,1,0
1539,51.351,2019,604,1,1,0
1542,51.451,2080,581,1,1,0
1545,51.552,2075,583,1,1,0
1548,51.652,1230,875,1,1,1
1551,51.752,2521,425,1,1,0
1554,51.852,2567,406,1,1,0
1557,51.952,2249,525,1,1,0
1560,52.052,2547,400,1,1,0
1563,52.152,2485,424,1,1,0
1566,52.252,2429,447,1,1,0
1569,52.352,2381,468,1,1,0
1572,52.452,2568,408,1,1,0
1575,52.553,2454,440,1,1,1
1578,52.653,1187,931,1,1,0
1581,52.753,1699,744,1,1,1
1584,52.853,2553,375,1,1,0
1587,52.953,1705,742,1,1,1
1590,53.053,2959,221,1,1,0
1593,53.153,2959,221,1,1,0
1596,53.253,2321,524,1,1,0
1599,53.353,1899,645,1,1,1
1602,53.453,2639,397,1,1,0
1605,53.554,2094,546,1,1,1
1608,53.654,3003,206,1,1,0
1611,53.754,2807,195,1,1,1
1614,53.854,1994,630,1,1,0
1617,53.954,2780,258,1,1,0
1620,54.054,1905,669,1,1,1
1623,54.154,,,0,1,0
1626,54.254,,,0,1,0
1629,54.354,1986,641,1,1,0
1632,54.454,1986,641,1,1,0
1635,54.555,914,1008,1,1,0
1638,54.655,914,1008,1,1,0
1641,54.755,580,1132,1,1,0
1644,54.855,580,1132,1,1,0
1647,54.955,2395,459,1,1,0
1650,55.055,2395,459,1,1,0
1653,55.155,2534,414,1,1,0
1656,55.255,2534,414,1,1,0
1659,55.355,,,0,1,0
1662,55.455,,,0,1,0
1665,55.556,,,0,1,0
1668,55.656,,,0,1,0
1671,55.756,,,0,1,0
1674,55.856,,,0,1,0
1677,55.956,,,0,1,0
1680,56.056,,,0,1,0
1683,56.156,,,0,1,0
1686,56.256,,,0,1,0
1689,56.356,,,0,1,0
1692,56.456,,,0,1,0
1695,56.557,,,0,1,0
1698,56.657,,,0,1,0
1701,56.757,,,0,1,0
1704,56.857,,,0,1,0
1707,56.957,,,0,1,0
1710,57.057,,,0,1,0
1713,57.157,2552,402,1,1,0
1716,57.257,2722,346,1,1,0
1719,57.357,2584,386,1,1,0
1722,57.457,2776,321,1,1,0
1725,57.558,2803,310,1,1,0
1728,57.658,2814,304,1,1,0
1731,57.758,2843,292,1,1,0
1734,57.858,2872,280,1,1,0
1737,57.958,2555,398,1,1,0
1740,58.058,2544,404,1,1,0
1743,58.158,2517,410,1,1,0
1746,58.258,2580,383,1,1,0
1749,58.358,2658,351,1,1,0
1752,58.458,2617,367,1,1,0
1755,58.559,2623,365,1,1,0
1758,58.659,2614,370,1,1,0
1761,58.759,2570,387,1,1,0
1764,58.859,2536,402,1,1,0
1767,58.959,2536,402,1,1,0
1770,59.059,2503,416,1,1,0
1773,59.159,2485,424,1,1,0
1776,59.259,2497,420,1,1,0
1779,59.359,2438,446,1,1,0
1782,59.459,2342,486,1,1,0
1785,59.56,2234,532,1,1,0
1788,59.66,2234,532,1,1,0
1791,59.76,2263,521,1,1,0
1794,59.86,2301,505,1,1,0
1797,59.96,2410,458,1,1,0
1800,60.06,2403,455,1,1,0
1803,60.16,2493,422,1,1,0
1806,60.26,2512,412,1,1,0
1809,60.36,2024,609,1,1,0
1812,60.46,2024,609,1,1,0
1815,60.561,2645,355,1,1,0
1818,60.661,2632,356,1,1,0
1821,60.761,2626,362,1,1,0
1824,60.861,2808,294,1,1,0
1827,60.961,3310,113,1,1,0
1830,61.061,3214,162,1,1,0
1833,61.161,3055,221,1,1,0
1836,61.261,2749,323,1,1,0
1839,61.361,1986,612,1,1,0
1842,61.461,2756,312,1,1,0
1845,61.562,2985,251,1,1,0
1848,61.662,3148,191,1,1,0
1851,61.762,3097,212,1,1,0
1854,61.862,2356,476,1,1,0
1857,61.962,2643,395,1,1,0
1860,62.062,2647,395,1,1,0
1863,62.162,2642,397,1,1,0
