game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022500061,1,273,9.109,5,,CHA,3167,455,0.9304,0.2659,3pt_arc,1007.9,0.2961,114.2,1,2,,,0.0,,0.0,0,,1,409.2,0,catch_and_shoot
0022500061,2,1548,51.652,10,,NYK,2713,367,0.797,0.2145,3pt_arc,244.5,0.0718,0.0,2,20,,,0.0,,587.1,0,85.91507245277886,1,726.6,0,catch_and_shoot
0022500061,3,3843,128.228,2,green#?,CHA,1716,213,0.5041,0.1245,backcourt,,,0.0,5,6,,,0.0,,1721.0,0,29.556067251868306,1,1663.9,0,catch_and_shoot
0022500061,4,6594,220.02,5,green#?,CHA,2859,531,0.8399,0.3103,3pt_arc,1945.4,0.5715,0.0,19,8,,,0.3190761290802241,,1042.2,0,61.636055017740176,1,508.7,0,catch_and_shoot
0022500061,5,11169,372.673,4,green#?,CHA,972,1004,0.2855,0.5868,mid_range,,,0.0,31,214,,,0.0,,2342.9,0,-46.83706891204743,1,832.2,0,catch_and_shoot
0022500061,6,11556,385.586,10,white#?,NYK,3050,154,0.896,0.09,corner_3,,,0.0,34,2,,,0.0,,1011.5,0,-82.1478620178105,1,729.7,0,catch_and_shoot
0022500061,7,12108,404.004,4,green#?,CHA,972,1004,0.2855,0.5868,mid_range,,,0.0,36,43,,,0.0,,2342.9,0,54.593903377625296,1,832.2,0,catch_and_shoot
0022500061,8,15375,513.013,8,white#?,NYK,1451,503,0.4263,0.294,backcourt,633.8,0.1862,0.0,58,14,,,0.0,,6489.4,0,75.33743718763851,1,1344.8,0,catch_and_shoot
0022500061,9,16353,545.646,10,white#?,NYK,3050,154,0.896,0.09,corner_3,,,0.0,64,10,,,0.0,,1011.5,0,84.46650276248613,1,729.7,0,catch_and_shoot
0022500061,10,21201,707.407,8,white#?,NYK,1451,503,0.4263,0.294,backcourt,,,0.0,88,10,,,0.0,,6489.4,0,70.09381774073691,1,1344.8,0,catch_and_shoot
0022500061,11,21621,721.421,2,green#?,CHA,2058,120,0.6046,0.0701,mid_range,611.5,0.1796,0.0,92,10,,,0.0,,2439.7,0,-38.938748986077755,1,1401.3,0,catch_and_shoot
0022500061,12,29529,985.285,9,white#?,NYK,1587,510,0.4662,0.2981,backcourt,725.5,0.2131,0.0,146,30,,,0.0,,7612.8,0,-62.09412302590224,1,1474.9,0,catch_and_shoot
0022500061,13,32637,1088.989,6,white#?,NYK,3377,64,0.9921,0.0374,corner_3,,,0.0,162,68,,,0.2726098163037745,,1043.0,0,16.598955091609017,1,801.5,0,catch_and_shoot
0022500061,14,35052,1169.57,10,white#?,NYK,3050,154,0.896,0.09,corner_3,,,0.0,174,6,,,0.0,,1011.5,0,82.52303554138567,1,729.7,0,catch_and_shoot
0022500061,15,38130,1272.272,1,green#?,CHA,3253,509,0.9556,0.2975,paint,,,0.0,189,197,,,0.0,,8857.4,0,-23.48349765730028,1,346.5,0,catch_and_shoot
0022500061,16,50289,1677.978,2,green#?,CHA,2058,120,0.6046,0.0701,mid_range,1256.7,0.3692,0.0,266,106,,,1.0,,2439.7,0,-78.98098834659608,1,1401.3,0,catch_and_shoot
0022500061,17,54000,1801.802,8,white#?,NYK,737,455,0.2165,0.2659,3pt_arc,605.9,0.178,0.0,287,27,,,0.19850745320561416,,11254.4,0,66.6044910944296,1,708.0,0,catch_and_shoot
0022500061,18,54924,1832.633,1,green#?,CHA,3253,509,0.9556,0.2975,paint,,,0.0,292,76,,,0.0,,8857.4,0,84.98458026831854,1,346.5,0,catch_and_shoot
0022500061,19,58659,1957.257,10,white#?,NYK,3050,154,0.896,0.09,corner_3,2177.6,0.6397,0.0,321,68,,,0.0,,1011.5,0,67.76686505903048,1,729.7,0,catch_and_shoot
