frame_approx,video_sec,game_clock_sec,period,score_home,score_away,score_margin,shot_clock_est
3476,116,1241,2,59,42,17,14.0
3506,117,1242,2,59,42,17,13.0
3536,118,1243,2,59,42,17,12.0
3566,119,1244,2,59,42,17,11.0
3596,120,1245,2,59,42,17,10.0
3626,121,1246,2,59,42,17,9.0
3656,122,1247,2,59,44,15,24.0
3686,123,1248,2,59,44,15,23.0
3716,124,1249,2,59,44,15,22.0
3746,125,1250,2,59,44,15,21.0
3776,126,1251,2,59,44,15,20.0
3806,127,1252,2,59,44,15,19.0
3836,128,1253,2,59,44,15,18.0
3866,129,1254,2,59,44,15,17.0
3896,130,1255,2,59,44,15,16.0
3926,131,1256,2,59,44,15,15.0
3956,132,1257,2,62,44,18,24.0
3986,133,1258,2,62,44,18,23.0
4015,134,1259,2,62,44,18,22.0
4045,135,1260,2,62,44,18,21.0
4075,136,1261,2,62,44,18,20.0
4105,137,1262,2,62,44,18,19.0
4135,138,1263,2,62,44,18,18.0
4165,139,1264,2,62,44,18,17.0
4195,140,1265,2,62,44,18,16.0
4225,141,1266,2,62,44,18,15.0
4255,142,1267,2,62,44,18,14.0
4285,143,1268,2,62,44,18,13.0
4315,144,1269,2,62,44,18,12.0
4345,145,1270,2,62,44,18,11.0
4375,146,1271,2,62,44,18,10.0
4405,147,1272,2,62,44,18,9.0
4435,148,1273,2,62,44,18,8.0
4465,149,1274,2,62,44,18,7.0
4495,150,1275,2,62,44,18,6.0
4525,151,1276,2,62,44,18,5.0
4555,152,1277,2,62,44,18,4.0
4585,153,1278,2,62,44,18,3.0
4615,154,1279,2,62,44,18,2.0
4645,155,1280,2,62,44,18,14.0
4675,156,1281,2,62,44,18,13.0
4705,157,1282,2,62,44,18,12.0
4735,158,1283,2,62,44,18,11.0
4765,159,1284,2,65,44,21,24.0
4795,160,1285,2,65,44,21,23.0
4825,161,1286,2,65,44,21,22.0
4855,162,1287,2,65,44,21,21.0
4885,163,1288,2,65,44,21,20.0
4915,164,1289,2,65,44,21,19.0
4945,165,1290,2,65,44,21,18.0
4975,166,1291,2,65,44,21,17.0
5004,167,1292,2,65,44,21,16.0
5034,168,1293,2,65,44,21,15.0
5064,169,1294,2,65,44,21,14.0
5094,170,1295,2,65,44,21,13.0
5124,171,1296,2,65,44,21,12.0
5154,172,1297,2,65,44,21,11.0
5184,173,1298,2,65,44,21,10.0
5214,174,1299,2,65,44,21,9.0
5244,175,1300,2,65,44,21,8.0
5274,176,1301,2,65,44,21,7.0
5304,177,1302,2,65,44,21,6.0
5334,178,1303,2,65,44,21,5.0
5364,179,1304,2,65,44,21,14.0
5394,180,1305,2,65,44,21,13.0
5424,181,1306,2,65,44,21,12.0
5454,182,1307,2,65,44,21,11.0
5484,183,1308,2,65,44,21,10.0
5514,184,1309,2,65,44,21,9.0
5544,185,1310,2,65,44,21,8.0
5574,186,1311,2,65,44,21,7.0
5604,187,1312,2,65,44,21,6.0
5634,188,1313,2,65,44,21,5.0
5664,189,1314,2,65,44,21,4.0
5694,190,1315,2,65,44,21,3.0
5724,191,1316,2,65,44,21,2.0
5754,192,1317,2,65,44,21,1.0
5784,193,1318,2,65,44,21,0.0
5814,194,1319,2,65,44,21,0.0
5844,195,1320,2,65,44,21,0.0
5874,196,1321,2,67,44,23,24.0
5904,197,1322,2,67,44,23,23.0
5934,198,1323,2,67,44,23,22.0
5964,199,1324,2,67,44,23,21.0
5994,200,1325,2,67,44,23,20.0
6023,201,1326,2,67,44,23,19.0
6053,202,1327,2,67,44,23,18.0
6083,203,1328,2,67,44,23,17.0
6113,204,1329,2,67,44,23,16.0
6143,205,1330,2,67,44,23,15.0
6173,206,1331,2,67,44,23,14.0
6203,207,1332,2,67,44,23,13.0
6233,208,1333,2,67,44,23,12.0
6263,209,1334,2,67,44,23,11.0
6293,210,1335,2,67,44,23,10.0
6323,211,1336,2,67,44,23,9.0
6353,212,1337,2,67,44,23,8.0
6383,213,1338,2,67,44,23,7.0
6413,214,1339,2,67,44,23,6.0
6443,215,1340,2,67,46,21,24.0
6473,216,1341,2,67,46,21,23.0
6503,217,1342,2,67,46,21,22.0
6533,218,1343,2,67,46,21,21.0
6563,219,1344,2,67,46,21,20.0
6593,220,1345,2,67,46,21,19.0
6623,221,1346,2,67,46,21,18.0
6653,222,1347,2,67,46,21,17.0
6683,223,1348,2,67,46,21,16.0
6713,224,1349,2,67,46,21,15.0
6743,225,1350,2,67,46,21,14.0
6773,226,1351,2,67,46,21,13.0
6803,227,1352,2,67,46,21,12.0
6833,228,1353,2,67,46,21,11.0
6863,229,1354,2,67,46,21,24.0
6893,230,1355,2,67,46,21,23.0
6923,231,1356,2,67,46,21,22.0
6953,232,1357,2,67,46,21,21.0
6983,233,1358,2,67,46,21,20.0
7012,234,1359,2,67,46,21,19.0
7042,235,1360,2,67,46,21,18.0
7072,236,1361,2,67,46,21,17.0
7102,237,1362,2,67,46,21,16.0
7132,238,1363,2,67,46,21,15.0
7162,239,1364,2,67,46,21,14.0
7192,240,1365,2,67,46,21,13.0
7222,241,1366,2,67,46,21,12.0
7252,242,1367,2,67,46,21,11.0
7282,243,1368,2,67,46,21,10.0
7312,244,1369,2,67,48,19,24.0
7342,245,1370,2,67,48,19,23.0
7372,246,1371,2,67,48,19,22.0
7402,247,1372,2,67,48,19,21.0
7432,248,1373,2,67,48,19,20.0
7462,249,1374,2,67,48,19,19.0
7492,250,1375,2,67,48,19,18.0
7522,251,1376,2,67,48,19,17.0
7552,252,1377,2,67,48,19,16.0
7582,253,1378,2,67,48,19,15.0
7612,254,1379,2,67,48,19,14.0
7642,255,1380,2,67,48,19,13.0
7672,256,1381,2,67,48,19,12.0
7702,257,1382,2,67,48,19,11.0
7732,258,1383,2,67,48,19,10.0
7762,259,1384,2,67,48,19,9.0
7792,260,1385,2,67,48,19,14.0
7822,261,1386,2,67,48,19,13.0
7852,262,1387,2,67,48,19,12.0
7882,263,1388,2,67,48,19,11.0
7912,264,1389,2,67,48,19,14.0
7942,265,1390,2,67,48,19,13.0
7972,266,1391,2,67,48,19,12.0
8001,267,1392,2,67,50,17,24.0
8031,268,1393,2,67,50,17,23.0
8061,269,1394,2,67,50,17,22.0
8091,270,1395,2,67,50,17,21.0
8121,271,1396,2,67,50,17,20.0
8151,272,1397,2,67,50,17,19.0
8181,273,1398,2,67,50,17,18.0
8211,274,1399,2,67,50,17,17.0
8241,275,1400,2,67,50,17,16.0
8271,276,1401,2,67,50,17,15.0
8301,277,1402,2,67,50,17,14.0
8331,278,1403,2,67,50,17,13.0
8361,279,1404,2,67,50,17,12.0
8391,280,1405,2,67,50,17,11.0
8421,281,1406,2,67,50,17,10.0
8451,282,1407,2,67,50,17,9.0
8481,283,1408,2,67,50,17,14.0
8511,284,1409,2,67,50,17,13.0
8541,285,1410,2,67,50,17,12.0
8571,286,1411,2,67,52,15,24.0
8601,287,1412,2,67,52,15,23.0
8631,288,1413,2,67,52,15,22.0
8661,289,1414,2,67,52,15,21.0
8691,290,1415,2,67,52,15,20.0
8721,291,1416,2,67,52,15,19.0
8751,292,1417,2,67,52,15,18.0
8781,293,1418,2,67,52,15,17.0
8811,294,1419,2,67,52,15,16.0
8841,295,1420,2,67,52,15,15.0
8871,296,1421,2,67,52,15,14.0
8901,297,1422,2,67,52,15,13.0
8931,298,1423,2,67,52,15,12.0
8961,299,1424,2,67,52,15,11.0
8991,300,1425,2,67,52,15,10.0
9020,301,1426,2,67,52,15,9.0
9050,302,1427,2,67,52,15,8.0
9080,303,1428,2,67,52,15,7.0
9110,304,1429,2,67,52,15,6.0
9140,305,1430,2,67,52,15,5.0
9170,306,1431,2,67,52,15,4.0
9200,307,1432,2,67,52,15,3.0
9230,308,1433,2,67,52,15,2.0
9260,309,1434,2,67,52,15,14.0
9290,310,1435,2,67,52,15,13.0
9320,311,1436,2,67,52,15,12.0
9350,312,1437,2,67,52,15,11.0
9380,313,1438,2,67,52,15,10.0
9410,314,1439,2,67,52,15,9.0
9440,315,1440,3,67,54,13,24.0
9470,316,1441,3,67,54,13,23.0
9500,317,1442,3,67,54,13,22.0
9530,318,1443,3,67,54,13,21.0
9560,319,1444,3,67,54,13,20.0
9590,320,1445,3,67,54,13,19.0
9620,321,1446,3,67,54,13,18.0
9650,322,1447,3,67,54,13,17.0
9680,323,1448,3,67,54,13,16.0
9710,324,1449,3,67,54,13,15.0
9740,325,1450,3,67,54,13,14.0
9770,326,1451,3,67,54,13,13.0
9800,327,1452,3,67,54,13,12.0
9830,328,1453,3,67,54,13,11.0
9860,329,1454,3,67,54,13,10.0
9890,330,1455,3,67,54,13,9.0
9920,331,1456,3,67,54,13,8.0
9950,332,1457,3,67,54,13,7.0
9980,333,1458,3,67,54,13,6.0
10009,334,1459,3,67,54,13,5.0
10039,335,1460,3,67,54,13,4.0
10069,336,1461,3,67,54,13,3.0
10099,337,1462,3,67,54,13,24.0
10129,338,1463,3,67,54,13,23.0
10159,339,1464,3,67,54,13,22.0
10189,340,1465,3,67,54,13,21.0
10219,341,1466,3,67,54,13,20.0
10249,342,1467,3,67,54,13,19.0
10279,343,1468,3,67,54,13,18.0
10309,344,1469,3,70,54,16,24.0
10339,345,1470,3,70,54,16,23.0
10369,346,1471,3,70,54,16,22.0
10399,347,1472,3,70,54,16,21.0
10429,348,1473,3,70,54,16,20.0
10459,349,1474,3,70,54,16,19.0
10489,350,1475,3,70,54,16,18.0
10519,351,1476,3,70,54,16,17.0
10549,352,1477,3,70,54,16,16.0
10579,353,1478,3,70,54,16,15.0
10609,354,1479,3,70,54,16,14.0
10639,355,1480,3,70,54,16,13.0
10669,356,1481,3,70,54,16,12.0
10699,357,1482,3,70,54,16,11.0
10729,358,1483,3,70,54,16,10.0
10759,359,1484,3,70,54,16,9.0
10789,360,1485,3,70,54,16,8.0
10819,361,1486,3,70,54,16,7.0
10849,362,1487,3,70,54,16,6.0
10879,363,1488,3,70,54,16,5.0
10909,364,1489,3,70,54,16,4.0
10939,365,1490,3,70,54,16,3.0
10969,366,1491,3,70,54,16,14.0
10998,367,1492,3,70,54,16,13.0
11028,368,1493,3,70,54,16,12.0
11058,369,1494,3,70,54,16,11.0
11088,370,1495,3,70,54,16,10.0
11118,371,1496,3,70,54,16,9.0
11148,372,1497,3,70,54,16,8.0
11178,373,1498,3,70,54,16,7.0
11208,374,1499,3,70,54,16,6.0
11238,375,1500,3,70,54,16,5.0
11268,376,1501,3,70,54,16,4.0
11298,377,1502,3,70,54,16,3.0
11328,378,1503,3,70,54,16,2.0
11358,379,1504,3,70,54,16,1.0
11388,380,1505,3,70,54,16,0.0
11418,381,1506,3,70,54,16,0.0
11448,382,1507,3,70,54,16,0.0
11478,383,1508,3,70,54,16,0.0
11508,384,1509,3,72,54,18,24.0
11538,385,1510,3,72,54,18,23.0
11568,386,1511,3,72,54,18,22.0
11598,387,1512,3,72,54,18,21.0
11628,388,1513,3,72,54,18,20.0
11658,389,1514,3,72,54,18,19.0
11688,390,1515,3,72,54,18,18.0
11718,391,1516,3,72,54,18,17.0
11748,392,1517,3,72,54,18,16.0
11778,393,1518,3,72,54,18,15.0
11808,394,1519,3,72,54,18,14.0
11838,395,1520,3,72,54,18,13.0
11868,396,1521,3,72,54,18,12.0
11898,397,1522,3,72,54,18,11.0
11928,398,1523,3,72,54,18,10.0
11958,399,1524,3,72,54,18,9.0
11988,400,1525,3,72,54,18,8.0
12017,401,1526,3,72,54,18,7.0
12047,402,1527,3,72,54,18,6.0
12077,403,1528,3,72,54,18,5.0
12107,404,1529,3,72,54,18,4.0
12137,405,1530,3,72,54,18,3.0
12167,406,1531,3,72,54,18,2.0
12197,407,1532,3,72,56,16,24.0
12227,408,1533,3,72,56,16,23.0
12257,409,1534,3,72,56,16,22.0
12287,410,1535,3,72,56,16,21.0
12317,411,1536,3,72,56,16,20.0
12347,412,1537,3,72,56,16,19.0
12377,413,1538,3,72,56,16,18.0
12407,414,1539,3,72,56,16,17.0
12437,415,1540,3,72,56,16,16.0
12467,416,1541,3,72,56,16,15.0
12497,417,1542,3,74,56,18,24.0
12527,418,1543,3,74,56,18,23.0
12557,419,1544,3,74,56,18,22.0
12587,420,1545,3,74,56,18,21.0
12617,421,1546,3,74,56,18,20.0
12647,422,1547,3,74,56,18,19.0
12677,423,1548,3,74,56,18,18.0
12707,424,1549,3,74,56,18,17.0
12737,425,1550,3,74,56,18,16.0
12767,426,1551,3,74,56,18,15.0
12797,427,1552,3,74,56,18,14.0
12827,428,1553,3,74,56,18,13.0
12857,429,1554,3,74,56,18,14.0
12887,430,1555,3,74,56,18,13.0
12917,431,1556,3,74,56,18,12.0
12947,432,1557,3,74,56,18,11.0
12977,433,1558,3,74,56,18,10.0
13006,434,1559,3,74,56,18,9.0
13036,435,1560,3,74,56,18,8.0
13066,436,1561,3,76,56,20,24.0
13096,437,1562,3,76,56,20,23.0
13126,438,1563,3,76,56,20,22.0
13156,439,1564,3,76,56,20,21.0
13186,440,1565,3,76,56,20,20.0
13216,441,1566,3,76,56,20,19.0
13246,442,1567,3,76,56,20,18.0
13276,443,1568,3,76,56,20,17.0
13306,444,1569,3,76,56,20,16.0
13336,445,1570,3,76,56,20,15.0
13366,446,1571,3,76,56,20,14.0
13396,447,1572,3,76,56,20,13.0
13426,448,1573,3,76,56,20,24.0
13456,449,1574,3,76,56,20,23.0
13486,450,1575,3,76,56,20,22.0
13516,451,1576,3,76,56,20,21.0
13546,452,1577,3,76,56,20,20.0
13576,453,1578,3,76,56,20,19.0
13606,454,1579,3,76,56,20,18.0
13636,455,1580,3,76,56,20,17.0
13666,456,1581,3,76,56,20,16.0
13696,457,1582,3,76,56,20,15.0
13726,458,1583,3,76,56,20,14.0
13756,459,1584,3,79,56,23,24.0
13786,460,1585,3,79,56,23,23.0
13816,461,1586,3,79,56,23,22.0
13846,462,1587,3,79,56,23,21.0
13876,463,1588,3,79,56,23,20.0
13906,464,1589,3,79,56,23,19.0
13936,465,1590,3,79,56,23,18.0
13966,466,1591,3,79,56,23,17.0
13995,467,1592,3,79,56,23,16.0
14025,468,1593,3,79,56,23,15.0
14055,469,1594,3,79,56,23,14.0
14085,470,1595,3,79,56,23,13.0
14115,471,1596,3,79,56,23,12.0
14145,472,1597,3,79,56,23,11.0
14175,473,1598,3,79,56,23,10.0
14205,474,1599,3,79,56,23,9.0
14235,475,1600,3,79,56,23,8.0
14265,476,1601,3,79,56,23,7.0
14295,477,1602,3,79,56,23,6.0
14325,478,1603,3,79,58,21,24.0
14355,479,1604,3,79,58,21,23.0
14385,480,1605,3,79,58,21,22.0
14415,481,1606,3,79,58,21,21.0
14445,482,1607,3,79,58,21,20.0
14475,483,1608,3,79,58,21,19.0
14505,484,1609,3,79,58,21,18.0
14535,485,1610,3,79,58,21,17.0
14565,486,1611,3,79,58,21,16.0
14595,487,1612,3,79,58,21,15.0
14625,488,1613,3,79,58,21,14.0
14655,489,1614,3,79,58,21,13.0
14685,490,1615,3,79,58,21,12.0
14715,491,1616,3,79,58,21,11.0
14745,492,1617,3,79,58,21,14.0
14775,493,1618,3,79,58,21,13.0
14805,494,1619,3,79,58,21,12.0
14835,495,1620,3,79,58,21,11.0
14865,496,1621,3,79,58,21,10.0
14895,497,1622,3,79,58,21,9.0
14925,498,1623,3,79,58,21,8.0
14955,499,1624,3,79,58,21,14.0
14985,500,1625,3,79,58,21,13.0
15014,501,1626,3,79,58,21,12.0
15044,502,1627,3,79,58,21,11.0
15074,503,1628,3,79,58,21,10.0
15104,504,1629,3,79,60,19,24.0
15134,505,1630,3,79,60,19,23.0
15164,506,1631,3,79,60,19,22.0
15194,507,1632,3,79,60,19,21.0
15224,508,1633,3,79,60,19,20.0
15254,509,1634,3,79,60,19,19.0
15284,510,1635,3,79,60,19,18.0
15314,511,1636,3,79,60,19,17.0
15344,512,1637,3,79,60,19,16.0
15374,513,1638,3,79,60,19,15.0
15404,514,1639,3,79,60,19,14.0
15434,515,1640,3,79,60,19,13.0
15464,516,1641,3,79,60,19,12.0
15494,517,1642,3,79,60,19,11.0
15524,518,1643,3,79,60,19,14.0
15554,519,1644,3,79,60,19,13.0
15584,520,1645,3,79,60,19,12.0
15614,521,1646,3,79,60,19,11.0
15644,522,1647,3,79,60,19,10.0
15674,523,1648,3,79,60,19,9.0
15704,524,1649,3,79,60,19,8.0
15734,525,1650,3,79,60,19,7.0
15764,526,1651,3,79,60,19,6.0
15794,527,1652,3,79,60,19,5.0
15824,528,1653,3,79,60,19,4.0
15854,529,1654,3,79,60,19,3.0
15884,530,1655,3,79,60,19,2.0
15914,531,1656,3,79,60,19,1.0
15944,532,1657,3,79,60,19,14.0
15974,533,1658,3,79,60,19,13.0
16003,534,1659,3,79,60,19,12.0
16033,535,1660,3,79,60,19,11.0
16063,536,1661,3,79,60,19,10.0
16093,537,1662,3,79,60,19,9.0
16123,538,1663,3,79,60,19,8.0
16153,539,1664,3,79,60,19,7.0
16183,540,1665,3,79,60,19,6.0
16213,541,1666,3,81,60,21,24.0
16243,542,1667,3,81,60,21,23.0
16273,543,1668,3,81,60,21,22.0
16303,544,1669,3,81,60,21,21.0
16333,545,1670,3,81,60,21,20.0
16363,546,1671,3,81,60,21,19.0
16393,547,1672,3,81,60,21,18.0
16423,548,1673,3,81,60,21,17.0
16453,549,1674,3,81,60,21,16.0
16483,550,1675,3,81,60,21,15.0
16513,551,1676,3,81,60,21,14.0
16543,552,1677,3,81,60,21,13.0
16573,553,1678,3,81,60,21,12.0
16603,554,1679,3,81,60,21,11.0
16633,555,1680,3,81,60,21,10.0
16663,556,1681,3,81,60,21,9.0
16693,557,1682,3,81,60,21,8.0
16723,558,1683,3,81,60,21,7.0
16753,559,1684,3,81,60,21,6.0
16783,560,1685,3,81,60,21,14.0
16813,561,1686,3,81,60,21,13.0
16843,562,1687,3,81,60,21,12.0
16873,563,1688,3,81,60,21,11.0
16903,564,1689,3,81,60,21,10.0
16933,565,1690,3,81,60,21,9.0
16963,566,1691,3,81,60,21,8.0
16992,567,1692,3,81,60,21,7.0
17022,568,1693,3,81,60,21,6.0
17052,569,1694,3,81,60,21,5.0
17082,570,1695,3,81,60,21,4.0
17112,571,1696,3,81,60,21,3.0
17142,572,1697,3,81,60,21,14.0
17172,573,1698,3,81,60,21,13.0
17202,574,1699,3,81,60,21,12.0
17232,575,1700,3,81,60,21,11.0
17262,576,1701,3,81,60,21,10.0
17292,577,1702,3,81,60,21,9.0
17322,578,1703,3,81,60,21,8.0
17352,579,1704,3,81,60,21,7.0
17382,580,1705,3,81,60,21,6.0
17412,581,1706,3,81,60,21,14.0
17442,582,1707,3,81,60,21,14.0
17472,583,1708,3,81,60,21,13.0
17502,584,1709,3,81,60,21,12.0
17532,585,1710,3,81,60,21,11.0
17562,586,1711,3,81,60,21,10.0
17592,587,1712,3,81,60,21,9.0
17622,588,1713,3,81,60,21,8.0
17652,589,1714,3,81,60,21,7.0
17682,590,1715,3,81,60,21,6.0
17712,591,1716,3,81,60,21,14.0
17742,592,1717,3,81,60,21,13.0
17772,593,1718,3,81,60,21,12.0
17802,594,1719,3,81,60,21,11.0
17832,595,1720,3,81,63,18,24.0
17862,596,1721,3,81,63,18,23.0
17892,597,1722,3,81,63,18,22.0
17922,598,1723,3,81,63,18,21.0
17952,599,1724,3,81,63,18,20.0
17982,600,1725,3,81,63,18,19.0
18011,601,1726,3,81,63,18,18.0
18041,602,1727,3,81,63,18,17.0
18071,603,1728,3,81,63,18,16.0
18101,604,1729,3,81,63,18,24.0
18131,605,1730,3,81,63,18,23.0
18161,606,1731,3,81,63,18,22.0
18191,607,1732,3,81,63,18,21.0
18221,608,1733,3,81,63,18,20.0
18251,609,1734,3,81,63,18,19.0
18281,610,1735,3,81,63,18,18.0
18311,611,1736,3,81,63,18,17.0
18341,612,1737,3,81,63,18,16.0
18371,613,1738,3,81,63,18,15.0
18401,614,1739,3,81,63,18,14.0
18431,615,1740,3,81,63,18,13.0
18461,616,1741,3,81,63,18,12.0
18491,617,1742,3,81,63,18,11.0
18521,618,1743,3,81,63,18,10.0
18551,619,1744,3,81,63,18,9.0
18581,620,1745,3,81,63,18,8.0
18611,621,1746,3,81,63,18,7.0
18641,622,1747,3,81,63,18,6.0
18671,623,1748,3,81,63,18,5.0
18701,624,1749,3,81,66,15,24.0
18731,625,1750,3,81,66,15,23.0
18761,626,1751,3,81,66,15,22.0
18791,627,1752,3,81,66,15,21.0
18821,628,1753,3,81,66,15,20.0
18851,629,1754,3,81,66,15,19.0
18881,630,1755,3,81,66,15,18.0
18911,631,1756,3,81,66,15,17.0
18941,632,1757,3,81,66,15,16.0
18971,633,1758,3,81,66,15,15.0
19000,634,1759,3,81,66,15,14.0
19030,635,1760,3,81,66,15,13.0
19060,636,1761,3,81,66,15,12.0
19090,637,1762,3,81,66,15,11.0
19120,638,1763,3,81,66,15,10.0
19150,639,1764,3,81,66,15,9.0
19180,640,1765,3,81,66,15,8.0
19210,641,1766,3,81,66,15,7.0
19240,642,1767,3,81,66,15,6.0
19270,643,1768,3,83,66,17,24.0
19300,644,1769,3,83,66,17,23.0
19330,645,1770,3,83,66,17,22.0
19360,646,1771,3,83,66,17,21.0
19390,647,1772,3,83,66,17,20.0
19420,648,1773,3,83,66,17,19.0
19450,649,1774,3,83,66,17,18.0
19480,650,1775,3,83,66,17,17.0
19510,651,1776,3,83,66,17,16.0
19540,652,1777,3,83,66,17,15.0
19570,653,1778,3,83,66,17,14.0
19600,654,1779,3,83,66,17,13.0
19630,655,1780,3,83,66,17,12.0
19660,656,1781,3,83,66,17,11.0
19690,657,1782,3,83,66,17,10.0
19720,658,1783,3,83,66,17,9.0
19750,659,1784,3,83,66,17,8.0
19780,660,1785,3,83,66,17,7.0
19810,661,1786,3,83,68,15,24.0
19840,662,1787,3,83,68,15,23.0
19870,663,1788,3,83,68,15,22.0
19900,664,1789,3,83,68,15,21.0
19930,665,1790,3,83,68,15,20.0
19960,666,1791,3,83,68,15,19.0
19989,667,1792,3,83,68,15,18.0
20019,668,1793,3,83,68,15,17.0
20049,669,1794,3,83,68,15,16.0
20079,670,1795,3,83,68,15,15.0
20109,671,1796,3,83,68,15,14.0
20139,672,1797,3,83,68,15,13.0
20169,673,1798,3,83,68,15,12.0
20199,674,1799,3,83,68,15,11.0
20229,675,1800,3,83,68,15,10.0
20259,676,1801,3,83,68,15,9.0
20289,677,1802,3,83,68,15,8.0
20319,678,1803,3,83,68,15,7.0
20349,679,1804,3,83,68,15,6.0
20379,680,1805,3,83,68,15,5.0
20409,681,1806,3,83,68,15,4.0
20439,682,1807,3,83,68,15,3.0
20469,683,1808,3,85,68,17,24.0
20499,684,1809,3,85,68,17,23.0
20529,685,1810,3,85,68,17,22.0
20559,686,1811,3,85,68,17,21.0
20589,687,1812,3,85,68,17,20.0
20619,688,1813,3,85,68,17,19.0
20649,689,1814,3,85,68,17,18.0
20679,690,1815,3,85,68,17,17.0
20709,691,1816,3,85,68,17,16.0
20739,692,1817,3,85,68,17,15.0
20769,693,1818,3,85,68,17,14.0
20799,694,1819,3,85,68,17,13.0
20829,695,1820,3,85,68,17,12.0
20859,696,1821,3,85,68,17,11.0
