frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1815,60.5,1671,101,1,1,0,279,387
1818,60.6,1673,109,1,1,0,283,386
1821,60.7,1082,719,1,1,0,289,389
1824,60.8,1704,131,1,1,0,294,390
1827,60.9,1679,125,1,1,0,302,393
1830,61.0,1706,145,1,1,0,306,394
1833,61.1,1709,152,1,1,0,313,394
1836,61.2,1686,148,1,1,0,317,395
1839,61.3,1707,167,1,1,0,323,395
1842,61.4,1663,152,1,1,0,328,397
1845,61.5,1687,175,1,1,0,334,399
1848,61.6,1684,182,1,1,0,337,401
1851,61.7,1671,177,1,1,0,338,403
1854,61.8,1806,1426,1,1,0,340,407
1857,61.9,1681,186,1,1,0,343,409
1860,62.0,1686,196,1,1,0,347,414
1863,62.1,1665,181,1,1,0,350,418
1866,62.2,1648,180,1,1,0,353,421
1869,62.3,1644,191,1,1,0,358,424
1872,62.4,,,0,1,0,365,426
1875,62.5,,,0,1,0,375,427
1878,62.6,,,0,1,0,381,426
1881,62.7,,,0,1,0,388,426
1884,62.8,,,0,1,0,393,426
1887,62.9,1466,0,1,1,0,398,422
1890,63.0,1465,0,1,1,0,400,420
1893,63.1,,,0,1,0,403,412
1896,63.2,,,0,1,0,405,408
1899,63.3,1457,0,1,1,0,408,406
1902,63.4,1456,0,1,1,0,409,404
1905,63.5,1455,0,1,1,0,412,403
1908,63.6,1454,0,1,1,0,414,402
1911,63.7,1453,0,1,1,0,415,399
1914,63.8,1453,0,1,1,0,415,398
1917,63.9,1452,0,1,1,0,416,397
1920,64.0,1451,0,1,1,0,416,394
1923,64.1,1450,0,1,1,0,416,392
1926,64.2,,,0,1,0,416,390
1929,64.3,,,0,1,0,415,388
1932,64.4,,,0,1,0,414,387
1935,64.5,,,0,1,0,412,386
1938,64.6,,,0,1,0,409,385
1941,64.7,,,0,1,0,406,384
1944,64.8,,,0,1,0,404,384
1947,64.9,,,0,1,0,398,383
1950,65.0,,,0,1,0,393,381
1953,65.1,,,0,1,0,377,376
1956,65.2,,,0,1,0,367,374
1959,65.3,,,0,1,0,343,371
1962,65.4,,,0,1,0,327,367
1965,65.5,,,0,1,0,303,368
1968,65.6,,,0,1,0,280,368
1971,65.7,,,0,1,0,257,362
1974,65.8,,,0,1,0,242,365
1977,65.9,,,0,1,0,248,389
1980,66.0,,,0,1,0,224,390
1983,66.1,,,0,1,0,200,390
1986,66.2,,,0,1,0,222,380
1989,66.3,,,0,1,0,233,358
1992,66.4,,,0,1,0,210,356
1995,66.5,,,0,1,0,216,340
1998,66.6,,,0,1,0,192,341
2001,66.7,,,0,1,0,208,360
2004,66.8,,,0,1,0,215,339
2007,66.9,,,0,1,0,206,351
2010,67.0,,,0,1,0,182,346
2013,67.1,,,0,1,0,193,324
2016,67.2,,,0,1,0,196,327
2019,67.3,,,0,1,0,172,331
2022,67.4,,,0,1,0,155,330
2025,67.5,,,0,1,0,131,327
2028,67.6,,,0,1,0,110,329
2031,67.7,,,0,1,0,86,329
2034,67.8,,,0,1,0,69,331
2037,67.9,,,0,1,0,46,334
2040,68.0,,,0,1,0,22,332
2043,68.1,,,0,1,0,43,337
2046,68.2,,,0,1,0,59,344
2049,68.3,,,0,1,0,57,353
2052,68.4,,,0,1,0,49,375
2055,68.5,,,0,1,0,41,388
2058,68.6,,,0,1,0,59,401
2061,68.7,,,0,1,0,68,378
2064,68.8,1499,66,1,1,0,55,398
2067,68.9,1807,145,1,1,0,56,401
2070,69.0,1855,46,1,1,0,80,403
2073,69.1,,,0,1,0,83,382
2076,69.2,1913,72,1,1,0,64,368
2079,69.3,,,0,1,0,77,375
2082,69.4,,,0,1,0,62,380
2085,69.5,,,0,1,0,51,388
2088,69.6,,,0,1,0,71,391
2091,69.7,,,0,1,0,77,387
2094,69.8,,,0,1,0,76,363
2097,69.9,,,0,1,0,80,386
2100,70.0,,,0,1,0,99,379
2103,70.1,,,0,1,0,76,383
2106,70.2,,,0,1,0,87,384
2109,70.3,,,0,1,0,66,386
2112,70.4,,,0,1,0,53,385
