row_id,proposal_id,landmark_name,source,x,y,score
wnba_04_e26,wnba_04_e26_p10,CORNER_FAR_L,lsd_intersect,600.25,316.22,0.047
wnba_04_e26,wnba_04_e26_p11,CENTER_SIDELINE_NEAR,shitomasi,852.0,1001.0,0.825
wnba_04_e26,wnba_04_e26_p12,THREE_PT_BASE_L,lsd_intersect,148.11,543.06,0.0442
wnba_04_e27,wnba_04_e27_p01,CENTER_SIDELINE_NEAR,shitomasi,861.0,1059.0,1.0
wnba_04_e27,wnba_04_e27_p02,CORNER_FAR_R,lsd_intersect,1917.19,199.48,0.4492
wnba_04_e27,wnba_04_e27_p03,CORNER_NEAR_R,shitomasi,1473.0,964.0,0.9875
wnba_04_e27,wnba_04_e27_p04,CORNER_NEAR_R,lsd_intersect,1917.28,784.63,0.4492
wnba_04_e27,wnba_04_e27_p05,CORNER_NEAR_L,shitomasi,339.0,866.0,0.975
wnba_04_e27,wnba_04_e27_p06,THREE_PT_BASE_R,lsd_intersect,1917.24,514.73,0.4492
wnba_04_e27,wnba_04_e27_p07,FT_LINE_L,shitomasi,830.0,626.0,0.9375
wnba_04_e27,wnba_04_e27_p08,CENTER_SIDELINE_NEAR,lsd_intersect,1076.04,833.18,0.1316
wnba_04_e27,wnba_04_e27_p09,THREE_PT_BASE_L,shitomasi,701.0,386.0,0.925
wnba_04_e27,wnba_04_e27_p10,CORNER_FAR_L,lsd_intersect,65.23,260.91,0.0756
wnba_04_e27,wnba_04_e27_p11,CORNER_FAR_L,shitomasi,24.0,317.0,0.9125
wnba_04_e27,wnba_04_e27_p12,CORNER_NEAR_R,lsd_intersect,1917.33,1077.16,0.4492
wnba_04_e30,wnba_04_e30_p01,CORNER_NEAR_L,shitomasi,690.0,820.0,1.0
wnba_04_e30,wnba_04_e30_p02,CORNER_NEAR_R,lsd_intersect,1917.52,1072.46,0.2676
wnba_04_e30,wnba_04_e30_p03,CENTER_SIDELINE_NEAR,shitomasi,934.0,762.0,0.9875
wnba_04_e30,wnba_04_e30_p04,THREE_PT_BASE_R,lsd_intersect,1917.54,530.7,0.2676
wnba_04_e30,wnba_04_e30_p05,CORNER_NEAR_R,shitomasi,1622.0,724.0,0.975
wnba_04_e30,wnba_04_e30_p06,CORNER_NEAR_L,lsd_intersect,342.11,1074.66,0.1795
wnba_04_e30,wnba_04_e30_p07,FT_LINE_L,shitomasi,993.0,660.0,0.9625
wnba_04_e30,wnba_04_e30_p08,CORNER_FAR_L,lsd_intersect,526.01,349.04,0.074
wnba_04_e30,wnba_04_e30_p09,THREE_PT_BASE_R,shitomasi,1213.0,590.0,0.9375
wnba_04_e30,wnba_04_e30_p10,FT_LINE_L,lsd_intersect,975.61,660.15,0.0678
wnba_04_e30,wnba_04_e30_p11,THREE_PT_BASE_L,shitomasi,178.0,541.0,0.925
wnba_04_e30,wnba_04_e30_p12,CENTER_SIDELINE_FAR,lsd_intersect,1058.2,201.26,0.0677
wnba_04_e33,wnba_04_e33_p01,CORNER_NEAR_R,shitomasi,1645.0,798.0,1.0
wnba_04_e33,wnba_04_e33_p02,CENTER_SIDELINE_NEAR,lsd_intersect,1094.8,742.13,0.4964
wnba_04_e33,wnba_04_e33_p03,THREE_PT_BASE_R,shitomasi,1193.0,498.0,0.9875
wnba_04_e33,wnba_04_e33_p04,THREE_PT_BASE_L,lsd_intersect,1.6,486.86,0.1257
wnba_04_e33,wnba_04_e33_p05,CORNER_FAR_L,shitomasi,348.0,141.0,0.975
wnba_04_e33,wnba_04_e33_p06,THREE_PT_BASE_R,lsd_intersect,1727.26,679.29,0.1223
wnba_04_e33,wnba_04_e33_p07,FT_LINE_L,shitomasi,1126.0,392.0,0.9625
wnba_04_e33,wnba_04_e33_p08,CORNER_NEAR_L,lsd_intersect,143.67,736.72,0.1163
wnba_04_e33,wnba_04_e33_p09,CORNER_NEAR_L,shitomasi,440.0,1048.0,0.875
wnba_04_e33,wnba_04_e33_p10,CORNER_NEAR_R,lsd_intersect,1620.0,731.7,0.0932
wnba_04_e33,wnba_04_e33_p11,THREE_PT_BASE_L,shitomasi,553.0,706.0,0.7125
wnba_04_e33,wnba_04_e33_p12,CORNER_FAR_L,lsd_intersect,744.84,246.23,0.0561
wnba_04_e34,wnba_04_e34_p01,CORNER_NEAR_L,shitomasi,66.0,1021.0,1.0
wnba_04_e34,wnba_04_e34_p02,CORNER_NEAR_R,lsd_intersect,1917.53,756.82,0.36
wnba_04_e34,wnba_04_e34_p03,CORNER_NEAR_R,shitomasi,1838.0,963.0,0.9875
wnba_04_e34,wnba_04_e34_p04,THREE_PT_BASE_R,lsd_intersect,1917.51,654.13,0.36
wnba_04_e34,wnba_04_e34_p05,THREE_PT_BASE_R,shitomasi,1645.0,685.0,0.9125
wnba_04_e34,wnba_04_e34_p06,CORNER_FAR_R,lsd_intersect,1179.27,351.48,0.0739
wnba_04_e34,wnba_04_e34_p07,THREE_PT_BASE_L,shitomasi,609.0,621.0,0.9
wnba_04_e34,wnba_04_e34_p08,FT_LINE_L,lsd_intersect,996.88,711.11,0.0664
wnba_04_e34,wnba_04_e34_p09,CENTER_SIDELINE_NEAR,shitomasi,987.0,784.0,0.8625
wnba_04_e34,wnba_04_e34_p10,CORNER_NEAR_L,lsd_intersect,636.74,968.11,0.0404
wnba_04_e34,wnba_04_e34_p11,FT_LINE_L,shitomasi,841.0,693.0,0.2125
wnba_04_e34,wnba_04_e34_p12,CENTER_SIDELINE_NEAR,lsd_intersect,916.28,1075.95,0.0384
wnba_04_e37,wnba_04_e37_p01,CORNER_NEAR_L,shitomasi,270.0,1044.0,1.0
wnba_04_e37,wnba_04_e37_p02,CORNER_NEAR_L,lsd_intersect,1.22,1077.24,0.2148
wnba_04_e37,wnba_04_e37_p03,LANE_BASE_L,shitomasi,1127.0,819.0,0.975
wnba_04_e37,wnba_04_e37_p04,THREE_PT_BASE_L,lsd_intersect,654.81,683.85,0.056
wnba_04_e37,wnba_04_e37_p05,THREE_PT_BASE_R,shitomasi,1313.0,554.0,0.95
wnba_04_e37,wnba_04_e37_p06,LANE_BASE_L,lsd_intersect,916.53,1076.03,0.0391
wnba_04_e37,wnba_04_e37_p07,FT_LINE_L,shitomasi,1073.0,534.0,0.9375
wnba_04_e37,wnba_04_e37_p08,CORNER_NEAR_R,lsd_intersect,1480.99,952.07,0.0384
wnba_04_e37,wnba_04_e37_p09,KEY_TOP,shitomasi,820.0,153.0,0.925
wnba_04_e37,wnba_04_e37_p10,THREE_PT_BASE_R,lsd_intersect,1426.68,672.84,0.0323
wnba_04_e37,wnba_04_e37_p11,CORNER_FAR_R,shitomasi,1514.0,18.0,0.9
wnba_04_e37,wnba_04_e37_p12,CORNER_NEAR_L,lsd_intersect,1.24,829.84,0.2148
wnba_04_e38,wnba_04_e38_p01,CORNER_NEAR_R,shitomasi,1750.0,1069.0,1.0
wnba_04_e38,wnba_04_e38_p02,CORNER_NEAR_R,lsd_intersect,1917.35,1073.53,0.25
wnba_04_e38,wnba_04_e38_p03,CENTER_SIDELINE_NEAR,shitomasi,1058.0,899.0,0.975
wnba_04_e38,wnba_04_e38_p04,THREE_PT_BASE_R,lsd_intersect,1917.25,565.43,0.25
wnba_04_e38,wnba_04_e38_p05,THREE_PT_BASE_R,shitomasi,1730.0,590.0,0.9625
wnba_04_e38,wnba_04_e38_p06,THREE_PT_BASE_L,lsd_intersect,1.42,558.26,0.1393
wnba_04_e38,wnba_04_e38_p07,CORNER_FAR_L,shitomasi,463.0,356.0,0.95
wnba_04_e38,wnba_04_e38_p08,CORNER_NEAR_L,lsd_intersect,52.38,955.0,0.0389
wnba_04_e38,wnba_04_e38_p09,CORNER_NEAR_L,shitomasi,728.0,870.0,0.8875
wnba_04_e38,wnba_04_e38_p10,CENTER_SIDELINE_NEAR,lsd_intersect,1123.93,1073.99,0.0313
wnba_04_e38,wnba_04_e38_p11,THREE_PT_BASE_L,shitomasi,722.0,510.0,0.775
wnba_04_e38,wnba_04_e38_p12,CORNER_NEAR_R,lsd_intersect,1487.51,828.99,0.2219
wnba_04_e39,wnba_04_e39_p01,THREE_PT_BASE_L,shitomasi,64.0,473.0,1.0
wnba_04_e39,wnba_04_e39_p02,CORNER_NEAR_R,lsd_intersect,1616.69,880.8,0.1582
wnba_04_e39,wnba_04_e39_p03,CORNER_NEAR_R,shitomasi,1263.0,1077.0,0.9875
wnba_04_e39,wnba_04_e39_p04,CORNER_NEAR_L,lsd_intersect,1.2,864.84,0.1224
wnba_04_e39,wnba_04_e39_p05,CENTER_SIDELINE_NEAR,shitomasi,1074.0,1052.0,0.975
wnba_04_e39,wnba_04_e39_p06,THREE_PT_BASE_L,lsd_intersect,1.23,610.57,0.1224
wnba_04_e39,wnba_04_e39_p07,CORNER_NEAR_L,shitomasi,743.0,903.0,0.8125
wnba_04_e39,wnba_04_e39_p08,THREE_PT_BASE_R,lsd_intersect,1390.93,647.7,0.116
wnba_04_e39,wnba_04_e39_p09,FT_LINE_L,shitomasi,811.0,619.0,0.5875
wnba_04_e39,wnba_04_e39_p10,CENTER_SIDELINE_NEAR,lsd_intersect,916.5,1073.77,0.0384
wnba_04_e39,wnba_04_e39_p11,THREE_PT_BASE_R,shitomasi,1210.0,530.0,0.5625
wnba_04_e39,wnba_04_e39_p12,CORNER_FAR_R,lsd_intersect,1523.53,125.35,0.0319
wnba_04_e41,wnba_04_e41_p01,THREE_PT_BASE_R,shitomasi,1234.0,706.0,1.0
wnba_04_e41,wnba_04_e41_p02,CORNER_NEAR_R,lsd_intersect,1917.46,1069.62,0.3333
wnba_04_e41,wnba_04_e41_p03,FT_LINE_L,shitomasi,814.0,465.0,0.975
wnba_04_e41,wnba_04_e41_p04,THREE_PT_BASE_R,lsd_intersect,1917.51,633.4,0.3333
wnba_04_e41,wnba_04_e41_p05,CORNER_FAR_L,shitomasi,693.0,140.0,0.95
wnba_04_e41,wnba_04_e41_p06,CORNER_NEAR_L,lsd_intersect,1.34,762.83,0.1426
wnba_04_e41,wnba_04_e41_p07,CORNER_NEAR_L,shitomasi,766.0,1053.0,0.9375
wnba_04_e41,wnba_04_e41_p08,THREE_PT_BASE_L,lsd_intersect,1.28,481.0,0.1426
wnba_04_e41,wnba_04_e41_p09,CORNER_NEAR_R,shitomasi,1481.0,1048.0,0.925
wnba_04_e41,wnba_04_e41_p10,CENTER_SIDELINE_NEAR,lsd_intersect,793.89,791.27,0.0385
wnba_04_e41,wnba_04_e41_p11,CENTER_SIDELINE_NEAR,shitomasi,1139.0,1048.0,0.9
wnba_04_e41,wnba_04_e41_p12,CORNER_NEAR_R,lsd_intersect,1917.47,985.18,0.3333
wnba_04_e42,wnba_04_e42_p01,CORNER_NEAR_R,shitomasi,1450.0,1054.0,1.0
wnba_04_e42,wnba_04_e42_p02,CORNER_FAR_L,lsd_intersect,667.47,343.07,0.4092
wnba_04_e42,wnba_04_e42_p03,CORNER_NEAR_L,shitomasi,441.0,1048.0,0.9875
wnba_04_e42,wnba_04_e42_p04,CORNER_NEAR_L,lsd_intersect,633.98,1075.6,0.4092
wnba_04_e42,wnba_04_e42_p05,THREE_PT_BASE_R,shitomasi,1521.0,585.0,0.9625
wnba_04_e42,wnba_04_e42_p06,THREE_PT_BASE_L,lsd_intersect,650.72,709.57,0.4092
wnba_04_e42,wnba_04_e42_p07,THREE_PT_BASE_L,shitomasi,673.0,501.0,0.95
wnba_04_e42,wnba_04_e42_p08,THREE_PT_BASE_R,lsd_intersect,1566.59,402.22,0.2205
wnba_04_e42,wnba_04_e42_p09,FT_LINE_L,shitomasi,769.0,596.0,0.925
wnba_04_e42,wnba_04_e42_p10,LANE_BASE_L,lsd_intersect,916.48,1075.53,0.0397
wnba_04_e42,wnba_04_e42_p11,LANE_BASE_L,shitomasi,1010.0,927.0,0.8375
wnba_04_e42,wnba_04_e42_p12,CORNER_FAR_R,lsd_intersect,1782.73,26.97,0.0385
wnba_04_e43,wnba_04_e43_p01,CORNER_NEAR_L,shitomasi,388.0,1070.0,1.0
wnba_04_e43,wnba_04_e43_p02,CORNER_NEAR_L,lsd_intersect,1.26,971.88,0.2057
wnba_04_e43,wnba_04_e43_p03,CENTER_SIDELINE_NEAR,shitomasi,830.0,1062.0,0.9875
wnba_04_e43,wnba_04_e43_p04,THREE_PT_BASE_L,lsd_intersect,1.16,675.42,0.2057
wnba_04_e43,wnba_04_e43_p05,THREE_PT_BASE_R,shitomasi,1521.0,702.0,0.8875
wnba_04_e43,wnba_04_e43_p06,CORNER_NEAR_R,lsd_intersect,1242.68,821.85,0.0884
wnba_04_e43,wnba_04_e43_p07,CENTER_SIDELINE_FAR,shitomasi,1008.0,233.0,0.8625
wnba_04_e43,wnba_04_e43_p08,CENTER_SIDELINE_FAR,lsd_intersect,883.41,333.4,0.059
wnba_04_e43,wnba_04_e43_p09,CORNER_NEAR_R,shitomasi,1584.0,1075.0,0.85
wnba_04_e43,wnba_04_e43_p10,FT_LINE_L,lsd_intersect,896.1,464.94,0.059
wnba_04_e43,wnba_04_e43_p11,FT_LINE_L,shitomasi,983.0,686.0,0.325
wnba_04_e43,wnba_04_e43_p12,CORNER_FAR_R,lsd_intersect,1298.03,314.64,0.0588
wnba_04_e44,wnba_04_e44_p01,CENTER_SIDELINE_NEAR,shitomasi,781.0,1062.0,1.0
wnba_04_e44,wnba_04_e44_p02,CORNER_NEAR_R,lsd_intersect,1544.4,796.52,0.1722
wnba_04_e44,wnba_04_e44_p03,CORNER_NEAR_R,shitomasi,1790.0,1005.0,0.9875
wnba_04_e44,wnba_04_e44_p04,CORNER_NEAR_L,lsd_intersect,1.22,890.8,0.1263
wnba_04_e44,wnba_04_e44_p05,THREE_PT_BASE_L,shitomasi,317.0,626.0,0.95
wnba_04_e44,wnba_04_e44_p06,THREE_PT_BASE_L,lsd_intersect,749.25,583.75,0.088
wnba_04_e44,wnba_04_e44_p07,FT_LINE_L,shitomasi,962.0,601.0,0.9375
wnba_04_e44,wnba_04_e44_p08,CENTER_SIDELINE_NEAR,lsd_intersect,1035.31,728.46,0.0631
wnba_04_e44,wnba_04_e44_p09,CENTER_SIDELINE_FAR,shitomasi,1070.0,246.0,0.925
wnba_04_e44,wnba_04_e44_p10,FT_LINE_L,lsd_intersect,1011.74,673.38,0.0631
wnba_04_e44,wnba_04_e44_p11,CORNER_NEAR_L,shitomasi,116.0,766.0,0.9125
wnba_04_e44,wnba_04_e44_p12,THREE_PT_BASE_R,lsd_intersect,1278.0,690.66,0.0582
wnba_04_e45,wnba_04_e45_p01,CORNER_NEAR_R,shitomasi,1209.0,1048.0,1.0
wnba_04_e45,wnba_04_e45_p02,FT_LINE_L,lsd_intersect,894.81,584.61,0.0614
wnba_04_e45,wnba_04_e45_p03,CORNER_NEAR_L,shitomasi,66.0,798.0,0.9625
wnba_04_e45,wnba_04_e45_p04,CORNER_NEAR_L,lsd_intersect,20.19,730.59,0.0521
wnba_04_e45,wnba_04_e45_p05,THREE_PT_BASE_R,shitomasi,1227.0,679.0,0.95
wnba_04_e45,wnba_04_e45_p06,THREE_PT_BASE_L,lsd_intersect,26.9,708.39,0.0521
wnba_04_e45,wnba_04_e45_p07,CENTER_SIDELINE_NEAR,shitomasi,962.0,1026.0,0.925
wnba_04_e45,wnba_04_e45_p08,CENTER_SIDELINE_FAR,lsd_intersect,827.15,37.92,0.0405
wnba_04_e45,wnba_04_e45_p09,THREE_PT_BASE_L,shitomasi,371.0,690.0,0.875
wnba_04_e45,wnba_04_e45_p10,CORNER_NEAR_R,lsd_intersect,1480.83,1075.86,0.0397
wnba_04_e45,wnba_04_e45_p11,FT_LINE_L,shitomasi,1121.0,646.0,0.0375
wnba_04_e45,wnba_04_e45_p12,CENTER_SIDELINE_NEAR,lsd_intersect,916.43,1075.77,0.0391
