frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
918,15.315,2,green,774,111,0.5505,0.1954,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,877.0,108.5,0,0,,,635.0,-13.0,1111.0,380.0,,,0.0,594.5,0.0,0,51.75,9.77,40.01,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
918,15.315,3,green,980,106,0.697,0.1866,0.0,0.0,0.0,mid_range,0,,,,none,0.0,0.0,877.0,108.5,0,0,,,617.0,-15.0,1110.0,662.0,,,0.0,404.1,0.0,0,65.52,9.33,28.02,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
924,15.415,1,green,1046,105,0.744,0.1849,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,0.0,894.0,108.5,0,0,,,407.0,-11.0,1160.0,665.0,,,0.0,346.5,0.0,0,69.93,9.24,24.54,0,2,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,2,1
924,15.415,2,green,742,112,0.5277,0.1972,5.34,5.34,178.2,backcourt,0,,,,none,0.0,0.0,894.0,108.5,0,0,,,635.0,-13.0,1111.0,380.0,,,0.0,624.9,-5.08,0,49.61,9.86,41.97,0,2,0,0.933,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,2,1
930,15.515,3,green,988,106,0.7027,0.1866,1.33,1.33,0.0,mid_range,0,,,,none,0.0,0.0,865.0,109.0,0,0,,,546.0,-14.0,1163.0,661.0,,,0.0,396.9,1.19,0,66.05,9.33,27.58,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
930,15.515,2,green,742,112,0.5277,0.1972,0.0,-5.34,0.0,backcourt,0,,,,none,0.0,0.0,865.0,109.0,0,0,,,635.0,-13.0,1111.0,380.0,,,0.0,624.9,0.0,0,49.61,9.86,41.97,0,3,0,0.867,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
936,15.616,3,green,978,106,0.6956,0.1866,1.67,0.34,180.0,mid_range,0,,,,none,0.0,0.0,860.0,109.0,0,0,,,555.0,-14.0,1175.0,661.0,,,0.0,405.8,-1.5,0,65.39,9.33,28.13,0,4,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
936,15.616,2,green,742,112,0.5277,0.1972,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,860.0,109.0,0,0,,,635.0,-13.0,1111.0,380.0,,,0.0,624.9,0.0,0,49.61,9.86,41.97,0,4,0,0.8,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,1,1
942,15.716,1,green,1122,103,0.798,0.1813,12.67,12.67,358.5,3pt_arc,0,,,173.0,none,0.3,0.3,1033.5,105.0,0,0,,,332.0,80.0,1014.0,666.0,,,0.0,285.5,9.58,0,75.01,9.07,21.04,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,3,1
942,15.716,3,green,949,107,0.675,0.1884,4.84,3.17,178.0,mid_range,0,,,173.0,none,0.3,0.3,1033.5,105.0,0,0,,,571.0,-13.0,1218.0,665.0,,,0.0,431.7,-4.34,0,63.45,9.42,29.72,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,LAL,0,3,1
