frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
92,1.535,1,green,1975,797,0.0,0.0,0.0,mid_range,0,,,236.0,none,68723.5,1756.7,836.3,0,0,,0.0,412.0,-1.0,848.0,664.0,,,0.0,1277.2,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1277.2,0.0,0.0,1277.2,0.0,0.0,1277.2,0.0,0.0,0.0,0,0.0,0
92,1.535,2,green,1469,1098,0.0,0.0,0.0,backcourt,0,,,588.8,none,68723.5,1756.7,836.3,0,0,,0.0,1027.0,-14.0,1295.0,292.0,,,0.0,1338.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1338.0,0.0,0.0,1338.0,0.0,0.0,1338.0,0.0,0.0,0.0,0,0.0,0
92,1.535,3,green,1826,614,0.0,0.0,0.0,backcourt,0,,,236.0,none,68723.5,1756.7,836.3,0,0,,0.0,121.0,-15.0,508.0,592.0,,,0.0,1445.1,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1445.1,0.0,0.0,1445.1,0.0,0.0,1445.1,0.0,0.0,0.0,0,0.0,0
93,1.552,1,green,1972,800,4.24,4.24,135.0,backcourt,0,,,414.9,none,101659.5,1673.7,844.3,0,0,,0.0,422.0,-3.0,846.0,662.0,,,0.0,1280.0,-2.87,0,0,2,0,1.0,2.12,4.24,4.2,0.0,2.12,4.24,4.2,0.0,2.12,4.24,4.2,0.0,0,0,0,2,83.98,,,1278.6,-1.44,0.0,1278.6,-1.44,0.0,1278.6,-1.44,0.0,0.0,0,0.0,0
93,1.552,2,green,1455,1104,15.23,15.23,156.8,backcourt,0,,,494.9,none,101659.5,1673.7,844.3,0,0,,0.0,1017.0,-13.0,1295.0,286.0,,,0.0,1325.3,12.63,0,0,2,0,1.0,7.62,15.23,15.2,0.0,7.62,15.23,15.2,0.0,7.62,15.23,15.2,0.0,0,0,0,2,83.98,,,1331.6,6.32,0.0,1331.6,6.32,0.0,1331.6,6.32,0.0,0.0,0,0.0,0
93,1.552,3,green,1594,629,232.48,232.48,176.3,backcourt,0,,,414.9,none,101659.5,1673.7,844.3,0,0,,0.0,118.0,-14.0,501.0,547.0,,,0.0,1458.5,231.51,0,0,2,0,1.0,116.24,232.48,232.5,0.0,116.24,232.48,232.5,0.0,116.24,232.48,232.5,0.0,0,0,0,2,83.98,,,1451.8,115.76,0.0,1451.8,115.76,0.0,1451.8,115.76,0.0,0.0,0,0.0,0
94,1.568,1,green,1968,802,4.47,0.23,153.4,backcourt,0,,,521.5,none,122917.5,1633.0,840.3,0,0,,0.0,430.0,-3.0,845.0,660.0,,,0.0,1283.9,-3.91,0,0,3,0,1.0,2.9,4.47,8.7,0.0,2.9,4.47,8.7,0.0,2.9,4.47,8.7,0.0,0,0,0,3,41.31,,,1280.4,-2.26,0.0,1280.4,-2.26,0.0,1280.4,-2.26,0.0,0.0,0,0.0,0
94,1.568,2,green,1449,1106,6.32,-8.91,161.6,backcourt,0,,,494.1,none,122917.5,1633.0,840.3,0,0,,0.0,1009.0,-14.0,1295.0,284.0,,,0.0,1319.8,5.51,0,0,3,0,1.0,7.18,15.23,21.6,0.0,7.18,15.23,21.6,0.0,7.18,15.23,21.6,0.0,0,0,0,3,41.31,,,1327.7,6.05,0.0,1327.7,6.05,0.0,1327.7,6.05,0.0,0.0,0,0.0,0
94,1.568,3,green,1482,613,113.14,-119.34,188.1,backcourt,0,,,494.1,none,122917.5,1633.0,840.3,0,0,,0.0,103.0,-13.0,492.0,534.0,,,0.0,1350.8,107.31,0,0,3,0,1.0,115.21,232.48,345.6,0.0,115.21,232.48,345.6,0.0,115.21,232.48,345.6,0.0,0,0,0,3,41.31,,,1418.1,112.94,0.0,1418.1,112.94,0.0,1418.1,112.94,0.0,0.0,0,0.0,0
95,1.585,1,green,1972,802,4.0,-0.47,0.0,backcourt,0,,,622.7,none,167705.0,1559.7,831.7,0,0,,0.0,441.0,-3.0,842.0,663.0,,,0.0,1279.9,4.0,0,1,4,0,1.0,3.18,4.47,12.7,0.0,3.18,4.47,12.7,0.0,3.18,4.47,12.7,0.0,0,0,0,4,77.16,,,1280.2,-0.7,0.0,1280.2,-0.7,0.0,1280.2,-0.7,0.0,0.0,0,0.0,0
