frame,timestamp,ball_x2d,ball_y2d,detected
409,6.823,,,0
410,6.84,,,0
411,6.857,,,0
412,6.874,,,0
413,6.89,,,0
414,6.907,,,0
415,6.924,,,0
416,6.94,,,0
417,6.957,,,0
418,6.974,,,0
419,6.99,,,0
420,7.007,,,0
421,7.024,,,0
422,7.04,,,0
423,7.057,,,0
424,7.074,,,0
425,7.09,,,0
426,7.107,,,0
427,7.124,,,0
428,7.14,,,0
429,7.157,,,0
430,7.174,,,0
431,7.191,,,0
432,7.207,,,0
433,7.224,,,0
434,7.241,,,0
435,7.257,,,0
436,7.274,,,0
437,7.291,,,0
438,7.307,,,0
439,7.324,,,0
440,7.341,,,0
441,7.357,,,0
442,7.374,,,0
443,7.391,,,0
444,7.407,,,0
445,7.424,,,0
446,7.441,,,0
447,7.457,,,0
448,7.474,,,0
449,7.491,,,0
450,7.508,,,0
451,7.524,,,0
452,7.541,,,0
453,7.558,,,0
454,7.574,,,0
455,7.591,,,0
456,7.608,,,0
457,7.624,,,0
458,7.641,,,0
459,7.658,,,0
460,7.674,,,0
461,7.691,,,0
462,7.708,,,0
463,7.724,,,0
464,7.741,,,0
465,7.758,,,0
466,7.774,,,0
467,7.791,,,0
468,7.808,,,0
480,8.008,,,0
481,8.025,,,0
482,8.041,,,0
483,8.058,,,0
484,8.075,,,0
485,8.091,,,0
486,8.108,,,0
487,8.125,,,0
488,8.141,,,0
489,8.158,,,0
490,8.175,,,0
491,8.192,,,0
492,8.208,,,0
493,8.225,,,0
494,8.242,,,0
495,8.258,,,0
496,8.275,,,0
497,8.292,,,0
498,8.308,,,0
499,8.325,,,0
500,8.342,,,0
501,8.358,,,0
502,8.375,,,0
503,8.392,,,0
504,8.408,,,0
505,8.425,,,0
506,8.442,,,0
507,8.458,,,0
508,8.475,,,0
509,8.492,,,0
510,8.508,,,0
511,8.525,,,0
512,8.542,,,0
513,8.559,,,0
514,8.575,,,0
515,8.592,,,0
516,8.609,,,0
517,8.625,,,0
518,8.642,,,0
519,8.659,,,0
