frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
1708,56.933,449,1364,1,1,0,767,351
1711,57.033,449,1364,1,1,0,,
1714,57.133,533,1344,1,1,0,1417,399
1717,57.233,533,1344,1,1,0,1416,395
1720,57.333,533,1344,1,1,0,1418,392
1723,57.433,534,1344,1,1,0,1441,383
1726,57.533,534,1344,1,1,0,1447,381
1729,57.633,534,1344,1,1,0,1456,385
1732,57.733,535,1344,1,1,0,1470,392
1735,57.833,535,1344,1,1,0,1475,395
1738,57.933,535,1344,1,1,0,1477,395
1741,58.033,536,1344,1,1,0,1479,396
1744,58.133,536,1344,1,1,0,1481,400
1747,58.233,536,1344,1,1,0,1479,401
1750,58.333,536,1344,1,1,0,1483,399
1753,58.433,536,1344,1,1,0,,
1756,58.533,517,1348,1,1,0,1144,357
1759,58.633,515,1348,1,1,0,1124,345
1762,58.733,516,1348,1,1,0,1127,369
1765,58.833,527,1349,1,1,1,1009,751
1768,58.933,503,1353,1,1,0,918,525
1771,59.033,499,1354,1,1,0,901,513
1774,59.133,497,1354,1,1,0,890,503
1777,59.233,497,1354,1,1,0,,
1780,59.333,235,1428,1,1,0,554,630
1783,59.433,110,1463,1,1,0,533,632
1786,59.533,786,1251,1,1,0,515,633
1789,59.633,494,1363,1,1,0,501,636
1792,59.733,917,1205,1,1,0,481,642
1795,59.833,795,1247,1,1,0,462,652
1798,59.933,1539,1061,1,1,0,452,662
1801,60.033,1319,1120,1,1,0,445,681
1804,60.133,1208,1148,1,1,0,440,700
1807,60.233,1078,1185,1,1,0,431,707
1810,60.333,999,1208,1,1,0,423,712
1813,60.433,905,1235,1,1,0,409,724
1816,60.533,900,1236,1,1,0,408,724
1819,60.633,872,1245,1,1,0,402,728
1822,60.733,853,1250,1,1,0,397,728
1825,60.833,797,1267,1,1,0,378,731
1828,60.933,770,1275,1,1,0,366,736
1831,61.033,745,1282,1,1,0,351,739
1834,61.133,778,1272,1,1,0,371,745
1837,61.233,751,1280,1,1,0,357,753
1840,61.333,722,1288,1,1,0,336,763
1843,61.433,708,1291,1,1,0,327,786
1846,61.533,704,1292,1,1,0,326,803
1849,61.633,706,1290,1,1,0,332,821
1852,61.733,713,1288,1,1,0,340,829
1855,61.833,725,1282,1,1,0,354,849
1858,61.933,752,1273,1,1,0,372,856
1861,62.033,800,1255,1,1,0,394,865
1864,62.133,849,1237,1,1,0,408,866
1867,62.233,955,1199,1,1,0,426,871
1870,62.333,1042,1166,1,1,0,435,880
1873,62.433,1009,1175,1,1,0,433,897
1876,62.533,931,1199,1,1,0,426,920
1879,62.633,891,1210,1,1,0,422,944
1882,62.733,862,1219,1,1,0,418,954
1885,62.833,827,1231,1,1,0,412,965
1888,62.933,802,1241,1,1,0,406,968
1891,63.033,769,1254,1,1,0,396,972
1894,63.133,747,1262,1,1,0,388,982
1897,63.233,748,1264,1,1,0,386,966
1900,63.333,727,1271,1,1,0,376,971
1903,63.433,705,1279,1,1,0,363,981
1906,63.533,711,1279,1,1,0,363,959
1909,63.633,1907,938,1,1,0,371,962
1912,63.733,701,1284,1,1,0,352,946
1915,63.833,685,1291,1,1,0,333,933
1918,63.933,686,1292,1,1,0,328,909
1921,64.033,678,1296,1,1,0,317,907
1924,64.133,674,1297,1,1,0,310,902
1927,64.233,1907,938,1,1,0,326,883
1930,64.333,1907,938,1,1,0,325,887
1933,64.433,1907,938,1,1,0,347,895
1936,64.533,1907,938,1,1,0,334,906
1939,64.633,1907,938,1,1,0,319,925
1942,64.733,1907,938,1,1,0,317,942
1945,64.833,1907,938,1,1,0,328,949
1948,64.933,1907,938,1,1,0,342,950
1951,65.033,1907,938,1,1,0,365,959
1954,65.133,757,1261,1,1,0,389,958
1957,65.233,832,1230,1,1,0,413,964
1960,65.333,1009,1159,1,1,0,436,961
1963,65.433,1418,986,1,1,0,453,977
1966,65.533,1907,938,1,1,0,470,966
1969,65.633,1907,938,1,1,0,479,955
1972,65.733,2347,557,1,1,0,496,951
1975,65.833,249,1463,1,1,0,520,952
1978,65.933,2347,557,1,1,0,498,949
1981,66.033,2347,557,1,1,0,522,948
1984,66.133,2347,557,1,1,0,512,927
1987,66.233,290,1446,1,1,0,528,946
1990,66.333,1657,870,1,1,0,520,933
1993,66.433,1657,870,1,1,0,526,957
1996,66.533,102,1520,1,1,0,505,947
1999,66.633,1657,870,1,1,0,511,956
2002,66.733,259,1460,1,1,0,521,957
2005,66.833,261,1455,1,1,0,524,935
