frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
6499,108.425,,,0,1,0,159,39
6505,108.525,,,0,1,0,152,39
6511,108.625,,,0,1,0,150,34
6517,108.725,,,0,1,0,145,32
6523,108.825,,,0,1,0,136,25
6529,108.925,,,0,1,0,132,20
6535,109.026,,,0,1,0,133,15
6541,109.126,,,0,1,0,148,13
6547,109.226,,,0,1,0,,
6553,109.326,,,0,1,0,616,571
6559,109.426,,,0,1,0,,
6565,109.526,1376,20,1,1,0,845,162
6571,109.626,1398,22,1,1,0,851,154
6577,109.726,1405,25,1,1,0,855,151
6583,109.826,1418,23,1,1,0,856,147
6589,109.926,1419,31,1,1,0,864,144
6595,110.027,1393,54,1,1,0,884,145
6601,110.127,1393,54,1,1,0,,
6607,110.227,1297,116,1,1,0,936,161
6613,110.327,1277,134,1,1,0,956,163
6619,110.427,1263,139,1,1,0,959,167
6625,110.527,1668,12,1,1,1,906,44
6631,110.627,1254,138,1,1,0,955,171
6637,110.727,1262,134,1,1,0,952,169
6643,110.827,2719,1191,1,1,0,952,169
6649,110.927,1249,141,1,1,0,958,172
6655,111.028,1228,152,1,1,0,968,177
6661,111.128,1273,208,1,1,1,1111,130
6667,111.228,,,0,1,0,409,631
6673,111.328,,,0,1,0,396,631
6679,111.428,,,0,1,0,382,630
6685,111.528,,,0,1,0,366,628
6691,111.628,,,0,1,0,,
6697,111.728,1227,71,1,1,0,864,197
6703,111.828,1206,77,1,1,0,866,202
6709,111.928,1329,52,1,1,1,866,169
6715,112.029,2630,445,1,1,0,298,617
6721,112.129,2630,445,1,1,0,,
6727,112.229,1067,66,1,1,0,770,219
6733,112.329,1342,10,1,1,1,830,175
6739,112.429,1107,5,1,1,0,773,199
6745,112.529,1006,11,1,1,0,792,213
6751,112.629,1046,40,1,1,1,774,177
6757,112.729,998,79,1,1,0,776,236
6763,112.829,1342,10,1,1,1,830,175
6769,112.929,998,79,1,1,0,713,212
6775,113.03,1077,61,1,1,0,722,193
6781,113.13,1342,10,1,1,1,830,175
6787,113.23,1194,0,1,1,0,800,216
6793,113.33,1187,7,1,1,0,804,217
6799,113.43,1187,7,1,1,0,,
6805,113.53,,,0,1,0,717,194
6811,113.63,,,0,1,0,,
6817,113.73,,,0,1,0,714,163
6823,113.83,,,0,1,0,,
6829,113.93,,,0,1,0,737,429
6835,114.031,,,0,1,0,,
6841,114.131,,,0,1,0,728,401
6847,114.231,,,0,1,0,,
6853,114.331,,,0,1,0,733,209
6859,114.431,,,0,1,0,,
6865,114.531,646,0,1,1,0,771,208
6871,114.631,681,44,1,1,1,812,167
6877,114.731,706,45,1,1,0,848,226
6883,114.831,694,50,1,1,1,829,168
6889,114.931,681,39,1,1,0,812,228
6895,115.032,669,28,1,1,0,797,223
6901,115.132,665,24,1,1,0,793,221
6907,115.232,675,25,1,1,0,807,219
6913,115.332,699,52,1,1,1,836,168
6919,115.432,,,0,1,0,1221,13
6925,115.532,,,0,1,0,1198,17
6931,115.632,,,0,1,0,,
6937,115.732,683,32,1,1,0,816,222
6943,115.832,677,27,1,1,0,809,220
6949,115.932,680,26,1,1,0,814,218
6955,116.033,697,39,1,1,1,835,159
6961,116.133,665,316,1,1,0,734,461
6967,116.233,656,311,1,1,0,721,458
6973,116.333,642,299,1,1,0,704,449
6979,116.433,632,282,1,1,0,693,435
6985,116.533,715,289,1,1,1,817,431
6991,116.633,673,15,1,1,0,806,212
6997,116.733,665,8,1,1,0,796,209
7003,116.833,679,17,1,1,0,795,200
7009,116.933,746,12,1,1,1,916,108
7015,117.034,684,7,1,1,0,823,203
7021,117.134,690,7,1,1,0,831,201
7027,117.234,674,10,1,1,1,807,143
7033,117.334,,,0,1,0,1246,27
7039,117.434,,,0,1,0,1235,26
7045,117.534,,,0,1,0,1227,27
7051,117.634,,,0,1,0,1217,25
7057,117.734,,,0,1,0,1209,26
7063,117.834,,,0,1,0,1204,27
7069,117.934,,,0,1,0,1196,27
7075,118.035,,,0,1,0,1188,27
7081,118.135,,,0,1,0,1180,27
7087,118.235,,,0,1,0,,
7093,118.335,,,0,1,0,1164,26
