file,line,pattern,readers_row_id
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2290,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2347,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2366,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2384,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2404,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2423,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2442,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2461,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2480,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2499,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2518,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2537,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/out/atlas_mlb_pitch_manifest.json,2557,BALL_QUOTED,R207
scripts/platformkit/analytics_showcase/pitch_sequencing.py,88,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,89,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,91,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,93,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,95,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,176,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,177,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,178,CLS,R208
scripts/platformkit/analytics_showcase/pitch_sequencing.py,179,CLS,R208
scripts/platformkit/analytics_showcase/schedule_density.py,140,CLS,R104
scripts/platformkit/analytics_showcase/schedule_density.py,148,CLS,R104
scripts/platformkit/attempted_frame_count_source.py,83,BALL_COL,R16
scripts/platformkit/autoloop/propose_gate_job.py,78,CLS,R105
scripts/platformkit/autoloop/propose_gate_job.py,80,CLS,R105
scripts/platformkit/autonomy/work_queue.py,82,CLS,R279
scripts/platformkit/autonomy/work_queue.py,83,CLS,R279
scripts/platformkit/basketball_relabel_image_px.py,25,CLS,R77
scripts/platformkit/basketball_relabel_image_px.py,44,BALL_COL,R77
scripts/platformkit/basketball_relabel_image_px.py,81,CLS,R77
scripts/platformkit/basketball_relabel_image_px.py,134,BALL_COL,R77
scripts/platformkit/basketball_relabel_image_px.py,188,BALL_COL,R77
scripts/platformkit/calibration_conformance.py,170,CLS,R106
scripts/platformkit/calibration_conformance.py,171,CLS,R106
scripts/platformkit/calibration_conformance.py,179,CLS,R106
scripts/platformkit/catalog_common.py,95,CLS,R107
scripts/platformkit/combo/combo_bandit.py,64,CLS,R280
scripts/platformkit/combo/combo_bandit.py,66,CLS,R280
scripts/platformkit/combo/combo_bandit.py,68,CLS,R280
scripts/platformkit/coordinate_provenance.py,8,CLS,R91
scripts/platformkit/coverage_recovery.py,23,CLS,R67
scripts/platformkit/coverage_recovery.py,25,CLS,R67
scripts/platformkit/coverage_recovery.py,151,CLS,R67
scripts/platformkit/coverage_recovery.py,152,CLS,R67
scripts/platformkit/demo_render.py,28,CLS,R44
scripts/platformkit/demo_render.py,51,CLS,R44
scripts/platformkit/demo_render.py,139,CLS,R44
scripts/platformkit/demo_render.py,174,CLS,R44
scripts/platformkit/demo_render.py,189,CLS,R44
scripts/platformkit/demo_render.py,191,BALL_QUOTED|CLS,R44
scripts/platformkit/demo_select.py,57,CLS,R71
scripts/platformkit/detection/shim.py,131,CLS,R92
scripts/platformkit/eval_gate/catalog_rescreen.py,223,CLS,R108
scripts/platformkit/eval_gate/catalog_rescreen.py,224,CLS,R108
scripts/platformkit/eval_gate/catalog_rescreen.py,226,CLS,R108
scripts/platformkit/eval_gate/combo_search.py,62,CLS,R109
scripts/platformkit/eval_gate/combo_search.py,63,CLS,R109
scripts/platformkit/footage_cycle.py,120,CLS,R72
scripts/platformkit/footage_cycle.py,121,CLS,R72
scripts/platformkit/foundry/promotion.py,38,CLS,R281
scripts/platformkit/foundry/promotion.py,47,CLS,R281
scripts/platformkit/framing_distill.py,49,BALL_QUOTED,R187
scripts/platformkit/frontend/board.py,101,CLS,R110
scripts/platformkit/frontend/board.py,106,CLS,R110
scripts/platformkit/frontend/board_html.py,177,CLS,R111
scripts/platformkit/frontend/board_html.py,179,CLS,R111
scripts/platformkit/frontend/static/index.html,63,CLS,R112
scripts/platformkit/frontend/static/index.html,64,CLS,R112
scripts/platformkit/g154_local_table_census.py,15,CLS,R73
scripts/platformkit/g154_local_table_census.py,124,CLS,R73
scripts/platformkit/g326_hash_sink_census.py,229,CLS,R113
scripts/platformkit/g326_hash_sink_census.py,230,CLS,R113
scripts/platformkit/g326_hash_sink_census.py,238,CLS,R113
scripts/platformkit/g82_jump_statistic_measure.py,30,CLS,R74
scripts/platformkit/generic_rating.py,142,CLS,R114
scripts/platformkit/generic_rating.py,143,CLS,R114
scripts/platformkit/improve/checkpoint.py,44,CLS,R282
scripts/platformkit/improve/checkpoint.py,45,CLS,R282
scripts/platformkit/ingame/kbo_naver_relay.py,138,BALL_QUOTED,R188
scripts/platformkit/ingame/kbo_relay_state_provider.py,121,BALL_QUOTED,R189
scripts/platformkit/ingame/npb_kbo_live_state.py,206,CLS,R190
scripts/platformkit/ingame/npb_kbo_live_state.py,208,CLS,R190
scripts/platformkit/ingame/npb_kbo_live_state.py,212,CLS,R190
scripts/platformkit/ingame/test_kbo_capture_wire.py,36,BALL_QUOTED,R191
scripts/platformkit/ingame/test_kbo_naver_relay.py,38,BALL_QUOTED,R192
scripts/platformkit/ingame/test_kbo_relay_state_provider.py,32,BALL_QUOTED,R193
scripts/platformkit/ingame/test_kbo_relay_state_provider.py,54,BALL_QUOTED,R193
scripts/platformkit/interaction_factory/test_runner.py,125,BALL_QUOTED,R194
scripts/platformkit/interaction_factory/test_runner.py,143,BALL_QUOTED,R194
scripts/platformkit/interaction_factory/test_runner.py,352,BALL_QUOTED,R194
scripts/platformkit/interaction_factory/test_runner_knowledge_attrs.py,28,BALL_QUOTED,R195
scripts/platformkit/interaction_factory/test_runner_knowledge_attrs.py,30,BALL_QUOTED,R195
scripts/platformkit/interaction_factory/test_runner_knowledge_attrs.py,31,BALL_QUOTED,R195
scripts/platformkit/interaction_factory/test_runner_knowledge_attrs.py,77,BALL_QUOTED,R195
scripts/platformkit/jump_gap_probe.py,22,CLS,R75
scripts/platformkit/kernel_api_map.py,143,CLS,R115
scripts/platformkit/kernel_api_map.py,144,CLS,R115
scripts/platformkit/kernel_api_map.py,145,CLS,R115
scripts/platformkit/kernel_api_map.py,146,CLS,R115
scripts/platformkit/kernel_api_map.py,149,CLS,R115
scripts/platformkit/kernel_api_map.py,150,CLS,R115
scripts/platformkit/kernel_api_map.py,151,CLS,R115
scripts/platformkit/kernel_api_map.py,153,CLS,R115
scripts/platformkit/kernel_api_map.py,155,CLS,R115
scripts/platformkit/liveness_metrics.py,90,CLS,R76
scripts/platformkit/metric_local_profile.py,35,CLS,R43
scripts/platformkit/metric_local_profile.py,36,BALL_QUOTED|CLS,R43
scripts/platformkit/odds_provider/prop_book_aggregate.py,70,CLS,R283
scripts/platformkit/omni/reject_reaudit.py,210,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,211,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,214,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,215,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,216,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,218,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,223,CLS,R116
scripts/platformkit/omni/reject_reaudit.py,224,CLS,R116
scripts/platformkit/overlay_render.py,70,BALL_QUOTED|CLS,R42
scripts/platformkit/overlay_render.py,73,BALL_QUOTED|CLS,R42
scripts/platformkit/overlay_render.py,133,BALL_QUOTED|CLS,R42
scripts/platformkit/overlay_render.py,134,BALL_QUOTED|CLS,R42
scripts/platformkit/overlay_render.py,160,CLS,R42
scripts/platformkit/overlay_render.py,161,CLS,R42
scripts/platformkit/overlay_render.py,162,CLS,R42
scripts/platformkit/pm_trading/pm_providers.py,82,CLS,R117
scripts/platformkit/pm_trading/pm_providers.py,88,CLS,R117
scripts/platformkit/pm_trading/test_pm_paper_tick_runner.py,1051,CLS,R118
scripts/platformkit/pm_trading/test_pm_paper_tick_runner.py,1052,CLS,R118
scripts/platformkit/pm_trading/test_pm_paper_tick_runner.py,1071,CLS,R118
scripts/platformkit/pm_trading/test_pm_paper_tick_runner.py,1074,CLS,R118
scripts/platformkit/pm_trading/ui.py,124,CLS,R119
scripts/platformkit/pm_trading/ui.py,131,CLS,R119
scripts/platformkit/predictive_validity/test_mlb_adapters.py,46,BALL_QUOTED,R196
scripts/platformkit/render_tracking_demo.py,41,CLS,R68
scripts/platformkit/serving_calibration.py,93,CLS,R284
scripts/platformkit/serving_calibration.py,97,CLS,R284
scripts/platformkit/signals/playstyle_corr_gate.py,49,BALL_QUOTED,R158
scripts/platformkit/soccer_xt.py,63,CLS,R197
scripts/platformkit/soccer_xt.py,67,CLS,R197
scripts/platformkit/soccer_xt.py,84,CLS,R197
scripts/platformkit/soccer_xt.py,105,CLS,R197
scripts/platformkit/soccer_xt.py,107,BALL_QUOTED|CLS,R197
scripts/platformkit/soccer_xt.py,110,BALL_QUOTED|CLS,R197
scripts/platformkit/specs/officiatingdynamics_tennis.py,16,BALL_COL,R199
scripts/platformkit/specs/officiatingdynamics_tennis.py,26,BALL_COL,R199
scripts/platformkit/specs/officiatingdynamics_tennis.py,29,BALL_COL,R199
scripts/platformkit/specs/officiatingdynamics_tennis.py,46,BALL_COL,R199
scripts/platformkit/specs/officiatingdynamics_tennis.py,56,BALL_COL,R199
scripts/platformkit/tennis_coverage_probe.py,68,BALL_QUOTED,R200
scripts/platformkit/tennis_coverage_probe.py,134,BALL_QUOTED,R200
scripts/platformkit/tennis_detector_recall.py,72,CLS,R201
scripts/platformkit/test_attempted_frame_count_source.py,16,CLS,R51
scripts/platformkit/test_attempted_frame_count_source.py,19,BALL_QUOTED|CLS,R51
scripts/platformkit/test_attempted_frame_count_source.py,28,BALL_COL,R51
scripts/platformkit/test_attempted_frame_count_source.py,59,BALL_COL,R51
scripts/platformkit/test_basketball_relabel_image_px.py,40,CLS,R159
scripts/platformkit/test_coordinate_provenance.py,12,CLS,R160
scripts/platformkit/test_coordinate_provenance.py,20,CLS,R160
scripts/platformkit/test_coordinate_provenance.py,28,CLS,R160
scripts/platformkit/test_coordinate_provenance.py,31,CLS,R160
scripts/platformkit/test_coordinate_provenance.py,44,CLS,R160
scripts/platformkit/test_coordinate_provenance.py,56,CLS,R160
scripts/platformkit/test_corpus_rescore.py,15,CLS,R66
scripts/platformkit/test_corpus_rescore.py,17,BALL_QUOTED|CLS,R66
scripts/platformkit/test_court_transform.py,138,CLS,R161
scripts/platformkit/test_coverage_recovery.py,15,CLS,R162
scripts/platformkit/test_coverage_recovery.py,16,CLS,R162
scripts/platformkit/test_coverage_recovery.py,17,CLS,R162
scripts/platformkit/test_coverage_recovery.py,18,CLS,R162
scripts/platformkit/test_coverage_recovery.py,19,CLS,R162
scripts/platformkit/test_coverage_recovery.py,20,CLS,R162
scripts/platformkit/test_coverage_recovery.py,41,CLS,R162
scripts/platformkit/test_coverage_recovery.py,42,CLS,R162
scripts/platformkit/test_coverage_recovery.py,43,CLS,R162
scripts/platformkit/test_coverage_recovery.py,53,CLS,R162
scripts/platformkit/test_coverage_recovery.py,54,CLS,R162
scripts/platformkit/test_demo_render.py,17,CLS,R65
scripts/platformkit/test_demo_render.py,19,BALL_QUOTED|CLS,R65
scripts/platformkit/test_depth_dashboard.py,44,CLS,R163
scripts/platformkit/test_depth_dashboard.py,47,CLS,R163
scripts/platformkit/test_evaluated_frame_count_direct_path.py,15,CLS,R55
scripts/platformkit/test_evaluated_frame_count_direct_path.py,19,BALL_QUOTED|CLS,R55
scripts/platformkit/test_evidence_pipeline.py,18,CLS,R164
scripts/platformkit/test_footage_cycle.py,76,CLS,R165
scripts/platformkit/test_footage_cycle.py,137,CLS,R165
scripts/platformkit/test_footage_cycle_import.py,18,CLS,R166
scripts/platformkit/test_footage_cycle_import.py,21,CLS,R166
scripts/platformkit/test_g149_persist_decoded_denominator.py,20,CLS,R167
scripts/platformkit/test_g153_local_decoded_frames_producer.py,28,CLS,R168
scripts/platformkit/test_liveness_metrics.py,11,CLS,R169
scripts/platformkit/test_liveness_metrics.py,43,CLS,R169
scripts/platformkit/test_liveness_metrics.py,56,CLS,R169
scripts/platformkit/test_overlay_render.py,23,CLS,R170
scripts/platformkit/test_progress_watchdog.py,79,CLS,R171
scripts/platformkit/test_soccer_xt.py,27,CLS,R198
scripts/platformkit/test_track_daemon_done.py,58,CLS,R172
scripts/platformkit/test_track_daemon_done.py,75,CLS,R172
scripts/platformkit/test_track_daemon_done.py,109,CLS,R172
scripts/platformkit/test_track_daemon_ledger_denominator.py,16,CLS,R173
scripts/platformkit/test_tracking_contract.py,14,BALL_QUOTED|CLS,R64
scripts/platformkit/test_tracking_contract.py,22,CLS,R64
scripts/platformkit/test_tracking_contract.py,45,CLS,R64
scripts/platformkit/test_tracking_contract.py,66,CLS,R64
scripts/platformkit/test_tracking_contract.py,76,CLS,R64
scripts/platformkit/test_tracking_contract.py,85,CLS,R64
scripts/platformkit/test_tracking_contract.py,93,CLS,R64
scripts/platformkit/test_tracking_harness.py,21,CLS,R57
scripts/platformkit/test_tracking_harness.py,23,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,75,CLS,R57
scripts/platformkit/test_tracking_harness.py,88,CLS,R57
scripts/platformkit/test_tracking_harness.py,97,CLS,R57
scripts/platformkit/test_tracking_harness.py,108,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,116,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,129,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,142,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,157,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,175,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,225,CLS,R57
scripts/platformkit/test_tracking_harness.py,228,BALL_QUOTED|CLS,R57
scripts/platformkit/test_tracking_harness.py,241,CLS,R57
scripts/platformkit/test_tracking_harness_g197.py,11,CLS,R56
scripts/platformkit/test_tracking_harness_g197.py,13,BALL_QUOTED|CLS,R56
scripts/platformkit/test_tracking_harness_g50b.py,19,CLS,R61
scripts/platformkit/test_tracking_harness_g50b.py,22,BALL_QUOTED|CLS,R61
scripts/platformkit/test_tracking_harness_g72_metric_local.py,35,CLS,R62
scripts/platformkit/test_tracking_harness_g72_metric_local.py,38,BALL_QUOTED|CLS,R62
scripts/platformkit/test_tracking_harness_g80_insufficient_data.py,20,CLS,R59
scripts/platformkit/test_tracking_harness_g80_insufficient_data.py,24,BALL_QUOTED|CLS,R59
scripts/platformkit/test_tracking_harness_g80_insufficient_data.py,33,CLS,R59
scripts/platformkit/test_tracking_harness_g80_insufficient_data.py,36,BALL_QUOTED|CLS,R59
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,13,CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,16,BALL_QUOTED|CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,23,CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,35,CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,38,CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,48,BALL_QUOTED|CLS,R60
scripts/platformkit/test_tracking_harness_g88_jump_statistic.py,52,CLS,R60
scripts/platformkit/test_tracking_schema_coordinate_space.py,17,CLS,R174
scripts/platformkit/test_tracking_schema_image_px_containment.py,19,CLS,R175
scripts/platformkit/track_daemon_done.py,90,CLS,R31
scripts/platformkit/tracking/ball_join.py,47,BALL_COL,R70
scripts/platformkit/tracking/ball_join.py,60,BALL_COL,R70
scripts/platformkit/tracking/ball_join.py,61,BALL_COL,R70
scripts/platformkit/tracking/bridge_infill.py,60,CLS,R83
scripts/platformkit/tracking/bridge_infill.py,67,CLS,R83
scripts/platformkit/tracking/football_fieldview.py,151,CLS,R202
scripts/platformkit/tracking/football_snap.py,31,CLS,R203
scripts/platformkit/tracking/football_snap.py,133,CLS,R203
scripts/platformkit/tracking/football_snap.py,136,CLS,R203
scripts/platformkit/tracking/football_snap.py,200,CLS,R203
scripts/platformkit/tracking/framing_coverage.py,41,CLS,R82
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,81,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,83,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,84,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,85,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,86,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,164,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,165,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,166,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,167,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,171,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,172,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,173,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,174,CLS,R120
scripts/platformkit/tracking/g194_m1_pipeline_measure.py,175,CLS,R120
scripts/platformkit/tracking/g195_cv2_rng_route_determinism.py,29,BALL_COL,R23
scripts/platformkit/tracking/g195_cv2_rng_route_determinism.py,47,BALL_COL,R23
scripts/platformkit/tracking/g198_prefetch_frame_misalignment.py,36,BALL_COL,R17
scripts/platformkit/tracking/g198_prefetch_frame_misalignment.py,47,BALL_COL,R17
scripts/platformkit/tracking/g198_prefetch_frame_misalignment.py,113,BALL_COL,R17
scripts/platformkit/tracking/g230_physical_plausibility.py,65,CLS,R87
scripts/platformkit/tracking/g230_physical_plausibility.py,66,CLS,R87
scripts/platformkit/tracking/g231_out_of_bounds_structure.py,186,CLS,R88
scripts/platformkit/tracking/g231_out_of_bounds_structure.py,197,CLS,R88
scripts/platformkit/tracking/g231_out_of_bounds_structure.py,198,CLS,R88
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,24,CLS,R78
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,105,CLS,R78
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,108,CLS,R78
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,132,CLS,R78
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,172,CLS,R78
scripts/platformkit/tracking/g277_cross_sport_image_space_profile.py,269,CLS,R78
scripts/platformkit/tracking/g280_amateur_blind_precision.py,81,CLS,R79
scripts/platformkit/tracking/g280_amateur_blind_precision.py,84,CLS,R79
scripts/platformkit/tracking/g280_amateur_footage_trackability.py,19,CLS,R80
scripts/platformkit/tracking/g280_amateur_footage_trackability.py,152,CLS,R80
scripts/platformkit/tracking/g289_implausible_step_decomposition.py,24,CLS,R121
scripts/platformkit/tracking/g289_implausible_step_decomposition.py,25,CLS,R121
scripts/platformkit/tracking/g305_additive_registration_verdict.py,98,CLS,R41
scripts/platformkit/tracking/g305_additive_registration_verdict.py,102,BALL_QUOTED|CLS,R41
scripts/platformkit/tracking/g305_additive_registration_verdict.py,162,BALL_COL,R41
scripts/platformkit/tracking/g309_multigame_census.py,30,BALL_COL,R18
scripts/platformkit/tracking/g309_multigame_census.py,131,BALL_COL,R18
scripts/platformkit/tracking/g309_multigame_census.py,140,BALL_COL,R18
scripts/platformkit/tracking/g309_multigame_census.py,142,BALL_COL,R18
scripts/platformkit/tracking/g309_multigame_census.py,144,BALL_COL,R18
scripts/platformkit/tracking/g309_multigame_census.py,181,BALL_COL,R18
scripts/platformkit/tracking/g310_instance_key.py,197,BALL_COL,R19
scripts/platformkit/tracking/g310_native_input_arm.py,90,BALL_COL,R20
scripts/platformkit/tracking/g314_ball_inferred_coords.py,1,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,4,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,5,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,16,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,20,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,36,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,38,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,44,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,58,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,63,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,70,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,72,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,78,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,79,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,80,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,82,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,106,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,113,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,114,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,119,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,141,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,144,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,150,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,154,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,158,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,159,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,167,BALL_COL,R21
scripts/platformkit/tracking/g314_ball_inferred_coords.py,169,BALL_COL,R21
scripts/platformkit/tracking/g320_ball_table_census.py,5,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,6,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,9,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,26,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,31,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,68,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,87,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,92,BALL_COL,R24
scripts/platformkit/tracking/g320_ball_table_census.py,93,BALL_COL,R24
scripts/platformkit/tracking/g324_arms.py,115,CLS,R93
scripts/platformkit/tracking/g327_detector_batch_stability.py,220,CLS,R94
scripts/platformkit/tracking/g331_evaluated_frames_sidecar.py,95,BALL_COL,R22
scripts/platformkit/tracking/g331_evaluated_frames_sidecar.py,123,BALL_COL,R22
scripts/platformkit/tracking/motion_bounds.py,36,CLS,R81
scripts/platformkit/tracking/motion_bounds.py,37,CLS,R81
scripts/platformkit/tracking/test_bridge_infill.py,10,CLS,R176
scripts/platformkit/tracking/test_bridge_infill.py,37,CLS,R176
scripts/platformkit/tracking/test_depth_replay.py,18,CLS,R63
scripts/platformkit/tracking/test_depth_replay.py,21,BALL_QUOTED|CLS,R63
scripts/platformkit/tracking/test_football_snap.py,124,CLS,R204
scripts/platformkit/tracking/test_football_snap.py,127,CLS,R204
scripts/platformkit/tracking/test_framing_coverage.py,15,CLS,R177
scripts/platformkit/tracking/test_g195_cv2_rng_route_determinism.py,16,BALL_COL,R178
scripts/platformkit/tracking/test_g198_prefetch_frame_misalignment.py,20,BALL_COL,R179
scripts/platformkit/tracking/test_g230_physical_plausibility.py,9,CLS,R54
scripts/platformkit/tracking/test_g230_physical_plausibility.py,11,CLS,R54
scripts/platformkit/tracking/test_g230_physical_plausibility.py,12,CLS,R54
scripts/platformkit/tracking/test_g230_physical_plausibility.py,13,BALL_QUOTED|CLS,R54
scripts/platformkit/tracking/test_g230_physical_plausibility.py,22,BALL_QUOTED,R54
scripts/platformkit/tracking/test_g231_out_of_bounds_structure.py,10,CLS,R53
scripts/platformkit/tracking/test_g231_out_of_bounds_structure.py,12,CLS,R53
scripts/platformkit/tracking/test_g231_out_of_bounds_structure.py,13,CLS,R53
scripts/platformkit/tracking/test_g231_out_of_bounds_structure.py,14,BALL_QUOTED|CLS,R53
scripts/platformkit/tracking/test_g277_cross_sport_image_space_profile.py,18,CLS,R180
scripts/platformkit/tracking/test_g277_cross_sport_image_space_profile.py,42,CLS,R180
scripts/platformkit/tracking/test_g277_cross_sport_image_space_profile.py,43,CLS,R180
scripts/platformkit/tracking/test_g277_cross_sport_image_space_profile.py,48,CLS,R180
scripts/platformkit/tracking/test_g280_amateur_footage_trackability.py,11,CLS,R181
scripts/platformkit/tracking/test_g280_amateur_footage_trackability.py,17,CLS,R181
scripts/platformkit/tracking/test_g305_additive_registration_verdict.py,71,BALL_COL,R182
scripts/platformkit/tracking/test_g81_null_coverage_readers.py,12,CLS,R183
scripts/platformkit/tracking/test_harness_additive_metrics.py,21,CLS,R58
scripts/platformkit/tracking/test_harness_additive_metrics.py,22,CLS,R58
scripts/platformkit/tracking/test_harness_additive_metrics.py,23,BALL_QUOTED|CLS,R58
scripts/platformkit/tracking/test_harness_additive_metrics.py,66,BALL_QUOTED|CLS,R58
scripts/platformkit/tracking/test_image_px_containment.py,12,CLS,R184
scripts/platformkit/tracking/test_motion_bounds.py,11,CLS,R185
scripts/platformkit/tracking/test_tracklet_merge.py,8,CLS,R186
scripts/platformkit/tracking/tracklet_merge.py,33,CLS,R84
scripts/platformkit/tracking/tracklet_merge.py,40,CLS,R84
scripts/platformkit/tracking_contract.py,27,CLS,R69
scripts/platformkit/tracking_contract.py,126,CLS,R69
scripts/platformkit/tracking_depth_inventory.py,19,CLS,R40
scripts/platformkit/tracking_depth_inventory.py,23,BALL_COL,R40
scripts/platformkit/tracking_depth_inventory.py,30,BALL_COL,R40
scripts/platformkit/tracking_depth_inventory.py,31,BALL_COL,R40
scripts/platformkit/tracking_harness.py,233,CLS,R30
scripts/platformkit/tracking_harness.py,243,BALL_QUOTED|CLS,R30
scripts/platformkit/tracking_harness.py,314,BALL_QUOTED|CLS,R30
scripts/platformkit/tracking_harness.py,322,CLS,R30
scripts/platformkit/tracking_harness.py,332,BALL_QUOTED|CLS,R30
scripts/platformkit/tracking_harness.py,334,BALL_QUOTED|CLS,R30
scripts/platformkit/tracking_harness.py,337,BALL_QUOTED|CLS,R30
scripts/platformkit/tracking_quality_scan.py,61,CLS,R85
scripts/platformkit/tracking_schema.py,37,CLS,R86
scripts/platformkit/tracking_schema.py,86,CLS,R86
scripts/platformkit/tracking_schema.py,223,CLS,R86
scripts/platformkit/tracking_schema.py,266,BALL_COL,R86
