frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
276,4.605,5,green,3061,1086,0.8992,0.6347,0.0,0.0,0.0,paint,0,,,,none,0.0,0.0,3061.0,1086.0,1,0,,,445,387,503,466,,,0.0,298.6,0.0,0,84.53,31.74,7.95,0,2,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,1
282,4.705,5,green,3068,1086,0.9013,0.6347,1.17,1.17,0.0,paint,0,,,,none,0.0,0.0,3068.0,1086.0,1,0,,,442,385,499,458,,,0.0,294.2,0.72,0,84.72,31.74,7.85,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,1
288,4.805,5,green,3068,1086,0.9013,0.6347,0.0,-1.17,0.0,paint,0,,,,none,0.0,0.0,3068.0,1086.0,1,0,,,440,382,495,457,,,0.0,294.2,0.0,0,84.72,31.74,7.85,0,4,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,1
294,4.905,5,green,3076,1086,0.9036,0.6347,1.33,1.33,0.0,paint,0,,,,none,0.0,0.0,3076.0,1086.0,1,0,,,404,360,453,435,,,0.0,289.3,0.81,0,84.94,31.74,7.74,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,,0,2,1
300,5.005,5,green,3073,1086,0.9028,0.6347,0.5,-0.83,180.0,paint,0,66.0,,137.0,none,0.0,0.0,3141.5,1085.0,2,0,right,,401,358,453,437,3139,1086,0.0,291.1,-0.31,0,84.86,31.74,7.78,0,6,1,1.0,fast_break,1,0.0,24.0,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,,,,0,3,1
300,5.005,2,green,3210,1084,0.943,0.6335,0.0,0.0,0.0,paint,1,71.0,,137.0,none,0.0,0.0,3141.5,1085.0,2,0,right,,369.09007263183594,186.8507308959961,427.44142150878906,280.39127349853516,3139,1086,0.0,232.1,0.0,0,88.64,31.68,6.68,0,6,1,0.867,fast_break,1,0.0,24.0,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,,,0.0,,,,0,3,1
306,5.105,5,green,3066,1086,0.9007,0.6347,1.17,0.67,180.0,paint,0,433.0,,256.0,none,0.0,0.0,3194.0,1084.5,2,0,right,,383.06874656677246,348.85373306274414,435.2130527496338,425.72866439819336,3499,1080,360.05,295.4,-0.73,0,84.67,31.74,7.88,0,6,2,0.933,fast_break,1,7.0,23.8999,,,,,0.0,0.1,fast_break,,,0.0,0,unknown,,,32.26151818429436,,,,0,3,1
306,5.105,2,green,3322,1083,0.9759,0.633,18.67,18.67,359.5,paint,1,177.0,,256.0,shot,0.0,0.0,3194.0,1084.5,2,0,right,,352.22987365722656,98.0044174194336,410.5812225341797,191.54496002197266,3499,1080,360.05,238.4,-5.41,0,91.74,31.65,7.29,0,6,2,0.8,fast_break,1,7.0,23.8999,,,,,0.0,0.1,fast_break,,,0.0,0,unknown,,,32.26151818429436,,,,0,3,1
312,5.205,5,green,3068,1087,0.9013,0.6353,0.37,-0.8,26.6,paint,0,644.1,,,none,0.0,0.0,3068.0,1087.0,1,0,right,,367.85902976989746,340.4366798400879,420.0033359527588,417.3116111755371,3712,1077,213.02,295.0,0.08,0,84.72,31.77,7.87,0,6,3,0.867,fast_break,1,0.0,23.7998,,,,,0.0,0.0,paint_touch,,,0.0,0,unknown,,,15.101508386765724,,,,0,2,1
318,5.305,1,green,3088,1086,0.9072,0.6347,0.0,0.0,0.0,paint,0,20.6,,,none,0.0,0.0,3088.0,1086.0,1,0,right,,399,346,448,419,3069,1094,643.22,282.2,0.0,0,85.27,31.74,7.58,0,6,4,1.0,fast_break,1,0.0,23.6997,,,,,0.0,0.1,paint_touch,,,0.0,0,unknown,,,122.21622460031874,,,,0,4,1
324,5.405,2,green,3094,1086,0.9089,0.6347,38.0,19.33,179.2,paint,0,26.2,,,none,0.0,0.0,3094.0,1086.0,1,0,right,,396,340,445,412,3069,1094,0.0,278.8,-21.79,0,85.44,31.74,7.51,0,6,5,1.0,fast_break,1,0.0,23.5996,,,,,0.0,0.2,paint_touch,,,0.0,0,unknown,,,122.21622460031874,,,,0,5,1
330,5.506,4,green,3145,1083,0.9239,0.633,0.0,0.0,0.0,paint,0,93.1,,,none,0.0,0.0,3145.0,1083.0,1,0,right,,474,335,524,414,3052,1088,18.03,250.9,0.0,0,86.85,31.65,6.91,0,6,6,1.0,fast_break,1,0.0,23.4995,,,,,0.0,0.3,paint_touch,,,0.0,0,unknown,,,133.49261319555393,,,,0,6,1
336,5.606,6,white,3235,1082,0.9504,0.6324,0.0,0.0,0.0,paint,0,183.1,102.0,,none,0.0,0.0,3235.0,1082.0,1,1,right,,476,278,528,371,3052,1088,0.0,227.1,0.0,0,89.33,31.62,6.64,0,6,7,1.0,fast_break,1,0.0,23.3994,,,,,0.0,0.4,paint_touch,,,0.0,0,unknown,,,133.49261319555393,,,,0,7,1
336,5.606,4,green,3133,1084,0.9204,0.6335,2.01,2.01,175.2,paint,0,81.1,102.0,,none,0.0,0.0,3133.0,1084.0,1,1,right,,465.79527854919434,323.1760482788086,515.3915500640869,401.22525787353516,3052,1088,0.0,257.1,-1.06,0,86.52,31.68,7.04,0,6,7,0.933,fast_break,1,0.0,23.3994,,,,,0.0,0.4,paint_touch,,,0.0,0,unknown,,,133.49261319555393,,,,0,7,1
342,5.706,2,green,3068,1086,0.9013,0.6347,4.33,-33.67,180.0,paint,0,17.1,96.0,,none,0.0,0.0,3068.0,1086.0,1,2,right,,401,353,460,444,3051,1088,1.0,294.2,-2.69,0,84.72,31.74,7.85,0,6,8,1.0,fast_break,1,0.0,23.2993,,,,,0.0,0.5,paint_touch,,,0.0,0,unknown,,,3.1841621957571333,,,,0,8,1
