game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022400689,1,306,5.105,2,,HOU,3322,1083,0.9759,0.633,paint,256.0,0.0752,0.0,6,2,,,0.0,,0.0,0,,1,238.4,0,catch_and_shoot
0022400689,2,1356,22.623,7,Aaron Holiday,BKN,2990,1088,0.8784,0.6359,paint,6.1,0.0018,0.0,8,48,,,0.0,,36.0,0,-88.68422606727721,1,349.4,0,catch_and_shoot
0022400689,3,2724,45.445,4,HOU#?,HOU,3081,1085,0.9051,0.6341,paint,91.0,0.0267,0.0,147,1,,,0.0,,300.2,0,82.85926416323059,1,285.5,0,catch_and_shoot
0022400689,4,3210,53.553,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,51.0,0.015,0.0,147,37,,,0.484026596560477,,108.0,0,39.37189952882969,1,353.2,1,catch_and_shoot
0022400689,5,3930,65.566,6,HOU#?,BKN,3035,1088,0.8916,0.6359,paint,52.0,0.0153,0.0,148,62,,,0.0,,352.1,0,-85.59423002590155,1,317.2,0,catch_and_shoot
0022400689,6,4494,74.975,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,51.0,0.015,0.0,149,1,,,0.05352870710949843,,108.0,0,14.941897882241452,1,353.2,0,catch_and_shoot
0022400689,7,5142,85.786,8,HOU#?,BKN,3050,1087,0.896,0.6353,paint,66.0,0.0194,0.0,150,63,,,0.0866600243517764,,878.6,0,89.33163556585237,1,306.5,0,catch_and_shoot
0022400689,8,5736,95.696,8,HOU#?,BKN,3050,1087,0.896,0.6353,paint,66.0,0.0194,0.0,158,0,,,0.0866600243517764,,878.6,0,-84.54179035788836,1,306.5,0,catch_and_shoot
0022400689,9,6462,107.808,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,52.0,0.0153,0.0,176,10,,,0.0,,451.1,0,88.20167248849026,1,354.0,0,catch_and_shoot
0022400689,10,7506,125.225,8,HOU#?,BKN,3050,1087,0.896,0.6353,paint,67.0,0.0197,0.0,179,54,,,0.1433385735399531,,878.6,0,-88.35288532037413,1,306.5,0,catch_and_shoot
0022400689,11,8370,139.639,8,HOU#?,BKN,3050,1087,0.896,0.6353,paint,66.1,0.0194,0.0,179,183,,,0.0,,878.6,0,85.89249085033107,1,306.5,1,catch_and_shoot
0022400689,12,9108,151.952,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,66.0,0.0194,0.0,179,291,,,0.0,,108.0,0,-84.30802915147315,1,353.2,1,catch_and_shoot
0022400689,13,9624,160.56,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,,,0.0,180,31,,,0.03921568571528434,,108.0,0,-89.24972310859982,1,353.2,0,catch_and_shoot
0022400689,14,10866,181.281,2,HOU#?,HOU,2983,1087,0.8763,0.6353,paint,67.0,0.0197,0.0,181,190,,,0.10047747427225279,,451.1,0,-84.13046812586968,1,354.0,0,catch_and_shoot
0022400689,15,11436,190.791,6,HOU#?,BKN,3035,1088,0.8916,0.6359,paint,,,0.0,181,270,,4.0,0.4170761940617794,,352.1,0,84.65134037661667,1,317.2,1,catch_and_shoot
0022400689,16,12162,202.903,3,HOU#?,HOU,3053,1087,0.8969,0.6353,paint,18.0,0.0053,0.0,182,119,,4.0,0.0,,147.1,0,-86.73069494401474,1,304.5,0,catch_and_shoot
0022400689,17,13026,217.317,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,51.0,0.015,0.0,183,46,,4.0,0.0,,108.0,0,-88.4837344662529,1,353.2,0,catch_and_shoot
0022400689,18,13506,225.325,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,66.0,0.0194,0.0,194,0,,4.0,0.0,,108.0,0,-88.78454255997526,1,353.2,0,catch_and_shoot
0022400689,19,14994,250.15,3,HOU#?,HOU,3053,1087,0.8969,0.6353,paint,18.0,0.0053,0.0,199,151,,4.0,0.0,,147.1,0,-84.48018382728375,1,304.5,0,catch_and_shoot
0022400689,20,15672,261.461,1,HOU#?,HOU,2984,1087,0.8766,0.6353,paint,6.1,0.0018,0.0,199,264,,4.0,0.12547240966926793,,108.0,0,55.05512125863501,1,353.2,1,catch_and_shoot
0022400689,21,16194,270.17,6,HOU#?,BKN,3035,1088,0.8916,0.6359,paint,51.0,0.015,0.0,199,351,,4.0,0.0,,352.1,0,83.64503114276638,1,317.2,1,catch_and_shoot
