draw_kind,section_id,sealed_start_frame,sealed_end_frame_exclusive,frame,player_id,position_source,source_branch,matched_event_id,matched_event_valid,repeated_coordinate,x_position,y_position,bbox_x1,bbox_y1,bbox_x2,bbox_y2,target_weight,mask_reason
1080p30,X5w3V6rh26s_s90,,,1127,1,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1127_611_352_911_511,1,0,1778,386,352.0,611.0,511.0,911.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1130,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,399.0,609.0,538.0,903.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1133,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,414.0,609.0,559.0,902.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1136,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,429.0,609.0,574.0,904.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1139,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,439.0,609.0,585.0,906.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1142,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,443.0,603.0,590.0,907.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1145,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,468.0,598.0,599.0,907.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1148,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,478.0,594.0,607.0,903.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1151,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,492.0,590.0,628.0,904.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1154,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,502.0,593.0,667.0,904.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1157,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,512.0,592.0,677.0,905.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1160,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,512.0,592.0,677.0,901.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1163,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,527.0,592.0,679.0,899.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1166,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,537.0,592.0,682.0,900.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1169,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,542.0,598.0,690.0,904.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1172,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,543.0,613.0,679.0,907.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1175,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,542.0,613.0,672.0,907.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1178,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,542.0,624.0,759.0,904.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1178,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,384,298,693.0,305.0,831.0,561.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1178,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,625,304,1184.0,285.0,1296.0,561.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1178,6,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1178_224_1077_455_1185,1,0,573,241,1077.0,224.0,1185.0,455.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1178,7,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1178_627_540_909_666,1,0,301,490,540.0,627.0,666.0,909.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1178,8,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1178_825_1785_982_1935,1,0,907,538,1785.0,825.0,1935.0,982.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1178,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1178_266_1307_566_1439,1,0,691,308,1307.0,266.0,1439.0,566.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1178,10,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1178_385_1774_594_1918,1,0,923,329,1774.0,385.0,1918.0,594.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1181,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,531.0,631.0,732.0,901.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1181,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,369,299,673.0,301.0,795.0,562.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1181,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,619,310,1170.0,288.0,1290.0,572.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1181,6,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1181_232_1074_452_1184,1,0,573,240,1074.0,232.0,1184.0,452.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1181,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1181_313_1311_585_1455,1,0,695,319,1311.0,313.0,1455.0,585.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1181,7,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,300,498,540.0,627.0,666.0,909.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1181,8,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,906,546,1785.0,825.0,1935.0,982.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1181,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,922,337,1774.0,385.0,1918.0,594.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,538.0,648.0,664.0,906.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,353,296,649.0,301.0,754.0,558.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,628,312,1191.0,294.0,1305.0,575.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,6,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1184_232_1071_474_1182,1,0,570,252,1071.0,232.0,1182.0,474.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1184,9,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,699,319,1333.0,358.0,1450.0,585.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,8,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,0,1,906,546,1785.0,825.0,1935.0,982.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1184,10,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,0,1,922,337,1774.0,385.0,1918.0,594.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1187,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,519.0,653.0,656.0,906.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1187,2,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1187_333_958_585_1078,1,0,513,315,958.0,333.0,1078.0,585.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1187,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,413,213,754.0,214.0,877.0,413.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1187,7,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,300,498,1785.0,846.0,1935.0,1002.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1187,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,1071.0,236.0,1182.0,493.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1187,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1187_297_1323_592_1446,1,0,695,323,1323.0,297.0,1446.0,592.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1187,10,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1187_407_1780_617_1918,1,0,923,342,1780.0,407.0,1918.0,617.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1190,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,513.0,661.0,654.0,907.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1190,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,333,309,591.0,330.0,736.0,581.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1190,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,631,315,1194.0,291.0,1312.0,581.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1190,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,1068.0,242.0,1179.0,491.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1190,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1190_357_1318_588_1461,1,0,698,320,1318.0,357.0,1461.0,588.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1190,10,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1190_408_1768_628_1912,1,0,918,348,1768.0,408.0,1912.0,628.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1193,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,494.0,676.0,651.0,909.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1193,2,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1193_338_931_591_1048,1,0,498,318,931.0,338.0,1048.0,591.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1193,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1193_593_333_903_523,1,0,214,486,333.0,593.0,523.0,903.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1193,4,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1193_348_570_582_729,1,0,326,309,570.0,348.0,729.0,582.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1193,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1193_308_1191_583_1314,1,0,630,316,1191.0,308.0,1314.0,583.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1193,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,902.4728,121.94299,1014.7621,370.943,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1193,9,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,697,336,1323.6141,349.32068,1457.8446,600.52374,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1193,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,916,358,1767.448,416.69196,1909.167,632.5267,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1196,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,464.0,685.0,627.0,906.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1196,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1196_341_905_592_1043,1,0,490,318,905.0,341.0,1043.0,592.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1196,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,307,315,527.0,339.0,698.0,593.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1196,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1196_310_1189_590_1303,1,0,627,320,1189.0,310.0,1303.0,590.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1196,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1196_343_1327_580_1443,1,0,696,316,1327.0,343.0,1443.0,580.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1196,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,778.45483,32.732605,890.74414,281.7326,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1196,10,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,914,362,1763.8352,423.19708,1905.5542,639.0318,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1196,6,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,565,276,1063.1538,267.1614,1173.6672,500.4407,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1199,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,423.0,687.0,594.0,908.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1199,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1199_343_903_596_1038,1,0,488,320,903.0,343.0,1038.0,596.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1199,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,281,315,494.0,327.0,627.0,594.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1199,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1199_320_1183_591_1306,1,0,626,321,1183.0,320.0,1306.0,591.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1199,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1199_324_1321_575_1449,1,0,697,313,1321.0,324.0,1449.0,575.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1199,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,914,362,425.0,156.0,525.0,378.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1199,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,654.4369,-56.477776,766.7262,192.52222,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1199,6,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,564,281,1061.0864,275.1312,1171.5999,508.4105,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,390.0,694.0,551.0,906.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1202_341_883_596_1033,1,0,482,320,883.0,341.0,1033.0,596.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1202,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,251,330,428.0,336.0,576.0,621.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1202_332_1183_599_1312,1,0,627,325,1183.0,332.0,1312.0,599.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1202,9,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,696,326,1320.0,333.0,1452.0,597.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,10,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,914,362,88.0,199.0,188.0,289.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,906,546,530.41895,-145.68816,642.70825,103.311844,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1202,6,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,563,285,1059.019,283.10098,1169.5325,516.38025,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1205,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,367.0,698.0,515.0,908.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1205,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,241,323,410.0,361.0,555.0,610.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1205,5,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,631,328,1180.0,334.0,1330.0,604.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1205,9,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,695,329,1320.9005,334.26282,1449.8136,589.88074,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1208,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,427.0,255.0,589.0,478.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1208,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1208_334_849_591_957,1,0,455,317,849.0,334.0,957.0,591.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1208,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,222,326,344.0,376.0,546.0,616.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1208,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1208_336_1173_609_1356,1,0,635,331,1173.0,336.0,1356.0,609.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1208,8,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,906,546,341.0,723.0,500.0,1032.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1208,9,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,690,321,1273.0,291.0,1474.0,590.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1211,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,888.0,190.0,975.0,358.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1211,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1211_333_822_583_945,1,0,445,312,822.0,333.0,945.0,583.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1211,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,189,330,294.0,382.0,466.0,624.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1211,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1211_313_1173_609_1359,1,0,636,331,1173.0,313.0,1359.0,609.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1211,9,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,0,0,688,323,1284.581,295.76404,1456.8145,577.4522,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1211,7,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,300,498,1051.2305,108.098694,1172.1672,345.0354,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1214,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,409.0,206.0,538.0,418.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1214,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1214_341_790_585_934,1,0,434,313,790.0,341.0,934.0,585.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1214,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,155,328,210.0,377.0,418.0,621.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1214,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1214_328_1190_609_1373,1,0,644,331,1190.0,328.0,1373.0,609.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1214,6,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,0,563,285,-15.0,604.0,117.0,949.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1214,7,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,300,498,1785.0,870.0,1923.0,1029.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1214,9,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1214_351_1392_590_1488,1,0,723,322,1392.0,351.0,1488.0,590.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1217,1,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,0,1,1778,386,184.0,268.0,390.0,529.0,0,PROVENANCE_MASKED;REPEATED_COORDINATE;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1217,3,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1217_338_757_574_903,1,0,418,306,757.0,338.0,903.0,574.0,1,CANDIDATE_ONLY
1080p30,X5w3V6rh26s_s90,,,1217,4,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,0,0,136,327,170.0,272.0,385.0,621.0,0,PROVENANCE_MASKED;MATCHED_EVENT_ABSENT;NOT_DETECTION
1080p30,X5w3V6rh26s_s90,,,1217,5,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1217_332_1209_612_1341,1,0,640,333,1209.0,332.0,1341.0,612.0,1,CANDIDATE_ONLY
