section,frame,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
nba_0081,564,0.9033203125,575.0,85.0,783.0,670.0
nba_0081,564,0.88818359375,741.0,108.0,955.0,670.0
nba_0081,564,0.8759765625,385.0,53.0,600.0,668.0
nba_0081,567,0.9189453125,932.0,74.0,1219.0,667.0
nba_0081,567,0.90283203125,576.0,84.0,784.0,670.0
nba_0081,567,0.88916015625,742.0,105.0,956.0,670.0
nba_0081,567,0.86474609375,384.0,52.0,601.0,668.0
nba_0081,570,0.91650390625,932.0,72.0,1220.0,669.0
nba_0081,570,0.8974609375,576.0,82.0,782.0,670.0
nba_0081,570,0.88427734375,741.0,104.0,958.0,670.0
nba_0081,570,0.873046875,385.0,52.0,600.0,668.0
nba_0081,573,0.91650390625,934.0,72.0,1221.0,668.0
nba_0081,573,0.89794921875,576.0,81.0,782.0,669.0
nba_0081,573,0.8955078125,742.0,105.0,958.0,670.0
nba_0081,573,0.876953125,386.0,48.0,603.0,670.0
nba_0081,576,0.91455078125,934.0,71.0,1222.0,667.0
nba_0081,576,0.900390625,575.0,81.0,782.0,669.0
nba_0081,576,0.89794921875,741.0,105.0,959.0,670.0
nba_0081,576,0.88525390625,388.0,48.0,601.0,671.0
nba_0081,579,0.91357421875,934.0,71.0,1221.0,668.0
nba_0081,579,0.89599609375,574.0,80.0,782.0,669.0
nba_0081,579,0.8916015625,389.0,49.0,601.0,672.0
nba_0081,579,0.8994140625,741.0,104.0,958.0,670.0
nba_0081,582,0.91650390625,934.0,69.0,1222.0,668.0
nba_0081,582,0.89697265625,571.0,79.0,781.0,670.0
nba_0081,582,0.89794921875,741.0,102.0,957.0,670.0
nba_0081,582,0.8916015625,388.0,48.0,601.0,672.0
nba_0081,585,0.9091796875,931.0,68.0,1221.0,668.0
nba_0081,585,0.88818359375,390.0,48.0,601.0,672.0
nba_0081,585,0.9033203125,742.0,103.0,957.0,670.0
nba_0081,585,0.8955078125,570.0,78.0,780.0,670.0
nba_0081,588,0.9072265625,929.0,69.0,1217.0,668.0
nba_0081,588,0.89501953125,389.0,48.0,601.0,672.0
nba_0081,588,0.90283203125,744.0,104.0,955.0,670.0
nba_0081,588,0.896484375,568.0,78.0,779.0,671.0
nba_0081,591,0.9111328125,927.0,69.0,1215.0,669.0
nba_0081,591,0.89306640625,567.0,78.0,779.0,670.0
nba_0081,591,0.89794921875,389.0,50.0,601.0,672.0
nba_0081,591,0.8955078125,741.0,105.0,957.0,670.0
nba_0081,594,0.9052734375,925.0,69.0,1213.0,669.0
nba_0081,594,0.896484375,743.0,105.0,957.0,670.0
nba_0081,594,0.89111328125,567.0,79.0,778.0,669.0
nba_0081,594,0.88232421875,389.0,50.0,600.0,671.0
nba_0081,597,0.90576171875,922.0,68.0,1210.0,668.0
nba_0081,597,0.87451171875,388.0,48.0,600.0,671.0
nba_0081,597,0.89013671875,566.0,78.0,779.0,669.0
nba_0081,597,0.89013671875,743.0,105.0,956.0,670.0
nba_0081,600,0.90771484375,920.0,66.0,1204.0,668.0
nba_0081,600,0.89501953125,566.0,77.0,779.0,671.0
nba_0081,600,0.892578125,387.0,45.0,599.0,671.0
nba_0081,600,0.8896484375,736.0,102.0,956.0,669.0
nba_0081,603,0.90673828125,918.0,65.0,1202.0,668.0
nba_0081,603,0.8935546875,566.0,74.0,780.0,671.0
nba_0081,603,0.89697265625,739.0,101.0,955.0,669.0
nba_0081,603,0.89111328125,387.0,40.0,599.0,671.0
nba_0081,606,0.90771484375,919.0,67.0,1201.0,668.0
nba_0081,606,0.8916015625,565.0,74.0,779.0,672.0
nba_0081,606,0.896484375,386.0,40.0,600.0,670.0
nba_0081,606,0.89404296875,736.0,98.0,952.0,668.0
nba_0081,609,0.8974609375,385.0,38.0,599.0,671.0
nba_0081,609,0.8974609375,918.0,67.0,1198.0,668.0
nba_0081,609,0.88427734375,567.0,72.0,778.0,671.0
nba_0081,609,0.88623046875,735.0,100.0,954.0,669.0
nba_0081,612,0.900390625,383.0,37.0,598.0,670.0
nba_0081,612,0.89306640625,918.0,67.0,1189.0,667.0
nba_0081,612,0.88818359375,566.0,70.0,780.0,671.0
nba_0081,612,0.8916015625,738.0,99.0,952.0,669.0
nba_0081,615,0.9013671875,381.0,37.0,594.0,670.0
nba_0081,615,0.8916015625,916.0,67.0,1186.0,668.0
nba_0081,615,0.89013671875,566.0,71.0,778.0,668.0
nba_0081,615,0.8828125,740.0,97.0,950.0,670.0
nba_0081,618,0.90625,381.0,35.0,594.0,670.0
nba_0081,618,0.88818359375,567.0,69.0,777.0,669.0
nba_0081,618,0.88818359375,917.0,61.0,1187.0,668.0
nba_0081,618,0.8896484375,737.0,95.0,953.0,669.0
nba_0081,621,0.8916015625,916.0,58.0,1187.0,668.0
nba_0081,621,0.88623046875,567.0,61.0,775.0,669.0
nba_0081,621,0.90478515625,380.0,31.0,595.0,670.0
nba_0081,621,0.88623046875,738.0,89.0,954.0,669.0
nba_0081,624,0.89208984375,566.0,59.0,776.0,668.0
nba_0081,624,0.89208984375,916.0,56.0,1187.0,668.0
nba_0081,624,0.904296875,380.0,28.0,593.0,670.0
nba_0081,624,0.89306640625,740.0,85.0,952.0,668.0
nba_0081,627,0.90380859375,380.0,25.0,595.0,670.0
nba_0081,627,0.89453125,915.0,55.0,1187.0,669.0
nba_0081,627,0.890625,567.0,57.0,776.0,669.0
nba_0081,627,0.89013671875,737.0,79.0,951.0,667.0
nba_0081,630,0.89306640625,913.0,53.0,1189.0,669.0
nba_0081,630,0.89013671875,568.0,58.0,776.0,669.0
nba_0081,630,0.6103515625,1145.0,100.0,1239.0,307.0
nba_0081,630,0.53125,1191.0,107.0,1273.0,299.0
nba_0081,630,0.323486328125,1233.0,103.0,1295.0,297.0
nba_0081,630,0.251708984375,1245.0,102.0,1295.0,296.0
nba_0081,630,0.9326171875,199.0,96.0,426.0,671.0
nba_0081,630,0.90234375,381.0,23.0,594.0,670.0
nba_0081,630,0.88818359375,739.0,76.0,951.0,667.0
nba_0081,633,0.89501953125,916.0,51.0,1190.0,668.0
nba_0081,633,0.89306640625,567.0,57.0,776.0,670.0
nba_0081,633,0.62255859375,1147.0,99.0,1241.0,304.0
nba_0081,633,0.5400390625,1193.0,104.0,1275.0,297.0
nba_0081,633,0.34423828125,1237.0,103.0,1295.0,298.0
nba_0081,633,0.290283203125,1226.0,104.0,1294.0,296.0
nba_0081,633,0.2486572265625,1247.0,99.0,1295.0,294.0
nba_0081,633,0.9287109375,199.0,95.0,426.0,671.0
nba_0081,633,0.9013671875,381.0,21.0,596.0,671.0
nba_0081,633,0.89501953125,740.0,74.0,954.0,669.0
nba_0081,636,0.90185546875,383.0,21.0,598.0,671.0
nba_0081,636,0.8935546875,567.0,57.0,777.0,670.0
nba_0081,636,0.892578125,916.0,52.0,1192.0,669.0
nba_0081,636,0.59912109375,1144.0,99.0,1240.0,307.0
nba_0081,636,0.57080078125,1195.0,106.0,1277.0,298.0
nba_0081,636,0.303955078125,1239.0,103.0,1293.0,297.0
nba_0081,636,0.93310546875,199.0,96.0,428.0,671.0
nba_0081,636,0.88720703125,740.0,74.0,954.0,669.0
nba_0081,639,0.8916015625,916.0,52.0,1191.0,668.0
nba_0081,639,0.8896484375,568.0,57.0,776.0,669.0
nba_0081,639,0.595703125,1146.0,100.0,1240.0,307.0
nba_0081,639,0.5908203125,1197.0,106.0,1279.0,298.0
nba_0081,639,0.326904296875,1237.0,104.0,1295.0,296.0
nba_0081,639,0.92919921875,199.0,97.0,427.0,671.0
nba_0081,639,0.90380859375,384.0,21.0,600.0,670.0
nba_0081,639,0.8876953125,739.0,74.0,955.0,669.0
nba_0081,642,0.8916015625,915.0,53.0,1191.0,668.0
nba_0081,642,0.8896484375,567.0,58.0,775.0,669.0
nba_0081,642,0.6259765625,1143.0,100.0,1241.0,308.0
nba_0081,642,0.56005859375,1195.0,106.0,1277.0,299.0
nba_0081,642,0.303955078125,1237.0,102.0,1295.0,299.0
nba_0081,642,0.2288818359375,1249.0,104.0,1295.0,296.0
nba_0081,642,0.9248046875,195.0,97.0,421.0,671.0
nba_0081,642,0.91162109375,383.0,21.0,599.0,670.0
nba_0081,642,0.8798828125,733.0,77.0,953.0,667.0
nba_0081,645,0.89501953125,914.0,54.0,1192.0,669.0
nba_0081,645,0.890625,565.0,58.0,773.0,669.0
nba_0081,645,0.70166015625,1143.0,103.0,1239.0,310.0
nba_0081,645,0.5263671875,1199.0,107.0,1275.0,302.0
nba_0081,645,0.2998046875,1237.0,106.0,1295.0,298.0
nba_0081,645,0.2254638671875,1249.0,105.0,1295.0,296.0
nba_0081,645,0.9052734375,381.0,22.0,598.0,670.0
nba_0081,645,0.87548828125,733.0,77.0,951.0,668.0
nba_0081,645,0.2281494140625,315.0,104.0,371.0,204.0
nba_0081,648,0.900390625,913.0,55.0,1193.0,669.0
nba_0081,648,0.89306640625,563.0,56.0,772.0,670.0
nba_0081,648,0.68505859375,1145.0,102.0,1235.0,307.0
nba_0081,648,0.56005859375,1197.0,107.0,1275.0,302.0
nba_0081,648,0.3310546875,1239.0,108.0,1295.0,299.0
nba_0081,648,0.290283203125,1247.0,106.0,1295.0,298.0
nba_0081,648,0.90478515625,379.0,24.0,597.0,670.0
nba_0081,648,0.8740234375,730.0,77.0,950.0,669.0
nba_0081,651,0.904296875,561.0,57.0,769.0,669.0
nba_0081,651,0.9013671875,912.0,57.0,1192.0,669.0
nba_0081,651,0.693359375,1139.0,105.0,1233.0,311.0
nba_0081,651,0.587890625,1191.0,111.0,1277.0,300.0
nba_0081,651,0.33447265625,1233.0,109.0,1295.0,300.0
nba_0081,651,0.287841796875,338.0,107.0,400.0,210.0
nba_0081,651,0.2861328125,1245.0,111.0,1295.0,300.0
nba_0081,651,0.9052734375,374.0,27.0,594.0,669.0
nba_0081,651,0.87255859375,727.0,79.0,949.0,666.0
nba_0081,651,0.30810546875,314.0,104.0,371.0,207.0
nba_0081,654,0.90185546875,914.0,59.0,1192.0,668.0
nba_0081,654,0.896484375,562.0,60.0,768.0,669.0
nba_0081,654,0.69775390625,1134.0,106.0,1232.0,311.0
nba_0081,654,0.57861328125,1191.0,112.0,1277.0,302.0
nba_0081,654,0.368408203125,1233.0,111.0,1295.0,302.0
nba_0081,654,0.2861328125,1245.0,111.0,1295.0,302.0
nba_0081,654,0.2254638671875,339.0,106.0,399.0,212.0
nba_0081,654,0.8984375,373.0,32.0,593.0,669.0
nba_0081,654,0.87744140625,729.0,84.0,948.0,666.0
nba_0081,654,0.2705078125,314.0,104.0,372.0,211.0
nba_0081,657,0.9013671875,914.0,60.0,1194.0,668.0
nba_0081,657,0.8974609375,562.0,60.0,768.0,670.0
nba_0081,657,0.6953125,1133.0,107.0,1231.0,313.0
nba_0081,657,0.60498046875,1193.0,113.0,1275.0,303.0
nba_0081,657,0.382080078125,1233.0,112.0,1295.0,302.0
nba_0081,657,0.281494140625,1245.0,106.0,1295.0,303.0
nba_0081,657,0.896484375,372.0,37.0,595.0,670.0
nba_0081,657,0.88525390625,730.0,86.0,950.0,666.0
nba_0081,660,0.90625,916.0,61.0,1203.0,668.0
nba_0081,660,0.896484375,562.0,62.0,768.0,670.0
nba_0081,660,0.89306640625,372.0,38.0,593.0,670.0
nba_0081,660,0.62255859375,1129.0,108.0,1227.0,313.0
nba_0081,660,0.6103515625,1192.0,110.0,1276.0,307.0
nba_0081,660,0.385009765625,1233.0,112.0,1295.0,303.0
nba_0081,660,0.25244140625,1243.0,108.0,1295.0,303.0
nba_0081,660,0.8857421875,729.0,85.0,952.0,666.0
nba_0081,660,0.2330322265625,315.0,108.0,372.0,213.0
nba_0081,663,0.91162109375,917.0,60.0,1211.0,668.0
nba_0081,663,0.896484375,561.0,62.0,769.0,669.0
nba_0081,663,0.89306640625,372.0,38.0,592.0,670.0
nba_0081,663,0.57763671875,1192.0,112.0,1276.0,306.0
nba_0081,663,0.56884765625,1128.0,107.0,1226.0,306.0
nba_0081,663,0.373779296875,1237.0,112.0,1295.0,307.0
nba_0081,663,0.2213134765625,338.0,110.0,401.0,218.0
nba_0081,663,0.87939453125,728.0,86.0,953.0,670.0
nba_0081,666,0.91064453125,925.0,55.0,1215.0,669.0
nba_0081,666,0.89208984375,732.0,84.0,957.0,669.0
nba_0081,666,0.888671875,563.0,63.0,771.0,669.0
nba_0081,666,0.55810546875,1193.0,112.0,1283.0,307.0
nba_0081,666,0.4716796875,1134.0,108.0,1224.0,267.0
nba_0081,666,0.267333984375,1241.0,112.0,1295.0,305.0
nba_0081,666,0.2371826171875,339.0,111.0,400.0,216.0
nba_0081,666,0.89501953125,373.0,39.0,596.0,670.0
nba_0081,669,0.9169921875,929.0,55.0,1219.0,668.0
nba_0081,669,0.88818359375,566.0,64.0,772.0,668.0
nba_0081,669,0.60009765625,1191.0,107.0,1285.0,306.0
nba_0081,669,0.43310546875,1135.0,108.0,1221.0,265.0
nba_0081,669,0.234375,339.0,109.0,400.0,217.0
nba_0081,669,0.2315673828125,1241.0,112.0,1295.0,302.0
nba_0081,669,0.89697265625,732.0,84.0,959.0,670.0
nba_0081,669,0.89599609375,373.0,40.0,598.0,668.0
nba_0081,672,0.91259765625,937.0,54.0,1225.0,669.0
nba_0081,672,0.89453125,730.0,83.0,961.0,670.0
nba_0081,672,0.88525390625,567.0,63.0,773.0,669.0
nba_0081,672,0.63525390625,1194.0,109.0,1286.0,304.0
nba_0081,672,0.405517578125,1134.0,104.0,1226.0,278.0
nba_0081,672,0.2666015625,341.0,108.0,401.0,217.0
nba_0081,672,0.89404296875,373.0,38.0,599.0,669.0
nba_0081,675,0.9169921875,941.0,54.0,1229.0,670.0
nba_0081,675,0.90283203125,731.0,82.0,964.0,669.0
nba_0081,675,0.8837890625,568.0,63.0,774.0,669.0
nba_0081,675,0.6513671875,1195.0,112.0,1281.0,302.0
nba_0081,675,0.419677734375,1136.0,105.0,1230.0,268.0
nba_0081,675,0.89111328125,372.0,41.0,599.0,667.0
nba_0081,678,0.91552734375,944.0,55.0,1232.0,670.0
nba_0081,678,0.9072265625,732.0,84.0,966.0,669.0
nba_0081,678,0.88232421875,567.0,64.0,775.0,669.0
nba_0081,678,0.869140625,368.0,37.0,603.0,670.0
nba_0081,678,0.64501953125,1195.0,114.0,1281.0,303.0
nba_0081,678,0.393310546875,1136.0,106.0,1230.0,265.0
nba_0081,681,0.9140625,950.0,55.0,1234.0,670.0
nba_0081,681,0.908203125,735.0,85.0,969.0,669.0
nba_0081,681,0.88427734375,569.0,64.0,777.0,668.0
nba_0081,681,0.67578125,1194.0,113.0,1282.0,304.0
nba_0081,681,0.32861328125,1141.0,107.0,1231.0,247.0
nba_0081,681,0.262939453125,343.0,109.0,401.0,217.0
nba_0081,681,0.89404296875,367.0,39.0,602.0,669.0
nba_0081,684,0.91455078125,953.0,56.0,1235.0,670.0
nba_0081,684,0.90576171875,736.0,87.0,972.0,666.0
nba_0081,684,0.88671875,570.0,65.0,779.0,669.0
nba_0081,684,0.6142578125,1195.0,115.0,1281.0,305.0
nba_0081,684,0.367431640625,1139.0,108.0,1231.0,238.0
nba_0081,684,0.318359375,344.0,110.0,402.0,217.0
nba_0081,684,0.8974609375,367.0,41.0,602.0,668.0
nba_0081,684,0.2421875,292.0,114.0,352.0,220.0
nba_0081,684,0.23095703125,320.0,108.0,376.0,216.0
nba_0081,687,0.912109375,955.0,58.0,1237.0,671.0
nba_0081,687,0.90283203125,736.0,88.0,972.0,667.0
nba_0081,687,0.89013671875,572.0,64.0,781.0,667.0
nba_0081,687,0.626953125,1198.0,118.0,1282.0,305.0
nba_0081,687,0.4111328125,1143.0,110.0,1233.0,241.0
nba_0081,687,0.35400390625,344.0,111.0,402.0,217.0
nba_0081,687,0.89453125,369.0,40.0,605.0,668.0
nba_0081,687,0.2783203125,320.0,109.0,376.0,215.0
nba_0081,687,0.25537109375,294.0,114.0,352.0,219.0
nba_0081,690,0.912109375,957.0,55.0,1241.0,671.0
nba_0081,690,0.9013671875,740.0,85.0,972.0,669.0
nba_0081,690,0.89599609375,574.0,64.0,782.0,667.0
nba_0081,690,0.61962890625,1197.0,116.0,1283.0,305.0
nba_0081,690,0.392333984375,1145.0,109.0,1235.0,240.0
nba_0081,690,0.351318359375,345.0,110.0,402.0,217.0
nba_0081,690,0.900390625,373.0,39.0,608.0,669.0
nba_0081,690,0.285400390625,296.0,112.0,353.0,218.0
nba_0081,690,0.263671875,321.0,106.0,378.0,216.0
nba_0081,693,0.9169921875,958.0,57.0,1244.0,671.0
nba_0081,693,0.90283203125,740.0,85.0,972.0,668.0
nba_0081,693,0.89892578125,576.0,65.0,782.0,668.0
nba_0081,693,0.89794921875,377.0,38.0,608.0,670.0
nba_0081,693,0.57177734375,1199.0,117.0,1281.0,306.0
nba_0081,693,0.367431640625,1147.0,110.0,1237.0,242.0
nba_0081,693,0.352294921875,345.0,110.0,402.0,216.0
nba_0081,693,0.220703125,320.0,104.0,377.0,215.0
nba_0081,696,0.91748046875,957.0,60.0,1247.0,672.0
nba_0081,696,0.90869140625,578.0,66.0,784.0,668.0
nba_0081,696,0.90380859375,740.0,84.0,971.0,668.0
nba_0081,696,0.60595703125,1198.0,117.0,1282.0,308.0
nba_0081,696,0.31494140625,344.0,110.0,401.0,216.0
nba_0081,696,0.30810546875,1147.0,109.0,1237.0,238.0
nba_0081,696,0.8984375,383.0,37.0,609.0,670.0
nba_0081,696,0.2220458984375,322.0,104.0,378.0,214.0
nba_0081,699,0.92236328125,958.0,60.0,1248.0,672.0
nba_0081,699,0.9091796875,580.0,67.0,786.0,668.0
nba_0081,699,0.90869140625,742.0,84.0,971.0,668.0
nba_0081,699,0.90380859375,383.0,37.0,608.0,670.0
nba_0081,699,0.5908203125,1197.0,116.0,1283.0,307.0
nba_0081,699,0.25830078125,1147.0,113.0,1241.0,240.0
nba_0081,699,0.2421875,1241.0,115.0,1295.0,307.0
nba_0081,702,0.9228515625,958.0,59.0,1249.0,671.0
nba_0081,702,0.908203125,581.0,67.0,788.0,669.0
nba_0081,702,0.9052734375,740.0,84.0,971.0,668.0
nba_0081,702,0.57958984375,1198.0,114.0,1282.0,306.0
nba_0081,702,0.2315673828125,1241.0,113.0,1295.0,306.0
nba_0081,702,0.2281494140625,1147.0,113.0,1241.0,242.0
nba_0081,702,0.8994140625,384.0,37.0,611.0,670.0
nba_0081,705,0.92236328125,958.0,58.0,1252.0,671.0
nba_0081,705,0.91796875,584.0,67.0,793.0,668.0
nba_0081,705,0.88818359375,744.0,83.0,972.0,668.0
nba_0081,705,0.5498046875,1197.0,113.0,1283.0,304.0
nba_0081,705,0.2386474609375,1150.0,110.0,1236.0,237.0
nba_0081,705,0.8984375,386.0,38.0,616.0,670.0
nba_0081,708,0.91943359375,958.0,58.0,1250.0,671.0
nba_0081,708,0.91796875,584.0,66.0,793.0,669.0
nba_0081,708,0.88818359375,743.0,84.0,972.0,669.0
nba_0081,708,0.58203125,1197.0,111.0,1283.0,306.0
nba_0081,708,0.2998046875,1241.0,114.0,1295.0,306.0
nba_0081,708,0.9013671875,386.0,36.0,614.0,669.0
nba_0081,711,0.91943359375,956.0,57.0,1248.0,670.0
nba_0081,711,0.91796875,584.0,66.0,793.0,668.0
nba_0081,711,0.5947265625,1195.0,112.0,1277.0,306.0
nba_0081,711,0.322509765625,1240.0,114.0,1294.0,306.0
nba_0081,711,0.30078125,1144.0,114.0,1234.0,238.0
nba_0081,711,0.900390625,385.0,36.0,614.0,669.0
nba_0081,711,0.8916015625,744.0,85.0,971.0,668.0
nba_0081,714,0.9208984375,951.0,58.0,1245.0,670.0
nba_0081,714,0.91748046875,585.0,66.0,793.0,669.0
nba_0081,714,0.89013671875,744.0,85.0,971.0,669.0
nba_0081,714,0.60107421875,1192.0,115.0,1276.0,306.0
nba_0081,714,0.325927734375,1237.0,116.0,1295.0,308.0
nba_0081,714,0.272705078125,338.0,108.0,396.0,214.0
nba_0081,714,0.2315673828125,1143.0,114.0,1233.0,240.0
nba_0081,714,0.90380859375,385.0,37.0,614.0,669.0
nba_0081,717,0.91748046875,584.0,64.0,792.0,669.0
nba_0081,717,0.9150390625,950.0,59.0,1244.0,669.0
nba_0081,717,0.8916015625,744.0,85.0,969.0,669.0
nba_0081,717,0.6318359375,1191.0,113.0,1277.0,307.0
nba_0081,717,0.3310546875,337.0,106.0,398.0,214.0
nba_0081,717,0.273681640625,1236.0,115.0,1294.0,310.0
nba_0081,717,0.90185546875,385.0,36.0,611.0,668.0
nba_0081,720,0.91650390625,583.0,63.0,789.0,670.0
nba_0081,720,0.916015625,941.0,59.0,1235.0,669.0
nba_0081,720,0.900390625,744.0,84.0,968.0,669.0
nba_0081,720,0.69287109375,1191.0,115.0,1277.0,307.0
nba_0081,720,0.356689453125,1135.0,109.0,1221.0,242.0
nba_0081,720,0.287841796875,1237.0,115.0,1295.0,305.0
nba_0081,720,0.90283203125,384.0,35.0,611.0,669.0
nba_0081,723,0.9150390625,925.0,61.0,1227.0,669.0
nba_0081,723,0.91064453125,582.0,63.0,788.0,670.0
nba_0081,723,0.9033203125,742.0,83.0,967.0,669.0
nba_0081,723,0.70068359375,1187.0,116.0,1277.0,304.0
nba_0081,723,0.43310546875,1128.0,110.0,1218.0,238.0
nba_0081,723,0.3720703125,1240.0,115.0,1294.0,302.0
nba_0081,723,0.273681640625,335.0,106.0,396.0,210.0
nba_0081,723,0.90380859375,384.0,36.0,608.0,670.0
nba_0081,726,0.9111328125,923.0,58.0,1215.0,669.0
nba_0081,726,0.90771484375,744.0,82.0,966.0,669.0
nba_0081,726,0.90283203125,580.0,63.0,784.0,668.0
nba_0081,726,0.5869140625,1183.0,114.0,1269.0,303.0
nba_0081,726,0.3857421875,1237.0,111.0,1295.0,303.0
nba_0081,726,0.29248046875,1129.0,106.0,1219.0,258.0
nba_0081,726,0.2281494140625,332.0,104.0,395.0,210.0
nba_0081,726,0.90478515625,383.0,36.0,605.0,669.0
nba_0081,729,0.90087890625,738.0,79.0,964.0,669.0
nba_0081,729,0.8935546875,576.0,61.0,779.0,670.0
nba_0081,729,0.87890625,917.0,58.0,1195.0,671.0
nba_0081,729,0.68359375,1176.0,113.0,1268.0,303.0
nba_0081,729,0.59716796875,1123.0,107.0,1213.0,291.0
nba_0081,729,0.482421875,1233.0,109.0,1295.0,301.0
nba_0081,729,0.36474609375,329.0,101.0,387.0,207.0
nba_0081,729,0.90576171875,380.0,31.0,604.0,670.0
nba_0081,732,0.9072265625,736.0,79.0,962.0,670.0
nba_0081,732,0.8916015625,573.0,59.0,776.0,670.0
nba_0081,732,0.87890625,908.0,57.0,1186.0,671.0
nba_0081,732,0.69091796875,1114.0,107.0,1208.0,297.0
nba_0081,732,0.66015625,1175.0,112.0,1265.0,306.0
nba_0081,732,0.5859375,1229.0,106.0,1295.0,302.0
nba_0081,732,0.9052734375,375.0,29.0,601.0,669.0
nba_0081,735,0.90283203125,734.0,78.0,960.0,670.0
nba_0081,735,0.89013671875,572.0,58.0,774.0,670.0
nba_0081,735,0.87646484375,906.0,56.0,1169.0,672.0
nba_0081,735,0.7861328125,1111.0,105.0,1207.0,310.0
nba_0081,735,0.650390625,1175.0,113.0,1261.0,303.0
nba_0081,735,0.57177734375,1225.0,108.0,1295.0,303.0
nba_0081,735,0.89453125,371.0,28.0,601.0,669.0
nba_0081,738,0.89111328125,733.0,82.0,957.0,668.0
nba_0081,738,0.89111328125,903.0,61.0,1157.0,670.0
nba_0081,738,0.89013671875,570.0,58.0,771.0,670.0
nba_0081,738,0.71923828125,1107.0,108.0,1199.0,312.0
nba_0081,738,0.58056640625,1169.0,114.0,1259.0,303.0
nba_0081,738,0.5478515625,1223.0,109.0,1293.0,307.0
nba_0081,738,0.26220703125,320.0,98.0,379.0,203.0
nba_0081,738,0.89453125,368.0,28.0,602.0,669.0
nba_0081,741,0.90087890625,901.0,62.0,1149.0,670.0
nba_0081,741,0.89990234375,568.0,58.0,768.0,670.0
nba_0081,741,0.8916015625,729.0,81.0,954.0,669.0
nba_0081,741,0.74560546875,1103.0,105.0,1197.0,310.0
nba_0081,741,0.6298828125,1167.0,118.0,1253.0,307.0
nba_0081,741,0.607421875,1217.0,113.0,1295.0,307.0
nba_0081,741,0.89013671875,370.0,26.0,599.0,669.0
nba_0081,744,0.9013671875,565.0,53.0,767.0,670.0
nba_0081,744,0.88818359375,896.0,60.0,1141.0,672.0
nba_0081,744,0.66357421875,1101.0,111.0,1191.0,313.0
nba_0081,744,0.63427734375,1164.0,114.0,1252.0,306.0
nba_0081,744,0.57177734375,1217.0,111.0,1295.0,310.0
nba_0081,744,0.890625,370.0,24.0,595.0,669.0
nba_0081,744,0.8896484375,728.0,81.0,951.0,669.0
nba_0081,747,0.90576171875,563.0,52.0,765.0,670.0
nba_0081,747,0.888671875,724.0,81.0,949.0,670.0
nba_0081,747,0.8857421875,893.0,62.0,1139.0,669.0
nba_0081,747,0.693359375,1097.0,110.0,1191.0,312.0
nba_0081,747,0.67041015625,1161.0,111.0,1251.0,307.0
nba_0081,747,0.5146484375,1211.0,113.0,1295.0,310.0
nba_0081,747,0.8857421875,370.0,24.0,587.0,669.0
nba_0081,750,0.91650390625,559.0,52.0,762.0,670.0
nba_0081,750,0.884765625,887.0,63.0,1134.0,672.0
nba_0081,750,0.71240234375,1095.0,111.0,1185.0,312.0
nba_0081,750,0.63720703125,1157.0,120.0,1243.0,307.0
nba_0081,750,0.5390625,1208.0,119.0,1288.0,307.0
nba_0081,750,0.8916015625,366.0,24.0,585.0,669.0
nba_0081,750,0.8837890625,717.0,79.0,945.0,670.0
nba_0081,753,0.91650390625,556.0,51.0,760.0,671.0
