section,frame,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
wnba_5l4,165,0.74072265625,678.0,535.0,867.0,852.0
wnba_5l4,165,0.325927734375,315.0,909.0,476.0,1035.0
wnba_5l4,165,0.265869140625,244.0,870.0,335.0,998.0
wnba_5l4,165,0.25537109375,546.0,273.0,721.0,478.0
wnba_5l4,165,0.4912109375,195.0,133.0,285.0,363.0
wnba_5l4,165,0.24365234375,139.0,174.0,249.0,383.0
wnba_5l4,168,0.76611328125,471.0,373.0,607.0,664.0
wnba_5l4,168,0.70166015625,731.0,532.0,867.0,858.0
wnba_5l4,168,0.669921875,812.0,442.0,993.0,709.0
wnba_5l4,168,0.517578125,596.0,256.0,700.0,484.0
wnba_5l4,168,0.34326171875,722.0,327.0,879.0,519.0
wnba_5l4,168,0.273681640625,288.0,919.0,435.0,1035.0
wnba_5l4,168,0.24658203125,597.0,360.0,696.0,483.0
wnba_5l4,168,0.2330322265625,760.0,329.0,880.0,519.0
wnba_5l4,168,0.2288818359375,205.0,882.0,298.0,1013.0
wnba_5l4,168,0.264404296875,125.0,150.0,244.0,387.0
wnba_5l4,171,0.76708984375,734.0,534.0,900.0,863.0
wnba_5l4,171,0.72705078125,796.0,459.0,996.0,717.0
wnba_5l4,171,0.56298828125,498.0,373.0,623.0,670.0
wnba_5l4,171,0.484375,598.0,282.0,726.0,488.0
wnba_5l4,171,0.404541015625,135.0,156.0,261.0,393.0
wnba_5l4,171,0.3486328125,598.0,346.0,727.0,487.0
wnba_5l4,171,0.33984375,171.0,894.0,261.0,1026.0
wnba_5l4,171,0.316650390625,735.0,345.0,847.0,578.0
wnba_5l4,174,0.8037109375,501.0,384.0,648.0,663.0
wnba_5l4,174,0.7080078125,681.0,359.0,825.0,644.0
wnba_5l4,174,0.6513671875,140.0,903.0,231.0,1034.0
wnba_5l4,174,0.591796875,823.0,474.0,1030.0,707.0
wnba_5l4,174,0.349609375,105.0,162.0,198.0,393.0
wnba_5l4,174,0.346923828125,750.0,504.0,915.0,855.0
wnba_5l4,177,0.79248046875,508.0,396.0,640.0,678.0
wnba_5l4,177,0.703125,645.0,364.0,798.0,648.0
wnba_5l4,177,0.58984375,828.0,471.0,1026.0,717.0
wnba_5l4,177,0.490234375,78.0,178.0,205.0,405.0
wnba_5l4,177,0.470703125,759.0,505.0,909.0,841.0
wnba_5l4,177,0.4658203125,110.0,912.0,202.0,1035.0
wnba_5l4,177,0.29345703125,630.0,273.0,740.0,486.0
wnba_5l4,177,0.2288818359375,175.0,192.0,261.0,405.0
wnba_5l4,180,0.8193359375,514.0,394.0,669.0,696.0
wnba_5l4,180,0.76416015625,840.0,470.0,1017.0,725.0
wnba_5l4,180,0.75341796875,615.0,379.0,786.0,653.0
wnba_5l4,180,0.712890625,737.0,501.0,945.0,829.0
wnba_5l4,180,0.65234375,1362.0,444.0,1492.0,726.0
wnba_5l4,180,0.338134765625,1404.0,867.0,1551.0,1032.0
wnba_5l4,180,0.2998046875,1362.0,444.0,1539.0,726.0
wnba_5l4,180,0.2393798828125,671.0,269.0,747.0,372.0
wnba_5l4,180,0.6513671875,1539.0,486.0,1701.0,765.0
wnba_5l4,180,0.226806640625,1022.0,822.0,1161.0,960.0
wnba_5l4,180,0.242919921875,1417.0,744.0,1534.0,891.0
wnba_5l4,183,0.80615234375,520.0,402.0,672.0,699.0
wnba_5l4,183,0.79736328125,612.0,386.0,792.0,659.0
wnba_5l4,183,0.72412109375,850.0,486.0,999.0,728.0
wnba_5l4,183,0.70654296875,1524.0,494.0,1719.0,777.0
wnba_5l4,183,0.51171875,810.0,565.0,984.0,823.0
wnba_5l4,183,0.447509765625,1791.0,389.0,1935.0,677.0
wnba_5l4,183,0.7705078125,1372.0,453.0,1561.0,728.0
wnba_5l4,183,0.337158203125,686.0,264.0,762.0,382.0
wnba_5l4,183,0.23095703125,1405.0,747.0,1519.0,894.0
wnba_5l4,186,0.8408203125,799.0,490.0,1027.0,841.0
wnba_5l4,186,0.83935546875,530.0,397.0,671.0,702.0
wnba_5l4,186,0.83544921875,609.0,396.0,789.0,681.0
wnba_5l4,186,0.6318359375,1520.0,501.0,1725.0,772.0
wnba_5l4,186,0.466796875,693.0,273.0,793.0,483.0
wnba_5l4,186,0.24072265625,1561.0,796.0,1762.0,1027.0
wnba_5l4,186,0.77685546875,1377.0,456.0,1560.0,729.0
wnba_5l4,189,0.8125,539.0,395.0,675.0,701.0
wnba_5l4,189,0.68603515625,617.0,407.0,776.0,686.0
wnba_5l4,189,0.6162109375,1510.0,501.0,1726.0,784.0
wnba_5l4,189,0.56982421875,697.0,262.0,807.0,484.0
wnba_5l4,189,0.294921875,1575.0,804.0,1755.0,1032.0
wnba_5l4,189,0.2493896484375,1281.0,772.0,1437.0,910.0
wnba_5l4,189,0.86572265625,795.0,487.0,1041.0,837.0
wnba_5l4,189,0.82861328125,1368.0,456.0,1551.0,736.0
wnba_5l4,189,0.3388671875,1501.0,872.0,1630.0,1029.0
wnba_5l4,189,0.26904296875,1384.0,753.0,1498.0,903.0
wnba_5l4,192,0.7421875,550.0,396.0,690.0,700.0
wnba_5l4,192,0.7177734375,619.0,411.0,772.0,692.0
wnba_5l4,192,0.6669921875,709.0,267.0,831.0,490.0
wnba_5l4,192,0.30908203125,1493.0,876.0,1626.0,1030.0
wnba_5l4,192,0.26513671875,1573.0,826.0,1747.0,1030.0
wnba_5l4,192,0.5947265625,1503.0,498.0,1725.0,795.0
wnba_5l4,192,0.291748046875,1510.0,737.0,1651.0,903.0
wnba_5l4,192,0.88525390625,1381.0,446.0,1546.0,734.0
wnba_5l4,192,0.66552734375,832.0,479.0,1084.0,819.0
wnba_5l4,192,0.2393798828125,1377.0,756.0,1494.0,907.0
wnba_5l4,192,0.22265625,1275.0,759.0,1497.0,912.0
wnba_5l4,195,0.79931640625,552.0,399.0,705.0,716.0
wnba_5l4,195,0.7080078125,703.0,269.0,850.0,495.0
wnba_5l4,195,0.62451171875,612.0,415.0,765.0,697.0
wnba_5l4,195,0.38671875,1492.0,880.0,1624.0,1030.0
wnba_5l4,195,0.319091796875,1515.0,738.0,1647.0,900.0
wnba_5l4,195,0.25830078125,1272.0,759.0,1494.0,912.0
wnba_5l4,195,0.250244140625,1569.0,834.0,1740.0,1029.0
wnba_5l4,195,0.640625,873.0,480.0,1122.0,806.0
wnba_5l4,195,0.452392578125,1545.0,492.0,1725.0,793.0
wnba_5l4,195,0.80078125,1398.0,446.0,1560.0,737.0
wnba_5l4,195,0.265869140625,1369.0,760.0,1492.0,913.0
wnba_5l4,195,0.25830078125,1329.0,760.0,1494.0,910.0
wnba_5l4,198,0.78857421875,553.0,407.0,702.0,720.0
wnba_5l4,198,0.77880859375,1401.0,450.0,1548.0,740.0
wnba_5l4,198,0.6826171875,714.0,268.0,849.0,496.0
wnba_5l4,198,0.67724609375,618.0,417.0,763.0,707.0
wnba_5l4,198,0.263671875,1500.0,884.0,1623.0,1034.0
wnba_5l4,198,0.65771484375,972.0,489.0,1140.0,809.0
wnba_5l4,198,0.381103515625,939.0,474.0,1080.0,761.0
wnba_5l4,198,0.37744140625,1587.0,489.0,1725.0,800.0
wnba_5l4,198,0.2371826171875,1513.0,741.0,1648.0,897.0
wnba_5l4,201,0.767578125,1396.0,454.0,1549.0,745.0
wnba_5l4,201,0.67138671875,745.0,271.0,864.0,501.0
wnba_5l4,201,0.64697265625,621.0,426.0,756.0,714.0
wnba_5l4,201,0.63330078125,561.0,413.0,683.0,734.0
wnba_5l4,201,0.548828125,942.0,470.0,1152.0,798.0
wnba_5l4,201,0.276611328125,1480.0,895.0,1624.0,1035.0
wnba_5l4,201,0.338134765625,1581.0,491.0,1737.0,801.0
wnba_5l4,201,0.2337646484375,1515.0,745.0,1647.0,904.0
wnba_5l4,201,0.277099609375,940.0,472.0,1228.0,796.0
wnba_5l4,204,0.67724609375,760.0,272.0,889.0,490.0
wnba_5l4,204,0.5166015625,564.0,426.0,704.0,747.0
wnba_5l4,204,0.486328125,571.0,431.0,762.0,744.0
wnba_5l4,204,0.2822265625,1494.0,902.0,1626.0,1035.0
wnba_5l4,204,0.22607421875,1576.0,845.0,1750.0,1032.0
wnba_5l4,204,0.509765625,976.0,474.0,1176.0,756.0
wnba_5l4,204,0.470703125,1578.0,497.0,1725.0,817.0
wnba_5l4,204,0.2451171875,1514.0,756.0,1647.0,918.0
wnba_5l4,204,0.77978515625,1399.0,457.0,1555.0,751.0
wnba_5l4,204,0.3583984375,1076.0,509.0,1274.0,797.0
wnba_5l4,204,0.267333984375,975.0,472.0,1258.0,759.0
wnba_5l4,207,0.67578125,778.0,267.0,901.0,510.0
wnba_5l4,207,0.56201171875,1110.0,533.0,1299.0,771.0
wnba_5l4,207,0.546875,586.0,437.0,765.0,756.0
wnba_5l4,207,0.420654296875,585.0,433.0,698.0,759.0
wnba_5l4,207,0.296630859375,1575.0,856.0,1755.0,1033.0
wnba_5l4,207,0.59375,1581.0,502.0,1728.0,825.0
wnba_5l4,207,0.537109375,1059.0,459.0,1195.0,762.0
wnba_5l4,207,0.31396484375,1520.0,765.0,1653.0,921.0
wnba_5l4,207,0.83349609375,1402.0,459.0,1560.0,758.0
wnba_5l4,207,0.267333984375,1068.0,470.0,1299.0,771.0
wnba_5l4,210,0.66552734375,796.0,263.0,916.0,510.0
wnba_5l4,210,0.58984375,585.0,440.0,693.0,774.0
wnba_5l4,210,0.4638671875,632.0,447.0,792.0,732.0
wnba_5l4,210,0.303955078125,598.0,444.0,796.0,765.0
wnba_5l4,210,0.2958984375,1638.0,874.0,1764.0,1033.0
wnba_5l4,210,0.294921875,642.0,441.0,783.0,686.0
wnba_5l4,210,0.285400390625,1179.0,530.0,1317.0,774.0
wnba_5l4,210,0.59716796875,1590.0,509.0,1728.0,837.0
wnba_5l4,210,0.43408203125,1101.0,436.0,1230.0,750.0
wnba_5l4,210,0.23583984375,1521.0,771.0,1656.0,924.0
wnba_5l4,210,0.7919921875,1404.0,463.0,1561.0,766.0
wnba_5l4,210,0.3583984375,1293.0,796.0,1501.0,1030.0
wnba_5l4,210,0.350341796875,1114.0,441.0,1309.0,775.0
wnba_5l4,213,0.80859375,1408.0,463.0,1561.0,769.0
wnba_5l4,213,0.71044921875,814.0,263.0,934.0,510.0
wnba_5l4,213,0.583984375,644.0,447.0,797.0,727.0
wnba_5l4,213,0.57275390625,586.0,446.0,697.0,788.0
wnba_5l4,213,0.2568359375,1441.0,834.0,1569.0,1030.0
wnba_5l4,213,0.58203125,1597.0,516.0,1723.0,841.0
wnba_5l4,213,0.2958984375,1524.0,775.0,1662.0,934.0
wnba_5l4,213,0.2393798828125,1128.0,417.0,1245.0,725.0
wnba_5l4,213,0.4931640625,1131.0,420.0,1343.0,772.0
wnba_5l4,213,0.2213134765625,705.0,950.0,785.0,1035.0
wnba_5l4,216,0.76953125,1419.0,466.0,1566.0,769.0
wnba_5l4,216,0.7255859375,636.0,445.0,807.0,737.0
wnba_5l4,216,0.67578125,823.0,276.0,961.0,510.0
wnba_5l4,216,0.552734375,579.0,447.0,696.0,803.0
wnba_5l4,216,0.2666015625,538.0,448.0,696.0,802.0
wnba_5l4,216,0.61328125,1600.0,516.0,1726.0,840.0
wnba_5l4,216,0.30078125,1531.0,780.0,1666.0,939.0
wnba_5l4,216,0.2371826171875,1380.0,805.0,1506.0,955.0
wnba_5l4,216,0.5166015625,1150.0,392.0,1357.0,734.0
wnba_5l4,216,0.296630859375,1150.0,392.0,1285.0,719.0
wnba_5l4,219,0.76904296875,639.0,440.0,804.0,738.0
wnba_5l4,219,0.7578125,1428.0,468.0,1569.0,772.0
wnba_5l4,219,0.6669921875,575.0,447.0,702.0,807.0
wnba_5l4,219,0.611328125,834.0,265.0,966.0,509.0
wnba_5l4,219,0.59619140625,1602.0,517.0,1731.0,845.0
wnba_5l4,219,0.37109375,1209.0,469.0,1375.0,723.0
wnba_5l4,219,0.5078125,1158.0,378.0,1296.0,692.0
wnba_5l4,219,0.385009765625,1164.0,448.0,1374.0,722.0
wnba_5l4,219,0.383056640625,1537.0,781.0,1669.0,940.0
wnba_5l4,219,0.282958984375,1447.0,840.0,1576.0,1033.0
wnba_5l4,219,0.257568359375,1378.0,803.0,1506.0,983.0
wnba_5l4,219,0.401611328125,1159.0,378.0,1363.0,704.0
wnba_5l4,222,0.830078125,644.0,437.0,801.0,741.0
wnba_5l4,222,0.75634765625,1428.0,467.0,1566.0,777.0
wnba_5l4,222,0.71533203125,566.0,450.0,702.0,817.0
wnba_5l4,222,0.6748046875,379.0,704.0,508.0,1029.0
wnba_5l4,222,0.662109375,1605.0,517.0,1737.0,848.0
wnba_5l4,222,0.63525390625,851.0,272.0,965.0,508.0
wnba_5l4,222,0.241455078125,1593.0,880.0,1779.0,1033.0
wnba_5l4,222,0.373779296875,1542.0,784.0,1674.0,943.0
wnba_5l4,222,0.357666015625,1378.0,810.0,1519.0,1032.0
wnba_5l4,222,0.25244140625,1379.0,807.0,1517.0,975.0
wnba_5l4,222,0.5556640625,1200.0,396.0,1385.0,720.0
wnba_5l4,222,0.2393798828125,703.0,959.0,780.0,1035.0
wnba_5l4,225,0.79248046875,1426.0,467.0,1567.0,779.0
wnba_5l4,225,0.7568359375,642.0,439.0,803.0,742.0
wnba_5l4,225,0.72705078125,540.0,458.0,696.0,809.0
wnba_5l4,225,0.70751953125,874.0,267.0,970.0,516.0
wnba_5l4,225,0.39599609375,415.0,698.0,595.0,1032.0
wnba_5l4,225,0.2509765625,419.0,691.0,539.0,925.0
wnba_5l4,225,0.70166015625,1608.0,518.0,1746.0,854.0
wnba_5l4,225,0.403564453125,1542.0,787.0,1680.0,949.0
wnba_5l4,225,0.30908203125,1383.0,813.0,1518.0,983.0
wnba_5l4,225,0.72314453125,1221.0,371.0,1395.0,702.0
wnba_5l4,228,0.83203125,630.0,441.0,801.0,749.0
wnba_5l4,228,0.8115234375,1423.0,471.0,1575.0,786.0
wnba_5l4,228,0.74609375,1617.0,520.0,1749.0,858.0
wnba_5l4,228,0.7216796875,519.0,460.0,692.0,822.0
wnba_5l4,228,0.64794921875,891.0,267.0,977.0,503.0
wnba_5l4,228,0.59716796875,448.0,713.0,618.0,1035.0
wnba_5l4,228,0.359375,457.0,708.0,580.0,915.0
wnba_5l4,228,0.376708984375,1552.0,792.0,1687.0,956.0
wnba_5l4,228,0.27978515625,1380.0,820.0,1521.0,982.0
wnba_5l4,228,0.7431640625,1221.0,341.0,1401.0,684.0
wnba_5l4,231,0.83203125,620.0,443.0,804.0,752.0
wnba_5l4,231,0.81103515625,1425.0,474.0,1575.0,798.0
wnba_5l4,231,0.681640625,900.0,285.0,987.0,497.0
wnba_5l4,231,0.65576171875,486.0,713.0,633.0,1031.0
wnba_5l4,231,0.64599609375,511.0,467.0,688.0,831.0
wnba_5l4,231,0.403564453125,484.0,713.0,627.0,911.0
wnba_5l4,231,0.72119140625,1620.0,524.0,1755.0,860.0
wnba_5l4,231,0.3486328125,1554.0,802.0,1692.0,964.0
wnba_5l4,231,0.277587890625,1398.0,825.0,1527.0,985.0
wnba_5l4,231,0.59716796875,1280.0,370.0,1404.0,684.0
wnba_5l4,231,0.23583984375,1166.0,363.0,1406.0,680.0
wnba_5l4,234,0.84423828125,620.0,444.0,801.0,754.0
wnba_5l4,234,0.78125,1426.0,474.0,1570.0,808.0
wnba_5l4,234,0.7001953125,500.0,477.0,656.0,827.0
wnba_5l4,234,0.57080078125,902.0,269.0,1001.0,515.0
wnba_5l4,234,0.26513671875,898.0,268.0,1000.0,677.0
wnba_5l4,234,0.71533203125,1623.0,530.0,1761.0,868.0
wnba_5l4,234,0.3408203125,1560.0,806.0,1701.0,971.0
wnba_5l4,234,0.74072265625,1272.0,369.0,1401.0,670.0
wnba_5l4,237,0.8662109375,621.0,447.0,804.0,763.0
wnba_5l4,237,0.77978515625,1435.0,481.0,1578.0,818.0
wnba_5l4,237,0.74072265625,1626.0,533.0,1770.0,873.0
wnba_5l4,237,0.65576171875,490.0,485.0,633.0,849.0
wnba_5l4,237,0.60498046875,1268.0,368.0,1419.0,647.0
wnba_5l4,237,0.60107421875,897.0,281.0,1016.0,537.0
wnba_5l4,237,0.220703125,524.0,713.0,661.0,891.0
wnba_5l4,237,0.316650390625,1409.0,841.0,1536.0,1003.0
wnba_5l4,237,0.303955078125,1563.0,816.0,1704.0,987.0
wnba_5l4,237,0.2274169921875,1653.0,822.0,1824.0,1032.0
wnba_5l4,240,0.8271484375,627.0,450.0,798.0,772.0
wnba_5l4,240,0.7861328125,1450.0,487.0,1582.0,826.0
wnba_5l4,240,0.7607421875,1629.0,543.0,1773.0,885.0
wnba_5l4,240,0.759765625,482.0,494.0,626.0,854.0
wnba_5l4,240,0.72705078125,546.0,719.0,690.0,906.0
wnba_5l4,240,0.7001953125,899.0,294.0,1028.0,546.0
wnba_5l4,240,0.33203125,1777.0,814.0,1933.0,1033.0
wnba_5l4,240,0.3251953125,1569.0,826.0,1713.0,991.0
wnba_5l4,240,0.65234375,1273.0,345.0,1444.0,651.0
wnba_5l4,240,0.384033203125,1408.0,849.0,1540.0,1017.0
wnba_5l4,243,0.83349609375,633.0,457.0,801.0,783.0
wnba_5l4,243,0.7939453125,1459.0,495.0,1594.0,841.0
wnba_5l4,243,0.7919921875,469.0,501.0,603.0,870.0
wnba_5l4,243,0.6748046875,568.0,720.0,720.0,907.0
wnba_5l4,243,0.5859375,901.0,307.0,1042.0,547.0
wnba_5l4,243,0.345947265625,1271.0,327.0,1389.0,649.0
wnba_5l4,243,0.7548828125,1632.0,551.0,1773.0,892.0
wnba_5l4,243,0.361083984375,1236.0,324.0,1428.0,648.0
wnba_5l4,243,0.279052734375,1581.0,834.0,1725.0,1002.0
wnba_5l4,243,0.406494140625,1422.0,861.0,1551.0,1029.0
wnba_5l4,246,0.869140625,640.0,462.0,801.0,790.0
wnba_5l4,246,0.79443359375,1469.0,504.0,1602.0,854.0
wnba_5l4,246,0.775390625,449.0,510.0,584.0,850.0
wnba_5l4,246,0.6123046875,922.0,313.0,1050.0,558.0
wnba_5l4,246,0.5400390625,583.0,728.0,736.0,1032.0
wnba_5l4,246,0.4638671875,584.0,730.0,717.0,910.0
wnba_5l4,246,0.7431640625,1626.0,566.0,1791.0,908.0
wnba_5l4,246,0.31494140625,1266.0,325.0,1389.0,651.0
wnba_5l4,246,0.220703125,1590.0,850.0,1740.0,1021.0
wnba_5l4,246,0.43017578125,1434.0,873.0,1558.0,1035.0
wnba_5l4,249,0.8330078125,408.0,525.0,570.0,901.0
wnba_5l4,249,0.794921875,636.0,471.0,798.0,803.0
wnba_5l4,249,0.7900390625,1476.0,516.0,1611.0,863.0
wnba_5l4,249,0.61962890625,966.0,316.0,1068.0,576.0
wnba_5l4,249,0.55078125,593.0,742.0,726.0,910.0
wnba_5l4,249,0.29736328125,1260.0,326.0,1388.0,663.0
wnba_5l4,249,0.82421875,1615.0,579.0,1795.0,926.0
wnba_5l4,249,0.31396484375,1599.0,867.0,1749.0,1032.0
wnba_5l4,249,0.346923828125,1434.0,890.0,1566.0,1031.0
