frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
90,3.003,1,green,326,59,0.0958,0.0345,0.0,0.0,0.0,corner_3,0,,,,none,0.0,0.0,326.0,59.0,0,0,,,5.0,-8.0,1295.0,666.0,,,0.0,815.0,0.0,0,9.0,1.72,23.58,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
93,3.103,1,green,206,32,0.0605,0.0187,41.0,41.0,192.7,corner_3,0,,,,none,0.0,0.0,206.0,32.0,0,0,,,200.0,-1.0,1022.0,664.0,,,0.0,825.2,-6.42,0,5.69,0.94,24.07,0,2,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
96,3.203,1,green,406,88,0.1193,0.0514,69.23,28.23,15.6,corner_3,0,,,,none,0.0,0.0,406.0,88.0,0,0,,,70.0,-6.0,1294.0,664.0,,,0.0,808.1,-3.13,0,11.21,2.57,23.21,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
99,3.303,1,green,173,15,0.0508,0.0088,81.39,12.16,197.4,corner_3,0,,,,none,0.0,0.0,173.0,15.0,0,0,,,69.0,-8.0,1085.0,667.0,,,0.0,840.7,-22.5,0,4.78,0.44,24.57,0,4,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
102,3.403,1,green,114,4,0.0335,0.0023,20.01,-61.38,190.6,corner_3,0,,,,none,0.0,0.0,114.0,4.0,0,0,,,29.0,-9.0,1068.0,665.0,,,0.0,852.4,-4.57,0,3.15,0.12,24.97,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
105,3.504,1,green,142,14,0.0417,0.0082,9.91,-10.1,19.7,corner_3,0,,,,none,0.0,0.0,142.0,14.0,0,0,,,25.0,-9.0,1123.0,664.0,,,0.0,841.6,3.46,0,3.92,0.41,24.63,0,6,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.5,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
108,3.604,1,green,143,12,0.042,0.007,0.75,-9.16,296.6,corner_3,0,,,,none,0.0,0.0,143.0,12.0,0,0,,,1.0,-10.0,1137.0,665.0,,,0.0,843.6,-0.66,0,3.95,0.35,24.68,0,7,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.6,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
111,3.704,1,green,176,23,0.0517,0.0134,11.6,10.85,18.4,corner_3,0,,,,none,0.0,0.0,176.0,23.0,0,0,,,15.0,-7.0,1175.0,664.0,,,0.0,832.8,3.36,0,4.86,0.67,24.33,0,8,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.7,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
114,3.804,1,green,140,11,0.0411,0.0064,12.65,1.05,198.4,corner_3,0,,,,none,0.0,0.0,140.0,11.0,0,0,,,27.0,-10.0,1107.0,665.0,,,0.0,844.6,-4.19,0,3.87,0.32,24.72,0,9,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.8,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
117,3.904,1,green,121,8,0.0355,0.0047,6.41,-6.24,189.0,corner_3,0,,,,none,0.0,0.0,121.0,8.0,0,0,,,61.0,-9.0,1057.0,664.0,,,0.0,848.1,-1.24,0,3.34,0.23,24.84,0,10,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.9,half_court,,,0.0,0,unknown,,,0.0,,,HOU,0,1,1
