frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred,ball_x2d_px,ball_y2d_px
0,0.0,3143,982,1,1,0,1106,110
3,0.1,3143,982,1,1,0,,
6,0.2,3056,933,1,1,0,1022,48
9,0.3,3056,933,1,1,0,,
12,0.4,2955,892,1,1,0,898,39
15,0.5,3017,971,1,1,1,860,230
18,0.6,3016,934,1,1,0,930,112
21,0.7,3013,933,1,1,0,927,111
24,0.8,3011,932,1,1,0,925,110
27,0.9,3008,930,1,1,0,922,109
30,1.0,3008,930,1,1,0,922,109
33,1.1,3005,929,1,1,0,920,107
36,1.2,3004,928,1,1,0,919,106
39,1.3,3003,927,1,1,0,918,105
42,1.4,3002,927,1,1,0,918,104
45,1.5,3002,926,1,1,0,918,103
48,1.6,3000,925,1,1,0,917,101
51,1.7,2998,924,1,1,0,915,100
54,1.8,2991,920,1,1,0,908,97
57,1.9,2985,918,1,1,0,902,95
60,2.0,2979,915,1,1,0,897,92
63,2.1,2971,910,1,1,0,890,88
66,2.2,2965,907,1,1,0,885,85
69,2.3,2956,903,1,1,0,876,81
72,2.4,2949,899,1,1,0,870,78
75,2.5,2944,898,1,1,0,863,80
78,2.6,2941,899,1,1,0,856,88
81,2.7,2938,900,1,1,0,848,96
84,2.8,2929,897,1,1,0,838,97
87,2.9,2917,891,1,1,0,827,93
90,3.0,2906,886,1,1,0,816,91
93,3.1,2894,881,1,1,0,804,90
96,3.2,2887,878,1,1,0,797,89
99,3.3,516,45,1,1,0,792,88
102,3.4,513,45,1,1,0,789,87
105,3.5,511,45,1,1,0,786,87
108,3.6,509,44,1,1,0,784,86
111,3.7,506,42,1,1,0,780,83
114,3.8,504,42,1,1,0,778,83
117,3.9,503,42,1,1,0,776,82
120,4.0,501,41,1,1,0,774,80
123,4.1,500,40,1,1,0,773,79
126,4.2,498,40,1,1,0,771,79
129,4.3,497,40,1,1,0,769,78
132,4.4,495,40,1,1,0,767,78
135,4.5,494,39,1,1,0,766,77
138,4.6,494,40,1,1,0,765,78
141,4.7,492,40,1,1,0,763,78
144,4.8,491,40,1,1,0,762,78
147,4.9,489,39,1,1,0,759,76
150,5.0,486,39,1,1,0,755,77
153,5.1,484,38,1,1,0,753,75
156,5.2,483,39,1,1,0,752,76
159,5.3,481,39,1,1,0,749,76
162,5.4,479,37,1,1,0,748,72
165,5.5,480,38,1,1,0,748,75
