window_id,record_type,stage,n,share_per_mille,detail,ball_x_min,ball_x_max,ball_y_min,ball_y_max,player_x_min,player_x_max,player_y_min,player_y_max,source_height,join_source,ratio_x,ratio_y,ball_shift,share_per_mille_of_eligible
eurocup-Y6POC6V1Y5E_s3483,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,detected_ball,000002,0033,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,player_rows,000002,0033,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,coordinate,detected_ball_vs_player_px,000002,,image_px_ranges,376.000,796.000,611.000,892.000,220.500,1514.910,507.147,867.078,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,age,detected_ball_age_frames,000002,0033,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s3483,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,any_ball_row,000010,0167,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,detected_ball,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,coordinate,detected_ball_vs_player_px,000000,,image_px_ranges,,,,,220.500,1514.910,507.147,867.078,1080,px,0.000000,0.000000,m30,
eurocup-Y6POC6V1Y5E_s3483,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s3483,exclusion,missing_px_coordinate,000011,0183,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s3483,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,any_ball_row,000011,0183,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,detected_ball,000002,0033,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,player_rows,000002,0033,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,player_within_radius,000001,0017,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,coordinate,detected_ball_vs_player_px,000002,,image_px_ranges,224.000,258.000,416.000,511.000,220.500,1514.910,507.147,867.078,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,age,detected_ball_age_frames,000002,0033,age=0,,,,,,,,,1080,px,0.778733,1.839241,p30,
eurocup-Y6POC6V1Y5E_s3483,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s3483,exclusion,missing_px_coordinate,000010,0167,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,detected_ball,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,coordinate,detected_ball_vs_player_px,000007,,image_px_ranges,936.000,964.000,424.000,426.000,276.656,410.500,547.162,633.304,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,age,detected_ball_age_frames,000006,0100,age=0,,,,,,,,,1080,px,0.993697,0.348262,0,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,detected_ball,000006,0100,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,coordinate,detected_ball_vs_player_px,000007,,image_px_ranges,4223.000,4319.000,2477.000,2513.000,276.656,410.500,547.162,633.304,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,age,detected_ball_age_frames,000006,0100,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s4614,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,detected_ball,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,coordinate,detected_ball_vs_player_px,000000,,image_px_ranges,,,,,276.656,410.500,547.162,633.304,1080,px,0.874155,0.510785,m30,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s4614,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,detected_ball,000016,0267,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,player_rows,000010,0167,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,coordinate,detected_ball_vs_player_px,000017,,image_px_ranges,936.000,998.000,424.000,427.000,276.656,410.500,547.162,633.304,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,age,detected_ball_age_frames,000016,0267,age=0,,,,,,,,,1080,px,0.463227,0.162522,p30,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s4614,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1364.000,1390.000,471.000,481.000,49.078,1869.000,210.237,1061.262,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.014286,0.011751,0,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,620.000,770.000,142.000,254.000,49.078,1869.000,210.237,1061.262,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s5745,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1357.000,1376.000,478.000,481.000,49.078,1869.000,210.237,1061.262,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.010440,0.003525,m30,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s5745,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1367.000,1414.000,471.000,479.000,49.078,1869.000,210.237,1061.262,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.025825,0.009400,p30,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s5745,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,105.000,106.000,918.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,83.000,85.000,499.000,500.000,143.487,1890.000,530.502,1120.264,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000005,0083,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000005,0083,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,103.000,104.000,918.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000005,0083,age=0,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000014,0233,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000014,0233,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000015,,image_px_ranges,103.000,106.000,916.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000014,0233,age=0,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
fiba-jFUMvm_epUE_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,15000
fiba-jFUMvm_epUE_s90,stage,any_ball_row,000014,0233,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,3500
fiba-jFUMvm_epUE_s90,stage,detected_ball,000013,0217,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,3250
fiba-jFUMvm_epUE_s90,stage,player_rows,000013,0217,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,3250
fiba-jFUMvm_epUE_s90,stage,player_within_radius,000004,0067,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,1000
fiba-jFUMvm_epUE_s90,stage,prerequisite_available,000004,0067,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,1000
fiba-jFUMvm_epUE_s90,stage,motion_agreement,000001,0017,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,250
fiba-jFUMvm_epUE_s90,stage,accepted_ownership,000001,0017,full_frame_denominator,,,,,,,,,1080,px,1.436611,2.650004,0,250
fiba-jFUMvm_epUE_s90,coordinate,detected_ball_vs_player_px,000013,,image_px_ranges,498.000,1720.000,212.000,943.000,1055.500,1906.113,761.415,1037.264,1080,px,1.436611,2.650004,0,
fiba-jFUMvm_epUE_s90,age,detected_ball_age_frames,000013,0217,age=0,,,,,,,,,1080,px,1.436611,2.650004,0,
fiba-jFUMvm_epUE_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
fiba-jFUMvm_epUE_s90,exclusion,missing_px_coordinate,000007,0117,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
fiba-jFUMvm_epUE_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,detected_ball,000018,0300,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,player_rows,000018,0300,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
fiba-jFUMvm_epUE_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
