frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
12966,432.633,1,green,367,33,0.1078,0.0193,0.0,0.0,0.0,corner_3,0,,,2264.0,none,0.0,0.0,1455.0,345.5,0,0,,,280,116,364,214,,,0.0,849.8,0.0,0,10.13,0.96,24.53,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,59.993518168400676,,,,0,2,1
12966,432.633,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,,,2264.0,none,0.0,0.0,1455.0,345.5,0,0,,,423,136,502,230,,,0.0,734.9,0.0,0,70.22,19.23,19.4,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,59.993518168400676,,,,0,2,1
12969,432.733,1,green,354,31,0.104,0.0181,4.38,4.38,188.7,corner_3,0,,,2277.0,none,0.0,0.0,1448.5,344.5,0,0,,,280.0,116.0,364.0,214.0,,,0.0,848.6,0.38,0,9.78,0.91,24.52,0,4,0,0.933,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,59.993518168400676,,,,0,2,1
12969,432.733,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,,,2277.0,none,0.0,0.0,1448.5,344.5,0,0,,,423.0,136.0,502.0,230.0,,,0.0,734.9,0.0,0,70.22,19.23,19.4,0,4,0,0.933,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,59.993518168400676,,,,0,2,1
12972,432.833,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,0,1881.7,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,389,29,513,229,354,31,0.0,1130.2,0.0,0,59.68,16.25,30.36,0,5,1,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,50.20956084253277,,,,0,3,1
12972,432.833,1,green,354,31,0.104,0.0181,0.0,-4.38,0.0,corner_3,1,0.0,,1881.7,shot,6.6,6.6,1686.0,415.0,0,0,left,,280.0,116.0,364.0,214.0,354,31,0.0,848.6,0.0,0,9.78,0.91,24.52,0,5,1,0.867,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,50.20956084253277,,,,0,3,1
12972,432.833,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,2277.0,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,423.0,136.0,502.0,230.0,354,31,0.0,734.9,0.0,0,70.22,19.23,19.4,0,5,1,0.867,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.0,0,unknown,,,50.20956084253277,,,,0,3,1
12975,432.933,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,0,1881.7,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,389.0,29.0,513.0,229.0,354,31,0.0,1130.2,0.0,0,59.68,16.25,30.36,0,5,2,0.933,unclassified,0,0.0,23.8998998998999,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,4.533823502911814,,,,0,3,1
12975,432.933,1,green,354,31,0.104,0.0181,0.0,0.0,0.0,corner_3,1,0.0,,1881.7,none,6.6,6.6,1686.0,415.0,0,0,left,,280.0,116.0,364.0,214.0,354,31,0.0,848.6,0.0,0,9.78,0.91,24.52,0,5,2,0.8,unclassified,0,0.0,23.8998998998999,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,4.533823502911814,,,,0,3,1
12975,432.933,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,2277.0,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,423.0,136.0,502.0,230.0,354,31,0.0,734.9,0.0,0,70.22,19.23,19.4,0,5,2,0.8,unclassified,0,0.0,23.8998998998999,,,,,0.0,0.1,half_court,,,0.0,0,unknown,,,4.533823502911814,,,,0,3,1
12978,433.033,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,0,1881.7,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,389.0,29.0,513.0,229.0,354,31,0.0,1130.2,0.0,0,59.68,16.25,30.36,0,5,3,0.867,unclassified,0,0.0,23.7997997997998,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,12.600705447623866,,,,1,3,1
12978,433.033,1,green,354,31,0.104,0.0181,0.0,0.0,0.0,corner_3,1,0.0,,1881.7,dribble,6.6,6.6,1686.0,415.0,0,0,left,,280.0,116.0,364.0,214.0,354,31,0.0,848.6,0.0,0,9.78,0.91,24.52,0,5,3,0.733,unclassified,0,0.0,23.7997997997998,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,12.600705447623866,,,,1,3,1
12978,433.033,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,2277.0,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,423.0,136.0,502.0,230.0,354,31,0.0,734.9,0.0,0,70.22,19.23,19.4,0,5,3,0.733,unclassified,0,0.0,23.7997997997998,,,,,0.0,0.2,half_court,,,0.0,0,unknown,,,12.600705447623866,,,,1,3,1
12981,433.133,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,0,1881.7,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,389.0,29.0,513.0,229.0,354,31,0.0,1130.2,0.0,0,59.68,16.25,30.36,0,5,4,0.8,unclassified,0,0.0,23.6996996996997,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12981,433.133,1,green,354,31,0.104,0.0181,0.0,0.0,0.0,corner_3,1,0.0,,1881.7,none,6.6,6.6,1686.0,415.0,0,0,left,,280.0,116.0,364.0,214.0,354,31,0.0,848.6,0.0,0,9.78,0.91,24.52,0,5,4,0.667,unclassified,0,0.0,23.6996996996997,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12981,433.133,2,green,2543,658,0.7471,0.3846,0.0,0.0,0.0,3pt_arc,0,2277.0,,395.4,none,6.6,6.6,1686.0,415.0,0,0,left,,423.0,136.0,502.0,230.0,354,31,0.0,734.9,0.0,0,70.22,19.23,19.4,0,5,4,0.667,unclassified,0,0.0,23.6996996996997,,,,,0.0,0.3,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12984,433.233,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,0,849.4,,337.0,none,4.0,4.0,1667.0,410.7,0,0,left,,389.0,29.0,513.0,229.0,1470,62,1116.43,1130.2,0.0,0,59.68,16.25,30.36,0,5,5,0.733,unclassified,0,58.5,23.5995995995996,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12984,433.233,1,green,354,31,0.104,0.0181,0.0,0.0,0.0,corner_3,1,1116.4,,1881.7,none,4.0,4.0,1667.0,410.7,0,0,left,,280.0,116.0,364.0,214.0,1470,62,1116.43,848.6,0.0,0,9.78,0.91,24.52,0,5,5,0.6,unclassified,0,58.5,23.5995995995996,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12984,433.233,2,green,2486,645,0.7303,0.377,19.49,19.49,192.8,3pt_arc,0,1171.4,,337.0,none,4.0,4.0,1667.0,410.7,0,0,left,,423.0,136.0,502.0,230.0,1470,62,1116.43,793.3,-19.47,0,68.65,18.85,21.02,0,5,5,0.6,unclassified,0,58.5,23.5995995995996,,,,,0.0,0.4,half_court,,,0.0,0,unknown,,,37.20215047547655,,,,1,3,1
12987,433.333,3,green,2161,556,0.6348,0.325,0.0,0.0,0.0,mid_range,1,831.8,,337.0,pass,0.0,0.0,2323.5,600.5,0,0,left,,389.0,29.0,513.0,229.0,1414,922,861.82,1130.2,0.0,0,59.68,16.25,30.36,0,5,6,0.667,fast_break,0,58.5,23.4994994994995,,,,,0.0,0.5,fast_break,,,0.0,0,unknown,80.23992767346994,82.47910857563393,85.87329166989129,,,,0,4,1
