game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss
0022500044,125,SAC,23961,24101,141,4.7,83.9,1070.6,,0,0,,0,cut,,,0,0,0,9,96,1,679.8,19.4,corner_3,,0
0022500044,126,MIN,24102,24818,716,23.87,,,47.86,15,0,,0,cut,,,0,0,0,0,10,1,,17.1,3pt_arc,,0
0022500044,129,SAC,24819,25067,249,8.31,,2568.3,,0,0,,0,cut,,,0,0,0,7,5,0,212.3,15.8,3pt_arc,,0
0022500044,130,MIN,25068,25424,357,11.91,314.2,1501.7,-12.21,2,0,,0,fast_break,,,1,0,0,11,88,0,,12.2,3pt_arc,,0
0022500044,131,SAC,25425,25625,201,6.71,,1583.5,39.72,1,0,,0,hand_off,,,0,0,0,9,124,0,,17.4,3pt_arc,,0
0022500044,132,MIN,25626,26465,839,27.97,50.7,1821.5,,1,0,,0,fast_break,,,0,0,0,1,10,0,247.8,14.1,3pt_arc,,0
0022500044,137,SAC,26466,26528,63,2.1,,,-0.52,1,1,26505,0,cut,,,0,0,0,1,1,0,,22.0,3pt_arc,,0
0022500044,138,MIN,26529,26612,84,2.8,,1582.2,-0.86,1,0,,0,cut,,,0,0,0,0,10,0,,21.3,backcourt,,0
0022500044,139,SAC,26613,26831,219,7.31,,944.6,1.62,8,0,,0,fast_break,,,1,0,1,0,13,0,111.0,16.8,3pt_arc,,0
0022500044,142,MIN,26871,27137,267,8.91,,1611.3,-12.75,1,0,,0,fast_break,,,1,0,0,3,10,0,,15.2,backcourt,,0
0022500044,143,SAC,27138,27383,246,8.21,,,-16.88,2,0,,0,off_screen,,,1,0,0,7,1,0,,15.9,3pt_arc,,0
0022500044,144,MIN,27384,27689,306,10.21,41.2,1348.4,,0,0,,0,cut,,,1,0,0,2,1,1,339.9,13.9,backcourt,2.3,0
0022500044,145,SAC,27690,27983,294,9.81,,900.1,-0.2,0,0,,0,cut,,,0,0,0,13,259,2,437.4,14.3,corner_3,,0
0022500044,146,MIN,27984,28604,620,20.67,98.0,,4.73,1,0,,0,cut,,,0,0,0,29,229,0,,14.9,3pt_arc,,0
0022500044,201,SAC,28683,28850,168,5.61,51.3,809.8,-4.5,2,0,,0,fast_break,,,5,1,0,0,13,0,652.4,18.5,mid_range,,0
0022500044,202,MIN,28851,29546,695,23.17,,1040.9,-1.19,2,0,,0,cut,,,1,0,0,10,7,0,461.7,8.5,3pt_arc,,0
0022500044,205,SAC,29547,29612,66,2.2,,1162.6,13.36,1,0,,0,transition,,,1,0,0,2,68,1,121.8,21.9,backcourt,,0
0022500044,206,MIN,29613,29762,150,5.01,28.5,1176.0,,0,0,,0,fast_break,,,5,0,0,0,300,1,,19.1,3pt_arc,,0
0022500044,209,SAC,29823,29954,132,4.4,72.6,2724.0,11.15,24,0,,0,fast_break,,,0,0,3,1,8,2,12.0,19.7,mid_range,,0
0022500044,210,MIN,29955,31130,1175,39.17,161.4,1840.0,1.88,6,0,,0,fast_break,,,5,1,0,13,1,2,707.5,9.4,paint,,0
0022500044,236,SAC,31131,31208,78,2.6,,256.1,,0,0,,0,transition,,,0,0,0,4,185,0,193.2,21.5,backcourt,,0
0022500044,239,MIN,31260,32195,935,31.17,56.7,522.5,17.69,6,0,,0,isolation,,,0,0,0,6,64,0,366.1,15.9,backcourt,,0
0022500044,246,SAC,32196,32279,84,2.8,,1346.7,18.13,2,0,,0,fast_break,,,0,0,0,0,345,0,,21.3,3pt_arc,,0
0022500044,249,MIN,32325,32477,153,5.11,473.5,761.5,-24.04,1,0,,0,cut,,,1,0,0,1,1,0,,19.0,mid_range,,0
0022500044,250,SAC,32478,32831,354,11.81,,,1.32,3,0,,0,cut,,,0,0,0,4,1,1,133.1,12.3,mid_range,,0
0022500044,251,MIN,32832,33740,909,30.33,240.1,1115.9,,0,0,,0,fast_break,,,2,2,0,21,1,1,673.2,0.0,3pt_arc,,0
0022500044,252,SAC,33741,33818,78,2.6,,,,0,0,,0,transition,,,2,0,0,1,1,0,,21.5,3pt_arc,,0
0022500044,253,MIN,33819,33977,159,5.31,,2255.3,,0,0,,0,transition,,,0,0,0,4,103,0,40.2,18.8,3pt_arc,,0
0022500044,254,SAC,33978,34064,87,2.9,,,11.29,7,0,,0,cut,,,3,0,0,0,373,1,596.6,21.2,mid_range,,0
0022500044,255,MIN,34065,34646,582,19.42,296.4,2337.6,-3.24,4,0,,0,fast_break,,,4,0,0,12,1,2,525.2,4.7,3pt_arc,,0
0022500044,256,SAC,34647,34742,96,3.2,124.7,1481.3,-0.11,4,0,,0,transition,,,0,0,0,2,379,0,131.9,20.9,3pt_arc,,0
0022500044,257,MIN,34743,35915,1172,39.07,331.6,1777.8,3.74,7,0,,0,hand_off,,,0,1,0,4,38,0,255.0,15.9,3pt_arc,,0
0022500044,262,SAC,35916,36029,114,3.8,,817.8,37.24,3,0,,0,off_screen,,,0,0,0,4,202,0,,20.3,mid_range,,0
0022500044,263,MIN,36030,36677,647,21.57,280.2,,-49.65,4,0,,0,off_screen,,,0,0,0,24,6,0,,13.4,mid_range,,0
0022500044,349,SAC,36678,36854,177,5.91,,,,0,0,,0,cut,,,0,0,0,0,64,0,,18.2,corner_3,,0
0022500044,350,MIN,36855,36932,78,2.6,,,,0,0,,0,fast_break,,,0,0,0,4,86,0,453.0,21.5,backcourt,,0
0022500044,351,SAC,36933,37046,114,3.8,84.7,200.1,60.59,4,0,,0,fast_break,,,6,0,0,6,15,0,1300.6,20.3,3pt_arc,,0
0022500044,352,MIN,37047,37193,147,4.9,,,25.6,8,0,,0,hand_off,,,0,0,0,4,10,0,,19.2,3pt_arc,,0
0022500044,353,SAC,37194,37559,365,12.17,,395.9,9.46,2,0,,0,hand_off,,,0,0,0,14,62,0,,17.9,3pt_arc,,0
0022500044,356,MIN,37560,38510,951,31.73,115.9,1255.6,7.99,9,1,38484,0,hand_off,,,6,1,1,31,1,0,659.0,0.0,3pt_arc,,0
0022500044,358,MIN,38538,38816,279,9.31,227.4,601.2,-5.65,11,0,,0,hand_off,,,2,1,0,14,94,0,221.8,14.8,3pt_arc,0.3,0
0022500044,361,SAC,38898,38963,66,2.2,,1872.3,-5.07,0,0,,0,transition,,,0,0,0,1,10,0,144.6,21.9,mid_range,,0
0022500044,362,MIN,38964,39389,425,14.17,28.0,135.0,,0,0,,0,fast_break,,,0,0,0,1,231,0,383.2,21.9,backcourt,,0
0022500044,365,SAC,39390,39596,207,6.91,,1795.5,14.06,6,1,39549,0,cut,,,7,0,0,4,1,0,335.2,17.2,3pt_arc,,0
0022500044,366,MIN,39597,40430,833,27.77,,,,4,0,,0,transition,,,3,0,0,1,85,0,,13.3,3pt_arc,,0
0022500044,402,MIN,40980,41636,657,21.92,123.3,1194.9,-0.95,0,0,,0,cut,,,0,0,0,11,1,1,,2.2,3pt_arc,,0
0022500044,564,MIN,42120,42263,144,4.8,72.4,,,0,0,,0,fast_break,,,0,0,0,7,1,1,723.3,19.3,3pt_arc,,0
0022500044,565,SAC,42264,42644,381,12.71,,,,0,0,,0,cut,,,0,0,0,0,88,1,,11.4,mid_range,,0
0022500044,629,MIN,42834,43109,276,9.21,10.2,,0.99,0,0,,0,cut,,,0,0,0,8,1,0,,14.9,3pt_arc,,0
0022500044,680,SAC,43260,44696,1437,47.95,96.9,1366.6,0.34,0,0,,0,off_screen,,,3,4,0,38,1,1,677.6,0.0,3pt_arc,,0
0022500044,776,MIN,44982,45269,288,9.61,1.9,3212.3,,0,0,,0,cut,,,0,2,0,7,1,0,108.8,14.5,3pt_arc,,0
0022500044,823,MIN,45768,46982,1215,40.54,13.9,1418.2,40.93,2,0,,0,cut,,,6,0,0,6,1,1,106.4,0.0,3pt_arc,,0
0022500044,824,SAC,46983,47462,480,16.02,224.0,2016.3,0.92,10,0,,0,transition,,,3,0,0,3,1,4,294.7,8.1,3pt_arc,,0
0022500044,825,MIN,47463,47747,285,9.51,,2396.6,,0,0,,0,fast_break,,,0,0,0,0,85,1,,14.6,corner_3,,0
0022500044,826,SAC,47748,47852,105,3.5,230.3,2528.0,,0,0,,0,transition,,,0,0,0,0,276,0,,20.6,3pt_arc,,0
0022500044,827,MIN,47853,48335,482,16.07,,,,0,0,,0,off_screen,,,0,0,0,0,1,1,,14.3,3pt_arc,,0
0022500044,832,SAC,48336,48443,108,3.6,,1213.3,,0,0,,0,transition,,,0,0,0,0,124,1,,20.5,backcourt,0.0,0
0022500044,833,MIN,48444,49526,1082,36.07,2.2,446.9,,0,0,,0,transition,,,1,0,0,0,1,1,,4.4,3pt_arc,,0
0022500044,898,SAC,49527,49739,213,7.11,107.2,294.0,,0,0,,0,transition,,,1,0,0,0,70,1,,17.0,corner_3,,0
0022500044,899,MIN,49740,50357,617,20.57,2.1,261.4,,0,0,,0,off_screen,,,1,0,0,0,73,1,,11.9,mid_range,,0
0022500044,902,SAC,50358,51065,707,23.57,,1014.7,,0,0,,0,off_screen,,,0,0,0,0,10,2,,6.4,mid_range,,0
0022500044,905,MIN,51066,51311,246,8.21,,,,0,0,,0,transition,,,1,1,0,0,25,0,387.3,15.9,3pt_arc,,0
0022500044,906,SAC,51312,51518,207,6.91,236.8,966.6,,0,0,,0,off_screen,,,0,0,0,0,25,1,,17.2,backcourt,,0
0022500044,907,MIN,51519,52250,732,24.42,143.6,737.2,,0,0,,0,off_screen,,,5,2,0,5,64,1,,0.0,3pt_arc,,0
0022500044,908,SAC,52251,52334,84,2.8,,1759.3,,0,0,,0,transition,,,0,0,0,0,73,1,,21.3,3pt_arc,,0
0022500044,911,MIN,52392,52580,189,6.31,273.4,746.6,-7.37,6,0,,0,fast_break,,,1,0,1,10,163,0,1172.4,17.8,3pt_arc,,0
0022500044,912,SAC,52581,52661,81,2.7,,849.1,,0,0,,0,off_screen,,,0,0,0,0,78,0,,21.4,backcourt,,0
0022500044,913,MIN,52662,52736,75,2.5,,1639.0,,0,0,,0,cut,,,0,0,0,0,64,0,,21.6,3pt_arc,,0
0022500044,914,SAC,52737,52898,162,5.41,,,,0,0,,0,off_screen,,,0,0,0,0,88,0,,18.7,3pt_arc,,0
0022500044,915,MIN,52899,53045,147,4.9,217.6,939.6,,0,0,,0,fast_break,,,0,0,0,4,4,0,115.2,19.2,mid_range,,0
0022500044,918,SAC,53121,53327,207,6.91,,,,0,0,,0,fast_break,,,0,0,0,0,1,0,,17.2,mid_range,,0
0022500044,919,MIN,53328,53423,96,3.2,83.8,924.0,22.7,1,0,,0,transition,,,0,0,0,2,10,0,89.0,20.9,3pt_arc,,0
0022500044,924,SAC,53538,53606,69,2.3,,,,0,0,,0,transition,,,2,0,0,0,58,0,,21.8,backcourt,,0
0022500044,925,MIN,53607,53696,90,3.0,,655.4,25.67,2,0,,0,off_screen,,,1,0,0,0,13,0,,21.1,3pt_arc,,0
0022500044,926,SAC,53697,54239,543,18.12,,738.6,3.5,4,0,,0,off_screen,,,2,0,0,2,1,1,50.0,6.0,mid_range,,0
0022500044,927,MIN,54240,54923,683,22.77,107.8,479.1,,16,0,,0,fast_break,,,1,0,0,0,345,0,290.1,18.8,3pt_arc,,0
0022500044,932,SAC,54957,55097,141,4.7,160.7,988.2,-7.31,10,0,,0,fast_break,,,1,0,0,1,70,0,464.3,19.4,mid_range,,0
0022500044,933,MIN,55098,55808,711,23.72,60.2,1226.5,,0,0,,0,off_screen,,,3,0,0,11,73,1,741.9,0.4,3pt_arc,,0
0022500044,934,SAC,55809,56051,243,8.11,122.0,1296.3,,0,0,,0,off_screen,,,0,0,0,3,86,4,149.6,16.0,backcourt,,0
0022500044,939,MIN,56136,56687,551,18.37,17.1,792.1,,0,0,,0,isolation,,,1,0,0,3,6,2,,14.0,backcourt,,0
0022500044,942,SAC,56688,56882,195,6.51,,,,0,0,,0,off_screen,,,5,0,0,0,10,1,,17.6,backcourt,,0
0022500044,943,MIN,56883,57176,294,9.81,103.5,1012.0,,0,0,,0,off_screen,,,2,0,0,4,254,0,1158.0,14.3,3pt_arc,,0
0022500044,944,SAC,57177,57437,261,8.71,,514.3,,0,0,,0,pick_and_roll,,,0,0,0,9,1,1,104.1,15.4,mid_range,,0
0022500044,945,MIN,57438,57911,473,15.77,142.8,,,0,0,,0,off_screen,,,0,0,0,1,1,0,386.8,13.7,3pt_arc,,0
0022500044,948,SAC,57912,58040,129,4.3,,1000.2,,0,0,,0,fast_break,,,0,0,0,0,25,2,,19.8,mid_range,,0
0022500044,949,MIN,58041,58316,276,9.21,,,10.23,1,1,58230,0,fast_break,,,0,0,0,1,1,1,,14.9,mid_range,,0
0022500044,950,SAC,58317,58427,111,3.7,,,-50.12,0,0,,0,transition,,,5,0,0,0,1,2,226.8,20.4,backcourt,,0
0022500044,951,MIN,58428,58823,396,13.21,117.8,739.6,,0,1,58470,0,fast_break,,,2,1,0,0,254,1,,10.9,mid_range,,0
0022500044,953,MIN,58854,58919,66,2.2,,1435.3,,0,0,,0,fast_break,,,0,0,0,0,253,0,199.8,21.9,3pt_arc,,0
0022500044,954,SAC,58920,58982,63,2.1,,,,0,0,,0,fast_break,,,0,0,0,2,83,0,,22.0,backcourt,,0
0022500044,955,MIN,58983,59534,551,18.37,82.1,664.2,,0,0,,0,off_screen,,,0,0,0,0,10,0,,18.1,mid_range,,0
0022500044,960,SAC,59535,59597,63,2.1,,,,0,0,,0,transition,,,1,0,0,3,458,0,167.1,22.0,backcourt,,0
0022500044,961,MIN,59598,60056,458,15.27,,435.7,,0,0,,0,pick_and_roll,,,3,0,0,0,269,0,167.1,21.5,mid_range,,0
0022500044,964,SAC,60057,60725,669,22.32,45.4,801.8,16.12,3,0,,0,cut,,,3,0,0,6,1,0,,1.8,mid_range,,0
0022500044,965,MIN,60726,61406,680,22.67,60.0,1711.1,,0,0,,0,cut,,,0,0,0,6,235,0,264.1,7.8,mid_range,,0
0022500044,968,SAC,61407,61787,381,12.71,176.1,1044.1,,0,0,,0,transition,,,0,0,0,0,73,0,,11.4,mid_range,,0
0022500044,969,MIN,61788,62570,782,26.07,,1375.0,,6,0,,0,fast_break,,,0,0,0,0,235,0,185.5,21.4,corner_3,,0
0022500044,972,SAC,62571,62633,63,2.1,,,,0,0,,0,off_screen,,,0,0,0,0,38,0,,22.0,mid_range,,0
0022500044,973,MIN,62634,62939,306,10.21,13.0,2539.1,,0,0,,0,off_screen,,,0,0,0,4,169,0,,13.9,corner_3,,0
0022500044,1053,SAC,63177,63314,138,4.6,,1295.4,,0,0,,0,transition,,,3,0,0,2,8,1,330.5,19.5,backcourt,,0
0022500044,1058,MIN,63462,64421,960,32.03,51.2,1725.7,,0,0,,0,fast_break,,,2,0,0,19,1,0,231.5,0.0,corner_3,,0
0022500044,1059,SAC,64422,64538,117,3.9,,1427.8,,0,0,,0,off_screen,,,0,0,0,6,64,0,,20.2,corner_3,,0
0022500044,1060,MIN,64539,65381,842,28.07,49.3,1411.6,,4,0,,0,fast_break,,,0,0,0,0,4,0,,18.2,corner_3,,0
0022500044,1063,SAC,65382,65495,114,3.8,,,,0,0,,0,hand_off,,,4,0,0,0,1,0,,20.3,backcourt,,0
0022500044,1064,MIN,65496,66212,716,23.87,53.2,1967.3,,0,0,,0,fast_break,,,0,0,0,5,2,0,,6.9,corner_3,,0
0022500044,1069,SAC,66213,66314,102,3.4,,1342.0,,0,0,,0,off_screen,,,0,0,0,0,117,0,,20.7,corner_3,,0
0022500044,1070,MIN,66315,66410,96,3.2,,2064.0,,0,0,,0,fast_break,,,0,0,0,0,216,0,,20.9,corner_3,,0
0022500044,1071,SAC,66411,66704,294,9.81,117.5,1825.4,8.43,9,0,,0,transition,,,3,0,0,1,1,0,724.4,14.3,mid_range,,0
0022500044,1072,MIN,66705,67766,1061,35.37,41.6,1767.1,-22.77,0,0,,0,fast_break,,,2,0,0,9,4,0,,0.9,corner_3,,0
0022500044,1075,SAC,67767,67838,72,2.4,,857.3,,0,0,,0,transition,,,0,0,0,0,58,0,,21.7,mid_range,,0
0022500044,1076,MIN,67839,68477,639,21.32,,1947.0,31.13,1,0,,0,off_screen,,,0,0,0,5,1,0,,2.8,corner_3,,0
0022500044,1079,SAC,68514,68999,486,16.22,,1229.0,-0.74,4,1,68703,0,transition,,,0,0,0,1,202,0,,7.9,3pt_arc,,0
0022500044,1080,MIN,69000,69065,66,2.2,,,,0,0,,0,fast_break,,,2,0,0,9,97,0,262.8,21.9,3pt_arc,,0
0022500044,1081,SAC,69066,69170,105,3.5,,,,0,0,,0,isolation,,,0,0,0,0,1,0,667.8,20.6,mid_range,,0
0022500044,1082,MIN,69171,69425,255,8.51,,,,0,0,,0,isolation,,,1,0,0,4,73,0,25.6,15.6,paint,,0
0022500044,1083,SAC,69426,69557,132,4.4,,997.8,,0,0,,0,transition,,,5,0,0,0,38,0,32.7,19.7,mid_range,,0
0022500044,1084,MIN,69558,70040,483,16.12,,,,0,0,,0,transition,,,0,0,0,0,1,0,,8.0,3pt_arc,,0
0022500044,1085,SAC,70041,70103,63,2.1,,,,0,0,,0,transition,,,1,0,0,0,70,0,,22.0,3pt_arc,,0
0022500044,1086,MIN,70104,70625,522,17.42,46.6,2384.8,4.12,2,0,,0,cut,,,0,0,0,11,89,0,497.1,6.7,3pt_arc,,0
0022500044,1087,SAC,70626,70811,186,6.21,28.7,2167.1,-2.47,2,0,,0,cut,,,0,0,0,13,70,0,83.2,17.9,corner_3,,0
0022500044,1088,MIN,70812,71411,599,19.97,13.5,2625.3,,0,0,,0,fast_break,,,0,0,0,12,335,0,26.0,16.8,3pt_arc,,0
0022500044,1091,SAC,71412,71573,162,5.41,196.5,2697.7,-3.96,4,0,,0,hand_off,,,0,0,0,1,73,0,218.1,18.7,corner_3,,0
0022500044,1092,MIN,71574,71975,402,13.41,29.4,1666.9,30.12,1,0,,0,fast_break,,,1,0,0,4,96,0,,10.7,3pt_arc,,0
0022500044,1093,SAC,71976,72131,156,5.21,266.3,2567.6,-2.13,2,0,,0,fast_break,,,3,0,0,7,64,0,1527.7,18.9,3pt_arc,,0
0022500044,1094,MIN,72132,72596,465,15.52,66.1,1784.9,,0,0,,1,cut,,,4,0,0,39,73,1,9.3,8.6,3pt_arc,,0
0022500044,1095,SAC,72597,72977,380,12.67,,,,0,0,,0,transition,,,0,0,0,0,354,1,114.5,16.4,corner_3,,0
0022500044,1100,MIN,73029,73346,318,10.61,51.2,1057.4,4.69,2,0,,0,fast_break,,,3,0,0,12,398,0,,13.5,corner_3,,0
0022500044,1103,SAC,73416,74513,1097,36.57,102.6,1449.7,-20.14,8,0,,0,fast_break,,,0,0,0,2,63,0,320.3,9.4,mid_range,,0
0022500044,1191,MIN,74514,74636,123,4.1,,,,0,0,,0,fast_break,,,0,0,0,4,1,0,,20.0,corner_3,,0
0022500044,1192,SAC,74637,74696,60,2.0,,619.0,,0,0,,0,transition,,,0,0,0,0,73,0,,22.1,corner_3,,0
0022500044,1193,MIN,74697,75032,336,11.21,55.2,1917.3,,0,0,,0,fast_break,,,4,0,0,1,82,1,507.5,12.9,corner_3,,0
0022500044,1196,SAC,75096,75221,126,4.2,42.0,1591.6,,0,0,,0,transition,,,1,0,0,1,203,0,494.2,19.9,mid_range,,0
0022500044,1197,MIN,75222,75638,416,13.87,22.7,1070.6,1.49,2,0,,0,transition,,,1,0,0,10,204,1,,19.5,3pt_arc,,0
0022500044,1202,SAC,75723,75812,90,3.0,8.6,1295.9,,0,0,,0,transition,,,0,0,0,3,635,0,370.2,21.1,backcourt,,0
0022500044,1205,MIN,75882,76064,182,6.07,,661.8,,0,0,,0,pick_and_roll,,,0,0,0,4,338,0,12.5,21.3,corner_3,,0
0022500044,1210,SAC,76137,76505,369,12.31,10.6,920.3,-6.06,0,0,,0,transition,,,3,0,0,0,1,1,,11.8,corner_3,,0
0022500044,1211,MIN,76506,76613,108,3.6,13.8,2146.8,8.18,3,0,,0,fast_break,,,2,0,0,0,235,0,,20.5,corner_3,,0
0022500044,1212,SAC,76614,76793,180,6.01,,2296.1,-11.85,1,0,,0,cut,,,1,0,0,5,527,0,,18.1,3pt_arc,,0
0022500044,1213,MIN,76794,76958,165,5.51,51.5,1850.7,,0,0,,0,off_screen,,,0,0,0,0,10,1,,18.6,backcourt,,0
0022500044,1214,SAC,76959,77939,980,32.67,36.9,895.5,3.59,2,0,,0,off_screen,,,1,1,0,21,117,1,342.2,15.3,mid_range,,0
