frame,timestamp,ball_x2d,ball_y2d,detected
360,6.006,,,0
363,6.056,,,0
366,6.106,,,0
369,6.156,,,0
372,6.206,,,0
375,6.256,,,0
378,6.306,,,0
381,6.356,,,0
384,6.406,,,0
387,6.456,,,0
390,6.506,,,0
393,6.557,1310,1511,1
396,6.607,1310,1511,1
399,6.657,1181,1656,1
402,6.707,1181,1656,1
405,6.757,1053,1555,1
408,6.807,1053,1555,1
411,6.857,,,0
414,6.907,,,0
417,6.957,894,1349,1
420,7.007,894,1349,1
423,7.057,,,0
426,7.107,,,0
429,7.157,,,0
432,7.207,,,0
435,7.257,329,1141,1
438,7.307,,,0
441,7.357,365,682,1
444,7.407,365,682,1
447,7.457,1360,1494,1
450,7.508,1360,1494,1
453,7.558,,,0
456,7.608,,,0
459,7.658,483,944,1
462,7.708,483,944,1
465,7.758,492,765,1
468,7.808,492,765,1
471,7.858,446,1108,1
474,7.908,446,1108,1
477,7.958,421,1161,1
480,8.008,421,1161,1
483,8.058,945,963,1
486,8.108,945,963,1
489,8.158,381,1345,1
492,8.208,381,1345,1
495,8.258,675,1175,1
498,8.308,675,1175,1
501,8.358,549,751,1
504,8.408,549,751,1
507,8.458,467,1010,1
510,8.508,467,1010,1
513,8.559,463,1416,1
516,8.609,463,1415,1
519,8.659,732,1366,1
522,8.709,732,1366,1
525,8.759,612,1418,1
528,8.809,612,1418,1
531,8.859,433,1403,1
534,8.909,436,1406,1
537,8.959,,,0
540,9.009,,,0
543,9.059,616,611,1
546,9.109,616,611,1
549,9.159,,,0
552,9.209,,,0
555,9.259,857,1591,1
558,9.309,857,1591,1
561,9.359,,,0
564,9.409,,,0
567,9.459,857,1591,1
570,9.51,857,1591,1
573,9.56,857,1591,1
576,9.61,857,1591,1
579,9.66,,,0
582,9.71,,,0
585,9.76,,,0
588,9.81,,,0
591,9.86,,,0
594,9.91,,,0
597,9.96,490,789,1
600,10.01,490,789,1
603,10.06,,,0
606,10.11,,,0
609,10.16,279,366,1
612,10.21,279,366,1
615,10.26,470,30,1
618,10.31,470,30,1
621,10.36,1054,438,1
624,10.41,1054,438,1
627,10.46,459,755,1
630,10.511,459,755,1
633,10.561,184,345,1
636,10.611,184,345,1
639,10.661,118,663,1
642,10.711,118,663,1
645,10.761,383,189,1
648,10.811,383,189,1
651,10.861,121,345,1
654,10.911,121,345,1
657,10.961,,,0
660,11.011,,,0
663,11.061,123,534,1
666,11.111,123,534,1
669,11.161,117,387,1
672,11.211,117,387,1
675,11.261,92,628,1
678,11.311,92,628,1
681,11.361,140,496,1
684,11.411,140,496,1
687,11.461,284,287,1
690,11.511,284,287,1
693,11.562,301,451,1
696,11.612,301,451,1
699,11.662,171,440,1
702,11.712,171,440,1
705,11.762,722,1104,1
708,11.812,516,981,1
711,11.862,723,415,1
714,11.912,1459,353,1
717,11.962,55,397,1
720,12.012,55,397,1
723,12.062,1607,1519,1
726,12.112,1607,1519,1
729,12.162,1607,1519,1
732,12.212,1607,1519,1
735,12.262,69,511,1
738,12.312,69,511,1
741,12.362,461,226,1
744,12.412,466,199,1
747,12.462,459,182,1
750,12.513,427,165,1
753,12.563,427,165,1
756,12.613,6,270,1
759,12.663,6,270,1
762,12.713,147,239,1
765,12.763,147,239,1
768,12.813,447,970,1
771,12.863,400,945,1
774,12.913,16,245,1
777,12.963,16,245,1
780,13.013,1101,287,1
783,13.063,1101,287,1
786,13.113,,,0
789,13.163,,,0
792,13.213,,,0
795,13.263,,,0
798,13.313,54,405,1
801,13.363,54,405,1
804,13.413,44,336,1
807,13.463,44,336,1
810,13.514,831,1142,1
813,13.564,831,1142,1
816,13.614,,,0
819,13.664,,,0
822,13.714,,,0
825,13.764,,,0
828,13.814,,,0
831,13.864,,,0
834,13.914,332,280,1
837,13.964,332,280,1
840,14.014,296,298,1
843,14.064,296,298,1
846,14.114,324,321,1
849,14.164,324,321,1
852,14.214,344,280,1
855,14.264,344,280,1
858,14.314,335,326,1
861,14.364,335,326,1
864,14.414,1224,1172,1
867,14.464,1224,1172,1
870,14.514,355,281,1
873,14.565,355,281,1
876,14.615,1332,1195,1
879,14.665,1332,1195,1
882,14.715,1479,1274,1
885,14.765,1479,1274,1
888,14.815,354,325,1
891,14.865,354,325,1
894,14.915,370,325,1
897,14.965,370,325,1
900,15.015,,,0
903,15.065,,,0
906,15.115,378,311,1
909,15.165,378,311,1
912,15.215,388,304,1
915,15.265,388,304,1
918,15.315,408,252,1
921,15.365,408,252,1
924,15.415,28,531,1
927,15.465,30,529,1
930,15.515,31,528,1
933,15.566,33,529,1
936,15.616,33,529,1
939,15.666,35,528,1
942,15.716,36,528,1
945,15.766,37,527,1
948,15.816,39,527,1
951,15.866,42,528,1
954,15.916,43,525,1
957,15.966,43,525,1
960,16.016,452,242,1
