frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy
0,0.0,1,green,383,1371,0.0,0.0,0.0,3pt_arc,0,,,145.1,none,297539.5,778.2,1359.8,0,0,,0.0,585,191,666,383,,,0.0,564.4,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,564.4,0.0,0.0,564.4,0.0,0.0,564.4,0.0,0.0,0.0,0,0.0,0
0,0.0,3,green,2023,976,0.0,0.0,0.0,mid_range,0,,,1090.4,none,297539.5,778.2,1359.8,0,0,,0.0,716,150,830,344,,,0.0,1233.7,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1233.7,0.0,0.0,1233.7,0.0,0.0,1233.7,0.0,0.0,0.0,0,0.0,0
0,0.0,6,green,311,1497,0.0,0.0,0.0,corner_3,0,,,145.1,none,297539.5,778.2,1359.8,0,0,,0.0,529,484,631,674,,,0.0,660.6,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,660.6,0.0,0.0,660.6,0.0,0.0,660.6,0.0,0.0,0.0,0,0.0,0
0,0.0,9,green,1064,1495,0.0,0.0,0.0,mid_range,0,,,692.2,none,297539.5,778.2,1359.8,0,0,,0.0,803,342,931,537,,,0.0,1112.9,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,1112.9,0.0,0.0,1112.9,0.0,0.0,1112.9,0.0,0.0,0.0,0,0.0,0
0,0.0,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,,,204.4,none,297539.5,778.2,1359.8,0,0,,0.0,197,434,288,566,,,0.0,606.0,0.0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,,,606.0,0.0,0.0,606.0,0.0,0.0,606.0,0.0,0.0,0.0,0,0.0,0
1,0.017,1,green,388,1368,5.83,5.83,329.0,3pt_arc,0,,,149.7,none,274195.0,754.0,1363.6,0,0,,0.0,586,190,668,381,,,0.0,563.7,0.64,0,0,2,0,1.0,2.92,5.83,5.8,0.0,2.92,5.83,5.8,0.0,2.92,5.83,5.8,0.0,0,0,0,2,27.39,,,564.0,0.32,0.0,564.0,0.32,0.0,564.0,0.32,0.0,0.0,0,0.0,0
1,0.017,3,green,1947,998,79.12,79.12,163.9,backcourt,0,,,1058.0,none,274195.0,754.0,1363.6,0,0,,0.0,713,149,832,345,,,0.0,1311.6,-77.94,0,0,2,0,1.0,39.56,79.12,79.1,0.0,39.56,79.12,79.1,0.0,39.56,79.12,79.1,0.0,0,0,0,2,27.39,,,1272.6,-38.97,0.0,1272.6,-38.97,0.0,1272.6,-38.97,0.0,0.0,0,0.0,0
1,0.017,6,green,312,1497,1.0,1.0,0.0,corner_3,0,,,149.7,none,274195.0,754.0,1363.6,0,0,,0.0,530,484,632,673,,,0.0,660.9,-0.24,0,0,2,0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0,0,0,2,27.39,,,660.8,-0.12,0.0,660.8,-0.12,0.0,660.8,-0.12,0.0,0.0,0,0.0,0
1,0.017,9,green,1013,1495,51.0,51.0,180.0,mid_range,0,,,637.8,none,274195.0,754.0,1363.6,0,0,,0.0,796,342,926,540,,,0.0,1071.6,40.92,0,0,2,0,1.0,25.5,51.0,51.0,0.0,25.5,51.0,51.0,0.0,25.5,51.0,51.0,0.0,0,0,0,2,27.39,,,1092.2,20.46,0.0,1092.2,20.46,0.0,1092.2,20.46,0.0,0.0,0,0.0,0
1,0.017,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,,,205.4,none,274195.0,754.0,1363.6,0,0,,0.0,197,433,288,566,,,0.0,606.0,0.0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,27.39,,,606.0,0.0,0.0,606.0,0.0,0.0,606.0,0.0,0.0,0.0,0,0.0,0
