frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence
10,0.167,9,green,830,1485,71.06,71.06,182.4,corner_3,0,998.1,,447.1,none,225151.0,709.0,1356.8,0,0,left,0.0,756,351,892,537,-154,1318,6.32,924.3,54.03,0,0,3,9,1.0
10,0.167,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,299.8,,208.3,none,225151.0,709.0,1356.8,0,0,left,0.0,200,432,292,564,-154,1318,6.32,606.0,0.0,0,0,3,9,1.0
11,0.184,1,green,401,1357,2.0,-7.49,270.0,3pt_arc,1,560.4,,163.8,none,214897.0,681.0,1362.4,0,0,left,0.0,591,188,671,373,-158,1317,4.12,559.4,1.79,0,0,3,10,1.0
11,0.184,3,green,1713,1016,179.07,167.03,169.4,backcourt,0,1895.1,,967.6,none,214897.0,681.0,1362.4,0,0,left,0.0,696,145,824,339,-158,1317,4.12,1546.2,-178.47,0,0,3,10,1.0
11,0.184,6,green,316,1497,1.0,0.0,0.0,corner_3,0,507.0,,163.8,none,214897.0,681.0,1362.4,0,0,left,0.0,536,482,636,673,-158,1317,4.12,661.8,-0.25,0,0,3,10,1.0
11,0.184,9,green,865,1482,35.13,-35.93,355.1,corner_3,0,1036.2,,480.5,none,214897.0,681.0,1362.4,0,0,left,0.0,776,349,881,531,-158,1317,4.12,948.3,-24.29,0,0,3,10,1.0
11,0.184,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,303.8,,209.3,none,214897.0,681.0,1362.4,0,0,left,0.0,200,432,293,563,-158,1317,4.12,606.0,0.0,0,0,3,10,1.0
12,0.2,1,green,406,1342,15.81,13.81,288.4,3pt_arc,1,564.6,,179.2,none,193727.0,645.0,1362.6,0,0,left,0.0,591,187,671,361,-158,1317,0.0,548.3,11.0,1,1,3,11,1.0
12,0.2,3,green,1618,1033,96.51,-82.56,169.9,backcourt,0,1798.6,,954.6,none,193727.0,645.0,1362.6,0,0,left,0.0,694,146,818,338,-158,1317,0.0,1475.5,92.27,0,1,3,11,1.0
12,0.2,6,green,316,1497,0.0,-1.0,0.0,corner_3,0,507.0,,179.2,none,193727.0,645.0,1362.6,0,0,left,0.0,536,482,637,673,-158,1317,0.0,661.8,0.0,0,1,3,11,1.0
12,0.2,9,green,775,1481,90.01,54.88,180.6,corner_3,0,947.3,,394.3,none,193727.0,645.0,1362.6,0,0,left,0.0,743,350,875,534,-158,1317,0.0,882.0,64.16,0,1,3,11,1.0
12,0.2,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,303.8,,209.3,none,193727.0,645.0,1362.6,0,0,left,0.0,201,432,293,562,-158,1317,0.0,606.0,0.0,0,1,3,11,1.0
13,0.217,1,green,409,1349,7.62,-8.19,66.8,3pt_arc,1,567.9,,174.3,none,178690.0,630.4,1368.4,0,0,left,0.0,592,187,674,367,-158,1317,0.0,555.9,-7.6,0,0,3,12,1.0
13,0.217,3,green,1541,1055,80.08,-16.43,164.1,backcourt,0,1719.1,,876.5,none,178690.0,630.4,1368.4,0,0,left,0.0,692,146,816,339,-158,1317,0.0,1402.1,73.09,0,0,3,12,1.0
13,0.217,6,green,317,1497,1.0,1.0,0.0,corner_3,0,508.0,,174.3,none,178690.0,630.4,1368.4,0,0,left,0.0,536,482,638,674,-158,1317,0.0,662.1,-0.25,0,0,3,12,1.0
13,0.217,9,green,775,1481,0.0,-90.01,0.0,corner_3,0,947.3,,389.1,none,178690.0,630.4,1368.4,0,0,left,0.0,870,422,959,572,-158,1317,0.0,882.0,0.0,0,0,3,12,1.0
13,0.217,10,green,110,1460,0.0,0.0,0.0,3pt_arc,0,303.8,,210.3,none,178690.0,630.4,1368.4,0,0,left,0.0,201,432,294,563,-158,1317,0.0,606.0,0.0,0,0,3,12,1.0
14,0.234,1,green,410,1354,5.1,-2.52,78.7,3pt_arc,1,569.2,,170.6,none,178536.5,634.4,1366.6,0,0,left,0.0,593,186,675,371,-158,1317,0.0,560.8,-4.9,0,0,3,13,1.0
14,0.234,3,green,1559,1041,22.8,-57.28,322.1,backcourt,0,1739.0,,899.0,none,178536.5,634.4,1366.6,0,0,left,0.0,690,146,816,337,-158,1317,0.0,1418.0,-16.01,0,0,3,13,1.0
14,0.234,6,green,317,1497,0.0,-1.0,0.0,corner_3,0,508.0,,170.6,none,178536.5,634.4,1366.6,0,0,left,0.0,537,482,638,674,-158,1317,0.0,662.1,0.0,0,0,3,13,1.0
14,0.234,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,386.5,none,178536.5,634.4,1366.6,0,0,left,0.0,931,423,1015,536,-158,1317,0.0,882.0,0.0,0,0,3,13,1.0
14,0.234,10,green,111,1460,1.0,1.0,0.0,3pt_arc,0,304.6,,209.3,none,178536.5,634.4,1366.6,0,0,left,0.0,202,432,294,564,-158,1317,0.0,606.0,0.07,0,0,3,13,1.0
15,0.25,1,green,407,1368,14.32,9.22,102.1,3pt_arc,1,567.3,,156.7,none,237072.0,517.3,1373.0,0,0,left,0.0,594,186,676,383,-158,1317,0.0,571.9,-11.21,0,0,3,14,1.0
15,0.25,3,green,1481,1059,80.05,57.25,167.0,backcourt,0,1659.2,,822.5,none,237072.0,517.3,1373.0,0,0,left,0.0,689,147,811,337,-158,1317,0.0,1343.3,74.37,0,0,3,14,1.0
15,0.25,6,green,318,1497,1.0,1.0,0.0,corner_3,0,508.9,,156.7,none,237072.0,517.3,1373.0,0,0,left,0.0,537,482,639,674,-158,1317,0.0,662.3,-0.25,0,0,3,14,1.0
15,0.25,7,green,12,1373,0.0,0.0,0.0,3pt_arc,0,179.0,,131.8,none,237072.0,517.3,1373.0,0,0,left,0.0,250,116,381,303,-158,1317,0.0,536.4,0.0,0,0,3,14,1.0
15,0.25,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,385.0,none,237072.0,517.3,1373.0,0,0,left,0.0,934,422,1016,535,-158,1317,0.0,882.0,0.0,0,0,3,14,1.0
15,0.25,10,green,111,1460,0.0,-1.0,0.0,3pt_arc,0,304.6,,131.8,none,237072.0,517.3,1373.0,0,0,left,0.0,202,432,294,563,-158,1317,0.0,606.0,0.0,0,0,3,14,1.0
16,0.267,1,green,406,1370,2.24,-12.08,116.6,3pt_arc,1,566.5,,155.1,none,234028.0,512.7,1374.3,0,0,left,0.0,593,185,677,385,-158,1317,0.0,573.3,-1.35,0,0,3,15,1.0
16,0.267,3,green,1457,1065,24.74,-55.31,166.0,backcourt,0,1634.5,,798.9,none,234028.0,512.7,1374.3,0,0,left,0.0,688,146,810,337,-158,1317,0.0,1320.5,22.74,0,0,3,15,1.0
16,0.267,6,green,317,1497,1.0,0.0,180.0,corner_3,0,508.0,,155.1,none,234028.0,512.7,1374.3,0,0,left,0.0,537,482,640,673,-158,1317,0.0,662.1,0.25,0,0,3,15,1.0
16,0.267,7,green,9,1373,3.0,3.0,180.0,3pt_arc,0,176.1,,134.8,none,234028.0,512.7,1374.3,0,0,left,0.0,243,117,380,301,-158,1317,0.0,537.2,-0.81,0,0,3,15,1.0
16,0.267,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,385.3,none,234028.0,512.7,1374.3,0,0,left,0.0,936,423,1022,534,-158,1317,0.0,882.0,0.0,0,0,3,15,1.0
16,0.267,10,green,112,1460,1.0,1.0,0.0,3pt_arc,0,305.5,,134.8,none,234028.0,512.7,1374.3,0,0,left,0.0,203,432,295,564,-158,1317,0.0,605.9,0.07,0,0,3,15,1.0
17,0.284,1,green,409,1368,3.61,1.37,326.3,3pt_arc,1,569.3,,157.3,none,219690.0,493.8,1377.7,0,0,left,0.0,594,185,678,384,-158,1317,0.0,572.8,0.45,0,0,3,16,1.0
17,0.284,3,green,1341,1087,118.07,93.33,169.3,mid_range,0,1516.5,,689.6,none,219690.0,493.8,1377.7,0,0,left,0.0,687,145,799,336,-158,1317,0.0,1210.2,109.65,0,0,3,16,1.0
17,0.284,6,green,319,1497,2.0,1.0,0.0,corner_3,0,509.8,,157.3,none,219690.0,493.8,1377.7,0,0,left,0.0,539,483,641,673,-158,1317,0.0,662.6,-0.5,0,0,3,16,1.0
17,0.284,7,green,7,1373,2.0,-1.0,180.0,3pt_arc,0,174.2,,136.4,none,219690.0,493.8,1377.7,0,0,left,0.0,242,117,375,300,-158,1317,0.0,537.7,-0.54,0,0,3,16,1.0
17,0.284,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,383.0,none,219690.0,493.8,1377.7,0,0,left,0.0,938,423,1020,534,-158,1317,0.0,882.0,0.0,0,0,3,16,1.0
17,0.284,10,green,112,1460,0.0,-1.0,0.0,3pt_arc,0,305.5,,136.4,none,219690.0,493.8,1377.7,0,0,left,0.0,203,432,296,564,-158,1317,0.0,605.9,0.0,0,0,3,16,1.0
18,0.3,1,green,412,1367,3.16,-0.45,341.6,3pt_arc,1,572.2,,158.9,none,218404.5,490.2,1377.5,0,0,left,0.0,595,185,679,383,-158,1317,0.0,573.3,-0.46,0,0,3,17,1.0
18,0.3,3,green,1312,1085,29.07,-89.0,183.9,mid_range,0,1488.2,,667.2,none,218404.5,490.2,1377.5,0,0,left,0.0,686,145,794,334,-158,1317,0.0,1181.3,28.84,0,0,3,17,1.0
18,0.3,6,green,322,1498,3.16,1.16,18.4,corner_3,0,513.0,,158.9,none,218404.5,490.2,1377.5,0,0,left,0.0,542,444,646,674,-158,1317,0.0,664.3,-1.73,0,0,3,17,1.0
18,0.3,7,green,8,1374,1.41,-0.59,45.0,3pt_arc,0,175.5,,135.0,none,218404.5,490.2,1377.5,0,0,left,0.0,240,117,374,302,-158,1317,0.0,538.4,-0.69,0,0,3,17,1.0
18,0.3,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,380.5,none,218404.5,490.2,1377.5,0,0,left,0.0,938,422,1020,534,-158,1317,0.0,882.0,0.0,0,0,3,17,1.0
18,0.3,10,green,112,1460,0.0,0.0,0.0,3pt_arc,0,305.5,,135.0,none,218404.5,490.2,1377.5,0,0,left,0.0,204,431,296,564,-158,1317,0.0,605.9,0.0,0,0,3,17,1.0
19,0.317,1,green,412,1367,0.0,-3.16,0.0,3pt_arc,1,572.2,,158.4,none,217962.5,484.8,1376.8,0,0,left,0.0,595,184,680,383,-158,1317,0.0,573.3,0.0,0,0,3,18,1.0
19,0.317,3,green,1279,1080,33.38,4.31,188.6,mid_range,0,1456.4,,644.1,none,217962.5,484.8,1376.8,0,0,left,0.0,683,146,789,331,-158,1317,0.0,1148.0,33.34,0,0,3,18,1.0
19,0.317,6,green,323,1498,1.0,-2.16,0.0,corner_3,0,513.9,,158.4,none,217962.5,484.8,1376.8,0,0,left,0.0,543,444,648,674,-158,1317,0.0,664.6,-0.26,0,0,3,18,1.0
19,0.317,7,green,8,1375,1.0,-0.41,90.0,3pt_arc,0,175.8,,134.3,none,217962.5,484.8,1376.8,0,0,left,0.0,237,118,371,304,-158,1317,0.0,539.4,-0.96,0,0,3,18,1.0
19,0.317,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,380.5,none,217962.5,484.8,1376.8,0,0,left,0.0,934,422,1022,534,-158,1317,0.0,882.0,0.0,0,0,3,18,1.0
19,0.317,10,green,112,1460,0.0,0.0,0.0,3pt_arc,0,305.5,,134.3,none,217962.5,484.8,1376.8,0,0,left,0.0,204,431,296,564,-158,1317,0.0,605.9,0.0,0,0,3,18,1.0
20,0.334,1,green,420,1366,8.06,8.06,352.9,3pt_arc,1,580.1,,160.3,none,214475.0,483.8,1377.7,0,0,left,0.0,597,184,683,383,-158,1317,0.0,576.0,-2.82,0,0,3,19,1.0
20,0.334,3,green,1259,1085,20.62,-12.76,166.0,mid_range,0,1435.9,,625.4,none,214475.0,483.8,1377.7,0,0,left,0.0,682,144,788,331,-158,1317,0.0,1129.4,18.57,0,0,3,19,1.0
20,0.334,6,green,329,1498,6.0,5.0,0.0,corner_3,0,519.5,,160.3,none,214475.0,483.8,1377.7,0,0,left,0.0,554,443,650,671,-158,1317,0.0,666.1,-1.58,0,0,3,19,1.0
20,0.334,7,green,7,1376,1.41,0.41,135.0,3pt_arc,0,175.2,,135.2,none,214475.0,483.8,1377.7,0,0,left,0.0,237,119,366,304,-158,1317,0.0,540.6,-1.23,0,0,3,19,1.0
20,0.334,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,373.2,none,214475.0,483.8,1377.7,0,0,left,0.0,939,422,1023,534,-158,1317,0.0,882.0,0.0,0,0,3,19,1.0
20,0.334,10,green,113,1460,1.0,1.0,0.0,3pt_arc,0,306.4,,135.2,none,214475.0,483.8,1377.7,0,0,left,0.0,205,431,297,565,-158,1317,0.0,605.8,0.07,0,0,3,19,1.0
21,0.35,1,green,421,1364,2.24,-5.82,296.6,3pt_arc,1,580.9,,163.4,none,202254.0,473.2,1381.8,0,0,left,0.0,597,183,684,381,-158,1317,0.0,574.7,1.3,0,0,3,20,1.0
21,0.35,3,green,1196,1109,67.42,46.8,159.1,mid_range,0,1369.9,,561.8,none,202254.0,473.2,1381.8,0,0,left,0.0,680,143,787,333,-158,1317,0.0,1073.2,55.55,0,0,3,20,1.0
21,0.35,6,green,329,1499,1.0,-5.0,90.0,corner_3,0,519.9,,163.4,none,202254.0,473.2,1381.8,0,0,left,0.0,552,442,652,674,-158,1317,0.0,667.1,-0.96,0,0,3,20,1.0
21,0.35,7,green,5,1377,2.24,0.83,153.4,3pt_arc,0,173.7,,136.8,none,202254.0,473.2,1381.8,0,0,left,0.0,230,119,361,305,-158,1317,0.0,542.1,-1.51,0,0,3,20,1.0
21,0.35,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,372.8,none,202254.0,473.2,1381.8,0,0,left,0.0,932,421,1022,534,-158,1317,0.0,882.0,0.0,0,0,3,20,1.0
21,0.35,10,green,113,1461,1.0,0.0,90.0,3pt_arc,0,306.9,,136.8,none,202254.0,473.2,1381.8,0,0,left,0.0,205,431,297,566,-158,1317,0.0,606.8,-1.0,0,0,3,20,1.0
22,0.367,1,green,425,1361,5.0,2.76,323.1,3pt_arc,1,584.7,,132.9,none,191431.0,471.3,1375.2,0,0,left,0.0,598,182,684,379,-158,1317,0.0,573.9,0.75,0,0,3,21,1.0
22,0.367,3,green,1170,1107,26.08,-41.34,184.4,mid_range,0,1344.5,,544.0,none,191431.0,471.3,1375.2,0,0,left,0.0,678,143,782,331,-158,1317,0.0,1047.5,25.72,0,0,3,21,1.0
22,0.367,6,green,341,1464,37.0,36.0,288.9,3pt_arc,0,520.2,,132.9,none,191431.0,471.3,1375.2,0,0,left,0.0,573,443,650,536,-158,1317,0.0,636.8,29.9,0,0,3,21,1.0
22,0.367,7,green,4,1377,1.0,-1.24,180.0,3pt_arc,0,172.8,,137.6,none,191431.0,471.3,1375.2,0,0,left,0.0,235,120,354,304,-158,1317,0.0,542.4,-0.28,0,0,3,21,1.0
22,0.367,9,green,775,1481,0.0,0.0,0.0,corner_3,0,947.3,,370.0,none,191431.0,471.3,1375.2,0,0,left,0.0,935,422,1023,535,-158,1317,0.0,882.0,0.0,0,0,3,21,1.0
22,0.367,10,green,113,1461,0.0,-1.0,0.0,3pt_arc,0,306.9,,137.6,none,191431.0,471.3,1375.2,0,0,left,0.0,206,431,298,566,-158,1317,0.0,606.8,0.0,0,0,3,21,1.0
23,0.384,1,green,427,1361,2.0,-3.0,0.0,3pt_arc,1,586.7,,133.5,none,189274.0,463.8,1375.2,0,0,left,0.0,600,181,684,379,-158,1317,0.0,574.9,-0.95,0,0,3,22,1.0
