audit_id,rank,x_px,y_px,nearest_target_distance_px,on_any_target
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,4,52.24930677339893,408.9357365781296,1351.0183582007699,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,5,52.47145264536257,413.47054748103744,1349.9013689220767,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,6,282.073068473262,946.7658446382104,1077.1658291340627,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,7,282.0840765679359,943.801947033775,1076.8403755037054,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,8,282.6023138313591,804.2680650046568,1070.7314336021782,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,9,282.69174700580413,780.1884418411742,1071.513682073176,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,10,282.71077080491966,775.0663390344504,1071.7497882248488,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,11,284.80401688475524,804.2012691490944,1068.5320913846078,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,12,306.78661012593443,1021.8319799708529,1063.475106305446,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,13,307.187237088324,1023.9054132808026,1063.4551394120913,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,14,402.64674281072575,772.9833376111973,952.1224955671404,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,15,622.2632390456081,944.7963368069463,739.5443327352297,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,16,622.2995759752004,949.5001233515002,740.2468432248413,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,17,622.8554879717252,1021.4624877710806,754.577343744799,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,18,622.8714007564705,1023.5223850604433,755.0845251908426,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,19,622.8871582125769,1025.5621751814313,755.5919545324955,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,20,892.5545720939106,389.4154231704582,563.5412220067373,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,21,926.8404594411548,119.90389176710883,717.1699597140121,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,22,936.9092040199054,128.4607471519668,704.1975546967652,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,23,1088.2141885706512,507.31713736610294,335.1054738171525,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,24,1427.0294638526823,640.9589433806724,63.64847342872488,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,25,1482.8936174017388,733.551695332552,120.00888677462548,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds_1080p__s13__f015785,26,1781.6589849844859,634.8074872868889,128.07687272854227,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,0,61.25329598943337,206.85697494996973,28.30747307934961,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,1,68.3433896250434,295.9718043146695,30.16024817684942,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,2,68.79408474330552,308.5217868068573,35.620045561785254,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,3,69.00396554595464,314.36609328359333,39.28965050690565,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,4,69.60553315559241,331.1172464754288,52.0630493767901,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,5,69.91354253368658,339.6940252020697,59.37618464645678,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,6,70.12190116679938,345.49594559505,64.5008883730672,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,7,87.78029716542034,82.74829360691768,148.82412147245796,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,8,291.7300969940836,238.6934408924802,23.027234846598983,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,9,373.6991755833398,313.6362824530536,105.55178032896313,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,10,399.5312126330568,298.6035463357547,127.61592973181436,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,11,399.9244315131387,336.17255436113163,138.00172810853925,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,12,466.3233591807253,111.89519841749623,222.61123292504988,False
ncaa_basketball__ncaa_basketball_IB-_u4gW3ds__s14__f028171,13,474.491186247908,61.93902648517286,257.7992918913216,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,0,291.96224098787854,778.6977630491409,276.26931336451764,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,1,568.1703087442705,84.87148459513352,337.2952627996764,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,2,856.0505131648645,84.66453916323903,426.90313567228765,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,3,1032.655059057458,396.5650645128674,77.54086236594561,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,4,1127.1026228092776,813.355950895949,124.53589975746034,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,5,1163.1934187261527,832.8130645614393,152.39787139328962,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,6,1362.5485703529343,844.4917067768228,296.05483926145644,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,7,1521.3843467114443,678.3838335555247,411.5483155621799,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,8,1522.8602193688378,676.8403899190499,413.06989248160835,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,9,1610.171433615225,521.7374573172405,517.492297700047,False
ncaa_basketball__ncaa_basketball_mRkuGgeECak__s08__f016871,10,1852.5655352252847,112.79640519588055,818.6391398617686,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,0,82.00360430492313,355.1379686387916,57.88272684447144,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,1,111.7893724995472,433.17598330660405,38.82952360983601,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,2,169.4540193647111,432.9448047603389,59.35397639515413,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,3,178.08525834793392,142.84438266603055,259.07943236583213,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,4,218.66227469147856,329.44936159014156,116.53436519717101,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,5,541.6150465649157,435.8524895693557,54.85262131833315,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,6,688.7386877640446,439.00238975683794,92.82480862276628,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,7,894.59204563536,300.8817761771935,330.6883718234711,False
ncaa_basketball__ncaa_basketball_sRtHQbywiTE__s03__f006925,8,1203.3868632189963,682.4177536548682,630.5721028276412,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,0,2.472463689764526,363.02099605391703,580.6337366282936,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,1,3.706442327269019,556.4834875163672,577.4472352314541,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,2,3.7294643950433963,560.0928746280076,577.6635429056959,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,3,3.761338181568897,565.0900293324328,578.0000917988646,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,4,215.07552250040004,308.80832185590975,382.3736570891352,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,5,285.01331890352725,453.0060290662391,296.50885957191247,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,6,324.05725876426646,518.1444721223703,255.94946722930743,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,7,757.8573247617957,156.5308970256225,314.72748650695553,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,8,762.5497058398485,156.15476373551323,311.12512109058963,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,9,762.7222452865032,159.00255389091294,309.32854901683226,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,10,824.5239056546571,629.0904034985703,181.70362752187035,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,11,826.6559200375848,619.5882610696588,179.3445525978192,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,12,827.11427588175,617.5454218893708,178.90256355628844,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,13,828.403435304016,611.799786896457,177.78577920283257,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,14,828.8805891771988,609.6731670669685,177.42020507440233,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,15,829.4171650538221,607.2817102154477,177.0402567007655,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,16,853.8072299292937,498.57800157588554,194.69448108023124,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,17,857.853284953094,424.7145072185213,179.48397090599613,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,18,877.2192690723037,443.0475612284925,173.25853495578252,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,19,900.8268890804368,492.7607578461797,165.07939909139867,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,20,903.4036681148806,493.10725058257026,163.18019846475303,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,21,1008.7215381022561,456.4180817145234,118.58440521733438,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,22,1019.3377849571956,612.311451733736,15.395138258783645,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,23,1022.9350295381215,615.9826741724955,17.405003081337924,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,24,1042.929611819169,488.3955186284594,136.68773078146654,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,25,1153.2628521192228,581.0044833241825,152.33843223265112,False
ncaa_basketball__ncaa_basketball_tiUvyvWOCxo__s01__f002920,26,1238.8094636635647,62.27512149891318,355.12657553302256,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,0,182.5928591317804,513.0995859923751,167.28181572144848,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,1,197.17085696198842,644.4960825351139,88.83057235928933,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,2,201.59981354047576,644.8718196882884,84.40028379451557,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,3,336.50909502682583,524.6363971739682,130.53185651668196,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,4,516.2941606630534,369.9840799129742,262.1570576241227,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,5,518.5538363870187,368.0402917249345,261.64116843815503,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,6,520.4239355096813,366.43161993785327,261.23917063530155,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,7,524.6146691121369,362.8267228328033,260.42093789987797,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,8,738.8433283343157,689.2417834951386,17.532169339164525,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,9,1377.4649868497308,732.2123004414502,653.2596661087762,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,10,1586.8695693642117,1063.1681610444193,935.2594654920297,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,11,1608.1656808704847,800.0624335708985,888.8161286112878,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,12,1611.2013640306136,762.5576700374447,888.4066184412596,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,13,1612.6166157389173,761.1060804283801,889.7174886452038,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,14,1615.8340146401617,800.9389943942784,896.53439545242,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,15,1618.6913459166196,761.5415557792825,895.8077834301249,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,16,1628.1831415107858,630.6668345496048,905.8404246558354,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,17,1630.1710085031568,603.2577383583495,910.3261063059565,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,18,1630.8959924785659,46.04887944519935,1033.8301153503446,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,19,1635.3892213194106,117.48653673410803,1006.1088005360236,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,20,1640.8347647036405,604.0924843890222,920.8428572728589,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,21,1641.4097658387782,448.2955693277147,925.4802077199043,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s02__f005760,22,1641.6351891682782,445.18738867693196,926.0009325405221,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,0,60.52212834706911,607.4301833365552,815.3050959228594,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,1,268.70421561954345,964.5615804494911,719.2058468188277,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,2,537.8881900667908,856.412289463426,432.45315758177014,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,3,785.7336498437464,514.5471570702324,88.58403862678328,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,4,1143.986035386435,325.8558251800946,316.3497950423735,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,5,1144.9314895129169,321.49606421687446,319.25710191291,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,6,1324.3522144301974,422.57222765242716,278.91593044648056,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,7,1328.6574033878062,421.8370702023485,274.54898502701474,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,8,1330.9254823249098,421.44977126044466,272.2483785068804,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,9,1377.4052719263143,966.8055222130167,407.0062056505626,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,10,1378.7231447879062,850.2844348637419,320.0532212101622,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,11,1380.0941269684802,152.91038686301476,316.1143549231204,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,12,1386.8491359829006,181.0248946317018,291.58940890841933,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,13,1413.6800487431285,80.59120399041294,352.6481977329155,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,14,1415.5527812776588,50.56111540612015,377.55894265249077,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,15,1537.9376743547525,537.1015557882163,131.61426636771643,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,16,1540.219700647225,538.3252296195594,129.23875230260356,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,17,1545.1898487903072,535.9965674386724,128.1142954886601,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,18,1547.5429636982076,537.2371686535427,125.73870373110938,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,19,1643.4500989134767,521.024998211509,121.26400203532489,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,20,1646.3650858889773,522.5545752541035,120.36837436667984,False
ncaa_basketball__ncaa_basketball_zqBCKovJCQU__s10__f020340,21,1909.5442191833044,728.0902357229055,302.64788862998284,False
wnba__wnba_01_1080p__s01__f001600,0,254.07129876864477,970.1045357369266,305.9573635819198,False
wnba__wnba_01_1080p__s01__f001600,1,254.09107973804473,972.1793614661326,307.80882753197847,False
wnba__wnba_01_1080p__s01__f001600,2,284.87179312293637,88.81511721730647,317.92721588989565,False
wnba__wnba_01_1080p__s01__f001600,3,1000.4278449688309,729.1915869732842,10.459133918051489,True
wnba__wnba_01_1080p__s01__f001600,4,1019.5929794604217,712.3552829811588,34.45403419078709,False
wnba__wnba_01_1080p__s01__f001600,5,1180.517506216398,570.9853252883845,248.15839084857913,False
wnba__wnba_01_1080p__s01__f001600,6,1182.8515152101886,568.9349308621382,251.2641307772556,False
wnba__wnba_01_1080p__s01__f001600,7,1453.1775671802457,862.1599866819575,481.6634933423813,False
wnba__wnba_01_1080p__s01__f001600,8,1678.5365293429884,419.71310932632076,755.2221572250298,False
wnba__wnba_01_1080p__s01__f001600,9,1749.534346912588,178.00167210263004,938.9326803032388,False
wnba__wnba_01_1080p__s01__f001600,10,1807.483034107648,179.47203696240325,985.5757450039908,False
wnba__wnba_01_1080p__s01__f001600,11,1900.6583496632184,471.2390402431298,946.7079085471047,False
wnba__wnba_01_1080p__s01__f001600,12,1900.8304008108184,474.3312144771478,946.033058054488,False
wnba__wnba_01_1080p__s03__f004062,0,4.848653455983551,406.08396753218966,948.2758796492487,False
wnba__wnba_01_1080p__s03__f004062,1,5.205301459441123,379.2138751464858,950.4780808111541,False
wnba__wnba_01_1080p__s03__f004062,2,44.16880497119248,404.65496417357275,909.2129005496796,False
wnba__wnba_01_1080p__s03__f004062,3,44.35650095353003,411.97496258609164,908.4242969586296,False
wnba__wnba_01_1080p__s03__f004062,4,252.15009549672303,971.9597389080554,839.8519693053138,False
wnba__wnba_01_1080p__s03__f004062,5,668.504249152572,285.237434954414,344.02018818459896,False
wnba__wnba_01_1080p__s03__f004062,6,742.04016546493,283.57073675017324,288.1307408455793,False
wnba__wnba_01_1080p__s03__f004062,7,748.8374371974978,346.4083212128563,243.15357983620325,False
wnba__wnba_01_1080p__s03__f004062,8,945.2589056635971,343.73021175727706,139.3504642714891,False
wnba__wnba_01_1080p__s03__f004062,9,945.5802677113103,338.6670107549096,144.40064341244144,False
wnba__wnba_01_1080p__s03__f004062,10,945.7942543355318,335.2955569757147,147.76430822667743,False
wnba__wnba_01_1080p__s03__f004062,11,949.282897550444,484.82976227045117,1.9652648395383936,True
wnba__wnba_01_1080p__s03__f004062,12,1258.9783336640678,969.7616726770566,437.51419606857274,False
wnba__wnba_01_1080p__s03__f004062,13,1416.1793063739203,750.419752514093,323.58845097118484,False
wnba__wnba_01_1080p__s03__f004062,14,1418.4334872751933,758.7394751808936,325.71508534380655,False
wnba__wnba_01_1080p__s03__f004062,15,1442.7325266534806,865.3733029959117,373.21344538349786,False
wnba__wnba_01_1080p__s03__f004062,16,1443.6670029425954,869.8903743785896,375.8607764936806,False
wnba__wnba_01_1080p__s03__f004062,17,1448.3453844792355,865.3667518351272,369.3619173802046,False
wnba__wnba_01_1080p__s03__f004062,18,1450.5210255061606,912.993844834874,404.17798562930625,False
wnba__wnba_01_1080p__s03__f004062,19,1450.7694353411812,918.4317999792011,408.31850753785284,False
wnba__wnba_01_1080p__s03__f004062,20,1452.582789652688,912.987503188952,402.90362142873545,False
wnba__wnba_01_1080p__s03__f004062,21,1452.7337095681164,961.4318492177798,442.05533421180013,False
wnba__wnba_01_1080p__s03__f004062,22,1452.8395419906196,963.7486333593571,443.9187387437032,False
wnba__wnba_01_1080p__s03__f004062,23,1453.716395887735,918.4671288821897,406.5545438459814,False
wnba__wnba_01_1080p__s03__f004062,24,1700.3653024331434,572.707779570938,22.29521333213814,False
wnba__wnba_01_1080p__s06__f007539,0,6.041310086396148,550.6490673925301,74.559213342912,False
wnba__wnba_01_1080p__s06__f007539,1,253.58178914118005,973.2418380022605,432.80259038534587,False
wnba__wnba_01_1080p__s06__f007539,2,570.2429684771198,585.4326929428097,224.82267984255463,False
wnba__wnba_01_1080p__s06__f007539,3,629.8878724444146,589.2445698295462,165.37072515190002,False
wnba__wnba_01_1080p__s06__f007539,4,782.7460383310654,440.11228508379156,18.69000178892245,False
wnba__wnba_01_1080p__s06__f007539,5,784.8389671206056,438.07037093165036,15.777846608576333,False
wnba__wnba_01_1080p__s06__f007539,6,937.6624838680793,200.7624027724491,266.61687776329995,False
wnba__wnba_01_1080p__s06__f007539,7,1258.510563478575,969.9998569260939,605.757320103191,False
wnba__wnba_01_1080p__s06__f007539,8,1258.6480399113473,974.2581333832994,608.6123402072272,False
wnba__wnba_01_1080p__s06__f007539,9,1497.4215661128203,475.37030517854055,704.1544458240744,False
wnba__wnba_01_1080p__s06__f007539,10,1783.2540083485128,487.9925954300879,990.1964789399431,False
wnba__wnba_01_1080p__s06__f007539,11,1799.2049157481954,352.4156793093656,1006.8972961848405,False
wnba__wnba_01_1080p__s06__f007539,12,1799.4458799458753,350.36757119875097,1007.289327862963,False
wnba__wnba_02__s11__f021983,0,148.42374427544016,463.1844100171165,239.91887358986702,False
wnba__wnba_02__s11__f021983,1,194.85033753352656,100.60907222990494,186.79670793277916,False
wnba__wnba_02__s11__f021983,2,449.4313119676716,679.3539175804807,133.3668842346922,False
wnba__wnba_02__s11__f021983,3,449.7208033257339,683.541972488072,135.53838207915118,False
wnba__wnba_02__s11__f021983,4,451.083240868977,703.2522784448996,146.9424822357435,False
wnba__wnba_02__s11__f021983,5,575.3139267747396,76.35175812510924,328.196515217813,False
wnba__wnba_02__s11__f021983,6,576.0490069560251,86.65092461717693,323.3333657754161,False
wnba__wnba_02__s11__f021983,7,589.824781975304,86.14650443782496,335.42496509740886,False
wnba__wnba_02__s11__f021983,8,686.1468546377431,45.91406248227258,350.7052797475723,False
wnba__wnba_02__s11__f021983,9,689.0333392352379,82.51383780554681,326.6865939068604,False
wnba__wnba_02__s11__f021983,10,719.4859192241671,375.1061616316077,264.5191673219345,False
wnba__wnba_02__s11__f021983,11,799.7748177095833,380.1008100297155,197.28229902729214,False
wnba__wnba_04__s06__f012223,0,187.72601805785456,343.1541959940756,108.09397169104825,False
wnba__wnba_04__s06__f012223,1,189.92970297013588,343.00872011058954,109.80642188083299,False
wnba__wnba_04__s06__f012223,2,938.0298275233705,428.867970659896,297.4003064964923,False
wnba__wnba_06__s03__f007237,0,184.54568896239266,619.5170061183765,816.5413797145909,False
wnba__wnba_06__s03__f007237,1,277.8982550983741,395.65871584921433,727.801942485195,False
wnba__wnba_06__s03__f007237,2,278.3031832143965,398.03859857484133,726.9999385338389,False
wnba__wnba_06__s03__f007237,3,1409.7543723014549,432.01029703855403,330.4639493938187,False
wnba__wnba_06__s03__f007237,4,1443.4810143565912,668.787359016714,299.36932144729406,False
wnba__wnba_06__s07__f014099,0,243.1844608325332,673.293779225033,80.27204348631756,False
wnba__wnba_06__s07__f014099,1,626.0649282174389,1008.4140645679738,428.7571909166113,False
wnba__wnba_06__s07__f014099,2,901.1467898030176,1004.3650276200966,348.72322916569124,False
wnba__wnba_06__s07__f014099,3,919.3309158430754,1043.6625050111384,374.84242943434805,False
wnba__wnba_06__s07__f014099,4,1287.3151600492233,992.3789127887698,354.3532349251103,False
wnba__wnba_06__s07__f014099,5,1287.544975115881,998.6774823929907,359.61282007255664,False
wnba__wnba_06__s07__f014099,6,1287.7201137705235,1003.4775288942831,363.64334301575883,False
wnba__wnba_06__s07__f014099,7,1290.3832050452397,992.2795099939214,356.0766909353306,False
wnba__wnba_06__s07__f014099,8,1290.612428432031,1003.5041257309533,365.3249349393471,False
wnba__wnba_06__s07__f014099,9,1328.677910072953,568.8700661951157,267.6888999892045,False
wnba__wnba_06__s09__f018997,0,600.6885597734642,430.4117249795992,160.44304565394722,False
wnba__wnba_06__s09__f018997,1,600.9805658944432,435.32054388860314,157.8081880769287,False
wnba__wnba_06__s09__f018997,2,601.4236323178101,442.76878788320676,154.02417200778174,False
wnba__wnba_06__s09__f018997,3,629.0395870874097,1003.475538513241,323.1247680225614,False
wnba__wnba_06__s09__f018997,4,629.0676167728053,1006.6166224352029,326.0670894187835,False
wnba__wnba_06__s09__f018997,5,638.287451947585,429.1819093983178,129.91153220486828,False
wnba__wnba_06__s09__f018997,6,638.6157878103144,434.46058340544243,126.43164928438337,False
wnba__wnba_06__s09__f018997,7,639.0171350007869,440.9130646073708,122.35417306080991,False
wnba__wnba_06__s09__f018997,8,724.3928147394513,473.47305844661787,39.7215519712068,False
wnba__wnba_06__s09__f018997,9,745.235474905542,559.7927907936497,50.06727686330392,False
wnba__wnba_06__s09__f018997,10,886.991430676245,914.3149153260231,259.87951751427005,False
