player_id,team,frames_tracked,tracking_pct,total_distance_px,avg_velocity,max_velocity,possession_frames,possession_pct,shots_attempted,drive_attempts,drive_rate,paint_frames,paint_pct,avg_dist_to_basket,avg_nearest_opponent
1,green,22,0.014,141.4,6.43,69.78,1,0.045,0,0,0.0,0,0.0,908.1,276.2
2,green,56,0.035,305.4,5.45,87.77,18,0.321,1,2,0.0357,0,0.0,641.7,297.9
3,green,10,0.006,0.3,0.03,0.33,0,0.0,0,0,0.0,0,0.0,1259.3,167.0
4,green,46,0.028,243.7,5.3,106.38,3,0.065,0,0,0.0,0,0.0,1361.5,59.9
6,white,197,0.122,101.7,0.52,64.14,24,0.122,1,1,0.0051,0,0.0,548.8,467.8
7,white,231,0.143,1137.7,4.92,105.03,44,0.19,0,3,0.013,17,0.074,756.9,464.4
8,white,201,0.124,322.7,1.61,102.29,59,0.294,0,1,0.005,0,0.0,1404.0,353.7
9,white,76,0.047,249.3,3.28,63.91,5,0.066,0,0,0.0,0,0.0,1370.5,398.7
10,white,43,0.027,280.4,6.52,71.13,2,0.047,0,0,0.0,0,0.0,1311.6,354.0
