frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
90,3.003,932,1452,1,1,0
93,3.103,723,1445,1,1,1
96,3.203,659,1137,1,1,0
99,3.303,448,1135,1,1,1
102,3.403,699,1201,1,1,0
105,3.504,413,1142,1,1,1
108,3.604,654,1411,1,1,0
111,3.704,832,1274,1,1,1
114,3.804,653,1571,1,1,0
117,3.904,1238,1517,1,1,1
120,4.004,876,1316,1,1,0
123,4.104,629,1289,1,1,1
126,4.204,512,1052,1,1,0
129,4.304,261,913,1,1,1
132,4.404,105,854,1,1,0
135,4.505,94,855,1,1,1
138,4.605,73,806,1,1,0
141,4.705,48,807,1,1,0
144,4.805,126,840,1,1,0
147,4.905,125,834,1,1,0
150,5.005,59,800,1,1,0
153,5.105,1951,1741,1,1,0
156,5.205,1934,1738,1,1,0
159,5.305,1925,1739,1,1,0
162,5.405,1915,1737,1,1,0
165,5.506,1916,1738,1,1,0
168,5.606,540,1112,1,1,0
171,5.706,1975,1739,1,1,0
174,5.806,196,736,1,1,0
177,5.906,407,937,1,1,0
180,6.006,508,1011,1,1,0
183,6.106,596,1055,1,1,0
186,6.206,769,1143,1,1,0
189,6.306,878,1192,1,1,0
192,6.406,987,1247,1,1,0
195,6.506,1065,1322,1,1,0
198,6.607,1092,1349,1,1,0
201,6.707,1099,1355,1,1,0
204,6.807,1120,1375,1,1,0
207,6.907,1137,1391,1,1,0
210,7.007,1132,1385,1,1,0
213,7.107,436,1650,1,1,0
216,7.207,693,1669,1,1,0
219,7.307,958,1690,1,1,0
222,7.407,1011,1703,1,1,0
225,7.508,1059,1710,1,1,0
228,7.608,1041,1714,1,1,0
231,7.708,1077,1703,1,1,0
234,7.808,1112,1689,1,1,0
237,7.908,1115,1686,1,1,0
240,8.008,1085,1696,1,1,0
243,8.108,1073,1701,1,1,0
246,8.208,1069,1705,1,1,0
249,8.308,1078,1710,1,1,0
252,8.408,1091,1713,1,1,0
255,8.508,1122,1712,1,1,0
258,8.609,1151,1710,1,1,0
261,8.709,1180,1708,1,1,0
264,8.809,1194,1711,1,1,0
267,8.909,1121,1740,1,1,0
270,9.009,1121,1740,1,1,0
273,9.109,697,234,1,1,0
276,9.209,263,246,1,1,1
279,9.309,681,216,1,1,0
282,9.409,681,216,1,1,0
285,9.51,1356,1615,1,1,0
288,9.61,1143,516,1,1,1
291,9.71,2336,173,1,1,0
294,9.81,2310,563,1,1,1
297,9.91,256,940,1,1,0
300,10.01,256,940,1,1,1
303,10.11,2497,162,1,1,0
306,10.21,2214,561,1,1,1
309,10.31,1356,1615,1,1,0
312,10.41,1356,1615,1,1,1
315,10.511,2275,98,1,1,0
318,10.611,2275,98,1,1,0
321,10.711,2343,80,1,1,0
324,10.811,2343,80,1,1,0
327,10.911,1356,1615,1,1,0
330,11.011,1018,448,1,1,1
333,11.111,61,505,1,1,0
336,11.211,0,356,1,1,1
339,11.311,1337,265,1,1,0
342,11.411,947,449,1,1,1
345,11.511,129,331,1,1,0
348,11.612,18,407,1,1,1
351,11.712,13,407,1,1,0
354,11.812,,,0,1,1
357,11.912,442,262,1,1,0
900,30.03,435,254,1,1,0
903,30.13,,,0,1,0
906,30.23,410,277,1,1,0
909,30.33,404,276,1,1,0
912,30.43,242,166,1,1,1
915,30.53,691,487,1,1,0
918,30.631,691,487,1,1,0
921,30.731,691,487,1,1,0
924,30.831,691,487,1,1,0
927,30.931,691,487,1,1,0
930,31.031,691,487,1,1,0
933,31.131,691,487,1,1,0
936,31.231,691,487,1,1,0
939,31.331,691,487,1,1,0
942,31.431,628,322,1,1,1
945,31.532,691,487,1,1,0
948,31.632,249,223,1,1,1
951,31.732,691,487,1,1,0
954,31.832,691,487,1,1,0
957,31.932,691,487,1,1,0
960,32.032,691,487,1,1,0
963,32.132,691,487,1,1,0
966,32.232,691,487,1,1,0
969,32.332,691,487,1,1,0
972,32.432,691,487,1,1,0
975,32.532,691,487,1,1,0
978,32.633,691,487,1,1,0
981,32.733,,,0,1,0
984,32.833,,,0,1,0
987,32.933,475,58,1,1,0
990,33.033,664,110,1,1,1
993,33.133,1090,69,1,1,0
996,33.233,1090,69,1,1,0
999,33.333,691,487,1,1,0
1002,33.433,691,487,1,1,0
1005,33.534,691,487,1,1,0
1008,33.634,691,487,1,1,0
1011,33.734,691,487,1,1,0
1014,33.834,691,487,1,1,0
1017,33.934,691,487,1,1,0
1020,34.034,691,487,1,1,0
1023,34.134,691,487,1,1,0
1026,34.234,691,487,1,1,0
1029,34.334,1107,63,1,1,0
1032,34.434,1107,63,1,1,0
1035,34.535,691,487,1,1,0
1038,34.635,691,487,1,1,0
1041,34.735,691,487,1,1,0
1044,34.835,691,487,1,1,0
1047,34.935,691,487,1,1,0
1050,35.035,691,487,1,1,0
1053,35.135,691,487,1,1,0
1056,35.235,691,487,1,1,0
1059,35.335,691,487,1,1,0
1062,35.435,654,459,1,1,1
1065,35.535,691,487,1,1,0
1068,35.636,654,459,1,1,1
1071,35.736,691,487,1,1,0
1074,35.836,654,459,1,1,1
1077,35.936,691,487,1,1,0
1080,36.036,654,459,1,1,1
1083,36.136,691,487,1,1,0
1086,36.236,691,324,1,1,1
1089,36.336,691,487,1,1,0
1092,36.436,695,301,1,1,1
1095,36.537,691,487,1,1,0
1098,36.637,691,487,1,1,0
1101,36.737,691,487,1,1,0
1104,36.837,909,321,1,1,1
1107,36.937,691,487,1,1,0
1110,37.037,725,314,1,1,1
1113,37.137,691,487,1,1,0
1116,37.237,718,294,1,1,1
1119,37.337,691,487,1,1,0
1122,37.437,681,476,1,1,1
1125,37.538,49,374,1,1,0
1128,37.638,49,374,1,1,0
1131,37.738,691,487,1,1,0
1134,37.838,691,487,1,1,0
1137,37.938,691,487,1,1,0
1140,38.038,676,319,1,1,1
1143,38.138,691,487,1,1,0
1146,38.238,679,284,1,1,1
1149,38.338,691,487,1,1,0
1152,38.438,691,487,1,1,0
1155,38.538,49,374,1,1,0
1158,38.639,574,322,1,1,1
1161,38.739,691,487,1,1,0
1164,38.839,540,330,1,1,1
1167,38.939,691,487,1,1,0
1260,42.042,1091,276,1,1,1
1263,42.142,691,487,1,1,0
1266,42.242,691,487,1,1,0
1269,42.342,691,487,1,1,0
1272,42.442,691,487,1,1,0
1275,42.543,2382,626,1,1,0
1278,42.643,881,313,1,1,1
1281,42.743,691,487,1,1,0
1284,42.843,691,487,1,1,0
1287,42.943,88,392,1,1,0
1290,43.043,88,391,1,1,0
1293,43.143,88,392,1,1,0
1296,43.243,86,391,1,1,0
1299,43.343,86,391,1,1,0
1302,43.443,86,391,1,1,0
1305,43.544,2382,626,1,1,0
1308,43.644,88,392,1,1,0
