family,hash,event_id,ts,cluster,loss_model,loss_incumbent
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-OAK-CLE-4,2026-05-02T12:00:00,CLE,0.30742084109401047,0.30742084109401047
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-PIT-CIN-5,2026-05-02T12:00:00,CIN,0.19850995000490143,0.19850995000490143
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-SDG-CWS-13,2026-05-02T12:00:00,CWS,0.3768258013920204,0.3768258013920204
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-SEA-KAN-15,2026-05-02T12:00:00,KAN,0.31849818645230865,0.31849818645230865
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-STL-LAD-10,2026-05-02T12:00:00,LAD,0.3014225297962323,0.3014225297962323
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-02-TAM-SFO-9,2026-05-02T12:00:00,SFO,0.2599000384467512,0.2599000384467512
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-BOS-HOU-2,2026-05-03T12:00:00,HOU,0.3814878892733564,0.3814878892733564
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-COL-ATL-10,2026-05-03T12:00:00,ATL,0.18978531516517994,0.18978531516517994
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-CUB-ARI-9,2026-05-03T12:00:00,ARI,0.16478776590530342,0.16478776590530342
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-DET-TEX-15,2026-05-03T12:00:00,TEX,0.22145328719723184,0.22145328719723184
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-NYY-BAL-4,2026-05-03T12:00:00,BAL,0.07685521027350262,0.07685521027350262
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-LAA-NYM-12,2026-05-03T12:00:00,NYM,0.20338331410995772,0.20338331410995772
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-MIA-PHI-7,2026-05-03T12:00:00,PHI,0.18978531516517994,0.18978531516517994
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-PIT-CIN-3,2026-05-03T12:00:00,CIN,0.22586020978335455,0.22586020978335455
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-OAK-CLE-11,2026-05-03T12:00:00,CLE,0.2965395549455936,0.2965395549455936
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-SDG-CWS-14,2026-05-03T12:00:00,CWS,0.16478776590530342,0.16478776590530342
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-STL-LAD-8,2026-05-03T12:00:00,LAD,0.19850995000490143,0.19850995000490143
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-TAM-SFO-6,2026-05-03T12:00:00,SFO,0.2123221837754709,0.2123221837754709
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-WAS-MIL-5,2026-05-03T12:00:00,MIL,0.32977159102048825,0.32977159102048825
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-03-MIN-TOR-1,2026-05-03T12:00:00,TOR,0.2549750024507401,0.2549750024507401
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-BAL-NYY-2,2026-05-11T12:00:00,NYY,0.33458285274894267,0.33458285274894267
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-CLE-LAA-1,2026-05-11T12:00:00,LAA,0.1537870049980777,0.1537870049980777
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-HOU-SEA-5,2026-05-11T12:00:00,SEA,0.18489999999999998,0.18489999999999998
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-LAD-SFO-6,2026-05-11T12:00:00,SFO,0.39369473279507883,0.39369473279507883
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-TOR-TAM-3,2026-05-11T12:00:00,TAM,0.28027681660899656,0.28027681660899656
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-11-TEX-ARI-4,2026-05-11T12:00:00,ARI,0.2549750024507401,0.2549750024507401
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-CLE-LAA-1,2026-05-12T12:00:00,LAA,0.18978531516517982,0.18978531516517982
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-ATL-CUB-8,2026-05-12T12:00:00,CUB,0.2165473973139888,0.2165473973139888
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-BAL-NYY-2,2026-05-12T12:00:00,NYY,0.19463667820069197,0.19463667820069197
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-BOS-PHI-5,2026-05-12T12:00:00,PHI,0.19850995000490143,0.19850995000490143
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-CIN-WAS-3,2026-05-12T12:00:00,WAS,0.31849818645230865,0.31849818645230865
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-HOU-SEA-13,2026-05-12T12:00:00,SEA,0.12704636800313693,0.12704636800313693
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-CWS-KAN-9,2026-05-12T12:00:00,KAN,0.26507205175963144,0.26507205175963144
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-MIN-MIA-10,2026-05-12T12:00:00,MIA,0.25,0.25
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-LAD-SFO-15,2026-05-12T12:00:00,SFO,0.5514165277913929,0.5514165277913929
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-MIL-SDG-11,2026-05-12T12:00:00,SDG,0.186082276047674,0.186082276047674
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-TOR-TAM-6,2026-05-12T12:00:00,TAM,0.23077662437524024,0.23077662437524024
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-OAK-STL-14,2026-05-12T12:00:00,STL,0.3529065777864915,0.3529065777864915
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-PIT-COL-4,2026-05-12T12:00:00,COL,0.08244289775512206,0.08244289775512206
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-TEX-ARI-12,2026-05-12T12:00:00,ARI,0.22586020978335455,0.22586020978335455
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-12-NYM-DET-7,2026-05-12T12:00:00,DET,0.18490000000000004,0.18490000000000004
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-LAD-SFO-15,2026-05-13T12:00:00,SFO,0.18793529430839423,0.09420645034800512
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-BAL-NYY-1,2026-05-13T12:00:00,NYY,0.03901177378364938,0.00010000000000000018
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-CIN-WAS-3,2026-05-13T12:00:00,WAS,0.3035973332082054,0.3768258013920204
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-HOU-SEA-13,2026-05-13T12:00:00,SEA,0.30312476998284704,0.31849818645230854
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-BOS-PHI-5,2026-05-13T12:00:00,PHI,0.22098481413849044,0.2123221837754709
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-NYM-DET-7,2026-05-13T12:00:00,DET,0.27976385986218044,0.22586020978335455
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-OAK-STL-14,2026-05-13T12:00:00,STL,0.2709923429864797,0.18978531516517982
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-PIT-COL-4,2026-05-13T12:00:00,COL,0.27753777983248057,0.39369473279507883
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-TEX-ARI-12,2026-05-13T12:00:00,ARI,0.2818413183885885,0.26507205175963144
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-13-MIN-MIA-10,2026-05-13T12:00:00,MIA,0.19964137466882856,0.20743064405450448
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-BOS-PHI-8,2026-05-14T12:00:00,PHI,0.27849002089629143,0.2753651602784041
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-CIN-WAS-2,2026-05-14T12:00:00,WAS,0.21600433812477313,0.1729242231153809
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-ATL-CUB-9,2026-05-14T12:00:00,CUB,0.27469102076880375,0.4015292618370748
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-NYM-DET-3,2026-05-14T12:00:00,DET,0.25267667851675085,0.1695501730103806
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-OAK-STL-7,2026-05-14T12:00:00,STL,0.22189829021808005,0.2858543280070582
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-14-CWS-KAN-10,2026-05-14T12:00:00,KAN,0.2500757074928693,0.3014225297962323
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-OAK-SFO-15,2026-05-15T12:00:00,SFO,0.27787314900802546,0.2123221837754709
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-LAA-LAD-13,2026-05-15T12:00:00,LAD,0.20319931216315748,0.1315840061514802
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-ATL-BOS-7,2026-05-15T12:00:00,BOS,0.24955536519445415,0.18125673953533972
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-CWS-CUB-9,2026-05-15T12:00:00,CUB,0.24575975873353081,0.212322183775471
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-DET-TOR-3,2026-05-15T12:00:00,TOR,0.2548043566469625,0.2858543280070582
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-MIN-MIL-6,2026-05-15T12:00:00,MIL,0.21255633669288426,0.25
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-CLE-CIN-4,2026-05-15T12:00:00,CIN,0.2876339942021405,0.31228373702422135
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-PIT-PHI-1,2026-05-15T12:00:00,PHI,0.25749746351849445,0.30742084109401047
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-SEA-SDG-14,2026-05-15T12:00:00,SDG,0.27703539577293823,0.2965395549455936
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-STL-KAN-11,2026-05-15T12:00:00,KAN,0.2648900538905997,0.25
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-NYM-NYY-8,2026-05-15T12:00:00,NYY,0.20468966061792498,0.18125673953533966
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-TAM-MIA-5,2026-05-15T12:00:00,MIA,0.24741273746778988,0.22145328719723184
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-15-WAS-BAL-2,2026-05-15T12:00:00,BAL,0.2668190342424794,0.31228373702422146
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-MIN-MIL-10,2026-05-16T12:00:00,MIL,0.19813494629931622,0.19850995000490143
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-CLE-CIN-7,2026-05-16T12:00:00,CIN,0.2090142418035935,0.1729242231153809
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-DET-TOR-1,2026-05-16T12:00:00,TOR,0.246483761504565,0.2599000384467512
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-HOU-TEX-8,2026-05-16T12:00:00,TEX,0.30654460640235087,0.32977159102048825
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-LAA-LAD-14,2026-05-16T12:00:00,LAD,0.21326685849951021,0.19359999999999997
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-PIT-PHI-5,2026-05-16T12:00:00,PHI,0.212474539900109,0.15684736790510737
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-WAS-BAL-4,2026-05-16T12:00:00,BAL,0.24172501576149813,0.2450740123517302
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-TAM-MIA-6,2026-05-16T12:00:00,MIA,0.2642270692115922,0.31360000000000005
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-OAK-SFO-15,2026-05-16T12:00:00,SFO,0.22697446748062128,0.30742084109401047
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-16-COL-ARI-3,2026-05-16T12:00:00,ARI,0.2618181083636785,0.31849818645230854
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-HOU-TEX-8,2026-05-17T12:00:00,TEX,0.2244641190208189,0.21654739731398884
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-LAA-LAD-14,2026-05-17T12:00:00,LAD,0.2019931651994993,0.18125673953533966
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-ATL-BOS-4,2026-05-17T12:00:00,BOS,0.2540595182568903,0.18125673953533972
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-CLE-CIN-5,2026-05-17T12:00:00,CIN,0.2110089722070326,0.17640000000000003
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-COL-ARI-12,2026-05-17T12:00:00,ARI,0.22795810895607854,0.18978531516517994
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-CWS-CUB-9,2026-05-17T12:00:00,CUB,0.26115681084912534,0.30250000000000005
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-MIN-MIL-10,2026-05-17T12:00:00,MIL,0.3089166427641811,0.31228373702422146
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-DET-TOR-6,2026-05-17T12:00:00,TOR,0.22923278132226968,0.22586020978335455
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-PIT-PHI-3,2026-05-17T12:00:00,PHI,0.25803516503339463,0.2965395549455936
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-SEA-SDG-15,2026-05-17T12:00:00,SDG,0.29026280205560434,0.33458285274894267
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-STL-KAN-11,2026-05-17T12:00:00,KAN,0.24502108706055953,0.2753651602784041
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-TAM-MIA-1,2026-05-17T12:00:00,MIA,0.23070773603161124,0.18125673953533972
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-WAS-BAL-2,2026-05-17T12:00:00,BAL,0.25263237150122303,0.22586020978335455
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-NYM-NYY-7,2026-05-17T12:00:00,NYY,0.2642665764094451,0.22145328719723184
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-17-OAK-SFO-13,2026-05-17T12:00:00,SFO,0.2320275290103811,0.32977159102048814
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-BAL-TAM-2,2026-05-25T12:00:00,TAM,0.2773960185471735,0.26507205175963144
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-CLE-WAS-8,2026-05-25T12:00:00,WAS,0.2836814028754086,0.3768258013920204
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-CWS-MIN-3,2026-05-25T12:00:00,MIN,0.2703545899662674,0.2450740123517302
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-KAN-NYY-5,2026-05-25T12:00:00,NYY,0.212322183775471,0.212322183775471
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-LAD-COL-12,2026-05-25T12:00:00,COL,0.1712118317318763,0.06626801293990786
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-MIL-STL-4,2026-05-25T12:00:00,STL,0.2039770635876634,0.11332222331144003
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-NYM-CIN-6,2026-05-25T12:00:00,CIN,0.23793771703279484,0.30742084109401047
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-OAK-SEA-13,2026-05-25T12:00:00,SEA,0.204885647113053,0.2450740123517302
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-PIT-CUB-1,2026-05-25T12:00:00,CUB,0.288411638927052,0.28027681660899656
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-SDG-PHI-9,2026-05-25T12:00:00,PHI,0.2252557458371537,0.2353690814626017
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-SFO-ARI-7,2026-05-25T12:00:00,ARI,0.2965395549455936,0.2965395549455936
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-TEX-HOU-10,2026-05-25T12:00:00,HOU,0.22215070745295248,0.2753651602784041
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-25-TOR-MIA-11,2026-05-25T12:00:00,MIA,0.25642985660291495,0.32977159102048814
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-26-MIL-STL-10,2026-05-26T12:00:00,STL,0.20826311345009502,0.12008626605234779
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-26-BOS-ATL-5,2026-05-26T12:00:00,ATL,0.2429590541796893,0.2599000384467512
mlb_bullpen_relief_chains,b7616ca18a6e8942,2026-05-26-CLE-WAS-1,2026-05-26T12:00:00,WAS,0.2524710193437047,0.2965395549455936
