game_id,shot_id,frame,timestamp,player_id,player_name,team,x_position,y_position,x_norm,y_norm,court_zone,defender_distance,defender_dist_norm,team_spacing,possession_id,possession_duration,made,shot_clock,contest_arm_angle,closeout_speed,fatigue_proxy,dribble_count,ball_shot_arc_angle,catch_and_shoot,shot_distance,second_chance,shot_creation
0022401117,1,19416,323.924,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,1660,34,,,0.0,,404.9,0,-88.95348178774937,1,125.5,0,catch_and_shoot
0022401117,2,30096,502.102,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,2821,0,,,0.0,,648.1,0,88.00088694821184,1,125.5,0,catch_and_shoot
0022401117,3,30576,510.11,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,2856,0,,,0.0,,648.1,0,88.00088694821184,1,125.5,0,catch_and_shoot
0022401117,4,34068,568.368,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,3348,0,,,0.0,,648.1,0,86.56493093073459,1,125.5,0,catch_and_shoot
0022401117,5,34650,578.077,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,3430,0,,,0.0,,648.1,0,-85.1206942858943,1,125.5,0,catch_and_shoot
0022401117,6,35904,598.998,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,3594,0,,,0.0,,648.1,0,-72.11024675346133,1,125.5,0,catch_and_shoot
0022401117,7,37440,624.624,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,3595,0,,,0.0,,648.1,0,-72.11024675346133,1,125.5,0,catch_and_shoot
0022401117,8,40284,672.071,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,3949,0,,,0.0,,648.1,0,-85.98932040849226,1,125.5,0,catch_and_shoot
0022401117,9,45606,760.86,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,4506,0,,,0.0,,648.1,0,19.094062285614942,1,125.5,0,catch_and_shoot
0022401117,10,48768,813.613,6,,LAL,1038,7,0.9003,0.0303,corner_3,,,0.0,4898,0,,,0.0,,648.1,0,-38.79034262233407,1,125.5,0,catch_and_shoot
