frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
16854,281.181,6,white,1047,9,0.9081,0.039,0.0,0.0,0.0,corner_3,0,655.1,,,none,0.0,0.0,0.0,0.0,0,0,,,704,45,909,559,1676,192,0.0,119.5,0.0,0,85.36,1.95,23.3,0,1446,0,1.0,unclassified,3,0.0,24.0,,,,,0.0,216.72,half_court,,,0.0,0,unknown,-76.15380588134131,307.7129587511008,0.7071067811865475,,,,0,2,0
16866,281.381,6,white,1144,37,0.9922,0.1602,16.83,16.83,16.1,3pt_arc,0,554.1,,,none,0.0,0.0,0.0,0.0,0,0,,,704.0,45.0,909.0,559.0,1676,192,0.0,89.5,-3.66,0,93.27,8.01,17.58,0,1448,0,0.867,unclassified,3,0.0,24.0,,,,,0.0,216.92,half_court,,,0.0,0,unknown,84.68109829279788,69.01134730700869,0.16666666666666666,,,,0,2,0
16872,281.481,6,white,1046,8,0.9072,0.0346,17.03,0.2,196.5,corner_3,0,656.3,,,none,0.0,0.0,0.0,0.0,0,0,,,704.0,45.0,909.0,559.0,1676,192,0.0,120.8,-11.75,0,85.28,1.73,23.53,0,1449,0,0.8,unclassified,3,0.0,24.0,,,,,0.0,217.02,half_court,,,0.0,0,unknown,5.051638584207489,69.95932169150183,0.16666666666666666,,,,0,2,0
16878,281.581,6,white,1138,35,0.987,0.1515,15.98,-1.05,16.4,3pt_arc,0,560.4,,,none,0.0,0.0,0.0,0.0,0,0,,,432,201,703,560,1676,192,0.0,88.5,-2.3,0,92.78,7.58,17.88,0,1450,0,1.0,unclassified,3,0.0,24.0,,,,,0.0,217.12,half_court,,,0.0,0,unknown,-1.0582034506569122,69.904773771701,0.16666666666666666,,,,0,2,0
16896,281.882,6,white,1139,35,0.9879,0.1515,0.17,-15.81,0.0,3pt_arc,0,559.5,,,none,0.0,0.0,0.0,0.0,0,0,,,264.58287048339844,250.86065673828125,530.5059356689453,621.7837524414062,1676,192,0.0,89.0,-0.07,0,92.86,7.58,17.9,0,1453,0,0.8,unclassified,3,0.0,24.0,,,,,0.0,217.42,half_court,,,0.0,0,unknown,-29.98233405932261,71.95384485964314,0.47140452079103173,,,,0,2,0
16920,282.282,6,white,1139,35,0.9879,0.1515,0.0,-0.17,0.0,3pt_arc,0,559.5,,,none,0.0,0.0,1139.0,35.0,0,0,right,,36.20509338378906,325.87176513671875,302.12815856933594,696.7948608398438,1676,192,0.0,89.0,0.0,0,92.86,7.58,17.9,0,1457,0,0.533,unclassified,3,0.0,24.0,,,,,0.0,217.82,half_court,,,0.0,0,unknown,-13.190500999988991,72.50593639579529,0.23570226039551587,,,,0,2,1
16926,282.382,6,white,1139,35,0.9879,0.1515,0.0,0.0,0.0,3pt_arc,0,559.5,,,none,0.0,0.0,1139.0,35.0,0,0,right,,-20.88934326171875,344.62451171875,245.03372192382812,715.547607421875,1676,192,0.0,89.0,0.0,0,92.86,7.58,17.9,0,1458,0,0.467,unclassified,3,0.0,24.0,,,,,0.0,217.92,half_court,,,0.0,0,unknown,7.594946616749676,71.65410028979386,0.3333333333333333,,,,0,2,1
16950,282.783,1,green,1136,34,0.9853,0.1472,0.0,0.0,0.0,3pt_arc,0,562.6,,,none,0.0,0.0,1136.0,34.0,0,0,right,,438,219,619,560,1676,192,0.0,88.7,0.0,0,92.61,7.36,18.06,0,1462,0,1.0,unclassified,3,0.0,24.0,,,,,0.0,218.32,half_court,,,0.0,0,unknown,0.44628324591423935,71.8813649338772,0.16666666666666666,,,,0,3,1
16962,282.983,1,green,1136,35,0.9853,0.1515,0.17,0.17,90.0,3pt_arc,0,562.4,,,none,0.0,0.0,1136.0,35.0,0,0,right,,459,219,610,560,1676,192,0.0,87.7,0.15,0,92.61,7.58,17.85,0,1464,0,1.0,unclassified,3,0.0,24.0,,,,,0.0,218.52,half_court,,,0.0,0,unknown,-11.398045525716839,66.98384612375139,0.16666666666666666,,,,0,3,1
16968,283.083,1,green,1137,35,0.9861,0.1515,0.17,0.0,0.0,3pt_arc,0,561.4,,,none,0.0,0.0,1137.0,35.0,0,0,right,,465,217,613,560,1676,192,0.0,88.1,-0.07,0,92.7,7.58,17.87,0,1465,0,1.0,unclassified,3,0.0,24.0,,,,,0.0,218.62,half_court,,,0.0,0,unknown,-15.832335456421136,78.52326689622441,0.0,,,,0,3,1
