frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
3864,64.464,3230,102,1,1,0
3870,64.564,3230,102,1,1,0
3876,64.665,3230,102,1,1,0
3882,64.765,3230,102,1,1,0
3888,64.865,3230,102,1,1,0
3894,64.965,3230,102,1,1,0
3900,65.065,3230,102,1,1,0
3906,65.165,3230,102,1,1,0
3912,65.265,3230,102,1,1,0
3918,65.365,3229,102,1,1,0
3924,65.465,3229,102,1,1,0
3930,65.566,3229,102,1,1,0
3936,65.666,3229,102,1,1,0
3942,65.766,3229,102,1,1,0
3948,65.866,3229,102,1,1,0
3954,65.966,3229,102,1,1,0
3960,66.066,3229,102,1,1,0
3966,66.166,3229,102,1,1,0
3972,66.266,3229,102,1,1,0
3978,66.366,3229,102,1,1,0
3984,66.466,3229,102,1,1,0
3990,66.567,3229,102,1,1,0
3996,66.667,3228,102,1,1,0
4002,66.767,3229,102,1,1,0
4008,66.867,3229,102,1,1,0
4014,66.967,3229,102,1,1,0
4020,67.067,3229,102,1,1,0
4026,67.167,3229,102,1,1,0
4032,67.267,3229,102,1,1,0
4038,67.367,3229,102,1,1,0
4044,67.467,3229,102,1,1,0
4050,67.567,3229,102,1,1,0
4056,67.668,3229,102,1,1,0
4062,67.768,3229,102,1,1,0
4068,67.868,3229,102,1,1,0
4074,67.968,3229,102,1,1,0
4080,68.068,3229,102,1,1,0
4086,68.168,3229,102,1,1,0
4092,68.268,3229,102,1,1,0
4098,68.368,3229,102,1,1,0
4104,68.468,3229,102,1,1,0
4110,68.569,3229,102,1,1,0
4116,68.669,3229,102,1,1,0
4122,68.769,3229,102,1,1,0
4128,68.869,3229,102,1,1,0
4134,68.969,3229,102,1,1,0
4140,69.069,3229,102,1,1,0
4146,69.169,3229,102,1,1,0
4152,69.269,3229,102,1,1,0
4158,69.369,3230,102,1,1,0
4164,69.469,3230,102,1,1,0
4170,69.57,3230,102,1,1,0
4176,69.67,3230,102,1,1,0
4182,69.77,3230,102,1,1,0
4188,69.87,3263,111,1,1,0
4194,69.97,3263,111,1,1,0
4200,70.07,3263,111,1,1,0
4206,70.17,3263,111,1,1,0
4212,70.27,3263,111,1,1,0
4218,70.37,3263,111,1,1,0
4224,70.47,3263,111,1,1,0
4500,75.075,3263,111,1,1,0
4506,75.175,3263,111,1,1,0
4512,75.275,3263,111,1,1,0
4518,75.375,3263,111,1,1,0
4524,75.475,3263,111,1,1,0
4530,75.576,3263,111,1,1,0
4536,75.676,3263,111,1,1,0
4542,75.776,3263,111,1,1,0
4548,75.876,3263,111,1,1,0
4554,75.976,3263,111,1,1,0
4560,76.076,3263,111,1,1,0
4566,76.176,3263,111,1,1,0
4572,76.276,3263,111,1,1,0
4578,76.376,3263,111,1,1,0
4584,76.476,3263,111,1,1,0
4590,76.576,3263,111,1,1,0
4596,76.677,3263,111,1,1,0
4602,76.777,3263,111,1,1,0
4608,76.877,3263,111,1,1,0
4614,76.977,3263,111,1,1,0
4620,77.077,3263,111,1,1,0
4626,77.177,3263,111,1,1,0
4632,77.277,3263,111,1,1,0
4638,77.377,3263,111,1,1,0
4644,77.477,3263,111,1,1,0
4650,77.578,3263,111,1,1,0
4656,77.678,3263,111,1,1,0
4662,77.778,3263,111,1,1,0
4668,77.878,3263,111,1,1,0
4674,77.978,3263,111,1,1,0
5130,85.585,3263,111,1,1,0
5136,85.686,3263,111,1,1,0
5142,85.786,3263,111,1,1,0
5148,85.886,3263,111,1,1,0
5154,85.986,3263,111,1,1,0
5160,86.086,3263,111,1,1,0
5166,86.186,3263,111,1,1,0
5172,86.286,3263,111,1,1,0
5178,86.386,3263,111,1,1,0
5184,86.486,3263,111,1,1,0
5190,86.587,3263,111,1,1,0
5196,86.687,3263,111,1,1,0
5202,86.787,3263,111,1,1,0
5208,86.887,3263,111,1,1,0
5214,86.987,3263,111,1,1,0
5220,87.087,3263,111,1,1,0
5226,87.187,3263,111,1,1,0
5232,87.287,3263,111,1,1,0
5238,87.387,3263,111,1,1,0
5244,87.487,3263,111,1,1,0
5250,87.588,3263,111,1,1,0
5256,87.688,3263,111,1,1,0
5262,87.788,3263,111,1,1,0
5268,87.888,3263,111,1,1,0
5274,87.988,3263,111,1,1,0
5280,88.088,3263,111,1,1,0
5286,88.188,3263,111,1,1,0
5292,88.288,3263,111,1,1,0
5298,88.388,3263,111,1,1,0
5304,88.488,3263,111,1,1,0
5310,88.588,3263,111,1,1,0
5316,88.689,3263,111,1,1,0
5322,88.789,3263,111,1,1,0
5328,88.889,3263,111,1,1,0
5334,88.989,3263,111,1,1,0
5340,89.089,3263,111,1,1,0
5346,89.189,3263,111,1,1,0
5352,89.289,3263,111,1,1,0
5358,89.389,3263,111,1,1,0
5364,89.489,3263,111,1,1,0
5370,89.59,3263,111,1,1,0
5376,89.69,3263,111,1,1,0
5382,89.79,3263,111,1,1,0
5388,89.89,3263,111,1,1,0
5394,89.99,3263,111,1,1,0
5400,90.09,3263,111,1,1,0
5406,90.19,3263,111,1,1,0
5412,90.29,3263,111,1,1,0
5418,90.39,3263,111,1,1,0
5424,90.49,3263,111,1,1,0
5430,90.591,3263,111,1,1,0
5436,90.691,3263,111,1,1,0
5442,90.791,3263,111,1,1,0
5448,90.891,3263,111,1,1,0
5454,90.991,3263,111,1,1,0
5460,91.091,3263,111,1,1,0
5466,91.191,3263,111,1,1,0
5472,91.291,3263,111,1,1,0
5478,91.391,3263,111,1,1,0
5484,91.491,3263,111,1,1,0
5490,91.591,3263,111,1,1,0
5496,91.692,3263,111,1,1,0
5502,91.792,3263,111,1,1,0
5508,91.892,3263,111,1,1,0
5514,91.992,3263,111,1,1,0
5520,92.092,3263,111,1,1,0
5526,92.192,3263,111,1,1,0
5532,92.292,3263,111,1,1,0
5538,92.392,3263,111,1,1,0
5544,92.492,3263,111,1,1,0
5550,92.593,3263,111,1,1,0
5556,92.693,3263,111,1,1,0
5562,92.793,3263,111,1,1,0
5568,92.893,3263,111,1,1,0
5574,92.993,3263,111,1,1,0
5580,93.093,3263,111,1,1,0
5586,93.193,3263,111,1,1,0
5592,93.293,3263,111,1,1,0
5598,93.393,3263,111,1,1,0
5604,93.493,3263,111,1,1,0
5610,93.594,3263,111,1,1,0
5616,93.694,3263,111,1,1,0
5622,93.794,3263,111,1,1,0
5628,93.894,3263,111,1,1,0
5634,93.994,3263,111,1,1,0
5640,94.094,3263,111,1,1,0
5646,94.194,3263,111,1,1,0
5652,94.294,,,0,1,0
5658,94.394,,,0,1,0
5664,94.494,,,0,1,0
5670,94.594,,,0,1,0
5676,94.695,,,0,1,0
5682,94.795,,,0,1,0
5688,94.895,,,0,1,0
5694,94.995,,,0,1,0
5700,95.095,,,0,1,0
5706,95.195,,,0,1,0
5712,95.295,,,0,1,0
5718,95.395,,,0,1,0
5724,95.495,,,0,1,0
5730,95.596,,,0,1,0
5736,95.696,,,0,1,0
5742,95.796,,,0,1,0
5748,95.896,,,0,1,0
5754,95.996,,,0,1,0
5760,96.096,,,0,1,0
5766,96.196,,,0,1,0
5772,96.296,,,0,1,0
5778,96.396,,,0,1,0
5784,96.496,,,0,1,0
5790,96.597,,,0,1,0
5796,96.697,,,0,1,0
5802,96.797,,,0,1,0
5808,96.897,,,0,1,0
5814,96.997,,,0,1,0
5820,97.097,,,0,1,0
5826,97.197,,,0,1,0
5832,97.297,,,0,1,0
5838,97.397,,,0,1,0
5844,97.497,,,0,1,0
5850,97.597,,,0,1,0
5856,97.698,,,0,1,0
5862,97.798,,,0,1,0
5868,97.898,,,0,1,0
5874,97.998,,,0,1,0
5880,98.098,,,0,1,0
5886,98.198,,,0,1,0
5892,98.298,,,0,1,0
5898,98.398,,,0,1,0
5904,98.498,,,0,1,0
5910,98.599,,,0,1,0
5916,98.699,,,0,1,0
5922,98.799,,,0,1,0
5928,98.899,,,0,1,0
5934,98.999,,,0,1,0
5940,99.099,,,0,1,0
5946,99.199,,,0,1,0
5952,99.299,,,0,1,0
5958,99.399,,,0,1,0
5964,99.499,,,0,1,0
5970,99.6,,,0,1,0
5976,99.7,,,0,1,0
5982,99.8,,,0,1,0
5988,99.9,,,0,1,0
5994,100.0,,,0,1,0
6000,100.1,,,0,1,0
6006,100.2,,,0,1,0
6012,100.3,,,0,1,0
6018,100.4,,,0,1,0
6024,100.5,,,0,1,0
6030,100.6,,,0,1,0
6036,100.701,,,0,1,0
6042,100.801,,,0,1,0
6048,100.901,,,0,1,0
6054,101.001,,,0,1,0
6060,101.101,,,0,1,0
6066,101.201,,,0,1,0
6072,101.301,,,0,1,0
6078,101.401,,,0,1,0
6084,101.501,,,0,1,0
6090,101.602,,,0,1,0
6096,101.702,,,0,1,0
6102,101.802,,,0,1,0
6108,101.902,,,0,1,0
6114,102.002,,,0,1,0
6120,102.102,,,0,1,0
6126,102.202,,,0,1,0
6132,102.302,,,0,1,0
6138,102.402,,,0,1,0
6144,102.502,,,0,1,0
6150,102.603,,,0,1,0
6156,102.703,,,0,1,0
6162,102.803,,,0,1,0
6168,102.903,,,0,1,0
6174,103.003,,,0,1,0
6180,103.103,,,0,1,0
6186,103.203,,,0,1,0
6192,103.303,,,0,1,0
6198,103.403,,,0,1,0
6204,103.503,,,0,1,0
6210,103.603,,,0,1,0
6216,103.704,,,0,1,0
6222,103.804,,,0,1,0
6228,103.904,,,0,1,0
6234,104.004,,,0,1,0
6240,104.104,,,0,1,0
6246,104.204,,,0,1,0
6252,104.304,,,0,1,0
6258,104.404,,,0,1,0
6264,104.504,,,0,1,0
6270,104.605,,,0,1,0
6276,104.705,,,0,1,0
6282,104.805,,,0,1,0
6288,104.905,,,0,1,0
6294,105.005,,,0,1,0
6300,105.105,,,0,1,0
6306,105.205,,,0,1,0
6312,105.305,,,0,1,0
6318,105.405,,,0,1,0
6324,105.505,,,0,1,0
6330,105.606,,,0,1,0
6336,105.706,,,0,1,0
6342,105.806,,,0,1,0
6348,105.906,,,0,1,0
6354,106.006,,,0,1,0
6360,106.106,,,0,1,0
6366,106.206,,,0,1,0
6372,106.306,,,0,1,0
6378,106.406,,,0,1,0
6384,106.506,,,0,1,0
6390,106.606,,,0,1,0
6396,106.707,,,0,1,0
6402,106.807,,,0,1,0
6408,106.907,,,0,1,0
6414,107.007,,,0,1,0
6420,107.107,,,0,1,0
6426,107.207,,,0,1,0
6432,107.307,,,0,1,0
6438,107.407,,,0,1,0
6444,107.507,,,0,1,0
6450,107.608,,,0,1,0
6456,107.708,,,0,1,0
6462,107.808,,,0,1,0
6468,107.908,,,0,1,0
6474,108.008,,,0,1,0
6480,108.108,,,0,1,0
6486,108.208,,,0,1,0
6492,108.308,,,0,1,0
6498,108.408,,,0,1,0
6504,108.508,,,0,1,0
6510,108.609,,,0,1,0
6516,108.709,,,0,1,0
6522,108.809,,,0,1,0
6528,108.909,,,0,1,0
6534,109.009,,,0,1,0
6540,109.109,,,0,1,0
6546,109.209,,,0,1,0
6552,109.309,,,0,1,0
6558,109.409,,,0,1,0
6564,109.509,,,0,1,0
6570,109.609,,,0,1,0
6576,109.71,,,0,1,0
6582,109.81,,,0,1,0
6588,109.91,,,0,1,0
6594,110.01,,,0,1,0
6600,110.11,,,0,1,0
6606,110.21,,,0,1,0
