game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,score_diff,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,source
0022401123,116,green,25998,26189,192,6.4,106174.5,289.4,,0,1,26001.0,0,fast_break,missed_shot,0,8,missed_2,,,2,True,
0022401123,117,white,26253,26324,72,2.4,269790.5,213.7,,0,1,26319.0,0,off_screen,missed_shot,0,8,missed_3,,,2,True,
0022401123,118,white,26343,26738,396,13.2,159056.3,216.4,,0,1,26373.0,0,spot_up,missed_shot,0,8,missed_2,,,2,True,
0022401123,119,green,26763,26843,81,2.7,173680.0,382.4,,0,1,26823.0,0,transition,missed_shot,0,8,missed_2,,,2,True,
0022401123,120,white,26844,27218,374,12.47,7467.5,208.8,,0,1,27162.0,0,spot_up,scored,2,8,made_2,43,37,2,True,
0022401123,121,white,27237,27425,189,6.3,174415.4,324.5,,0,1,27306.0,0,off_screen,scored,2,6,made_2,43,37,2,True,
0022401123,122,white,27432,27677,246,8.2,169917.7,254.7,,0,1,27456.0,0,hand_off,scored,2,6,made_2,43,37,2,True,
0022401123,123,green,27678,27788,111,3.7,115194.9,360.5,,0,1,27699.0,0,spot_up,scored,3,6,made_3,46,37,2,True,
0022401123,124,white,27789,27956,168,5.6,185549.7,198.9,,0,1,27789.0,0,spot_up,scored,3,6,made_3,46,37,2,True,
0022401123,125,green,28071,28130,60,2.0,,203.5,,0,1,28101.0,0,spot_up,scored,3,9,made_3,46,37,2,True,
0022401123,126,green,28176,28247,72,2.4,142843.7,374.5,,0,1,28188.0,0,hand_off,scored,3,9,made_3,46,37,2,True,
0022401123,127,white,28248,28307,60,2.0,224702.8,366.5,,0,1,28272.0,0,hand_off,missed_shot,0,9,missed_2,,,2,True,
0022401123,128,green,28446,28535,90,3.0,76601.5,337.6,,0,1,28500.0,0,transition,turnover,0,9,turnover,,,2,True,
0022401123,129,green,28611,28679,69,2.3,,305.4,,0,0,,0,hand_off,missed_shot,0,9,missed_3,,,2,True,
0022401123,130,white,28680,28937,258,8.6,240968.2,274.9,,0,1,28770.0,0,hand_off,missed_shot,0,9,missed_3,,,2,True,
0022401123,131,green,29175,29372,198,6.6,55437.7,321.7,,0,1,29196.0,0,transition,missed_shot,0,9,missed_2,,,2,True,
0022401123,132,green,29379,29456,78,2.6,84224.8,221.1,,0,0,,0,hand_off,missed_shot,0,9,missed_2,,,2,True,
0022401123,133,white,29457,29642,186,6.2,85556.4,215.8,,0,0,,0,hand_off,turnover,0,9,turnover,,,2,True,
0022401123,134,green,29712,29864,153,5.1,105132.5,233.8,,0,1,29793.0,0,transition,turnover,0,9,turnover,,,2,True,
0022401123,135,green,29877,29948,72,2.4,91621.9,189.6,,0,1,29919.0,0,hand_off,turnover,0,9,turnover,,,2,True,
0022401123,136,white,29985,30326,341,11.37,204612.5,245.2,,0,1,30309.0,0,hand_off,scored,2,9,made_2,48,37,2,True,
0022401123,137,white,30369,30560,192,6.4,191359.2,264.6,,0,1,30417.0,0,spot_up,scored,2,11,made_2,48,37,2,True,
0022401123,138,green,30573,31139,567,18.9,,199.6,,0,0,,0,spot_up,missed_shot,0,11,missed_2,,,2,True,
0022401123,139,white,31209,31379,171,5.7,129401.2,214.1,,0,1,31209.0,0,hand_off,missed_shot,0,11,missed_3,,,2,True,
0022401123,140,green,31380,31439,60,2.0,119309.5,227.7,,0,1,31380.0,0,hand_off,missed_shot,0,11,missed_3,,,2,True,
0022401123,141,white,31440,31553,114,3.8,272598.2,291.3,,0,1,31458.0,0,transition,scored,2,11,made_2,50,37,2,True,
0022401123,142,green,31554,31748,195,6.5,48278.1,213.1,,0,1,31662.0,0,transition,scored,2,13,made_2,50,37,2,True,
0022401123,143,white,32022,32315,294,9.8,154026.5,466.4,,0,1,32082.0,0,spot_up,missed_shot,0,13,missed_3,,,2,True,
0022401123,144,green,32316,32780,465,15.5,90251.2,202.0,,0,1,32340.0,0,fast_break,scored,2,15,made_2,52,37,2,True,
0022401123,145,green,32793,32942,150,5.0,165743.8,206.6,,0,1,32805.0,0,fast_break,scored,2,15,made_2,52,37,2,True,
0022401123,146,white,32943,33020,78,2.6,277914.0,260.9,,0,1,32943.0,0,transition,scored,2,15,made_2,52,37,2,True,
0022401123,147,green,33063,33167,105,3.5,96112.4,217.9,,0,1,33099.0,0,spot_up,missed_shot,0,15,missed_2,,,2,True,
0022401123,148,white,33168,33494,327,10.9,274073.1,244.2,,0,1,33204.0,0,spot_up,missed_shot,0,15,missed_2,,,2,True,
0022401123,149,white,33549,33680,132,4.4,263638.7,230.2,,0,1,33663.0,0,hand_off,turnover,0,15,turnover,,,2,True,
0022401123,150,white,33687,33809,123,4.1,89634.6,463.1,,0,1,33711.0,0,transition,turnover,0,15,turnover,,,2,True,
