state_id,game_id,state_ts,stratum,check,verdict,reason
000045,401703374,2024-11-13T01:38:02+00:00,p1_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000045,401703374,2024-11-13T01:38:02+00:00,p1_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000045,401703374,2024-11-13T01:38:02+00:00,p1_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000045,401703374,2024-11-13T01:38:02+00:00,p1_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000045,401703374,2024-11-13T01:38:02+00:00,p1_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000046,401703389,2024-11-16T03:37:03+00:00,p1_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000046,401703389,2024-11-16T03:37:03+00:00,p1_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000046,401703389,2024-11-16T03:37:03+00:00,p1_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000046,401703389,2024-11-16T03:37:03+00:00,p1_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000046,401703389,2024-11-16T03:37:03+00:00,p1_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000047,401704701,2024-11-02T00:10:02+00:00,p1_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000047,401704701,2024-11-02T00:10:02+00:00,p1_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000047,401704701,2024-11-02T00:10:02+00:00,p1_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000047,401704701,2024-11-02T00:10:02+00:00,p1_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000047,401704701,2024-11-02T00:10:02+00:00,p1_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000048,401705117,2025-01-14T01:35:03+00:00,p1_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000048,401705117,2025-01-14T01:35:03+00:00,p1_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000048,401705117,2025-01-14T01:35:03+00:00,p1_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000048,401705117,2025-01-14T01:35:03+00:00,p1_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000048,401705117,2025-01-14T01:35:03+00:00,p1_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000049,401705242,2025-01-31T03:05:04+00:00,p1_m4_9_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000049,401705242,2025-01-31T03:05:04+00:00,p1_m4_9_ceq_0,status,ACCEPTED,active_s309_mask
000049,401705242,2025-01-31T03:05:04+00:00,p1_m4_9_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000049,401705242,2025-01-31T03:05:04+00:00,p1_m4_9_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000049,401705242,2025-01-31T03:05:04+00:00,p1_m4_9_ceq_0,settlement,ACCEPTED,final_tick_after_state
000050,401705115,2025-01-14T00:52:03+00:00,p1_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000050,401705115,2025-01-14T00:52:03+00:00,p1_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000050,401705115,2025-01-14T00:52:03+00:00,p1_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000050,401705115,2025-01-14T00:52:03+00:00,p1_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000050,401705115,2025-01-14T00:52:03+00:00,p1_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000051,401736800,2024-12-13T00:54:03+00:00,p1_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000051,401736800,2024-12-13T00:54:03+00:00,p1_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000051,401736800,2024-12-13T00:54:03+00:00,p1_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000051,401736800,2024-12-13T00:54:03+00:00,p1_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000051,401736800,2024-12-13T00:54:03+00:00,p1_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000052,401810041,2025-11-09T01:17:06+00:00,p1_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000052,401810041,2025-11-09T01:17:06+00:00,p1_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000052,401810041,2025-11-09T01:17:06+00:00,p1_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000052,401810041,2025-11-09T01:17:06+00:00,p1_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000052,401810041,2025-11-09T01:17:06+00:00,p1_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000053,401810226,2025-12-19T00:18:09+00:00,p1_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000053,401810226,2025-12-19T00:18:09+00:00,p1_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000053,401810226,2025-12-19T00:18:09+00:00,p1_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000053,401810226,2025-12-19T00:18:09+00:00,p1_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000053,401810226,2025-12-19T00:18:09+00:00,p1_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000054,401810691,2026-02-25T01:20:36+00:00,p1_m4_9_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000054,401810691,2026-02-25T01:20:36+00:00,p1_m4_9_cgt_300,status,ACCEPTED,active_s309_mask
000054,401810691,2026-02-25T01:20:36+00:00,p1_m4_9_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000054,401810691,2026-02-25T01:20:36+00:00,p1_m4_9_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000054,401810691,2026-02-25T01:20:36+00:00,p1_m4_9_cgt_300,settlement,ACCEPTED,final_tick_after_state
000055,401704962,2024-12-24T01:07:03+00:00,p1_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000055,401704962,2024-12-24T01:07:03+00:00,p1_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000055,401704962,2024-12-24T01:07:03+00:00,p1_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000055,401704962,2024-12-24T01:07:03+00:00,p1_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000055,401704962,2024-12-24T01:07:03+00:00,p1_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000056,401705045,2025-01-05T00:34:03+00:00,p1_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000056,401705045,2025-01-05T00:34:03+00:00,p1_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000056,401705045,2025-01-05T00:34:03+00:00,p1_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000056,401705045,2025-01-05T00:34:03+00:00,p1_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000056,401705045,2025-01-05T00:34:03+00:00,p1_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000057,401705078,2025-01-09T00:41:03+00:00,p1_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000057,401705078,2025-01-09T00:41:03+00:00,p1_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000057,401705078,2025-01-09T00:41:03+00:00,p1_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000057,401705078,2025-01-09T00:41:03+00:00,p1_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000057,401705078,2025-01-09T00:41:03+00:00,p1_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000058,401772992,2025-05-28T00:34:06+00:00,p1_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000058,401772992,2025-05-28T00:34:06+00:00,p1_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000058,401772992,2025-05-28T00:34:06+00:00,p1_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000058,401772992,2025-05-28T00:34:06+00:00,p1_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000058,401772992,2025-05-28T00:34:06+00:00,p1_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000059,401866754,2026-04-15T02:43:38+00:00,p1_m4_9_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000059,401866754,2026-04-15T02:43:38+00:00,p1_m4_9_clt_60,status,ACCEPTED,active_s309_mask
000059,401866754,2026-04-15T02:43:38+00:00,p1_m4_9_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000059,401866754,2026-04-15T02:43:38+00:00,p1_m4_9_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000059,401866754,2026-04-15T02:43:38+00:00,p1_m4_9_clt_60,settlement,ACCEPTED,final_tick_after_state
000060,401705070,2025-01-08T01:26:03+00:00,p2_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000060,401705070,2025-01-08T01:26:03+00:00,p2_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000060,401705070,2025-01-08T01:26:03+00:00,p2_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000060,401705070,2025-01-08T01:26:03+00:00,p2_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000060,401705070,2025-01-08T01:26:03+00:00,p2_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000061,401809820,2025-11-29T04:14:09+00:00,p2_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000061,401809820,2025-11-29T04:14:09+00:00,p2_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000061,401809820,2025-11-29T04:14:09+00:00,p2_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000061,401809820,2025-11-29T04:14:09+00:00,p2_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000061,401809820,2025-11-29T04:14:09+00:00,p2_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000062,401809934,2025-10-23T00:09:06+00:00,p2_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000062,401809934,2025-10-23T00:09:06+00:00,p2_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000062,401809934,2025-10-23T00:09:06+00:00,p2_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000062,401809934,2025-10-23T00:09:06+00:00,p2_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000062,401809934,2025-10-23T00:09:06+00:00,p2_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000063,401869378,2026-04-22T01:00:07+00:00,p2_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000063,401869378,2026-04-22T01:00:07+00:00,p2_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000063,401869378,2026-04-22T01:00:07+00:00,p2_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000063,401869378,2026-04-22T01:00:07+00:00,p2_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000063,401869378,2026-04-22T01:00:07+00:00,p2_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000064,401871152,2026-05-05T02:35:09+00:00,p2_m0_3_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000064,401871152,2026-05-05T02:35:09+00:00,p2_m0_3_c60_300,status,ACCEPTED,active_s309_mask
000064,401871152,2026-05-05T02:35:09+00:00,p2_m0_3_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000064,401871152,2026-05-05T02:35:09+00:00,p2_m0_3_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000064,401871152,2026-05-05T02:35:09+00:00,p2_m0_3_c60_300,settlement,ACCEPTED,final_tick_after_state
000065,401704811,2024-11-19T01:56:02+00:00,p2_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000065,401704811,2024-11-19T01:56:02+00:00,p2_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000065,401704811,2024-11-19T01:56:02+00:00,p2_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000065,401704811,2024-11-19T01:56:02+00:00,p2_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000065,401704811,2024-11-19T01:56:02+00:00,p2_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000066,401704900,2024-12-07T01:52:03+00:00,p2_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000066,401704900,2024-12-07T01:52:03+00:00,p2_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000066,401704900,2024-12-07T01:52:03+00:00,p2_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000066,401704900,2024-12-07T01:52:03+00:00,p2_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000066,401704900,2024-12-07T01:52:03+00:00,p2_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000067,401736801,2024-12-13T02:16:03+00:00,p2_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000067,401736801,2024-12-13T02:16:03+00:00,p2_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000067,401736801,2024-12-13T02:16:03+00:00,p2_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000067,401736801,2024-12-13T02:16:03+00:00,p2_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000067,401736801,2024-12-13T02:16:03+00:00,p2_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000068,401810801,2026-03-11T04:09:20+00:00,p2_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000068,401810801,2026-03-11T04:09:20+00:00,p2_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000068,401810801,2026-03-11T04:09:20+00:00,p2_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000068,401810801,2026-03-11T04:09:20+00:00,p2_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000068,401810801,2026-03-11T04:09:20+00:00,p2_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000069,401836754,2025-12-13T02:28:09+00:00,p2_m0_3_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000069,401836754,2025-12-13T02:28:09+00:00,p2_m0_3_ceq_0,status,ACCEPTED,active_s309_mask
000069,401836754,2025-12-13T02:28:09+00:00,p2_m0_3_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000069,401836754,2025-12-13T02:28:09+00:00,p2_m0_3_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000069,401836754,2025-12-13T02:28:09+00:00,p2_m0_3_ceq_0,settlement,ACCEPTED,final_tick_after_state
000070,401705089,2025-01-10T02:46:03+00:00,p2_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000070,401705089,2025-01-10T02:46:03+00:00,p2_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000070,401705089,2025-01-10T02:46:03+00:00,p2_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000070,401705089,2025-01-10T02:46:03+00:00,p2_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000070,401705089,2025-01-10T02:46:03+00:00,p2_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000071,401772989,2025-05-22T00:43:06+00:00,p2_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000071,401772989,2025-05-22T00:43:06+00:00,p2_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000071,401772989,2025-05-22T00:43:06+00:00,p2_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000071,401772989,2025-05-22T00:43:06+00:00,p2_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000071,401772989,2025-05-22T00:43:06+00:00,p2_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000072,401810171,2025-12-02T02:42:07+00:00,p2_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000072,401810171,2025-12-02T02:42:07+00:00,p2_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000072,401810171,2025-12-02T02:42:07+00:00,p2_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000072,401810171,2025-12-02T02:42:07+00:00,p2_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000072,401810171,2025-12-02T02:42:07+00:00,p2_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000073,401810231,2025-12-19T02:24:09+00:00,p2_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000073,401810231,2025-12-19T02:24:09+00:00,p2_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000073,401810231,2025-12-19T02:24:09+00:00,p2_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000073,401810231,2025-12-19T02:24:09+00:00,p2_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000073,401810231,2025-12-19T02:24:09+00:00,p2_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000074,401810767,2026-03-07T02:44:20+00:00,p2_m0_3_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000074,401810767,2026-03-07T02:44:20+00:00,p2_m0_3_cgt_300,status,ACCEPTED,active_s309_mask
000074,401810767,2026-03-07T02:44:20+00:00,p2_m0_3_cgt_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000074,401810767,2026-03-07T02:44:20+00:00,p2_m0_3_cgt_300,duplicate,ACCEPTED,unique_game_id_state_ts
000074,401810767,2026-03-07T02:44:20+00:00,p2_m0_3_cgt_300,settlement,ACCEPTED,final_tick_after_state
000075,401705107,2025-01-12T21:35:03+00:00,p2_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000075,401705107,2025-01-12T21:35:03+00:00,p2_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000075,401705107,2025-01-12T21:35:03+00:00,p2_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000075,401705107,2025-01-12T21:35:03+00:00,p2_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000075,401705107,2025-01-12T21:35:03+00:00,p2_m0_3_clt_60,settlement,ACCEPTED,final_tick_after_state
000076,401705148,2025-01-18T03:46:03+00:00,p2_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000076,401705148,2025-01-18T03:46:03+00:00,p2_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000076,401705148,2025-01-18T03:46:03+00:00,p2_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000076,401705148,2025-01-18T03:46:03+00:00,p2_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000076,401705148,2025-01-18T03:46:03+00:00,p2_m0_3_clt_60,settlement,ACCEPTED,final_tick_after_state
000077,401705235,2025-01-30T01:33:04+00:00,p2_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000077,401705235,2025-01-30T01:33:04+00:00,p2_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000077,401705235,2025-01-30T01:33:04+00:00,p2_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000077,401705235,2025-01-30T01:33:04+00:00,p2_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000077,401705235,2025-01-30T01:33:04+00:00,p2_m0_3_clt_60,settlement,ACCEPTED,final_tick_after_state
000078,401810025,2025-11-05T05:14:05+00:00,p2_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000078,401810025,2025-11-05T05:14:05+00:00,p2_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000078,401810025,2025-11-05T05:14:05+00:00,p2_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000078,401810025,2025-11-05T05:14:05+00:00,p2_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000078,401810025,2025-11-05T05:14:05+00:00,p2_m0_3_clt_60,settlement,ACCEPTED,final_tick_after_state
000079,401810074,2025-11-13T02:10:08+00:00,p2_m0_3_clt_60,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000079,401810074,2025-11-13T02:10:08+00:00,p2_m0_3_clt_60,status,ACCEPTED,active_s309_mask
000079,401810074,2025-11-13T02:10:08+00:00,p2_m0_3_clt_60,polarity,NOT_VERIFIED,side_or_home_column_absent
000079,401810074,2025-11-13T02:10:08+00:00,p2_m0_3_clt_60,duplicate,ACCEPTED,unique_game_id_state_ts
000079,401810074,2025-11-13T02:10:08+00:00,p2_m0_3_clt_60,settlement,ACCEPTED,final_tick_after_state
000080,401705085,2025-01-10T00:57:03+00:00,p2_m10_plus_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000080,401705085,2025-01-10T00:57:03+00:00,p2_m10_plus_c60_300,status,ACCEPTED,active_s309_mask
000080,401705085,2025-01-10T00:57:03+00:00,p2_m10_plus_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000080,401705085,2025-01-10T00:57:03+00:00,p2_m10_plus_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000080,401705085,2025-01-10T00:57:03+00:00,p2_m10_plus_c60_300,settlement,ACCEPTED,final_tick_after_state
000081,401705164,2025-01-20T03:04:04+00:00,p2_m10_plus_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000081,401705164,2025-01-20T03:04:04+00:00,p2_m10_plus_c60_300,status,ACCEPTED,active_s309_mask
000081,401705164,2025-01-20T03:04:04+00:00,p2_m10_plus_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000081,401705164,2025-01-20T03:04:04+00:00,p2_m10_plus_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000081,401705164,2025-01-20T03:04:04+00:00,p2_m10_plus_c60_300,settlement,ACCEPTED,final_tick_after_state
000082,401705763,2025-04-13T20:35:06+00:00,p2_m10_plus_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000082,401705763,2025-04-13T20:35:06+00:00,p2_m10_plus_c60_300,status,ACCEPTED,active_s309_mask
000082,401705763,2025-04-13T20:35:06+00:00,p2_m10_plus_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000082,401705763,2025-04-13T20:35:06+00:00,p2_m10_plus_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000082,401705763,2025-04-13T20:35:06+00:00,p2_m10_plus_c60_300,settlement,ACCEPTED,final_tick_after_state
000083,401766127,2025-06-20T01:42:07+00:00,p2_m10_plus_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000083,401766127,2025-06-20T01:42:07+00:00,p2_m10_plus_c60_300,status,ACCEPTED,active_s309_mask
000083,401766127,2025-06-20T01:42:07+00:00,p2_m10_plus_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000083,401766127,2025-06-20T01:42:07+00:00,p2_m10_plus_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000083,401766127,2025-06-20T01:42:07+00:00,p2_m10_plus_c60_300,settlement,ACCEPTED,final_tick_after_state
000084,401810755,2026-03-06T01:06:25+00:00,p2_m10_plus_c60_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000084,401810755,2026-03-06T01:06:25+00:00,p2_m10_plus_c60_300,status,ACCEPTED,active_s309_mask
000084,401810755,2026-03-06T01:06:25+00:00,p2_m10_plus_c60_300,polarity,NOT_VERIFIED,side_or_home_column_absent
000084,401810755,2026-03-06T01:06:25+00:00,p2_m10_plus_c60_300,duplicate,ACCEPTED,unique_game_id_state_ts
000084,401810755,2026-03-06T01:06:25+00:00,p2_m10_plus_c60_300,settlement,ACCEPTED,final_tick_after_state
000085,401705035,2025-01-04T01:15:03+00:00,p2_m10_plus_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000085,401705035,2025-01-04T01:15:03+00:00,p2_m10_plus_ceq_0,status,ACCEPTED,active_s309_mask
000085,401705035,2025-01-04T01:15:03+00:00,p2_m10_plus_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000085,401705035,2025-01-04T01:15:03+00:00,p2_m10_plus_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000085,401705035,2025-01-04T01:15:03+00:00,p2_m10_plus_ceq_0,settlement,ACCEPTED,final_tick_after_state
000086,401809240,2025-12-25T23:27:10+00:00,p2_m10_plus_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000086,401809240,2025-12-25T23:27:10+00:00,p2_m10_plus_ceq_0,status,ACCEPTED,active_s309_mask
000086,401809240,2025-12-25T23:27:10+00:00,p2_m10_plus_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000086,401809240,2025-12-25T23:27:10+00:00,p2_m10_plus_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000086,401809240,2025-12-25T23:27:10+00:00,p2_m10_plus_ceq_0,settlement,ACCEPTED,final_tick_after_state
000087,401809241,2025-12-26T02:27:09+00:00,p2_m10_plus_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000087,401809241,2025-12-26T02:27:09+00:00,p2_m10_plus_ceq_0,status,ACCEPTED,active_s309_mask
000087,401809241,2025-12-26T02:27:09+00:00,p2_m10_plus_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000087,401809241,2025-12-26T02:27:09+00:00,p2_m10_plus_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000087,401809241,2025-12-26T02:27:09+00:00,p2_m10_plus_ceq_0,settlement,ACCEPTED,final_tick_after_state
000088,401810047,2025-11-10T00:19:05+00:00,p2_m10_plus_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000088,401810047,2025-11-10T00:19:05+00:00,p2_m10_plus_ceq_0,status,ACCEPTED,active_s309_mask
000088,401810047,2025-11-10T00:19:05+00:00,p2_m10_plus_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000088,401810047,2025-11-10T00:19:05+00:00,p2_m10_plus_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000088,401810047,2025-11-10T00:19:05+00:00,p2_m10_plus_ceq_0,settlement,ACCEPTED,final_tick_after_state
000089,401810399,2026-01-11T01:41:10+00:00,p2_m10_plus_ceq_0,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000089,401810399,2026-01-11T01:41:10+00:00,p2_m10_plus_ceq_0,status,ACCEPTED,active_s309_mask
000089,401810399,2026-01-11T01:41:10+00:00,p2_m10_plus_ceq_0,polarity,NOT_VERIFIED,side_or_home_column_absent
000089,401810399,2026-01-11T01:41:10+00:00,p2_m10_plus_ceq_0,duplicate,ACCEPTED,unique_game_id_state_ts
000089,401810399,2026-01-11T01:41:10+00:00,p2_m10_plus_ceq_0,settlement,ACCEPTED,final_tick_after_state
000090,401705065,2025-01-07T01:44:03+00:00,p2_m10_plus_cgt_300,availability,NOT_VERIFIED,tick_order_only_received_at_absent
000090,401705065,2025-01-07T01:44:03+00:00,p2_m10_plus_cgt_300,status,ACCEPTED,active_s309_mask
