frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid
64080,2138.136,1,green,1846,1631,0.5423,0.9532,0.0,0.0,0.0,backcourt,0,,,,none,0.0,0.0,1846.0,1631.0,0,0,,,788,36,1227,570,,,0.0,1604.7,0.0,0,50.98,47.66,44.05,0,1,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.0,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64083,2138.236,1,green,1840,1634,0.5405,0.955,2.24,2.24,153.4,backcourt,0,,,,none,0.0,0.0,1840.0,1634.0,0,0,,,789,38,1228,573,,,0.0,1611.4,-2.23,0,50.81,47.75,44.24,0,2,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.1,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64086,2138.336,1,green,1838,1635,0.54,0.9556,0.75,-1.49,153.4,backcourt,0,,,,none,0.0,0.0,1838.0,1635.0,0,0,,,788,39,1227,574,,,0.0,1613.6,-0.74,0,50.76,47.78,44.3,0,3,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.2,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64089,2138.436,1,green,1836,1635,0.5394,0.9556,0.67,-0.08,180.0,backcourt,0,,,,none,0.0,0.0,1836.0,1635.0,0,0,,,787,39,1226,575,,,0.0,1615.3,-0.58,0,50.7,47.78,44.35,0,4,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.3,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64092,2138.536,1,green,1834,1636,0.5388,0.9562,0.75,0.08,153.4,backcourt,0,,,,none,0.0,0.0,1834.0,1636.0,0,0,,,787,39,1226,576,,,0.0,1617.6,-0.74,0,50.65,47.81,44.41,0,5,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.4,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64095,2138.637,1,green,1835,1635,0.5391,0.9556,0.47,-0.28,315.0,backcourt,0,,,,none,0.0,0.0,1835.0,1635.0,0,0,,,786,41,1223,576,,,0.0,1616.2,0.45,0,50.67,47.78,44.37,0,6,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.5,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64098,2138.737,1,green,1832,1636,0.5382,0.9562,1.05,0.58,161.6,backcourt,0,,,,none,0.0,0.0,1832.0,1636.0,0,0,,,787,41,1224,577,,,0.0,1619.3,-1.04,0,50.59,47.81,44.46,0,7,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.6,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64101,2138.837,1,green,1834,1636,0.5388,0.9562,0.67,-0.38,0.0,backcourt,0,,,,none,0.0,0.0,1834.0,1636.0,0,0,,,787,40,1226,576,,,0.0,1617.6,0.58,0,50.65,47.81,44.41,0,8,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.7,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64104,2138.937,1,green,1853,1629,0.5444,0.9521,6.75,6.08,339.8,backcourt,0,,,,none,0.0,0.0,1853.0,1629.0,0,0,,,788,41,1229,567,,,0.0,1597.6,6.67,0,51.17,47.6,43.85,0,9,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.8,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
64107,2139.037,1,green,1841,1634,0.5408,0.955,4.33,-2.42,157.4,backcourt,0,,,,none,0.0,0.0,1841.0,1634.0,0,0,,,791,40,1230,572,,,0.0,1610.5,-4.31,0,50.84,47.75,44.21,0,10,0,1.0,unclassified,0,0.0,24.0,,,,,0.0,0.9,half_court,,,0.30153667659834926,0,unknown,,,0.0,,,,0,1,1
