frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,ft_x,ft_y,dist_to_basket_ft,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,team_abbrev,dribble_count,lineup_id,homography_valid,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
387,12.913,6,white,2395,599,0.7036,0.3501,35.23,35.23,235.4,mid_range,0,,,,none,,0.0,2215.5,308.0,0,0,,,200.0,490.0,269.0,567.0,,,0.0,893.4,-27.48,0,66.14,17.5,23.82,0,100,0,0.467,unclassified,0,0.0,24.0,,,0,0,0.0,9.91,half_court,,,0.0,0,unknown,-8.944143657612901,329.27027007031705,0.3333333333333333,Jordan Clarkson,,CLE,0,3,1,3.914,11.743,3.914,11.743,3.914,11.743,11.743,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939,3.91,35.23,35.2,0.0,3.91,35.23,35.2,0.0,3.91,35.23,35.2,0.0,0,0,0,0,18.68,,,822.6,-3.05,0.0,822.6,-3.05,0.0,822.6,-3.05,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3520.0,3520.0,3520.0,0.0,0,0.0,-1.5,0.1,0.4,0.021,0.04,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0918,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
387,12.913,7,white,2036,17,0.5981,0.0099,2.13,1.8,231.3,mid_range,0,,,,none,,0.0,2215.5,308.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1476.1,-2.04,0,56.22,0.5,40.72,0,100,0,0.867,unclassified,0,0.0,24.0,,,0,0,0.0,9.91,half_court,,,0.0,0,unknown,-8.944143657612901,329.27027007031705,0.3333333333333333,CLE#?,,CLE,0,3,1,0.71,1.146,0.71,1.146,0.71,1.146,0.958,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821,0.82,2.13,2.5,0.0,0.82,2.13,2.5,0.0,0.82,2.13,2.5,0.0,0,0,0,0,18.68,,,1472.3,-0.59,0.0,1472.3,-0.59,0.0,1472.3,-0.59,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,250.0,250.0,250.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
390,13.013,7,white,2033,15,0.5972,0.0088,1.2,-0.93,213.7,mid_range,0,,,,none,,0.0,2033.0,15.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1479.7,-1.2,0,56.14,0.44,40.82,0,101,0,0.8,unclassified,0,0.0,24.0,,,0,0,0.0,10.01,half_court,,,0.0,0,unknown,-21.326515586630624,801.0100202116232,0.4714045207910317,CLE#?,,CLE,0,4,1,0.3,0.955,0.3,0.955,0.3,0.955,1.133,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.92,2.13,3.7,0.0,0.92,2.13,3.7,0.0,0.92,2.13,3.7,0.0,0,0,0,0,1.2,,,1474.2,-0.74,0.0,1474.2,-0.74,0.0,1474.2,-0.74,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,370.0,370.0,370.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
393,13.113,7,white,2031,12,0.5967,0.007,1.2,0.0,236.3,mid_range,0,,,,none,,0.0,2031.0,12.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1483.1,-1.12,0,56.09,0.35,40.92,0,102,0,0.733,unclassified,0,0.0,24.0,,,0,0,0.0,10.11,half_court,,,0.0,0,unknown,-27.36821042888697,337.38352941176595,0.3333333333333333,CLE#?,,CLE,0,4,1,0.24,0.837,0.24,0.837,0.24,0.837,0.991,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973,0.97,2.13,4.9,0.0,0.97,2.13,4.9,0.0,0.97,2.13,4.9,0.0,0,0,0,0,1.2,,,1475.9,-0.82,0.0,1475.9,-0.82,0.0,1475.9,-0.82,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,490.0,490.0,490.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
396,13.213,7,white,2027,8,0.5955,0.0047,1.89,0.69,225.0,mid_range,0,,,,none,,0.0,2027.0,8.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1488.6,-1.86,0,55.97,0.23,41.08,0,103,0,0.667,unclassified,0,0.0,24.0,,,0,0,0.0,10.21,half_court,,,0.0,0,unknown,-25.38580562653836,354.64709622311733,0.7453559924999299,CLE#?,,CLE,0,4,1,0.315,0.837,0.315,0.837,0.315,0.837,0.905,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,1.12,2.13,6.8,0.0,1.12,2.13,6.8,0.0,1.12,2.13,6.8,0.0,0,0,0,0,1.89,,,1478.0,-0.99,0.0,1478.0,-0.99,0.0,1478.0,-0.99,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,680.0,680.0,680.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
399,13.313,7,white,2025,6,0.5949,0.0035,0.94,-0.95,225.0,mid_range,0,,,,none,,0.0,2025.0,6.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1491.4,-0.93,0,55.92,0.18,41.16,0,104,0,0.6,unclassified,0,0.0,24.0,,,0,0,0.0,10.31,half_court,,,0.0,0,unknown,-24.8963893166929,552.3129177417023,0.0,CLE#?,,CLE,0,4,1,0.134,0.767,0.134,0.767,0.134,0.767,0.954,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2.13,7.7,0.0,1.1,2.13,7.7,0.0,1.1,2.13,7.7,0.0,0,0,0,0,0.94,,,1480.0,-0.98,0.0,1480.0,-0.98,0.0,1480.0,-0.98,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,770.0,770.0,770.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
402,13.413,1,green,3383,1272,0.9938,0.7434,0.0,0.0,0.0,3pt_arc,0,,,,none,,0.0,3383.0,1272.0,0,0,,,106.0,247.0,165.0,384.0,,,0.0,437.0,0.0,0,93.42,37.17,13.04,0,105,0,1.0,unclassified,0,0.0,24.0,,,0,0,0.0,10.41,half_court,,,0.0,0,unknown,-23.695015112793943,284.8840231093281,0.3333333333333333,Josh Hart,,NYK,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.2,1862.2,1862.2,1862.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.89,0.0,437.0,0.0,0.0,437.0,0.0,0.0,437.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8,3.6,9.2,0.153,0.04,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0,0.1381,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
402,13.413,7,white,2021,2,0.5937,0.0012,1.89,0.95,225.0,mid_range,0,,,,none,,0.0,2021.0,2.0,0,0,,,43.0,496.0,115.0,573.0,,,0.0,1497.0,-1.86,0,55.81,0.06,41.32,0,105,0,0.533,unclassified,0,0.0,24.0,,,0,0,0.0,10.41,half_court,,,0.0,0,unknown,-23.695015112793943,284.8840231093281,0.3333333333333333,CLE#?,,CLE,0,5,1,0.236,0.764,0.236,0.764,0.236,0.764,0.93,1862.2,1862.2,1862.2,1862.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199,1.2,2.13,9.6,0.0,1.2,2.13,9.6,0.0,1.2,2.13,9.6,0.0,0,0,0,0,1.89,0.0,0.0,1482.1,-1.09,0.0,1482.1,-1.09,0.0,1482.1,-1.09,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,960.0,960.0,960.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
405,13.514,1,green,3152,1060,0.926,0.6195,60.0,60.0,222.5,paint,0,,,,none,,0.0,3152.0,1060.0,1,0,,,106.0,247.0,165.0,384.0,,,0.0,227.1,30.13,0,87.04,30.98,6.22,0,106,0,0.933,unclassified,0,0.0,24.0,,,0,0,0.0,10.51,half_court,,,0.0,0,unknown,-19.35600927104,325.376904257981,0.0,Josh Hart,,NYK,0,5,1,30.0,42.426,30.0,42.426,30.0,42.426,42.426,1706.8,1706.8,1706.8,1551.5,0.0,0.0,0.0,0.0,0.067,0.067,0.0,30.023,30.0,60.0,60.0,0.0,30.0,60.0,60.0,0.0,30.0,60.0,60.0,0.0,0,0,0,0,60.0,0.94,0.0,332.0,15.06,0.0,332.0,15.06,0.0,332.0,15.06,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,6000.0,6000.0,6000.0,0.0,0,0.0,2.8,3.6,9.2,0.153,0.04,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0,0.1381,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
405,13.514,7,white,2019,0,0.5931,0.0,0.94,-0.95,225.0,mid_range,0,,,,none,,0.0,2019.0,0.0,0,1,,,43.0,496.0,115.0,573.0,,,0.0,1499.8,-0.93,0,55.75,0.0,41.4,0,106,0,0.467,unclassified,0,0.0,24.0,,,0,0,0.0,10.51,half_court,,,0.0,0,unknown,-19.35600927104,325.376904257981,0.0,CLE#?,,CLE,0,5,1,0.104,0.719,0.104,0.719,0.104,0.719,0.955,1706.8,1706.8,1706.8,1551.5,0.0,0.0,0.0,0.0,0.067,0.067,0.0,1.17,1.17,2.13,10.5,0.0,1.17,2.13,10.5,0.0,1.17,2.13,10.5,0.0,0,0,0,0,0.94,60.0,0.0,1484.1,-1.07,0.0,1484.1,-1.07,0.0,1484.1,-1.07,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1050.0,1050.0,1050.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
