frame,timestamp,ball_x2d,ball_y2d,detected,live,ball_inferred
64080,2138.136,,,0,1,0
64083,2138.236,,,0,1,0
64086,2138.336,,,0,1,0
64089,2138.436,,,0,1,0
64092,2138.536,,,0,1,0
64095,2138.637,,,0,1,0
64098,2138.737,,,0,1,0
64101,2138.837,,,0,1,0
64104,2138.937,,,0,1,0
64107,2139.037,,,0,1,0
64110,2139.137,,,0,1,0
64113,2139.237,,,0,1,0
64116,2139.337,,,0,1,0
64119,2139.437,,,0,1,0
64122,2139.537,,,0,1,0
64125,2139.637,,,0,1,0
64128,2139.738,,,0,1,0
64131,2139.838,,,0,1,0
64134,2139.938,,,0,1,0
64137,2140.038,,,0,1,0
64140,2140.138,,,0,1,0
64143,2140.238,,,0,1,0
64146,2140.338,,,0,1,0
64149,2140.438,,,0,1,0
64152,2140.538,,,0,1,0
64155,2140.639,,,0,1,0
64158,2140.739,,,0,1,0
64161,2140.839,,,0,1,0
64164,2140.939,,,0,1,0
64167,2141.039,,,0,1,0
65790,2195.193,,,0,1,0
65793,2195.293,,,0,1,0
65796,2195.393,,,0,1,0
65799,2195.493,,,0,1,0
65802,2195.593,,,0,1,0
65805,2195.693,,,0,1,0
65808,2195.794,,,0,1,0
65811,2195.894,,,0,1,0
65814,2195.994,,,0,1,0
65817,2196.094,,,0,1,0
65820,2196.194,,,0,1,0
65823,2196.294,,,0,1,0
65826,2196.394,,,0,1,0
65829,2196.494,,,0,1,0
65832,2196.594,1841,1608,1,1,0
65835,2196.695,1807,1624,1,1,0
65838,2196.795,1950,1567,1,1,1
65841,2196.895,1825,1613,1,1,1
65844,2196.995,1214,1866,1,1,0
65847,2197.095,2294,1583,1,1,1
65850,2197.195,2223,1597,1,1,1
65853,2197.295,2165,1609,1,1,1
65856,2197.395,1912,1605,1,1,1
65859,2197.495,2223,1386,1,1,0
65862,2197.595,2295,1416,1,1,1
65865,2197.696,2316,1397,1,1,1
65868,2197.796,3272,937,1,1,1
65871,2197.896,2669,1222,1,1,1
65874,2197.996,2574,1261,1,1,1
65877,2198.096,2520,1282,1,1,1
65970,2201.199,2474,1300,1,1,1
65973,2201.299,521,349,1,1,1
